index,name,team,points,value
Erling Haaland2023-12-06T20:15:00Z,Erling Haaland,Man City,5.3156486,140
Ollie Watkins2023-12-06T20:15:00Z,Ollie Watkins,Aston Villa,4.8687534,84
Julián Álvarez2023-12-06T20:15:00Z,Julián Álvarez,Man City,4.1593704,70
Darwin Núñez Ribeiro2023-12-06T19:30:00Z,Darwin Núñez Ribeiro,Liverpool,3.5519903,77
Neal Maupay2023-12-06T19:30:00Z,Neal Maupay,Brentford,3.3698761,49
Odsonne Edouard2023-12-06T19:30:00Z,Odsonne Edouard,Crystal Palace,3.350383,55
Dominic Solanke2023-12-06T19:30:00Z,Dominic Solanke,Bournemouth,3.350383,65
Matheus Santos Carneiro Da Cunha2023-12-05T19:30:00Z,Matheus Santos Carneiro Da Cunha,Wolves,3.350383,56
Yoane Wissa2023-12-06T19:30:00Z,Yoane Wissa,Brentford,3.2358565,59
Evan Ferguson2023-12-06T19:30:00Z,Evan Ferguson,Brighton,3.1504607,61
Zeki Amdouni2023-12-05T19:30:00Z,Zeki Amdouni,Burnley,3.0694263,53
Chris Wood2023-12-06T19:30:00Z,Chris Wood,Nott'm Forest,3.0641336,49
Raúl Jiménez2023-12-06T19:30:00Z,Raúl Jiménez,Fulham,2.938143,52
Alexander Isak2023-12-07T19:30:00Z,Alexander Isak,Newcastle,2.9292512,75
Jay Rodriguez2023-12-05T19:30:00Z,Jay Rodriguez,Burnley,2.8044295,53
Nicolas Jackson2023-12-06T20:15:00Z,Nicolas Jackson,Chelsea,2.761893,69
Anthony Martial2023-12-06T20:15:00Z,Anthony Martial,Man Utd,2.6465902,64
Antoine Semenyo2023-12-06T19:30:00Z,Antoine Semenyo,Bournemouth,2.5942209,46
Jacob Brown2023-12-05T20:15:00Z,Jacob Brown,Luton,2.5272655,49
Gabriel Fernando de Jesus2023-12-05T20:15:00Z,Gabriel Fernando de Jesus,Arsenal,2.3464246,79
Chiedozie Ogbene2023-12-05T20:15:00Z,Chiedozie Ogbene,Luton,2.2918267,49
Jean-Philippe Mateta2023-12-06T19:30:00Z,Jean-Philippe Mateta,Crystal Palace,2.2667499,49
Carlton Morris2023-12-05T20:15:00Z,Carlton Morris,Luton,2.120759,53
Cameron Archer2023-12-06T19:30:00Z,Cameron Archer,Sheffield Utd,2.0795157,46
Rasmus Højlund2023-12-06T20:15:00Z,Rasmus Højlund,Man Utd,2.042792,70
Eddie Nketiah2023-12-05T20:15:00Z,Eddie Nketiah,Arsenal,2.0069015,56
Dominic Calvert-Lewin2023-12-07T19:30:00Z,Dominic Calvert-Lewin,Everton,1.8833617,58
João Pedro Junqueira de Jesus2023-12-06T19:30:00Z,João Pedro Junqueira de Jesus,Brighton,1.8605678,53
Taiwo Awoniyi2023-12-06T19:30:00Z,Taiwo Awoniyi,Nott'm Forest,1.7660725,64
Cody Gakpo2023-12-06T19:30:00Z,Cody Gakpo,Liverpool,1.7146364,72
Oliver McBurnie2023-12-06T19:30:00Z,Oliver McBurnie,Sheffield Utd,1.6932235,54
Carlos Vinícius Alves Morais2023-12-06T19:30:00Z,Carlos Vinícius Alves Morais,Fulham,1.5876105,47
Elijah Adebayo2023-12-05T20:15:00Z,Elijah Adebayo,Luton,1.3979483,48
Sasa Kalajdzic2023-12-05T19:30:00Z,Sasa Kalajdzic,Wolves,1.284456,49
Armando Broja2023-12-06T20:15:00Z,Armando Broja,Chelsea,1.2824746,49
Danny Ings2023-12-07T20:15:00Z,Danny Ings,West Ham,1.2513301,56
William Osula2023-12-06T19:30:00Z,William Osula,Sheffield Utd,1.2304496,43
Bénie Traoré2023-12-06T19:30:00Z,Bénie Traoré,Sheffield Utd,1.134594,52
Divin Mubama2023-12-07T20:15:00Z,Divin Mubama,West Ham,1.0357714,43
Jhon Durán2023-12-06T20:15:00Z,Jhon Durán,Aston Villa,0.9988439,50
Youssef Ramalho Chermiti2023-12-07T19:30:00Z,Youssef Ramalho Chermiti,Everton,0.95223033,49
Michail Antonio2023-12-07T20:15:00Z,Michail Antonio,West Ham,0.93181396,57
Michael Obafemi2023-12-05T19:30:00Z,Michael Obafemi,Burnley,0.866626,49
Callum Wilson2023-12-07T19:30:00Z,Callum Wilson,Newcastle,0.85946417,78
Harry Kane2023-12-07T20:15:00Z,Harry Kane,Spurs,0.80595434,125
Alejo Véliz2023-12-07T20:15:00Z,Alejo Véliz,Spurs,0.6367514,54
Ivan Toney2023-12-06T19:30:00Z,Ivan Toney,Brentford,0.51674306,79
Danny Welbeck2023-12-06T19:30:00Z,Danny Welbeck,Brighton,0.5015291,57
Aleksandar Mitrović2023-12-06T19:30:00Z,Aleksandar Mitrović,Fulham,0.48966944,74
Deniz Undav2023-12-06T19:30:00Z,Deniz Undav,Brighton,0.3650198,55
Folarin Balogun2023-12-05T20:15:00Z,Folarin Balogun,Arsenal,0.36353326,44
Ellis Simms2023-12-07T19:30:00Z,Ellis Simms,Everton,0.32231736,45
Jay Stansfield2023-12-06T19:30:00Z,Jay Stansfield,Fulham,0.3181169,45
Sam Surridge2023-12-06T19:30:00Z,Sam Surridge,Nott'm Forest,0.3163452,45
Emmanuel Dennis2023-12-06T19:30:00Z,Emmanuel Dennis,Nott'm Forest,0.31472063,48
Wout Weghorst2023-12-05T19:30:00Z,Wout Weghorst,Burnley,0.30876112,55
Pierre-Emerick Aubameyang2023-12-06T20:15:00Z,Pierre-Emerick Aubameyang,Chelsea,0.30874085,65
Kieffer Moore2023-12-06T19:30:00Z,Kieffer Moore,Bournemouth,0.30690527,47
Gianluca Scamacca2023-12-07T20:15:00Z,Gianluca Scamacca,West Ham,0.30115914,60
Halil Dervişoğlu2023-12-06T19:30:00Z,Halil Dervişoğlu,Brentford,0.29946446,45
Christopher Nkunku2023-12-06T20:15:00Z,Christopher Nkunku,Chelsea,0.29803348,73
Iliman Ndiaye2023-12-06T19:30:00Z,Iliman Ndiaye,Sheffield Utd,0.28334332,55
Shola Shoretire2023-12-06T20:15:00Z,Shola Shoretire,Man Utd,0.28012538,44
Wesley Moraes Ferreira da Silva2023-12-06T20:15:00Z,Wesley Moraes Ferreira da Silva,Aston Villa,0.26024413,50
Fábio Silva2023-12-05T19:30:00Z,Fábio Silva,Wolves,0.25441885,53
Romelu Lukaku Bolingoli2023-12-06T20:15:00Z,Romelu Lukaku Bolingoli,Chelsea,0.24567485,68
Lyle Foster2023-12-05T19:30:00Z,Lyle Foster,Burnley,0.23915434,49
Hwang Ui-jo2023-12-06T19:30:00Z,Hwang Ui-jo,Nott'm Forest,0.23902011,44
David Datro Fofana2023-12-06T20:15:00Z,David Datro Fofana,Chelsea,0.23851633,50
Thomas Cannon2023-12-07T19:30:00Z,Thomas Cannon,Everton,0.23116279,45
Rhian Brewster2023-12-06T19:30:00Z,Rhian Brewster,Sheffield Utd,0.22724485,49
Andi Zeqiri2023-12-06T19:30:00Z,Andi Zeqiri,Brighton,0.22354412,44
Daniel Jebbison2023-12-06T19:30:00Z,Daniel Jebbison,Sheffield Utd,0.21991158,48
Deivid Washington de Souza Eugênio2023-12-16T15:00:00Z,Deivid Washington de Souza Eugênio,Chelsea,0.21063018,45
Mason Burstow2023-12-06T20:15:00Z,Mason Burstow,Chelsea,0.21043587,45
John McAtee2023-12-05T20:15:00Z,John McAtee,Luton,0.20205712,45
Admiral Muskwe2023-12-05T20:15:00Z,Admiral Muskwe,Luton,0.20205712,45
Joe Taylor2023-12-05T20:15:00Z,Joe Taylor,Luton,0.20205712,45
Aribim Pepple2023-12-05T20:15:00Z,Aribim Pepple,Luton,0.20205712,45
Louie Marsh2023-12-06T19:30:00Z,Louie Marsh,Sheffield Utd,0.20118046,45
Antwoine Hackford2023-12-06T19:30:00Z,Antwoine Hackford,Sheffield Utd,0.20118046,45
Dane Scarlett2023-12-07T20:15:00Z,Dane Scarlett,Spurs,0.19961548,45
Keinan Davis2023-12-06T20:15:00Z,Keinan Davis,Aston Villa,0.19207954,49
Rodrigo Muniz Carvalho2023-12-06T19:30:00Z,Rodrigo Muniz Carvalho,Fulham,0.1856749,44
John-Kymani Gordon2023-12-06T19:30:00Z,John-Kymani Gordon,Crystal Palace,0.17702746,45
Luke Plange2023-12-06T19:30:00Z,Luke Plange,Crystal Palace,0.17702746,45
Cauley Woodrow2023-12-05T20:15:00Z,Cauley Woodrow,Luton,0.17485237,44
Aaron Connolly2023-12-06T19:30:00Z,Aaron Connolly,Brighton,0.114987135,45
