index,name,team,points,value
Bernardo Veiga de Carvalho e Silva2023-12-10T14:00:00Z,Bernardo Veiga de Carvalho e Silva,Man City,9.11736843468205,64
Phil Foden2023-12-10T14:00:00Z,Phil Foden,Man City,2.050462701574124,76
Jack Grealish2023-12-10T14:00:00Z,Jack Grealish,Man City,9.93375345077119,72
Rodrigo Hernandez2023-12-10T14:00:00Z,Rodrigo Hernandez,Man City,1.0388838778297438,56
Mateo Kovačić2023-12-10T14:00:00Z,Mateo Kovačić,Man City,1.8712617953605104,47
Wataru Endo2023-12-17T16:30:00Z,Wataru Endo,Liverpool,2.033660673579294,54
Dominik Szoboszlai2023-12-09T12:30:00Z,Dominik Szoboszlai,Liverpool,1.8659992259855485,71
Luis Díaz2023-12-09T12:30:00Z,Luis Díaz,Liverpool,0.8219006256962644,74
Harvey Elliott2023-12-09T12:30:00Z,Harvey Elliott,Liverpool,6.040623734708006,48
Mohamed Salah2023-12-09T12:30:00Z,Mohamed Salah,Liverpool,12.596883451247704,131
Curtis Jones2023-12-09T12:30:00Z,Curtis Jones,Liverpool,3.9394603254108804,49
Leon Bailey2023-12-09T17:30:00Z,Leon Bailey,Aston Villa,4.114444756340523,55
Douglas Luiz Soares de Paulo2023-12-09T17:30:00Z,Douglas Luiz Soares de Paulo,Aston Villa,2.072089783069234,56
Boubacar Kamara2023-12-09T17:30:00Z,Boubacar Kamara,Aston Villa,2.8537843188879237,50
Leander Dendoncker2023-12-09T17:30:00Z,Leander Dendoncker,Aston Villa,0.8895653000889993,49
John McGinn2023-12-09T17:30:00Z,John McGinn,Aston Villa,9.206035936467732,55
Youri Tielemans2023-12-09T17:30:00Z,Youri Tielemans,Aston Villa,0.9710195491720699,56
Moussa Diaby2023-12-09T17:30:00Z,Moussa Diaby,Aston Villa,1.0540057809742829,67
Jacob Ramsey2023-12-09T17:30:00Z,Jacob Ramsey,Aston Villa,0.906287313719252,59
Declan Rice2023-12-09T17:30:00Z,Declan Rice,Arsenal,1.1246374587455903,54
Gabriel Martinelli Silva2023-12-09T17:30:00Z,Gabriel Martinelli Silva,Arsenal,1.6286334666958653,78
Leandro Trossard2023-12-09T17:30:00Z,Leandro Trossard,Arsenal,1.085369243007712,65
Reiss Nelson2023-12-09T17:30:00Z,Reiss Nelson,Arsenal,0.9403190363700512,49
Kai Havertz2023-12-09T17:30:00Z,Kai Havertz,Arsenal,1.848868029070032,71
Martin Ødegaard2023-12-09T17:30:00Z,Martin Ødegaard,Arsenal,2.011460926507605,83
Bukayo Saka2023-12-09T17:30:00Z,Bukayo Saka,Arsenal,1.9903691391951877,89
