,name,team,minutes
3,Javier Manquillo Gaitán,Newcastle,0.0
9,Joël Veltman,Brighton,90.0
11,Lewis Dunk,Brighton,90.0
21,Michał Karbownik,Brighton,0.0
22,Dan Burn,Newcastle,90.0
23,Jarell Quansah,Liverpool,0.0
25,Jan Paul van Hecke,Brighton,0.0
28,Tariq Lamptey,Brighton,45.0
30,Igor Julio dos Santos de Paulo,Brighton,0.0
31,Adam Webster,Brighton,90.0
37,Pervis Estupiñán,Brighton,45.0
44,Manuel Akanji,Man City,90.0
46,Rúben Gato Alves Dias,Man City,90.0
48,Nathan Aké,Man City,79.0
50,João Cancelo,Man City,0.0
53,Rico Lewis,Man City,0.0
54,Micky van de Ven,Spurs,90.0
57,Sven Botman,Newcastle,0.0
58,Matt Targett,Newcastle,0.0
64,Sergio Gómez,Man City,0.0
65,John Stones,Man City,0.0
69,Paul Dummett,Newcastle,0.0
70,Jamaal Lascelles,Newcastle,90.0
72,Jamal Lewis,Newcastle,0.0
73,Harrison Ashby,Newcastle,0.0
76,Fabian Schär,Newcastle,90.0
80,Emil Krafth,Newcastle,0.0
91,Kell Watts,Newcastle,0.0
96,Kyle Walker,Man City,90.0
97,Aymeric Laporte,Man City,0.0
100,Kieran Trippier,Newcastle,90.0
103,Davinson Sánchez,Spurs,0.0
105,Joe Gomez,Liverpool,72.0
106,Konstantinos Tsimikas,Liverpool,0.0
107,Virgil van Dijk,Liverpool,90.0
109,Djed Spence,Spurs,0.0
112,Ryan Sessegnon,Spurs,0.0
113,Destiny Udogie,Spurs,82.0
114,Andrew Robertson,Liverpool,90.0
115,Joel Matip,Liverpool,90.0
116,Joe Rodon,Spurs,0.0
120,Ivan Perišić,Spurs,0.0
123,Ibrahima Konaté,Liverpool,17.0
128,Pedro Porro,Spurs,90.0
132,Nathaniel Phillips,Liverpool,0.0
135,Japhet Tanganga,Spurs,0.0
137,Trent Alexander-Arnold,Liverpool,16.0
140,Joško Gvardiol,Man City,0.0
145,Sepp van den Berg,Liverpool,0.0
146,Cristian Romero,Spurs,90.0
150,Ben Davies,Spurs,7.0
151,Emerson Leite de Souza Junior,Spurs,0.0
155,Eric Dier,Spurs,0.0
160,Tino Livramento,Newcastle,1.0
161,Alex Murphy,Newcastle,0.0
164,Lewis Hall,Newcastle,0.0
165,Calum Chambers,Aston Villa,0.0
168,Alexandre Moreno Lopera,Aston Villa,0.0
175,Ezri Konsa Ngoyo,Aston Villa,90.0
180,Owen Dodgson,Burnley,0.0
181,Tyrone Mings,Aston Villa,0.0
184,Kortney Hause,Aston Villa,0.0
185,Lucas Digne,Aston Villa,90.0
189,Diego Carlos Santos Silva,Aston Villa,0.0
190,Pau Torres,Aston Villa,90.0
192,Matty Cash,Aston Villa,90.0
199,Oleksandr Zinchenko,Arsenal,68.0
201,Benjamin White,Arsenal,90.0
202,Gabriel dos Santos Magalhães,Arsenal,90.0
206,Jakub Kiwior,Arsenal,0.0
209,Takehiro Tomiyasu,Arsenal,21.0
211,Jurriën Timber,Arsenal,0.0
220,Kieran Tierney,Arsenal,0.0
221,William Saliba,Arsenal,90.0
225,Cédric Alves Soares,Arsenal,0.0
235,Thilo Kehrer,West Ham,0.0
239,Kurt Zouma,West Ham,90.0
243,Aaron Cresswell,West Ham,0.0
249,Nayef Aguerd,West Ham,90.0
251,Vladimír Coufal,West Ham,90.0
252,Ben Johnson,West Ham,0.0
255,Emerson Palmieri dos Santos,West Ham,90.0
256,Angelo Ogbonna,West Ham,0.0
259,Kristoffer Ajer,Brentford,88.0
262,Mathias Jorgensen,Brentford,0.0
264,Nathan Collins,Brentford,90.0
265,Mads Bech Sørensen,Brentford,0.0
269,Mads Roerslev Rasmussen,Brentford,1.0
273,Ethan Pinnock,Brentford,90.0
274,Ben Mee,Brentford,0.0
275,Rico Henry,Brentford,0.0
276,Rob Holding,Crystal Palace,0.0
285,Charlie Goode,Brentford,0.0
288,Aaron Hickey,Brentford,68.0
289,Sergio Reguilón,Man Utd,0.0
296,Josh Powell,Nott'm Forest,0.0
305,Steve Cook,Nott'm Forest,0.0
306,Luke Shaw,Man Utd,0.0
313,Álvaro Fernández Carreras,Man Utd,0.0
314,Omar Richards,Nott'm Forest,0.0
315,Aaron Wan-Bissaka,Man Utd,0.0
317,Brandon Williams,Man Utd,0.0
320,Tyrell Malacia,Man Utd,0.0
325,Victor Lindelöf,Man Utd,87.0
326,Serge Aurier,Nott'm Forest,90.0
330,Lisandro Martínez,Man Utd,0.0
332,Willy Boly,Nott'm Forest,90.0
334,Loïc Mbe Soh,Nott'm Forest,0.0
335,Alex Telles,Man Utd,0.0
338,Olu Aina,Nott'm Forest,0.0
342,Eric Bailly,Man Utd,0.0
343,Richie Laryea,Nott'm Forest,0.0
344,Moussa Niakhaté,Nott'm Forest,55.0
346,Felipe Augusto de Almeida Monteiro,Nott'm Forest,0.0
348,Raphaël Varane,Man Utd,86.0
349,Neco Williams,Nott'm Forest,0.0
350,Giulian Biancone,Nott'm Forest,0.0
354,Harry Maguire,Man Utd,3.0
355,Nuno Varela Tavares,Nott'm Forest,0.0
356,Harry Toffolo,Nott'm Forest,30.0
364,Diogo Dalot Teixeira,Man Utd,90.0
365,Mohamed Dräger,Nott'm Forest,0.0
366,Joe Worrall,Nott'm Forest,0.0
370,Jonathan Panzo,Nott'm Forest,0.0
371,Scott McKenna,Nott'm Forest,0.0
374,Ryan Giles,Luton,0.0
384,Marc Guéhi,Crystal Palace,90.0
387,Nélson Cabral Semedo,Wolves,90.0
389,Michael Keane,Everton,0.0
390,Max Kilman,Wolves,90.0
393,Nathaniel Clyne,Crystal Palace,0.0
394,Rayan Aït-Nouri,Wolves,73.0
399,Tom Lockyer,Luton,90.0
400,Toti António Gomes,Wolves,90.0
402,Matt Doherty,Wolves,16.0
404,Tyrick Mitchell,Crystal Palace,90.0
407,Reece Burke,Luton,69.0
409,Victor da Silva,Burnley,0.0
410,Nathan Patterson,Everton,12.0
413,Vitalii Mykolenko,Everton,90.0
417,Mason Holgate,Everton,0.0
418,Seamus Coleman,Everton,0.0
421,Femi Seriki,Sheffield Utd,0.0
423,Gabriel Osho,Luton,0.0
424,Amari'i Bell,Luton,20.0
427,Mads Juel Andersen,Luton,0.0
434,Ameen Al-Dakhil,Burnley,90.0
439,Hjalmar Ekdal,Burnley,0.0
440,Hugo Bueno López,Wolves,0.0
442,Alfie Doughty,Luton,90.0
444,Issa Kaboré,Luton,61.0
449,Jake O'Brien,Crystal Palace,0.0
452,James Tarkowski,Everton,90.0
456,Bobby Thomas,Burnley,0.0
459,CJ Egan-Riley,Burnley,0.0
463,Bendegúz Bolla,Wolves,0.0
465,Ben Godfrey,Everton,0.0
467,Ashley Young,Everton,77.0
473,Charlie Taylor,Burnley,90.0
476,Chris Richards,Crystal Palace,2.0
478,Connor Roberts,Burnley,90.0
479,Craig Dawson,Wolves,90.0
480,Dan Potts,Luton,0.0
484,Dara O'Shea,Burnley,0.0
488,James Tomkins,Crystal Palace,0.0
490,Jarrad Branthwaite,Everton,90.0
492,Joel Ward,Crystal Palace,90.0
494,Jonathan Castro Otto,Wolves,4.0
496,Jordan Beyer,Burnley,90.0
504,Ki-Jana Hoever,Wolves,0.0
513,Luke McNally,Burnley,0.0
525,Joachim Andersen,Crystal Palace,90.0
528,Adam Smith,Bournemouth,7.0
529,Lloyd Kelly,Bournemouth,0.0
531,Chris Basham,Sheffield Utd,34.0
533,Chris Mepham,Bournemouth,0.0
539,César Azpilicueta,Chelsea,0.0
546,James Hill,Bournemouth,0.0
548,Abdul Rahman Baba,Chelsea,0.0
549,Anel Ahmedhodžić,Sheffield Utd,90.0
550,Jayden Bogle,Sheffield Utd,78.0
553,Marcos Senesi,Bournemouth,90.0
554,Benoît Badiashile,Chelsea,0.0
556,Yasser Larouci,Sheffield Utd,0.0
563,Max Lowe,Sheffield Utd,0.0
566,Ethan Ampadu,Chelsea,0.0
568,Rhys Norrington-Davies,Sheffield Utd,0.0
572,Illia Zabarnyi,Bournemouth,90.0
575,George Baldock,Sheffield Utd,0.0
577,John Egan,Sheffield Utd,55.0
579,Milos Kerkez,Bournemouth,82.0
583,Jack Robinson,Sheffield Utd,90.0
586,Ryan Fredericks,Bournemouth,0.0
588,Max Aarons,Bournemouth,90.0
590,Ben Greenwood,Bournemouth,0.0
592,Auston Trusty,Sheffield Utd,11.0
593,Kenny Tete,Fulham,0.0
596,Kevin Mbabu,Fulham,0.0
601,Tim Ream,Fulham,90.0
602,Antonee Robinson,Fulham,90.0
607,Tosin Adarabioyo,Fulham,0.0
611,Issa Diop,Fulham,90.0
616,Calvin Bassey,Fulham,0.0
618,Teden Mengi,Luton,34.0
619,Terence Kongolo,Fulham,0.0
624,Luc De Fougerolles,Fulham,0.0
626,Wesley Fofana,Chelsea,0.0
627,Malang Sarr,Chelsea,0.0
629,Reece James,Chelsea,0.0
630,Malo Gusto,Chelsea,0.0
631,Marc Cucurella Saseta,Chelsea,90.0
632,Levi Colwill,Chelsea,90.0
640,Trevoh Chalobah,Chelsea,0.0
649,Thiago Emiliano da Silva,Chelsea,90.0
650,Ben Chilwell,Chelsea,0.0
651,Axel Disasi,Chelsea,90.0
656,Aidan Francis-Clarke,Luton,0.0
