,name,team,minutes
214,Gabriel Martinelli Silva,Arsenal,1
216,Fábio Ferreira Vieira,Arsenal,0
218,Declan Rice,Arsenal,1
219,Marcus Oliveira Alencar,Arsenal,0
221,Martin Ødegaard,Arsenal,1
222,Emile Smith Rowe,Arsenal,0
227,Matheus Luiz Nunes,Man City,1
229,Edson Álvarez Velázquez,West Ham,1
230,Tommy Doyle,Wolves,0
231,Brennan Johnson,Spurs,0
232,Saïd Benrahma,West Ham,1
235,Lucas Tolentino Coelho de Lima,West Ham,1
237,Nikola Vlašić,West Ham,0
240,James McAtee,Sheffield Utd,1
241,Jarrod Bowen,West Ham,1
243,Conor Coventry,West Ham,0
245,Pablo Fornals Malla,West Ham,0
250,Maxwel Cornet,West Ham,0
252,Tomáš Souček,West Ham,1
254,Flynn Downes,West Ham,0
256,Albert Sambi Lokonga,Luton,0
260,Ryan Trevitt,Brentford,0
263,Moisés Caicedo Corozo,Chelsea,1
267,Yegor Yarmolyuk,Brentford,0
269,Mathias Jensen,Brentford,1
270,Mads Bidstrup,Brentford,0
273,Kevin Schade,Brentford,0
274,Keane Lewis-Potter,Brentford,0
275,Frank Onyeka,Brentford,1
277,Josh Dasilva,Brentford,0
278,Bryan Mbeumo,Brentford,1
280,Mikkel Damsgaard,Brentford,0
283,Shandon Baptiste,Brentford,0
286,Christian Nørgaard,Brentford,1
287,Sergi Canós Tenés,Brentford,0
289,Vitaly Janelt,Brentford,1
290,Nathan Redmond,Burnley,0
294,Jack Cork,Burnley,0
295,Luca Koleosho,Burnley,1
296,Enock Agyei,Burnley,0
298,Dara Costelloe,Burnley,0
299,Manuel Benson Hedilazio,Burnley,0
300,Anass Zaroury,Burnley,0
304,Josh Brownhill,Burnley,1
305,Josh Cullen,Burnley,1
308,Jóhann Berg Gudmundsson,Burnley,0
311,Darko Churlinov,Burnley,0
313,Jacob Bruun Larsen,Burnley,1
317,Samuel Bastien,Burnley,0
319,Sander Berge,Burnley,1
323,Scott Twine,Burnley,0
326,Lewis Dobbin,Everton,0
327,Tyler Onyango,Everton,0
332,Braian Ojeda Rodríguez,Nott'm Forest,0
333,Morgan Gibbs-White,Nott'm Forest,1
339,Bruno Cavaco Jordão,Wolves,0
340,Lewis O'Brien,Nott'm Forest,0
342,Anthony Elanga,Nott'm Forest,1
348,Luke Cundle,Wolves,0
349,Pablo Sarabia,Wolves,0
350,Boubacar Traoré,Wolves,1
351,Orel Mangala,Nott'm Forest,1
354,Brandon Aguilera Zamora,Nott'm Forest,0
355,Mario Lemina,Wolves,1
358,João Victor Gomes da Silva,Wolves,1
359,Gustavo Henrique Furtado Scarpa,Nott'm Forest,0
360,Cheikhou Kouyaté,Nott'm Forest,1
364,Alex Mighten,Nott'm Forest,0
365,Pedro Lomba Neto,Wolves,1
368,Hwang Hee-chan,Wolves,1
372,Harry Arter,Nott'm Forest,0
373,Gonçalo Manuel Ganchinho Guedes,Wolves,0
379,Francisco Jorge Tomás Oliveira,Wolves,0
382,Daniel Castelo Podence,Wolves,0
383,Danilo dos Santos de Oliveira,Nott'm Forest,0
390,Andrey Nascimento dos Santos,Nott'm Forest,0
391,Ryan Yates,Nott'm Forest,1
393,Jonjo Shelvey,Nott'm Forest,0
396,Remo Freuler,Nott'm Forest,0
397,Joe Hodge,Wolves,0
400,Josh Bowler,Nott'm Forest,0
403,Michael Olise,Crystal Palace,0
415,André Tavares Gomes,Everton,0
419,Will Hughes,Crystal Palace,1
420,Pelly Ruddock Mpanzu,Luton,1
421,Abdoulaye Doucouré,Everton,1
425,Arnaut Danjuma Groeneveld,Everton,0
428,Allan Campbell,Luton,0
429,Amad Diallo,Man Utd,0
431,Antony Matheus dos Santos,Man Utd,1
432,Scott McTominay,Man Utd,1
436,Ross Barkley,Luton,1
442,Alejandro Garnacho,Man Utd,1
443,Tahith Chong,Luton,1
447,Naouirou Ahamada,Crystal Palace,0
448,Omari Forson,Man Utd,0
453,Amadou Onana,Everton,1
455,Jordan Ayew,Crystal Palace,1
457,Jeffrey Schlupp,Crystal Palace,1
458,Carlos Mendes Gomes,Luton,0
459,Jesurun Rak-Sakyi,Crystal Palace,1
460,Carlos Henrique Casimiro,Man Utd,1
466,Frederico Rodrigues de Paula Santos,Man Utd,0
467,Fred Onyedinma,Luton,0
470,Idrissa Gueye,Everton,0
471,Jordan Clark,Luton,0
474,Bruno Borges Fernandes,Man Utd,1
475,Facundo Pellistri Rebollo,Man Utd,0
478,Kobbie Mainoo,Man Utd,0
480,Cole Palmer,Chelsea,1
482,Jefferson Lerma Solís,Crystal Palace,0
483,James Garner,Everton,1
485,Hannibal Mejbri,Man Utd,0
486,Glen Rea,Luton,0
489,Christian Eriksen,Man Utd,1
490,Jadon Sancho,Man Utd,0
491,Jairo Riedewald,Crystal Palace,1
495,Matheus França de Oliveira,Crystal Palace,0
497,Cheick Doucouré,Crystal Palace,0
504,Jean-Philippe Gbamin,Everton,0
509,Louie Watson,Luton,0
511,Demarai Gray,Everton,0
512,Luke Berry,Luton,0
513,Luke Freeman,Luton,0
517,Malcolm Ebiowei,Crystal Palace,0
518,Eberechi Eze,Crystal Palace,0
519,Dwight McNeil,Everton,1
522,Donny van de Beek,Man Utd,0
523,Marcus Rashford,Man Utd,1
528,Marvelous Nakamba,Luton,1
529,Dion Pereira,Luton,0
531,Dele Alli,Everton,0
533,Mason Mount,Man Utd,1
534,Elliot Thorpe,Luton,0
536,Andre Brooks,Sheffield Utd,0
538,Vini de Souza Costa,Sheffield Utd,1
543,Justin Kluivert,Bournemouth,0
545,Anis Slimane,Sheffield Utd,0
546,Marcus Tavernier,Bournemouth,1
549,Jamal Lowe,Bournemouth,0
552,Lewis Cook,Bournemouth,1
555,Jaidon Anthony,Bournemouth,0
562,Siriki Dembélé,Bournemouth,0
563,Ismaila Coulibaly,Sheffield Utd,0
564,Hamed Traorè,Bournemouth,0
565,Emiliano Marcondes,Bournemouth,0
570,John Fleck,Sheffield Utd,0
574,Ben Osborn,Sheffield Utd,0
575,Joe Rothwell,Bournemouth,1
576,Dango Ouattara,Bournemouth,1
580,David Brooks,Bournemouth,1
582,Ben Pearson,Bournemouth,0
583,Philip Billing,Bournemouth,1
584,Ryan Christie,Bournemouth,1
590,Gavin Kilkenny,Bournemouth,0
593,Ian Maatsen,Chelsea,1
595,Conor Gallagher,Chelsea,1
596,Hakim Ziyech,Chelsea,0
599,Enzo Fernández,Chelsea,1
603,Ângelo Gabriel Borges Damaceno,Chelsea,0
606,Lesley Ugochukwu,Chelsea,0
608,Noni Madueke,Chelsea,0
610,Raheem Sterling,Chelsea,1
611,Callum Hudson-Odoi,Nott'm Forest,1
614,Mykhailo Mudryk,Chelsea,1
617,Oliver Norwood,Sheffield Utd,1
618,Carney Chukwuemeka,Chelsea,0
620,Alex Scott,Bournemouth,0
621,Christian Pulisic,Chelsea,0
626,Michael Olakigbe,Brentford,0
631,Willian Borges da Silva,Fulham,1
638,Harry Wilson,Fulham,1
639,Alex Iwobi,Fulham,1
640,Harrison Reed,Fulham,1
641,Ivan Neves Abreu Cavaleiro,Fulham,0
643,Tom Cairney,Fulham,1
644,Saša Lukić,Fulham,0
645,Bobby De Cordova-Reid,Fulham,1
647,Andreas Hoelgebaum Pereira,Fulham,1
650,Tyrese Francois,Fulham,0
651,João Palhinha Gonçalves,Fulham,1
652,Anthony Knockaert,Fulham,0
658,Matthew Dibley-Dias,Fulham,0
