index,name,team,points,value
Kieran Trippier2023-10-28T16:30:00Z,Kieran Trippier,Newcastle,3.527318,70
Alfie Doughty2023-10-29T14:00:00Z,Alfie Doughty,Luton,1.5161842,44
Andrew Robertson2023-10-29T14:00:00Z,Andrew Robertson,Liverpool,1.4586847,65
Benjamin White2023-10-28T14:00:00Z,Benjamin White,Arsenal,0.75225127,56
Ameen Al-Dakhil2023-10-28T14:00:00Z,Ameen Al-Dakhil,Burnley,0.61927295,40
Charlie Taylor2023-10-28T14:00:00Z,Charlie Taylor,Burnley,0.55251825,39
Destiny Udogie2023-10-27T19:00:00Z,Destiny Udogie,Spurs,0.4860493,49
Auston Trusty2023-10-28T14:00:00Z,Auston Trusty,Sheffield Utd,0.41240793,39
Anel Ahmedhodžić2023-10-28T14:00:00Z,Anel Ahmedhodžić,Sheffield Utd,0.40737975,43
Antonee Robinson2023-10-29T14:00:00Z,Antonee Robinson,Fulham,0.3084697,45
Axel Disasi2023-10-28T11:30:00Z,Axel Disasi,Chelsea,0.30092478,51
Diogo Dalot Teixeira2023-10-29T15:30:00Z,Diogo Dalot Teixeira,Man Utd,0.20255381,49
Aaron Cresswell2023-10-29T13:00:00Z,Aaron Cresswell,West Ham,0.056181908,42
Connor Roberts2023-10-28T14:00:00Z,Connor Roberts,Burnley,0.052844584,44
Jamaal Lascelles2023-10-28T16:30:00Z,Jamaal Lascelles,Newcastle,-0.08009261,40
Jayden Bogle2023-10-28T14:00:00Z,Jayden Bogle,Sheffield Utd,-0.14490026,45
Ashley Young2023-10-29T13:00:00Z,Ashley Young,Everton,-0.23451057,44
Illia Zabarnyi2023-10-28T14:00:00Z,Illia Zabarnyi,Bournemouth,-0.25021023,45
Jarrad Branthwaite2023-10-29T13:00:00Z,Jarrad Branthwaite,Everton,-0.30693257,40
Calvin Bassey2023-10-29T14:00:00Z,Calvin Bassey,Fulham,-0.32279086,44
Jack Robinson2023-10-28T14:00:00Z,Jack Robinson,Sheffield Utd,-0.33934224,44
Dara O'Shea2023-10-28T14:00:00Z,Dara O'Shea,Burnley,-0.3533998,44
Abdul Rahman Baba2023-10-28T11:30:00Z,Abdul Rahman Baba,Chelsea,-0.50770384,40
Craig Dawson2023-10-28T16:30:00Z,Craig Dawson,Wolves,-0.53269327,45
Trent Alexander-Arnold2023-10-29T14:00:00Z,Trent Alexander-Arnold,Liverpool,-0.54172564,79
Aaron Hickey2023-10-28T11:30:00Z,Aaron Hickey,Brentford,-0.5629369,45
Alex Murphy2023-10-28T16:30:00Z,Alex Murphy,Newcastle,-0.56846344,39
Alexandre Moreno Lopera2023-10-29T14:00:00Z,Alexandre Moreno Lopera,Aston Villa,-0.5749735,50
Chris Basham2023-10-28T14:00:00Z,Chris Basham,Sheffield Utd,-0.5756817,40
Alex Telles2023-10-29T15:30:00Z,Alex Telles,Man Utd,-0.58307767,45
Lucas Digne2023-10-29T14:00:00Z,Lucas Digne,Aston Villa,-0.6091285,47
Aidan Francis-Clarke2023-10-29T14:00:00Z,Aidan Francis-Clarke,Luton,-0.61204845,40
Amari'i Bell2023-10-29T14:00:00Z,Amari'i Bell,Luton,-0.6153739,39
Cristian Romero2023-10-27T19:00:00Z,Cristian Romero,Spurs,-0.66896886,49
Igor Julio dos Santos de Paulo2023-10-29T14:00:00Z,Igor Julio dos Santos de Paulo,Brighton,-0.67222947,43
Emerson Palmieri dos Santos2023-10-29T13:00:00Z,Emerson Palmieri dos Santos,West Ham,-0.6723769,45
Pedro Porro2023-10-27T19:00:00Z,Pedro Porro,Spurs,-0.6813961,52
Harry Toffolo2023-10-29T14:00:00Z,Harry Toffolo,Nott'm Forest,-0.6938177,44
Ben Greenwood2023-10-28T14:00:00Z,Ben Greenwood,Bournemouth,-0.7077826,40
Ben Davies2023-10-27T19:00:00Z,Ben Davies,Spurs,-0.74512583,43
Bendegúz Bolla2023-10-28T16:30:00Z,Bendegúz Bolla,Wolves,-0.7816142,40
Dan Burn2023-10-28T16:30:00Z,Dan Burn,Newcastle,-0.78425884,47
Diego Carlos Santos Silva2023-10-29T14:00:00Z,Diego Carlos Santos Silva,Aston Villa,-0.7946697,44
Ben Chilwell2023-10-28T11:30:00Z,Ben Chilwell,Chelsea,-0.8044601,54
Harry Maguire2023-10-29T15:30:00Z,Harry Maguire,Man Utd,-0.82977504,42
Brandon Williams2023-10-29T15:30:00Z,Brandon Williams,Man Utd,-0.88155735,40
Joško Gvardiol2023-10-29T15:30:00Z,Joško Gvardiol,Man City,-0.88406456,50
Bobby Thomas2023-10-28T14:00:00Z,Bobby Thomas,Burnley,-0.90039796,40
Adam Smith2023-10-28T14:00:00Z,Adam Smith,Bournemouth,-0.90584975,44
Aaron Wan-Bissaka2023-10-29T15:30:00Z,Aaron Wan-Bissaka,Man Utd,-0.91569763,44
Ben Johnson2023-10-29T13:00:00Z,Ben Johnson,West Ham,-0.9352478,44
Kristoffer Ajer2023-10-28T11:30:00Z,Kristoffer Ajer,Brentford,-0.940765,45
Calum Chambers2023-10-29T14:00:00Z,Calum Chambers,Aston Villa,-0.9431988,39
CJ Egan-Riley2023-10-28T14:00:00Z,CJ Egan-Riley,Burnley,-0.94766945,39
Ezri Konsa Ngoyo2023-10-29T14:00:00Z,Ezri Konsa Ngoyo,Aston Villa,-0.9702501,45
Micky van de Ven2023-10-27T19:00:00Z,Micky van de Ven,Spurs,-0.9839593,46
Charlie Goode2023-10-28T11:30:00Z,Charlie Goode,Brentford,-0.9872819,39
Adam Webster2023-10-29T14:00:00Z,Adam Webster,Brighton,-1.035521,43
Cédric Alves Soares2023-10-28T14:00:00Z,Cédric Alves Soares,Arsenal,-1.0397551,39
Issa Kaboré2023-10-29T14:00:00Z,Issa Kaboré,Luton,-1.0741904,40
Angelo Ogbonna2023-10-29T13:00:00Z,Angelo Ogbonna,West Ham,-1.0933535,44
Milos Kerkez2023-10-28T14:00:00Z,Milos Kerkez,Bournemouth,-1.122419,45
Aymeric Laporte2023-10-29T15:30:00Z,Aymeric Laporte,Man City,-1.1244018,49
Pau Torres2023-10-29T14:00:00Z,Pau Torres,Aston Villa,-1.1293763,45
Dan Potts2023-10-29T14:00:00Z,Dan Potts,Luton,-1.1561003,39
Joe Gomez2023-10-29T14:00:00Z,Joe Gomez,Liverpool,-1.1633248,45
Chris Richards2023-10-27T19:00:00Z,Chris Richards,Crystal Palace,-1.1980264,39
Matty Cash2023-10-29T14:00:00Z,Matty Cash,Aston Villa,-1.2459736,51
Benoît Badiashile2023-10-28T11:30:00Z,Benoît Badiashile,Chelsea,-1.2660638,44
Levi Colwill2023-10-28T11:30:00Z,Levi Colwill,Chelsea,-1.2716314,46
Kyle Walker2023-10-29T15:30:00Z,Kyle Walker,Man City,-1.2749944,53
Ben Godfrey2023-10-29T13:00:00Z,Ben Godfrey,Everton,-1.279198,43
Emil Krafth2023-10-28T16:30:00Z,Emil Krafth,Newcastle,-1.3010442,44
Marc Cucurella Saseta2023-10-28T11:30:00Z,Marc Cucurella Saseta,Chelsea,-1.3022902,48
Djed Spence2023-10-27T19:00:00Z,Djed Spence,Spurs,-1.3154911,40
Eric Bailly2023-10-29T15:30:00Z,Eric Bailly,Man Utd,-1.337269,40
Ethan Ampadu2023-10-28T11:30:00Z,Ethan Ampadu,Chelsea,-1.3390476,40
Max Aarons2023-10-28T14:00:00Z,Max Aarons,Bournemouth,-1.3484882,45
