,name,team,minutes
2,Luke Harris,Fulham,0.0
3,Wataru Endo,Liverpool,90.0
4,Roméo Lavia,Chelsea,0.0
9,Shea Charles,Man City,0.0
15,Bernardo Veiga de Carvalho e Silva,Man City,90.0
16,Kevin De Bruyne,Man City,0.0
17,Riyad Mahrez,Man City,0.0
18,Oscar Bobb,Man City,0.0
20,Phil Foden,Man City,72.0
24,Jack Grealish,Man City,38.0
26,Kalvin Phillips,Man City,0.0
27,Máximo Perrone,Man City,0.0
28,Rodrigo Hernandez,Man City,90.0
31,Mateo Kovačić,Man City,3.0
34,Omari Kellyman,Aston Villa,0.0
39,Emiliano Buendía Stati,Aston Villa,0.0
41,Garang Kuol,Newcastle,0.0
43,Boubacar Kamara,Aston Villa,0.0
44,Matt Ritchie,Newcastle,1.0
46,Bertrand Traoré,Aston Villa,0.0
48,Jaden Philogene-Bidace,Aston Villa,0.0
49,Jacob Ramsey,Aston Villa,45.0
50,Miguel Almirón Rejala,Newcastle,90.0
54,Youri Tielemans,Aston Villa,90.0
64,Leander Dendoncker,Aston Villa,0.0
68,Philippe Coutinho Correia,Aston Villa,0.0
69,Leon Bailey,Aston Villa,73.0
70,Bruno Guimarães Rodriguez Moura,Newcastle,90.0
72,Ryan Fraser,Newcastle,0.0
73,Jacob Murphy,Newcastle,0.0
74,Moussa Diaby,Aston Villa,16.0
75,Harvey Barnes,Newcastle,0.0
76,Anthony Gordon,Newcastle,90.0
79,Douglas Luiz Soares de Paulo,Aston Villa,90.0
80,Allan Saint-Maximin,Newcastle,0.0
81,John McGinn,Aston Villa,64.0
83,Morgan Sanson,Aston Villa,0.0
84,Joelinton Cássio Apolinário de Lira,Newcastle,90.0
85,Jeff Hendrick,Newcastle,0.0
86,Isaac Hayden,Newcastle,0.0
87,Joe Willock,Newcastle,0.0
88,Tim Iroegbunam,Aston Villa,0.0
92,Sean Longstaff,Newcastle,0.0
95,Sandro Tonali,Newcastle,0.0
96,Elliot Anderson,Newcastle,0.0
99,Tyler Adams,Bournemouth,0.0
100,Adama Traoré,Fulham,0.0
101,Aaron Ramsey,Burnley,0.0
102,Wilson Odobert,Burnley,1.0
105,Ben Doak,Liverpool,0.0
106,James McConnell,Liverpool,0.0
107,Bobby Clark,Liverpool,0.0
110,Matheus Luiz Nunes,Man City,0.0
113,Curtis Jones,Liverpool,0.0
114,Luis Díaz,Liverpool,90.0
115,Lewis Miley,Newcastle,90.0
116,Diogo Teixeira da Silva,Liverpool,0.0
117,Dominik Szoboszlai,Liverpool,64.0
118,Mohamed Salah,Liverpool,90.0
125,Thiago Alcántara do Nascimento,Liverpool,0.0
128,Jordan Henderson,Liverpool,0.0
129,Alexis Mac Allister,Liverpool,64.0
130,Stefan Bajcetic,Liverpool,0.0
131,Harvey Elliott,Liverpool,0.0
137,Fabio Henrique Tavares,Liverpool,0.0
141,James Milner,Brighton,33.0
142,Jakub Moder,Brighton,0.0
145,Jeremy Sarmiento Morante,Brighton,0.0
147,Mahmoud Dahoud,Brighton,0.0
150,Julio Enciso,Brighton,0.0
151,Kaoru Mitoma,Brighton,33.0
153,Facundo Buonanotte,Brighton,56.0
155,Kacper Kozłowski,Brighton,0.0
157,Billy Gilmour,Brighton,90.0
158,Yasin Ayari,Brighton,0.0
160,Steven Alzate,Brighton,0.0
161,Solly March,Brighton,0.0
162,Simon Adingra,Brighton,90.0
164,Pascal Groß,Brighton,33.0
167,Adam Lallana,Brighton,56.0
173,Kai Havertz,Arsenal,12.0
175,Thomas Partey,Arsenal,0.0
177,Jorge Luiz Frello Filho,Arsenal,1.0
178,Emile Smith Rowe,Arsenal,0.0
180,Reiss Nelson,Arsenal,0.0
184,Gabriel Martinelli Silva,Arsenal,77.0
186,Granit Xhaka,Arsenal,0.0
189,Leandro Trossard,Arsenal,90.0
