index,name,team,points,value
Kieran Trippier2023-12-02T20:00:00Z,Kieran Trippier,Newcastle,5.041252594105265,70
Fabian Schär2023-12-02T20:00:00Z,Fabian Schär,Newcastle,4.064221902330785,52
Trent Alexander-Arnold2023-12-03T14:00:00Z,Trent Alexander-Arnold,Liverpool,4.032389757899715,79
Harry Toffolo2023-12-02T17:30:00Z,Harry Toffolo,Nott'm Forest,3.5923240287030938,44
Diogo Dalot Teixeira2023-12-02T20:00:00Z,Diogo Dalot Teixeira,Man Utd,3.398040818111509,50
Pedro Porro2023-12-03T16:30:00Z,Pedro Porro,Spurs,3.3812021049222607,53
Jamaal Lascelles2023-12-02T20:00:00Z,Jamaal Lascelles,Newcastle,3.380340447901776,41
Pau Torres2023-12-03T14:00:00Z,Pau Torres,Aston Villa,3.216741986594442,46
Lucas Digne2023-12-03T14:00:00Z,Lucas Digne,Aston Villa,3.209115551037261,47
Harry Maguire2023-12-02T20:00:00Z,Harry Maguire,Man Utd,3.0831862676117807,43
Ethan Pinnock2023-12-02T15:00:00Z,Ethan Pinnock,Brentford,3.039073686884616,46
Antonee Robinson2023-12-03T14:00:00Z,Antonee Robinson,Fulham,3.027848008628139,44
Ezri Konsa Ngoyo2023-12-03T14:00:00Z,Ezri Konsa Ngoyo,Aston Villa,3.007907227438219,45
Moussa Niakhaté2023-12-02T17:30:00Z,Moussa Niakhaté,Nott'm Forest,2.998821649850397,45
William Saliba2023-12-02T15:00:00Z,William Saliba,Arsenal,2.994281969562026,55
Oleksandr Zinchenko2023-12-02T15:00:00Z,Oleksandr Zinchenko,Arsenal,2.980168869618894,51
Tim Ream2023-12-03T14:00:00Z,Tim Ream,Fulham,2.962940064112227,45
Timothy Castagne2023-12-16T15:00:00Z,Timothy Castagne,Fulham,2.9600740623708823,45
Calvin Bassey2023-12-03T14:00:00Z,Calvin Bassey,Fulham,2.9077033081771755,44
Kyle Walker2023-12-03T16:30:00Z,Kyle Walker,Man City,2.898194781903006,53
Thiago Emiliano da Silva2023-12-03T14:00:00Z,Thiago Emiliano da Silva,Chelsea,2.8956471641908266,50
Olu Aina2023-12-02T17:30:00Z,Olu Aina,Nott'm Forest,2.875934854799355,45
Manuel Akanji2023-12-03T16:30:00Z,Manuel Akanji,Man City,2.868422295369551,49
Victor Lindelöf2023-12-02T20:00:00Z,Victor Lindelöf,Man Utd,2.83130211498453,45
Nathan Aké2023-12-03T16:30:00Z,Nathan Aké,Man City,2.826133930665532,50
Virgil van Dijk2023-12-03T14:00:00Z,Virgil van Dijk,Liverpool,2.691093334511556,61
Murillo Santiago Costa dos Santos2023-12-15T20:00:00Z,Murillo Santiago Costa dos Santos,Nott'm Forest,2.66512643793634,45
Vitalii Mykolenko2023-12-02T17:30:00Z,Vitalii Mykolenko,Everton,2.6628435387274223,44
Ben Mee2023-12-02T15:00:00Z,Ben Mee,Brentford,2.6064435282231577,48
Illia Zabarnyi2023-12-03T14:00:00Z,Illia Zabarnyi,Bournemouth,2.560018992966889,44
Gabriel dos Santos Magalhães2023-12-02T15:00:00Z,Gabriel dos Santos Magalhães,Arsenal,2.5363656974408677,49
Konstantinos Tsimikas2023-12-03T14:00:00Z,Konstantinos Tsimikas,Liverpool,2.480470317845413,48
Nathan Collins2023-12-02T15:00:00Z,Nathan Collins,Brentford,2.470528569873586,45
Dara O'Shea2023-12-02T15:00:00Z,Dara O'Shea,Burnley,2.456687666616456,44
Charlie Taylor2023-12-02T15:00:00Z,Charlie Taylor,Burnley,2.4222706825904328,40
James Tarkowski2023-12-02T17:30:00Z,James Tarkowski,Everton,2.4080832409844635,44
