,name,team,minutes
19,Julián Álvarez,Man City,
26,Erling Haaland,Man City,
41,Ollie Watkins,Aston Villa,
42,Jhon Durán,Aston Villa,
69,Wesley Moraes Ferreira da Silva,Aston Villa,
72,Cody Gakpo,Liverpool,
74,Keinan Davis,Aston Villa,
88,Darwin Núñez Ribeiro,Liverpool,
97,Alexander Isak,Newcastle,
106,Callum Wilson,Newcastle,
131,Alejo Véliz,Spurs,
132,Dane Scarlett,Spurs,
156,Harry Kane,Spurs,
161,Gabriel Fernando de Jesus,Arsenal,
165,Eddie Nketiah,Arsenal,
168,Folarin Balogun,Arsenal,
198,Jamie Donley,Spurs,
199,Ademola Ola-Adebomi,Crystal Palace,
201,Norberto Bercique Gomes Betuncal,Everton,
225,João Pedro Junqueira de Jesus,Brighton,
227,Aaron Connolly,Brighton,
228,Andi Zeqiri,Brighton,
229,Deniz Undav,Brighton,
230,Danny Welbeck,Brighton,
235,Evan Ferguson,Brighton,
250,Pierre-Emerick Aubameyang,Chelsea,
258,Danny Ings,West Ham,
260,Michail Antonio,West Ham,
273,Gianluca Scamacca,West Ham,
280,Divin Mubama,West Ham,
282,Mason Burstow,Chelsea,
290,Romelu Lukaku Bolingoli,Chelsea,
292,David Datro Fofana,Chelsea,
294,Nicolas Jackson,Chelsea,
297,Armando Broja,Chelsea,
305,Christopher Nkunku,Chelsea,
315,Jay Stansfield,Fulham,
319,Aleksandar Mitrović,Fulham,
330,Rodrigo Muniz Carvalho,Fulham,
335,Raúl Jiménez,Fulham,
340,Carlos Vinícius Alves Morais,Fulham,
350,Thomas Cannon,Everton,
351,Youssef Ramalho Chermiti,Everton,
357,Ivan Toney,Brentford,
358,Halil Dervişoğlu,Brentford,
372,Yoane Wissa,Brentford,
384,Deivid Washington de Souza Eugênio,Chelsea,
392,Dominic Calvert-Lewin,Everton,
410,Ellis Simms,Everton,
428,Antoine Semenyo,Bournemouth,
445,Dominic Solanke,Bournemouth,
448,Kieffer Moore,Bournemouth,
459,Matheus Santos Carneiro Da Cunha,Wolves,
470,Fábio Silva,Wolves,
474,Sasa Kalajdzic,Wolves,
484,Jacob Brown,Luton,
492,Admiral Muskwe,Luton,
493,Elijah Adebayo,Luton,
496,John McAtee,Luton,
504,Carlton Morris,Luton,
508,Joe Taylor,Luton,
511,Chiedozie Ogbene,Luton,
517,Cauley Woodrow,Luton,
522,Aribim Pepple,Luton,
525,Neal Maupay,Brentford,
539,Lyle Foster,Burnley,
544,Michael Obafemi,Burnley,
547,Wout Weghorst,Burnley,
554,Jay Rodriguez,Burnley,
558,Zeki Amdouni,Burnley,
560,Rasmus Højlund,Man Utd,
565,Shola Shoretire,Man Utd,
573,Anthony Martial,Man Utd,
603,Taiwo Awoniyi,Nott'm Forest,
605,Jean-Philippe Mateta,Crystal Palace,
636,Chris Wood,Nott'm Forest,
639,Emmanuel Dennis,Nott'm Forest,
640,Odsonne Edouard,Crystal Palace,
653,Luke Plange,Crystal Palace,
654,Sam Surridge,Nott'm Forest,
658,John-Kymani Gordon,Crystal Palace,
660,Ronnie Stutter,Chelsea,
669,Hwang Ui-jo,Nott'm Forest,
673,Cameron Archer,Sheffield Utd,
677,Louie Marsh,Sheffield Utd,
678,Nathan Fraser,Wolves,
680,Antwoine Hackford,Sheffield Utd,
688,William Osula,Sheffield Utd,
689,Bénie Traoré,Sheffield Utd,
695,Iliman Ndiaye,Sheffield Utd,
699,Rhian Brewster,Sheffield Utd,
705,Oliver McBurnie,Sheffield Utd,
706,Daniel Jebbison,Sheffield Utd,
717,Divock Origi,Nott'm Forest,
726,Ben Parkinson,Newcastle,
739,Joe Hugill,Man Utd,
748,Mark O’Mahony,Brighton,
750,Michael Ndiweni,Newcastle,
