,name,team,minutes
185,Thomas Partey,Arsenal,
186,Leandro Trossard,Arsenal,
189,Jorge Luiz Frello Filho,Arsenal,
191,Yves Bissouma,Spurs,
193,Pierre-Emile Højbjerg,Spurs,
194,Kai Havertz,Arsenal,
195,Mackenzie Hunt,Everton,
196,Wataru Endo,Liverpool,
197,Luis Sinisterra,Bournemouth,
203,David Ozoh,Crystal Palace,
205,Solly March,Brighton,
206,Simon Adingra,Brighton,
207,Yasin Ayari,Brighton,
208,Steven Alzate,Brighton,
210,Jeremy Sarmiento Morante,Brighton,
212,Pascal Groß,Brighton,
218,Jakub Moder,Brighton,
219,Kaoru Mitoma,Brighton,
220,Kacper Kozłowski,Brighton,
221,James Milner,Brighton,
223,Julio Enciso,Brighton,
226,Mahmoud Dahoud,Brighton,
231,Adam Lallana,Brighton,
233,Billy Gilmour,Brighton,
234,Facundo Buonanotte,Brighton,
237,Lewis Miley,Newcastle,
240,James Ward-Prowse,West Ham,
241,Jack Harrison,Everton,
243,Roméo Lavia,Chelsea,
244,Moisés Caicedo Corozo,Chelsea,
245,Jack Hinshelwood,Brighton,
246,Brennan Johnson,Spurs,
247,Cole Palmer,Chelsea,
248,Edson Álvarez Velázquez,West Ham,
259,Conor Coventry,West Ham,
264,Lucas Tolentino Coelho de Lima,West Ham,
266,Jarrod Bowen,West Ham,
269,Maxwel Cornet,West Ham,
270,Saïd Benrahma,West Ham,
271,Flynn Downes,West Ham,
272,Tomáš Souček,West Ham,
277,Pablo Fornals Malla,West Ham,
278,Nikola Vlašić,West Ham,
283,Jérémy Doku,Man City,
285,Nicolò Zaniolo,Aston Villa,
288,Lesley Ugochukwu,Chelsea,
289,Noni Madueke,Chelsea,
291,Mykhailo Mudryk,Chelsea,
296,Raheem Sterling,Chelsea,
299,Conor Gallagher,Chelsea,
306,Christian Pulisic,Chelsea,
307,Carney Chukwuemeka,Chelsea,
310,Ângelo Gabriel Borges Damaceno,Chelsea,
311,Ian Maatsen,Chelsea,
312,Enzo Fernández,Chelsea,
313,Hakim Ziyech,Chelsea,
316,Matthew Dibley-Dias,Fulham,
318,João Palhinha Gonçalves,Fulham,
321,Alex Iwobi,Fulham,
322,Harrison Reed,Fulham,
327,Andreas Hoelgebaum Pereira,Fulham,
332,Anthony Knockaert,Fulham,
333,Saša Lukić,Fulham,
334,Tom Cairney,Fulham,
336,Bobby De Cordova-Reid,Fulham,
338,Mike Trésor,Burnley,
339,Harry Wilson,Fulham,
342,Tyrese Francois,Fulham,
343,Willian Borges da Silva,Fulham,
344,Mohammed Kudus,West Ham,
346,Ivan Neves Abreu Cavaleiro,Fulham,
348,Tommy Doyle,Wolves,
349,Lewis Dobbin,Everton,
352,Tyler Onyango,Everton,
353,Kevin Schade,Brentford,
355,Christian Nørgaard,Brentford,
359,Josh Dasilva,Brentford,
360,Keane Lewis-Potter,Brentford,
361,Mikkel Damsgaard,Brentford,
362,Mathias Jensen,Brentford,
363,Bryan Mbeumo,Brentford,
374,Ryan Trevitt,Brentford,
375,Frank Onyeka,Brentford,
376,Vitaly Janelt,Brentford,
377,Mads Bidstrup,Brentford,
378,Sergi Canós Tenés,Brentford,
379,Shandon Baptiste,Brentford,
383,Diego Manuel Jadon da Silva Moreira,Chelsea,
386,Han-Noah Massengo,Burnley,
388,Idrissa Gueye,Everton,
390,James Garner,Everton,
394,Abdoulaye Doucouré,Everton,
396,André Tavares Gomes,Everton,
397,Arnaut Danjuma Groeneveld,Everton,
400,Amadou Onana,Everton,
403,Demarai Gray,Everton,
404,Dele Alli,Everton,
406,Jean-Philippe Gbamin,Everton,
407,Dwight McNeil,Everton,
411,Albert Sambi Lokonga,Luton,
413,Aaron Ramsey,Burnley,
414,Wilson Odobert,Burnley,
417,Ryan Gravenberch,Liverpool,
420,Alex Scott,Bournemouth,
423,Siriki Dembélé,Bournemouth,
424,Gavin Kilkenny,Bournemouth,
426,Ryan Christie,Bournemouth,
427,Emiliano Marcondes,Bournemouth,
429,Philip Billing,Bournemouth,
430,Hamed Traorè,Bournemouth,
433,Ben Pearson,Bournemouth,
434,Jamal Lowe,Bournemouth,
437,Marcus Tavernier,Bournemouth,
439,Justin Kluivert,Bournemouth,
441,Jaidon Anthony,Bournemouth,
443,Lewis Cook,Bournemouth,
444,David Brooks,Bournemouth,
446,Joe Rothwell,Bournemouth,
449,Dango Ouattara,Bournemouth,
451,Anssumane Fati Vieira,Brighton,
452,Carlos Baleba,Brighton,
453,Saman Ghoddos,Brentford,
455,Boubacar Traoré,Wolves,
457,Pedro Lomba Neto,Wolves,
461,Gonçalo Manuel Ganchinho Guedes,Wolves,
462,Hwang Hee-chan,Wolves,
464,Joe Hodge,Wolves,
465,Pablo Sarabia,Wolves,
467,Bruno Cavaco Jordão,Wolves,
472,Daniel Castelo Podence,Wolves,
476,João Victor Gomes da Silva,Wolves,
479,Francisco Jorge Tomás Oliveira,Wolves,
480,Mario Lemina,Wolves,
481,Luke Cundle,Wolves,
483,Michael Olakigbe,Brentford,
485,Ross Barkley,Luton,
498,Luke Freeman,Luton,
499,Fred Onyedinma,Luton,
500,Luke Berry,Luton,
501,Elliot Thorpe,Luton,
502,Carlos Mendes Gomes,Luton,
507,Dion Pereira,Luton,
509,Marvelous Nakamba,Luton,
510,Tahith Chong,Luton,
513,Louie Watson,Luton,
514,Allan Campbell,Luton,
515,Jordan Clark,Luton,
516,Glen Rea,Luton,
521,Pelly Ruddock Mpanzu,Luton,
524,Yegor Yarmoliuk,Brentford,
528,Josh Cullen,Burnley,
529,Anass Zaroury,Burnley,
530,Scott Twine,Burnley,
532,Darko Churlinov,Burnley,
534,Samuel Bastien,Burnley,
535,Sander Berge,Burnley,
536,Josh Brownhill,Burnley,
538,Dara Costelloe,Burnley,
548,Jack Cork,Burnley,
549,Manuel Benson Hedilazio,Burnley,
551,Jóhann Berg Gudmundsson,Burnley,
553,Enock Agyei,Burnley,
555,Luca Koleosho,Burnley,
556,Nathan Redmond,Burnley,
559,Jacob Bruun Larsen,Burnley,
562,James McAtee,Sheffield Utd,
563,Omari Forson,Man Utd,
566,Carlos Henrique Casimiro,Man Utd,
571,Marcus Rashford,Man Utd,
572,Amad Diallo,Man Utd,
574,Jadon Sancho,Man Utd,
575,Bruno Borges Fernandes,Man Utd,
578,Scott McTominay,Man Utd,
579,Alejandro Garnacho,Man Utd,
581,Facundo Pellistri Rebollo,Man Utd,
582,Frederico Rodrigues de Paula Santos,Man Utd,
584,Hannibal Mejbri,Man Utd,
587,Kobbie Mainoo,Man Utd,
589,Christian Eriksen,Man Utd,
590,Mason Mount,Man Utd,
593,Antony Matheus dos Santos,Man Utd,
594,Donny van de Beek,Man Utd,
595,Ethan Brierley,Brentford,
596,Jesurun Rak-Sakyi,Crystal Palace,
598,Jeffrey Schlupp,Crystal Palace,
599,Jefferson Lerma Solís,Crystal Palace,
606,Jairo Riedewald,Crystal Palace,
607,Will Hughes,Crystal Palace,
610,Alex Matos,Chelsea,
616,Alex Mighten,Nott'm Forest,
625,Brandon Aguilera Zamora,Nott'm Forest,
626,Danilo dos Santos de Oliveira,Nott'm Forest,
627,Braian Ojeda Rodríguez,Nott'm Forest,
628,Eberechi Eze,Crystal Palace,
629,Josh Bowler,Nott'm Forest,
632,Orel Mangala,Nott'm Forest,
633,Gustavo Henrique Furtado Scarpa,Nott'm Forest,
637,Michael Olise,Crystal Palace,
642,Daniel Gore,Man Utd,
644,Morgan Gibbs-White,Nott'm Forest,
647,Harry Arter,Nott'm Forest,
648,Naouirou Ahamada,Crystal Palace,
649,Jordan Ayew,Crystal Palace,
651,Jonjo Shelvey,Nott'm Forest,
652,Malcolm Ebiowei,Crystal Palace,
656,Andrey Nascimento dos Santos,Nott'm Forest,
657,Ryan Yates,Nott'm Forest,
661,Lewis O'Brien,Nott'm Forest,
663,Remo Freuler,Nott'm Forest,
666,Anthony Elanga,Nott'm Forest,
670,Cheick Doucouré,Crystal Palace,
671,Cheikhou Kouyaté,Nott'm Forest,
672,Matheus França de Oliveira,Crystal Palace,
674,Callum Hudson-Odoi,Nott'm Forest,
675,Vini de Souza Costa,Sheffield Utd,
681,Andre Brooks,Sheffield Utd,
682,Enso González,Wolves,
683,Tom Davies,Sheffield Utd,
684,Gustavo Hamer,Sheffield Utd,
685,Ismaila Coulibaly,Sheffield Utd,
690,Anis Slimane,Sheffield Utd,
701,Ben Osborn,Sheffield Utd,
702,John Fleck,Sheffield Utd,
707,Oliver Norwood,Sheffield Utd,
709,Sofyan Amrabat,Man Utd,
710,Jean-Ricner Bellegarde,Wolves,
714,Ibrahim Sangaré,Nott'm Forest,
716,Nicolás Domínguez,Nott'm Forest,
722,Amadou Diallo,Newcastle,
723,Andros Townsend,Luton,
727,Benicio Baker-Boaitey,Brighton,
728,Bradley Ibrahim,Arsenal,
730,Charles Sagoe,Arsenal,
734,Jadan Raymond,Crystal Palace,
735,Jayden Luker,Luton,
736,Jenson Metcalfe,Everton,
740,Joshua Duffus,Brighton,
743,Leo Castledine,Chelsea,
744,Luca Barrington,Brighton,
746,Mahamadou Susoho,Man City,
749,Matthew Whittingham,Wolves,
751,Myles Lewis-Skelly,Arsenal,
752,Myles Peart-Harris,Brentford,
755,Ryan Oné,Sheffield Utd,
757,Sydie Peck,Sheffield Utd,
758,Tawanda Chirewa,Wolves,
760,Treymaurice Nyoni,Liverpool,
764,Yago de Santiago Alonso,Spurs,
765,Zack Nelson,Luton,
