index,name,team,points,value
Ederson Santana de Moraes2023-08-19T19:00:00Z,Ederson Santana de Moraes,Man City,4.393582033091032,55
Emiliano Martínez Romero2023-08-20T13:00:00Z,Emiliano Martínez Romero,Aston Villa,3.987651863009615,50
Sam Johnstone2023-08-21T19:00:00Z,Sam Johnstone,Crystal Palace,3.529318792992048,45
José Malheiro de Sá2023-08-19T14:00:00Z,José Malheiro de Sá,Wolves,3.457901383183173,50
Aaron Ramsdale2023-08-21T19:00:00Z,Aaron Ramsdale,Arsenal,3.1429257698880653,50
André Onana2023-08-19T16:30:00Z,André Onana,Man Utd,3.139272814054737,50
Jordan Pickford2023-08-20T13:00:00Z,Jordan Pickford,Everton,3.0110751307831687,45
Guglielmo Vicario2023-08-19T16:30:00Z,Guglielmo Vicario,Spurs,2.9958466268910944,50
Matt Turner2023-08-18T18:45:00Z,Matt Turner,Nott'm Forest,2.9391465824225933,40
Jason Steele2023-08-19T14:00:00Z,Jason Steele,Brighton,2.929764935514748,45
Alisson Ramses Becker2023-08-19T14:00:00Z,Alisson Ramses Becker,Liverpool,2.782221299062985,55
Robert Sánchez2023-08-20T15:30:00Z,Robert Sánchez,Chelsea,2.7748236137725097,45
Nick Pope2023-08-19T19:00:00Z,Nick Pope,Newcastle,2.771920661874092,55
Norberto Murara Neto2023-08-19T14:00:00Z,Norberto Murara Neto,Bournemouth,2.6908524330785584,45
Mark Flekken2023-08-19T14:00:00Z,Mark Flekken,Brentford,2.6610336567482227,45
Alphonse Areola2023-08-20T15:30:00Z,Alphonse Areola,West Ham,2.642865097046438,40
Bernd Leno2023-08-19T14:00:00Z,Bernd Leno,Fulham,1.9530752716695843,45
Wes Foderingham2023-08-18T18:45:00Z,Wes Foderingham,Sheffield Utd,1.8755340135147325,45
Kepa Arrizabalaga2023-08-20T15:30:00Z,Kepa Arrizabalaga,Chelsea,0.5823404834501417,50
David Raya Martin2023-08-21T19:00:00Z,David Raya Martin,Arsenal,0.5796201098260951,50
Lucas Bergström2023-08-20T15:30:00Z,Lucas Bergström,Chelsea,0.43804305344677386,40
Lukasz Fabianski2023-08-20T15:30:00Z,Lukasz Fabianski,West Ham,0.3862791572190556,45
Vicente Guaita2023-08-21T19:00:00Z,Vicente Guaita,Crystal Palace,0.30664688353277847,45
Hugo Lloris2023-08-19T16:30:00Z,Hugo Lloris,Spurs,0.290499924688903,50
Karl Hein2023-08-21T19:00:00Z,Karl Hein,Arsenal,0.18090832268092522,40
Dean Henderson2023-08-19T16:30:00Z,Dean Henderson,Man Utd,0.1758692941924125,45
Joseph Anang2023-08-20T15:30:00Z,Joseph Anang,West Ham,0.15965599252766857,40
Stefan Ortega Moreno2023-08-19T19:00:00Z,Stefan Ortega Moreno,Man City,0.12523963695956966,40
Bart Verbruggen2023-08-19T14:00:00Z,Bart Verbruggen,Brighton,0.12501877288763621,45
George Shelvey2023-08-18T18:45:00Z,George Shelvey,Nott'm Forest,0.12139172692322701,40
Ionuț Radu2023-08-19T14:00:00Z,Ionuț Radu,Bournemouth,0.11867677648791922,45
Fraser Forster2023-08-19T16:30:00Z,Fraser Forster,Spurs,0.1058987008507457,40
Ethan Horvath2023-08-18T18:45:00Z,Ethan Horvath,Nott'm Forest,0.09179804957546062,45
Mark Travers2023-08-19T14:00:00Z,Mark Travers,Bournemouth,0.08669834238103363,40
Scott Carson2023-08-19T19:00:00Z,Scott Carson,Man City,0.07944687445559442,40
Robin Olsen2023-08-20T13:00:00Z,Robin Olsen,Aston Villa,0.06966724068831234,40
Zack Steffen2023-08-19T19:00:00Z,Zack Steffen,Man City,0.06898924602747702,40
Joe Whitworth2023-08-21T19:00:00Z,Joe Whitworth,Crystal Palace,0.064476249181313,40
Tom King2023-08-19T14:00:00Z,Tom King,Wolves,0.06322808311605213,40
Viljami Sinisalo2023-08-20T13:00:00Z,Viljami Sinisalo,Aston Villa,0.06272539053837022,40
Daniel Bentley2023-08-19T14:00:00Z,Daniel Bentley,Wolves,0.05583376866254352,40
Gabriel Słonina2023-08-20T15:30:00Z,Gabriel Słonina,Chelsea,0.054550050888096356,40
Alfie Whiteman2023-08-19T16:30:00Z,Alfie Whiteman,Spurs,0.05370477457667888,40
João Neves Virgínia2023-08-20T13:00:00Z,João Neves Virgínia,Everton,0.05276464853358108,40
