,name,team,minutes
2,Javier Manquillo Gaitán,Newcastle,0.0
3,Harrison Ashby,Newcastle,0.0
5,Kell Watts,Newcastle,0.0
7,Jamaal Lascelles,Newcastle,0.0
14,Jamal Lewis,Newcastle,0.0
18,Sven Botman,Newcastle,90.0
20,Fabian Schär,Newcastle,90.0
22,Kieran Trippier,Newcastle,90.0
25,Emil Krafth,Newcastle,0.0
26,Paul Dummett,Newcastle,0.0
30,Matt Targett,Newcastle,0.0
33,Dan Burn,Newcastle,90.0
41,Pervis Estupiñán,Brighton,90.0
45,Jan Paul van Hecke,Brighton,0.0
49,Tariq Lamptey,Brighton,0.0
52,Adam Webster,Brighton,90.0
57,Lewis Dunk,Brighton,90.0
60,Igor Julio dos Santos de Paulo,Brighton,0.0
61,Michał Karbownik,Brighton,0.0
64,Joël Veltman,Brighton,33.0
69,Rico Lewis,Man City,0.0
76,Kyle Walker,Man City,90.0
77,Rúben Gato Alves Dias,Man City,90.0
78,Manuel Akanji,Man City,90.0
84,John Stones,Man City,0.0
89,Aymeric Laporte,Man City,0.0
94,João Cancelo,Man City,0.0
95,Sergio Gómez,Man City,0.0
96,Nathan Aké,Man City,0.0
99,Kristoffer Ajer,Brentford,1.0
104,Ivan Perišić,Spurs,20.0
106,Emerson Leite de Souza Junior,Spurs,2.0
112,Nathan Collins,Brentford,90.0
114,Pedro Porro,Spurs,87.0
115,Eric Dier,Spurs,0.0
119,Japhet Tanganga,Spurs,0.0
121,Nuno Varela Tavares,Arsenal,0.0
126,Oleksandr Zinchenko,Arsenal,1.0
129,Gabriel dos Santos Magalhães,Arsenal,20.0
130,Jakub Kiwior,Arsenal,1.0
134,Ethan Pinnock,Brentford,90.0
135,Mathias Jorgensen,Brentford,0.0
141,Jurriën Timber,Arsenal,0.0
142,William Saliba,Arsenal,90.0
143,Charlie Goode,Brentford,0.0
147,Sergio Reguilón,Spurs,0.0
157,Takehiro Tomiyasu,Arsenal,66.0
158,Benjamin White,Arsenal,90.0
160,Ben Mee,Brentford,0.0
161,Ben Davies,Spurs,20.0
166,Mads Bech Sørensen,Brentford,0.0
167,Kieran Tierney,Arsenal,0.0
170,Djed Spence,Spurs,0.0
171,Aaron Hickey,Brentford,77.0
174,Destiny Udogie,Spurs,69.0
175,Joe Rodon,Spurs,0.0
180,Davinson Sánchez,Spurs,0.0
184,Rico Henry,Brentford,90.0
185,Rob Holding,Arsenal,0.0
186,Mads Roerslev Rasmussen,Brentford,12.0
189,Cédric Alves Soares,Arsenal,0.0
193,Ryan Sessegnon,Spurs,0.0
194,Cristian Romero,Spurs,90.0
196,Levi Colwill,Chelsea,90.0
202,Lewis Hall,Newcastle,0.0
204,Marc Guéhi,Crystal Palace,90.0
205,Marc Cucurella Saseta,Chelsea,0.0
207,Malo Gusto,Chelsea,82.0
208,Malang Sarr,Chelsea,0.0
211,Luke Shaw,Man Utd,90.0
216,Marcos Senesi,Bournemouth,83.0
217,Lucas Digne,Aston Villa,90.0
218,Loïc Mbe Soh,Nott'm Forest,0.0
220,Lloyd Kelly,Bournemouth,14.0
221,Lisandro Martínez,Man Utd,90.0
225,Matty Cash,Aston Villa,90.0
228,Tim Ream,Fulham,63.0
230,Thilo Kehrer,West Ham,0.0
231,Thiago Emiliano da Silva,Chelsea,90.0
