index,name,team,points,value
Erling Haaland2023-10-21T14:00:00Z,Erling Haaland,Man City,5.25598715013012,140
Alexander Isak2023-10-21T14:00:00Z,Alexander Isak,Newcastle,4.8642662982021445,75
Ollie Watkins2023-10-22T15:30:00Z,Ollie Watkins,Aston Villa,4.732109549110198,82
Dominic Solanke2023-10-21T14:00:00Z,Dominic Solanke,Bournemouth,3.7611499113791416,64
Rasmus Højlund2023-10-21T19:00:00Z,Rasmus Højlund,Man Utd,3.4905375391306186,72
Julián Álvarez2023-10-21T14:00:00Z,Julián Álvarez,Man City,3.1996260444497686,71
Lyle Foster2023-10-21T14:00:00Z,Lyle Foster,Burnley,3.163851559646948,50
Gabriel Fernando de Jesus2023-10-21T16:30:00Z,Gabriel Fernando de Jesus,Arsenal,3.1411488428434375,79
Darwin Núñez Ribeiro2023-10-21T11:30:00Z,Darwin Núñez Ribeiro,Liverpool,3.139064881242331,74
Callum Wilson2023-10-21T14:00:00Z,Callum Wilson,Newcastle,3.0401845936886396,78
Carlton Morris2023-10-21T14:00:00Z,Carlton Morris,Luton,3.0046277446896186,56
Zeki Amdouni2023-10-21T14:00:00Z,Zeki Amdouni,Burnley,2.8957822958316197,54
Yoane Wissa2023-10-21T14:00:00Z,Yoane Wissa,Brentford,2.8624165491487727,59
Nicolas Jackson2023-10-21T16:30:00Z,Nicolas Jackson,Chelsea,2.611213973186416,69
Cody Gakpo2023-10-21T11:30:00Z,Cody Gakpo,Liverpool,2.5665571443634603,72
Taiwo Awoniyi2023-10-21T14:00:00Z,Taiwo Awoniyi,Nott'm Forest,2.5168449752766078,65
Dominic Calvert-Lewin2023-10-21T11:30:00Z,Dominic Calvert-Lewin,Everton,2.4498144231831365,58
Jacob Brown2023-10-21T14:00:00Z,Jacob Brown,Luton,2.251893478787716,49
Eddie Nketiah2023-10-21T16:30:00Z,Eddie Nketiah,Arsenal,2.1612289906324884,55
Matheus Santos Carneiro Da Cunha2023-10-21T14:00:00Z,Matheus Santos Carneiro Da Cunha,Wolves,2.145678837659285,55
Cameron Archer2023-10-21T19:00:00Z,Cameron Archer,Sheffield Utd,2.066033877680588,45
Michail Antonio2023-10-22T15:30:00Z,Michail Antonio,West Ham,2.0063839683586586,59
Elijah Adebayo2023-10-21T14:00:00Z,Elijah Adebayo,Luton,1.9962727851411126,48
Odsonne Edouard2023-10-21T14:00:00Z,Odsonne Edouard,Crystal Palace,1.979210502960493,55
Chiedozie Ogbene2023-10-21T14:00:00Z,Chiedozie Ogbene,Luton,1.9689328425037442,49
Carlos Vinícius Alves Morais2023-10-23T19:00:00Z,Carlos Vinícius Alves Morais,Fulham,1.9622437676151099,48
Jean-Philippe Mateta2023-10-21T14:00:00Z,Jean-Philippe Mateta,Crystal Palace,1.9487144819324556,49
Oliver McBurnie2023-10-21T19:00:00Z,Oliver McBurnie,Sheffield Utd,1.8435842057356717,54
João Pedro Junqueira de Jesus2023-10-21T14:00:00Z,João Pedro Junqueira de Jesus,Brighton,1.7408743482580888,53
Chris Wood2023-10-21T14:00:00Z,Chris Wood,Nott'm Forest,1.7242723059353438,49
Armando Broja2023-10-21T16:30:00Z,Armando Broja,Chelsea,1.6961684027843442,49
Anthony Martial2023-10-21T19:00:00Z,Anthony Martial,Man Utd,1.6442309652429385,65
Raúl Jiménez2023-10-23T19:00:00Z,Raúl Jiménez,Fulham,1.4096820120138365,53
Danny Welbeck2023-10-21T14:00:00Z,Danny Welbeck,Brighton,1.38719422627534,58
Evan Ferguson2023-10-21T14:00:00Z,Evan Ferguson,Brighton,1.350206645701912,60
Kieffer Moore2023-10-21T14:00:00Z,Kieffer Moore,Bournemouth,1.1044135842155056,47
Neal Maupay2023-10-21T14:00:00Z,Neal Maupay,Brentford,1.0974623790659486,49
Bénie Traoré2023-10-21T19:00:00Z,Bénie Traoré,Sheffield Utd,1.0701876185721424,52
Cauley Woodrow2023-10-21T14:00:00Z,Cauley Woodrow,Luton,0.9401352421166156,44
Danny Ings2023-10-22T15:30:00Z,Danny Ings,West Ham,0.8891295715758119,57
Ivan Toney2023-10-21T14:00:00Z,Ivan Toney,Brentford,0.8705410442005908,79
Jay Rodriguez2023-10-21T14:00:00Z,Jay Rodriguez,Burnley,0.8396309836418917,53
Antoine Semenyo2023-10-21T14:00:00Z,Antoine Semenyo,Bournemouth,0.8013747393277258,45
Rhian Brewster2023-10-21T19:00:00Z,Rhian Brewster,Sheffield Utd,0.7983141243124454,49
Harry Kane2023-10-23T19:00:00Z,Harry Kane,Spurs,0.796832600963066,125
Sasa Kalajdzic2023-10-21T14:00:00Z,Sasa Kalajdzic,Wolves,0.6954268660191231,49
Aleksandar Mitrović2023-10-23T19:00:00Z,Aleksandar Mitrović,Fulham,0.6144571704517648,74
Fábio Silva2023-10-21T14:00:00Z,Fábio Silva,Wolves,0.6131759684982012,53
Jhon Durán2023-10-22T15:30:00Z,Jhon Durán,Aston Villa,0.5915333285625287,50
Rodrigo Muniz Carvalho2023-10-23T19:00:00Z,Rodrigo Muniz Carvalho,Fulham,0.5374194042588875,44
Alejo Véliz2023-10-23T19:00:00Z,Alejo Véliz,Spurs,0.49405244270454124,54
Gianluca Scamacca2023-10-22T15:30:00Z,Gianluca Scamacca,West Ham,0.4156805194183044,60
Youssef Ramalho Chermiti2023-10-21T11:30:00Z,Youssef Ramalho Chermiti,Everton,0.4125371265219496,49
Christopher Nkunku2023-10-21T16:30:00Z,Christopher Nkunku,Chelsea,0.2973263070127273,73
Iliman Ndiaye2023-10-21T19:00:00Z,Iliman Ndiaye,Sheffield Utd,0.28320792545039947,55
Wout Weghorst2023-10-21T14:00:00Z,Wout Weghorst,Burnley,0.2557951996801914,55
Romelu Lukaku Bolingoli2023-10-21T16:30:00Z,Romelu Lukaku Bolingoli,Chelsea,0.2180313119310798,68
Pierre-Emerick Aubameyang2023-10-21T16:30:00Z,Pierre-Emerick Aubameyang,Chelsea,0.20674761947209552,65
Deniz Undav2023-10-21T14:00:00Z,Deniz Undav,Brighton,0.17887675560624708,55
Daniel Jebbison2023-10-21T19:00:00Z,Daniel Jebbison,Sheffield Utd,0.1459121553488322,48
Emmanuel Dennis2023-10-21T14:00:00Z,Emmanuel Dennis,Nott'm Forest,0.14581432249826648,48
Wesley Moraes Ferreira da Silva2023-10-22T15:30:00Z,Wesley Moraes Ferreira da Silva,Aston Villa,0.1437985390557685,50
Keinan Davis2023-10-22T15:30:00Z,Keinan Davis,Aston Villa,0.11835379479714488,49
Michael Obafemi2023-10-21T14:00:00Z,Michael Obafemi,Burnley,0.11712622611274616,49
Divin Mubama2023-10-22T15:30:00Z,Divin Mubama,West Ham,0.10179170366155468,43
David Datro Fofana2023-10-21T16:30:00Z,David Datro Fofana,Chelsea,0.09187924201272317,50
Sam Surridge2023-10-21T14:00:00Z,Sam Surridge,Nott'm Forest,0.08075038472473857,45
Hwang Ui-jo2023-10-21T14:00:00Z,Hwang Ui-jo,Nott'm Forest,0.07518770177062059,44
Halil Dervişoğlu2023-10-21T14:00:00Z,Halil Dervişoğlu,Brentford,0.07147579679831984,45
Shola Shoretire2023-10-21T19:00:00Z,Shola Shoretire,Man Utd,0.06967220238115263,44
Dane Scarlett2023-10-23T19:00:00Z,Dane Scarlett,Spurs,0.06564124123596826,45
Jay Stansfield2023-10-23T19:00:00Z,Jay Stansfield,Fulham,0.05708870360713964,45
Ellis Simms2023-10-21T11:30:00Z,Ellis Simms,Everton,0.05602683248683975,45
Folarin Balogun2023-10-21T16:30:00Z,Folarin Balogun,Arsenal,0.0559216714765931,44
Louie Marsh2023-10-21T19:00:00Z,Louie Marsh,Sheffield Utd,0.05548858102545795,45
Antwoine Hackford2023-10-21T19:00:00Z,Antwoine Hackford,Sheffield Utd,0.05548858102545795,45
William Osula2023-10-21T19:00:00Z,William Osula,Sheffield Utd,0.05539239479272812,44
Joe Taylor2023-10-21T14:00:00Z,Joe Taylor,Luton,0.055165136266143756,45
Aribim Pepple2023-10-21T14:00:00Z,Aribim Pepple,Luton,0.055165136266143756,45
Admiral Muskwe2023-10-21T14:00:00Z,Admiral Muskwe,Luton,0.055165136266143756,45
John McAtee2023-10-21T14:00:00Z,John McAtee,Luton,0.055165136266143756,45
Thomas Cannon2023-10-21T11:30:00Z,Thomas Cannon,Everton,0.047370491530682866,45
Mason Burstow2023-10-21T16:30:00Z,Mason Burstow,Chelsea,0.045650203874701104,45
Luke Plange2023-10-21T14:00:00Z,Luke Plange,Crystal Palace,0.039727973549102485,45
John-Kymani Gordon2023-10-21T14:00:00Z,John-Kymani Gordon,Crystal Palace,0.039727973549102485,45
Aaron Connolly2023-10-21T14:00:00Z,Aaron Connolly,Brighton,0.027113891254336383,45
Andi Zeqiri2023-10-21T14:00:00Z,Andi Zeqiri,Brighton,0.026571644328334174,44
