index,name,team,points,value
Ollie Watkins2023-10-22T15:30:00Z,Ollie Watkins,Aston Villa,5.857965442990906,82
Erling Haaland2023-10-21T14:00:00Z,Erling Haaland,Man City,5.171394589828429,140
Alexander Isak2023-10-21T14:00:00Z,Alexander Isak,Newcastle,4.197762227621185,75
Rasmus Højlund2023-10-21T19:00:00Z,Rasmus Højlund,Man Utd,3.4753665839323005,72
Gabriel Fernando de Jesus2023-10-21T16:30:00Z,Gabriel Fernando de Jesus,Arsenal,3.4723347071902553,79
Yoane Wissa2023-10-21T14:00:00Z,Yoane Wissa,Brentford,3.3908610978980964,59
Darwin Núñez Ribeiro2023-10-21T11:30:00Z,Darwin Núñez Ribeiro,Liverpool,3.3775162775428833,74
Carlton Morris2023-10-21T14:00:00Z,Carlton Morris,Luton,3.361629710234823,56
Julián Álvarez2023-10-21T14:00:00Z,Julián Álvarez,Man City,3.2035240276999715,71
Dominic Solanke2023-10-21T14:00:00Z,Dominic Solanke,Bournemouth,2.975507952471809,64
Lyle Foster2023-10-21T14:00:00Z,Lyle Foster,Burnley,2.818853430104443,50
Eddie Nketiah2023-10-21T16:30:00Z,Eddie Nketiah,Arsenal,2.5752437749697763,55
Michail Antonio2023-10-22T15:30:00Z,Michail Antonio,West Ham,2.56713821714301,59
Matheus Santos Carneiro Da Cunha2023-10-21T14:00:00Z,Matheus Santos Carneiro Da Cunha,Wolves,2.5259746160892633,55
Callum Wilson2023-10-21T14:00:00Z,Callum Wilson,Newcastle,2.4934220591237692,78
Jacob Brown2023-10-21T14:00:00Z,Jacob Brown,Luton,2.378567454032229,49
Chiedozie Ogbene2023-10-21T14:00:00Z,Chiedozie Ogbene,Luton,2.369386503134231,49
Dominic Calvert-Lewin2023-10-21T11:30:00Z,Dominic Calvert-Lewin,Everton,2.3357210984051275,58
Nicolas Jackson2023-10-21T16:30:00Z,Nicolas Jackson,Chelsea,2.187815772033825,69
Harry Kane2023-10-23T19:00:00Z,Harry Kane,Spurs,2.166466070997107,125
Odsonne Edouard2023-10-21T14:00:00Z,Odsonne Edouard,Crystal Palace,2.1363526487103255,55
Taiwo Awoniyi2023-10-21T14:00:00Z,Taiwo Awoniyi,Nott'm Forest,2.1345188426851807,65
Elijah Adebayo2023-10-21T14:00:00Z,Elijah Adebayo,Luton,2.0951443524415487,48
Cameron Archer2023-10-21T19:00:00Z,Cameron Archer,Sheffield Utd,2.0844584237933907,45
João Pedro Junqueira de Jesus2023-10-21T14:00:00Z,João Pedro Junqueira de Jesus,Brighton,2.0090970824649834,53
Oliver McBurnie2023-10-21T19:00:00Z,Oliver McBurnie,Sheffield Utd,1.9994649543943557,54
Jean-Philippe Mateta2023-10-21T14:00:00Z,Jean-Philippe Mateta,Crystal Palace,1.8962681287325207,49
Zeki Amdouni2023-10-21T14:00:00Z,Zeki Amdouni,Burnley,1.8660539841331993,54
Carlos Vinícius Alves Morais2023-10-23T19:00:00Z,Carlos Vinícius Alves Morais,Fulham,1.7973812640078242,48
Cody Gakpo2023-10-21T11:30:00Z,Cody Gakpo,Liverpool,1.7505350034964788,72
Armando Broja2023-10-21T16:30:00Z,Armando Broja,Chelsea,1.632859724031018,49
Chris Wood2023-10-21T14:00:00Z,Chris Wood,Nott'm Forest,1.5728274899013064,49
Danny Welbeck2023-10-21T14:00:00Z,Danny Welbeck,Brighton,1.5638065743636713,58
Raúl Jiménez2023-10-23T19:00:00Z,Raúl Jiménez,Fulham,1.5461931715263533,53
Evan Ferguson2023-10-21T14:00:00Z,Evan Ferguson,Brighton,1.5254484380829463,60
Ivan Toney2023-10-21T14:00:00Z,Ivan Toney,Brentford,1.4240616565532696,79
Anthony Martial2023-10-21T19:00:00Z,Anthony Martial,Man Utd,1.3079465601692934,65
Neal Maupay2023-10-21T14:00:00Z,Neal Maupay,Brentford,1.0164906372831377,49
Kieffer Moore2023-10-21T14:00:00Z,Kieffer Moore,Bournemouth,0.8213571281411176,47
Aleksandar Mitrović2023-10-23T19:00:00Z,Aleksandar Mitrović,Fulham,0.7683952783800216,74
Christopher Nkunku2023-10-21T16:30:00Z,Christopher Nkunku,Chelsea,0.7576562532119255,73
Antoine Semenyo2023-10-21T14:00:00Z,Antoine Semenyo,Bournemouth,0.7156478973760414,45
Cauley Woodrow2023-10-21T14:00:00Z,Cauley Woodrow,Luton,0.6452444771455241,44
Romelu Lukaku Bolingoli2023-10-21T16:30:00Z,Romelu Lukaku Bolingoli,Chelsea,0.6189316949761734,68
Bénie Traoré2023-10-21T19:00:00Z,Bénie Traoré,Sheffield Utd,0.5697038474044009,52
Jay Rodriguez2023-10-21T14:00:00Z,Jay Rodriguez,Burnley,0.5384237716046589,53
Sasa Kalajdzic2023-10-21T14:00:00Z,Sasa Kalajdzic,Wolves,0.536686046496009,49
Wesley Moraes Ferreira da Silva2023-10-22T15:30:00Z,Wesley Moraes Ferreira da Silva,Aston Villa,0.47788474148757265,50
Rhian Brewster2023-10-21T19:00:00Z,Rhian Brewster,Sheffield Utd,0.47295389175002556,49
Danny Ings2023-10-22T15:30:00Z,Danny Ings,West Ham,0.4689348837787988,57
Jhon Durán2023-10-22T15:30:00Z,Jhon Durán,Aston Villa,0.4617210336182984,50
Alejo Véliz2023-10-23T19:00:00Z,Alejo Véliz,Spurs,0.4522721077360192,54
