,name,team,minutes
0,Jason Steele,Brighton,0
9,Scott Carson,Man City,0
10,Ederson Santana de Moraes,Man City,1
21,Tom McGill,Brighton,0
25,Bart Verbruggen,Brighton,1
31,Kjell Scherpen,Brighton,0
60,Stefan Ortega Moreno,Man City,0
63,Zack Steffen,Man City,0
67,Hugo Lloris,Spurs,0
73,Guglielmo Vicario,Spurs,1
82,Alfie Whiteman,Spurs,0
91,Fraser Forster,Spurs,0
97,Brandon Austin,Spurs,0
111,Adrián San Miguel del Castillo,Liverpool,0
117,Alisson Ramses Becker,Liverpool,1
121,Caoimhin Kelleher,Liverpool,0
138,Emiliano Martínez Romero,Aston Villa,1
141,Robin Olsen,Aston Villa,0
148,Viljami Sinisalo,Aston Villa,0
156,Joseph Anang,West Ham,0
167,Rúnar Alex Rúnarsson,Arsenal,0
181,David Raya Martin,Arsenal,1
191,Aaron Ramsdale,Arsenal,0
194,Alphonse Areola,West Ham,1
197,Karl Hein,Arsenal,0
209,Lukasz Fabianski,West Ham,0
225,Matthew Cox,Brentford,0
234,Martin Dubravka,Newcastle,0
239,Karl Darlow,Newcastle,0
241,Loris Karius,Newcastle,0
245,Mark Gillespie,Newcastle,0
247,Nick Pope,Newcastle,1
253,Mark Flekken,Brentford,1
265,Ellery Balcombe,Brentford,0
284,Thomas Strakosha,Brentford,0
288,George Shelvey,Nott'm Forest,0
302,Ethan Horvath,Nott'm Forest,0
305,Wayne Hennessey,Nott'm Forest,0
313,Matt Turner,Nott'm Forest,1
343,Vicente Guaita,Crystal Palace,0
344,Dean Henderson,Crystal Palace,0
348,Sam Johnstone,Crystal Palace,1
352,Remi Matthews,Crystal Palace,0
357,Joe Whitworth,Crystal Palace,0
370,Tom Heaton,Man Utd,0
373,André Onana,Man Utd,1
401,Wes Foderingham,Sheffield Utd,1
411,Tom King,Wolves,0
412,Robert Sánchez,Chelsea,1
413,Jordan Amissah,Sheffield Utd,0
429,Kepa Arrizabalaga,Chelsea,0
435,José Malheiro de Sá,Wolves,1
438,Adam Davies,Sheffield Utd,0
439,Daniel Bentley,Wolves,0
446,Matija Šarkić,Wolves,0
456,Marcus Bettinelli,Chelsea,0
461,Ionuț Radu,Bournemouth,0
471,Darren Randolph,Bournemouth,0
482,Mark Travers,Bournemouth,0
484,Norberto Murara Neto,Bournemouth,1
499,Marek Rodák,Fulham,0
500,Bernd Leno,Fulham,1
532,Andy Lonergan,Everton,0
550,Jordan Pickford,Everton,1
551,João Neves Virgínia,Everton,0
579,Gabriel Słonina,Chelsea,0
583,Lucas Bergström,Chelsea,0
