,name,team,minutes
236,Kell Watts,Newcastle,0
238,Ben Mee,Brentford,0
240,Kristoffer Ajer,Brentford,1
243,Mads Bech Sørensen,Brentford,0
246,Mads Roerslev Rasmussen,Brentford,1
248,Nathan Collins,Brentford,1
251,Kieran Trippier,Newcastle,1
254,Aaron Hickey,Brentford,1
256,Rico Henry,Brentford,0
258,Harrison Ashby,Newcastle,0
259,Charlie Goode,Brentford,0
270,Sven Botman,Newcastle,1
271,Fabian Schär,Newcastle,1
273,Emil Krafth,Newcastle,0
275,Sergio Reguilón,Man Utd,1
277,Ethan Pinnock,Brentford,1
281,Jamal Lewis,Newcastle,0
282,Jamaal Lascelles,Newcastle,0
287,Josh Powell,Nott'm Forest,0
291,Scott McKenna,Nott'm Forest,0
292,Willy Boly,Nott'm Forest,1
294,Giulian Biancone,Nott'm Forest,0
297,Omar Richards,Nott'm Forest,0
299,Neco Williams,Nott'm Forest,0
303,Harry Toffolo,Nott'm Forest,0
308,Felipe Augusto de Almeida Monteiro,Nott'm Forest,0
310,Mohamed Dräger,Nott'm Forest,0
312,Loïc Mbe Soh,Nott'm Forest,0
316,Steve Cook,Nott'm Forest,0
318,Serge Aurier,Nott'm Forest,1
320,Joe Worrall,Nott'm Forest,0
321,Moussa Niakhaté,Nott'm Forest,1
322,Nuno Varela Tavares,Nott'm Forest,1
324,Olu Aina,Nott'm Forest,1
326,Jonathan Panzo,Nott'm Forest,0
329,Richie Laryea,Nott'm Forest,0
335,James Tomkins,Crystal Palace,0
338,Marc Guéhi,Crystal Palace,1
340,Nathaniel Clyne,Crystal Palace,0
349,Femi Seriki,Sheffield Utd,0
355,Joachim Andersen,Crystal Palace,1
356,Jake O'Brien,Crystal Palace,0
359,Joel Ward,Crystal Palace,1
364,Chris Richards,Crystal Palace,0
365,Tyrick Mitchell,Crystal Palace,1
367,Diogo Dalot Teixeira,Man Utd,1
369,Victor Lindelöf,Man Utd,1
375,Brandon Williams,Man Utd,0
376,Raphaël Varane,Man Utd,1
377,Álvaro Fernández Carreras,Man Utd,0
378,Alex Telles,Man Utd,0
381,Luke Shaw,Man Utd,0
386,Harry Maguire,Man Utd,0
390,Eric Bailly,Man Utd,0
392,Tyrell Malacia,Man Utd,0
393,Lisandro Martínez,Man Utd,0
394,Aaron Wan-Bissaka,Man Utd,0
398,Rayan Aït-Nouri,Wolves,1
400,Toti António Gomes,Wolves,1
403,Rhys Norrington-Davies,Sheffield Utd,0
406,Nélson Cabral Semedo,Wolves,1
408,Yasser Larouci,Sheffield Utd,0
414,George Baldock,Sheffield Utd,0
418,Jayden Bogle,Sheffield Utd,1
421,Lewis Hall,Newcastle,0
423,Ethan Ampadu,Chelsea,0
426,Jonathan Castro Otto,Wolves,0
427,Ki-Jana Hoever,Wolves,0
430,Auston Trusty,Sheffield Utd,0
431,Hugo Bueno López,Wolves,1
433,John Egan,Sheffield Utd,1
441,Max Lowe,Sheffield Utd,0
442,Max Kilman,Wolves,1
445,Matt Doherty,Wolves,1
448,Chris Basham,Sheffield Utd,1
449,Abdul Rahman Baba,Chelsea,0
450,Anel Ahmedhodžić,Sheffield Utd,1
451,Jack Robinson,Sheffield Utd,1
453,Benoît Badiashile,Chelsea,0
455,Bendegúz Bolla,Wolves,0
457,Craig Dawson,Wolves,1
458,César Azpilicueta,Chelsea,0
460,Illia Zabarnyi,Bournemouth,1
464,Ryan Fredericks,Bournemouth,0
468,James Hill,Bournemouth,0
474,Chris Mepham,Bournemouth,0
479,Marcos Senesi,Bournemouth,1
487,Lloyd Kelly,Bournemouth,1
488,Milos Kerkez,Bournemouth,1
489,Adam Smith,Bournemouth,0
491,Tosin Adarabioyo,Fulham,0
494,Alex Murphy,Newcastle,0
496,Ben Greenwood,Bournemouth,0
502,Terence Kongolo,Fulham,0
505,Calvin Bassey,Fulham,0
507,Max Aarons,Bournemouth,1
508,Tino Livramento,Newcastle,1
509,Tim Ream,Fulham,1
510,Kevin Mbabu,Fulham,0
511,Antonee Robinson,Fulham,1
517,Issa Diop,Fulham,1
519,Kenny Tete,Fulham,0
528,Luc De Fougerolles,Fulham,0
531,Wesley Fofana,Chelsea,0
535,Ashley Young,Everton,1
536,Axel Disasi,Chelsea,1
538,Ben Chilwell,Chelsea,1
540,Trevoh Chalobah,Chelsea,0
541,Ben Godfrey,Everton,0
542,Vitalii Mykolenko,Everton,1
544,Thiago Emiliano da Silva,Chelsea,1
546,James Tarkowski,Everton,1
547,Jarrad Branthwaite,Everton,1
553,Levi Colwill,Chelsea,1
555,Malang Sarr,Chelsea,0
557,Malo Gusto,Chelsea,1
558,Marc Cucurella Saseta,Chelsea,0
560,Nathan Patterson,Everton,0
562,Mason Holgate,Everton,0
563,Teden Mengi,Luton,0
564,Reece James,Chelsea,0
576,Seamus Coleman,Everton,0
580,Michael Keane,Everton,0
