index,name,team,points,value
Aaron Ramsdale2023-08-26T14:00:00Z,Aaron Ramsdale,Arsenal,3.5793715,50
José Malheiro de Sá2023-08-26T14:00:00Z,José Malheiro de Sá,Wolves,3.4750204,50
Emiliano Martínez Romero2023-08-27T13:00:00Z,Emiliano Martínez Romero,Aston Villa,3.3541827,50
Mark Flekken2023-08-26T14:00:00Z,Mark Flekken,Brentford,3.3060713,45
André Onana2023-08-26T14:00:00Z,André Onana,Man Utd,3.2665792,50
Norberto Murara Neto2023-08-26T11:30:00Z,Norberto Murara Neto,Bournemouth,3.1498785,45
Robert Sánchez2023-08-25T19:00:00Z,Robert Sánchez,Chelsea,2.981101,45
Nick Pope2023-08-27T15:30:00Z,Nick Pope,Newcastle,2.9384897,55
James Trafford2023-09-02T14:00:00Z,James Trafford,Burnley,2.603351,45
Wes Foderingham2023-08-27T13:00:00Z,Wes Foderingham,Sheffield Utd,1.8519319,45
Matt Turner2023-08-26T14:00:00Z,Matt Turner,Nott'm Forest,1.8519319,40
Radek Vítek2023-09-03T15:30:00Z,Radek Vítek,Man Utd,1.3569597,40
Filip Marschall2023-09-03T13:00:00Z,Filip Marschall,Aston Villa,1.0981858,40
David Raya Martin2023-08-26T14:00:00Z,David Raya Martin,Arsenal,0.43422985,49
Kepa Arrizabalaga2023-08-25T19:00:00Z,Kepa Arrizabalaga,Chelsea,0.4309696,50
Bart Verbruggen2023-08-26T16:30:00Z,Bart Verbruggen,Brighton,0.3807001,44
Ionuț Radu2023-08-26T11:30:00Z,Ionuț Radu,Bournemouth,0.3521217,45
Arijanet Muric2023-09-02T14:00:00Z,Arijanet Muric,Burnley,0.27681255,44
Fraser Forster2023-08-26T11:30:00Z,Fraser Forster,Spurs,0.26372313,40
Mark Travers2023-08-26T11:30:00Z,Mark Travers,Bournemouth,0.26328838,40
Stefan Ortega Moreno2023-08-27T13:00:00Z,Stefan Ortega Moreno,Man City,0.25005114,40
Zack Steffen2023-08-27T13:00:00Z,Zack Steffen,Man City,0.2294091,40
Lawrence Vigouroux2023-09-02T14:00:00Z,Lawrence Vigouroux,Burnley,0.22321463,40
Bailey Peacock-Farrell2023-09-02T14:00:00Z,Bailey Peacock-Farrell,Burnley,0.22321463,40
Tom King2023-08-26T14:00:00Z,Tom King,Wolves,0.1935072,40
Ethan Horvath2023-08-26T14:00:00Z,Ethan Horvath,Nott'm Forest,0.18957233,45
Rúnar Alex Rúnarsson2023-08-26T14:00:00Z,Rúnar Alex Rúnarsson,Arsenal,0.18541598,40
Darren Randolph2023-08-26T11:30:00Z,Darren Randolph,Bournemouth,0.17297316,40
Ellery Balcombe2023-08-26T14:00:00Z,Ellery Balcombe,Brentford,0.16756761,40
Matthew Cox2023-08-26T14:00:00Z,Matthew Cox,Brentford,0.16756761,40
Thomas Strakosha2023-08-26T14:00:00Z,Thomas Strakosha,Brentford,0.16756761,40
Tom Heaton2023-08-26T14:00:00Z,Tom Heaton,Man Utd,0.13860846,40
Marcus Bettinelli2023-08-25T19:00:00Z,Marcus Bettinelli,Chelsea,0.13792431,40
Viljami Sinisalo2023-08-27T13:00:00Z,Viljami Sinisalo,Aston Villa,0.1081233,40
Kjell Scherpen2023-08-26T16:30:00Z,Kjell Scherpen,Brighton,0.10724068,40
Tom McGill2023-08-26T16:30:00Z,Tom McGill,Brighton,0.10724068,40
Karl Hein2023-08-26T14:00:00Z,Karl Hein,Arsenal,0.10092723,40
Matija Šarkić2023-08-26T14:00:00Z,Matija Šarkić,Wolves,0.10082078,40
Mark Gillespie2023-08-27T15:30:00Z,Mark Gillespie,Newcastle,0.09361887,40
Karl Darlow2023-08-27T15:30:00Z,Karl Darlow,Newcastle,0.0934124,40
Loris Karius2023-08-27T15:30:00Z,Loris Karius,Newcastle,0.0934124,40
Brandon Austin2023-08-26T11:30:00Z,Brandon Austin,Spurs,0.09094906,40
George Shelvey2023-08-26T14:00:00Z,George Shelvey,Nott'm Forest,0.07852602,40
Robin Olsen2023-08-27T13:00:00Z,Robin Olsen,Aston Villa,0.043954372,40
Martin Dubravka2023-08-27T15:30:00Z,Martin Dubravka,Newcastle,0.03618133,40
Adam Davies2023-08-27T13:00:00Z,Adam Davies,Sheffield Utd,0.012674689,40
Jordan Amissah2023-08-27T13:00:00Z,Jordan Amissah,Sheffield Utd,0.012674689,40
Wayne Hennessey2023-08-26T14:00:00Z,Wayne Hennessey,Nott'm Forest,-0.021231294,40
Daniel Bentley2023-08-26T14:00:00Z,Daniel Bentley,Wolves,-0.028220415,40
