,name,team,minutes
163,Bukayo Saka,Arsenal,1
164,Cheikhou Kouyaté,Nott'm Forest,1
165,Braian Ojeda Rodríguez,Nott'm Forest,0
166,Thomas Partey,Arsenal,1
170,Kai Havertz,Arsenal,1
174,Danilo dos Santos de Oliveira,Nott'm Forest,1
175,Brandon Aguilera Zamora,Nott'm Forest,0
176,Lewis O'Brien,Nott'm Forest,0
177,Mohamed Elneny,Arsenal,0
183,Anthony Elanga,Nott'm Forest,1
184,Martin Ødegaard,Arsenal,1
187,Marcus Oliveira Alencar,Arsenal,0
190,Alex Mighten,Nott'm Forest,0
191,Albert Sambi Lokonga,Arsenal,0
192,Josh Bowler,Nott'm Forest,0
193,Orel Mangala,Nott'm Forest,0
197,Gustavo Henrique Furtado Scarpa,Nott'm Forest,0
199,Jorge Luiz Frello Filho,Arsenal,1
201,Declan Rice,Arsenal,1
204,Gabriel Martinelli Silva,Arsenal,1
206,Emile Smith Rowe,Arsenal,0
209,Fábio Ferreira Vieira,Arsenal,1
218,Remo Freuler,Nott'm Forest,0
219,Jonjo Shelvey,Nott'm Forest,0
224,Reiss Nelson,Arsenal,0
225,Harry Arter,Nott'm Forest,0
227,Ryan Yates,Nott'm Forest,1
228,Granit Xhaka,Arsenal,0
232,Ryan Christie,Bournemouth,1
233,Marcus Tavernier,Bournemouth,0
235,Vini de Souza Costa,Sheffield Utd,1
239,Alex Scott,Bournemouth,0
244,Andrey Nascimento dos Santos,Nott'm Forest,0
245,Jaidon Anthony,Bournemouth,1
249,Gavin Kilkenny,Bournemouth,0
250,Andre Brooks,Sheffield Utd,0
251,Ben Pearson,Bournemouth,0
254,Siriki Dembélé,Bournemouth,0
255,Dango Ouattara,Bournemouth,0
258,Justin Kluivert,Bournemouth,1
260,David Brooks,Bournemouth,1
262,Hamed Traorè,Bournemouth,1
266,Philip Billing,Bournemouth,1
267,Joe Rothwell,Bournemouth,1
270,Emiliano Marcondes,Bournemouth,0
275,Lewis Cook,Bournemouth,1
276,Jamal Lowe,Bournemouth,0
281,Scott McTominay,Man Utd,0
287,Pedro Lomba Neto,Wolves,1
291,Pablo Sarabia,Wolves,1
303,Gonçalo Manuel Ganchinho Guedes,Wolves,0
304,Hannibal Mejbri,Man Utd,0
306,Ben Osborn,Sheffield Utd,1
307,Hwang Hee-chan,Wolves,1
310,Ismaila Coulibaly,Sheffield Utd,0
311,Antony Matheus dos Santos,Man Utd,1
314,Jadon Sancho,Man Utd,1
315,Frederico Rodrigues de Paula Santos,Man Utd,0
316,Francisco Jorge Tomás Oliveira,Wolves,0
317,Facundo Pellistri Rebollo,Man Utd,0
319,Donny van de Beek,Man Utd,0
321,Boubacar Traoré,Wolves,0
323,Bruno Borges Fernandes,Man Utd,1
325,Daniel Castelo Podence,Wolves,0
328,Bruno Cavaco Jordão,Wolves,0
329,Christian Eriksen,Man Utd,1
333,Anis Slimane,Sheffield Utd,0
334,Joe Hodge,Wolves,0
335,Mario Lemina,Wolves,1
336,Luke Cundle,Wolves,0
337,Alejandro Garnacho,Man Utd,0
341,Marcus Rashford,Man Utd,1
342,Mason Mount,Man Utd,0
343,Amad Diallo,Man Utd,0
344,Matheus Luiz Nunes,Man City,0
352,Carlos Henrique Casimiro,Man Utd,1
354,Kobbie Mainoo,Man Utd,0
356,John Fleck,Sheffield Utd,0
358,João Victor Gomes da Silva,Wolves,1
363,Anass Zaroury,Burnley,0
372,Nathan Redmond,Burnley,1
375,Manuel Benson Hedilazio,Burnley,0
376,Omari Forson,Man Utd,0
379,Luca Koleosho,Burnley,1
380,Lewis Miley,Newcastle,0
382,Jóhann Berg Gudmundsson,Burnley,1
384,Josh Cullen,Burnley,1
388,Jacob Bruun Larsen,Burnley,1
389,Jack Cork,Burnley,1
391,Samuel Bastien,Burnley,0
392,Sander Berge,Burnley,1
394,Scott Twine,Burnley,0
395,Enock Agyei,Burnley,0
396,Darko Churlinov,Burnley,0
398,Dara Costelloe,Burnley,0
400,Josh Brownhill,Burnley,1
402,Gustavo Hamer,Sheffield Utd,1
405,Tom Davies,Sheffield Utd,0
