index,name,team,points,value
Mohamed Salah2023-09-03T13:00:00Z,Mohamed Salah,Liverpool,3.8850427,125
Bruno Borges Fernandes2023-09-03T15:30:00Z,Bruno Borges Fernandes,Man Utd,3.6420007,85
Kaoru Mitoma2023-09-02T16:30:00Z,Kaoru Mitoma,Brighton,3.630505,66
Solly March2023-09-02T16:30:00Z,Solly March,Brighton,3.6074276,66
Bukayo Saka2023-09-03T15:30:00Z,Bukayo Saka,Arsenal,3.5419316,87
Eberechi Eze2023-09-03T13:00:00Z,Eberechi Eze,Crystal Palace,3.5077052,64
Diogo Teixeira da Silva2023-09-03T13:00:00Z,Diogo Teixeira da Silva,Liverpool,3.4919157,80
Bryan Mbeumo2023-09-02T14:00:00Z,Bryan Mbeumo,Brentford,3.443357,68
Luis Díaz2023-09-03T13:00:00Z,Luis Díaz,Liverpool,3.4415622,77
Phil Foden2023-09-02T14:00:00Z,Phil Foden,Man City,3.4329844,76
James Maddison2023-09-02T14:00:00Z,James Maddison,Spurs,3.370551,77
Son Heung-min2023-09-02T14:00:00Z,Son Heung-min,Spurs,3.3695133,90
Jarrod Bowen2023-09-01T19:00:00Z,Jarrod Bowen,West Ham,3.3587732,71
Morgan Gibbs-White2023-09-02T14:00:00Z,Morgan Gibbs-White,Nott'm Forest,3.3577454,59
Raheem Sterling2023-09-02T14:00:00Z,Raheem Sterling,Chelsea,3.3282075,72
Pedro Lomba Neto2023-09-03T13:00:00Z,Pedro Lomba Neto,Wolves,3.241593,55
Pascal Groß2023-09-02T16:30:00Z,Pascal Groß,Brighton,3.2079356,64
Rodrigo Hernandez2023-09-02T14:00:00Z,Rodrigo Hernandez,Man City,3.151432,57
Martin Ødegaard2023-09-03T15:30:00Z,Martin Ødegaard,Arsenal,3.1374636,85
Enzo Fernández2023-09-02T14:00:00Z,Enzo Fernández,Chelsea,3.0931246,50
Lucas Tolentino Coelho de Lima2023-09-01T19:00:00Z,Lucas Tolentino Coelho de Lima,West Ham,3.062446,60
Dejan Kulusevski2023-09-02T14:00:00Z,Dejan Kulusevski,Spurs,2.8812943,70
Jack Grealish2023-09-02T14:00:00Z,Jack Grealish,Man City,2.7395985,74
Tomáš Souček2023-09-01T19:00:00Z,Tomáš Souček,West Ham,2.7010183,50
Mathias Jensen2023-09-02T14:00:00Z,Mathias Jensen,Brentford,2.6828454,54
Jordan Ayew2023-09-03T13:00:00Z,Jordan Ayew,Crystal Palace,2.6597903,55
Mateo Kovačić2023-09-02T14:00:00Z,Mateo Kovačić,Man City,2.584587,50
Cheick Doucouré2023-09-03T13:00:00Z,Cheick Doucouré,Crystal Palace,2.5685496,50
Christian Nørgaard2023-09-02T14:00:00Z,Christian Nørgaard,Brentford,2.5535026,55
Abdoulaye Doucouré2023-09-02T11:30:00Z,Abdoulaye Doucouré,Everton,2.5517364,55
Gabriel Martinelli Silva2023-09-03T15:30:00Z,Gabriel Martinelli Silva,Arsenal,2.5370326,80
Vitaly Janelt2023-09-02T14:00:00Z,Vitaly Janelt,Brentford,2.510766,55
Amadou Onana2023-09-02T11:30:00Z,Amadou Onana,Everton,2.5074334,49
Harry Wilson2023-09-02T14:00:00Z,Harry Wilson,Fulham,2.453494,54
Mykhailo Mudryk2023-09-02T14:00:00Z,Mykhailo Mudryk,Chelsea,2.446296,64
Conor Gallagher2023-09-02T14:00:00Z,Conor Gallagher,Chelsea,2.43932,55
Marcus Rashford2023-09-03T15:30:00Z,Marcus Rashford,Man Utd,2.4367213,90
Antony Matheus dos Santos2023-09-03T15:30:00Z,Antony Matheus dos Santos,Man Utd,2.4132242,69
Oliver Norwood2023-09-02T11:30:00Z,Oliver Norwood,Sheffield Utd,2.383475,50
Anthony Gordon2023-09-02T16:30:00Z,Anthony Gordon,Newcastle,2.3791466,55
Jeffrey Schlupp2023-09-03T13:00:00Z,Jeffrey Schlupp,Crystal Palace,2.3492641,50
Richarlison de Andrade2023-09-02T14:00:00Z,Richarlison de Andrade,Spurs,2.344844,69
John McGinn2023-09-03T13:00:00Z,John McGinn,Aston Villa,2.3419418,55
Jefferson Lerma Solís2023-09-03T13:00:00Z,Jefferson Lerma Solís,Crystal Palace,2.302807,49
Yves Bissouma2023-09-02T14:00:00Z,Yves Bissouma,Spurs,2.2962332,50
Philip Billing2023-09-02T14:00:00Z,Philip Billing,Bournemouth,2.2789972,54
Dominik Szoboszlai2023-09-03T13:00:00Z,Dominik Szoboszlai,Liverpool,2.257569,70
Alex Iwobi2023-09-02T11:30:00Z,Alex Iwobi,Fulham,2.2532268,54
James Garner2023-09-02T11:30:00Z,James Garner,Everton,2.2395942,50
Douglas Luiz Soares de Paulo2023-09-03T13:00:00Z,Douglas Luiz Soares de Paulo,Aston Villa,2.2260625,54
Pape Matar Sarr2023-09-02T14:00:00Z,Pape Matar Sarr,Spurs,2.194625,45
Carlos Henrique Casimiro2023-09-03T15:30:00Z,Carlos Henrique Casimiro,Man Utd,2.1912215,54
Boubacar Kamara2023-09-03T13:00:00Z,Boubacar Kamara,Aston Villa,2.169355,50
Declan Rice2023-09-03T15:30:00Z,Declan Rice,Arsenal,2.1534631,54
Moussa Diaby2023-09-03T13:00:00Z,Moussa Diaby,Aston Villa,2.1193714,66
Thomas Partey2023-09-03T15:30:00Z,Thomas Partey,Arsenal,2.0257733,49
Miguel Almirón Rejala2023-09-02T16:30:00Z,Miguel Almirón Rejala,Newcastle,1.9936548,64
Vini de Souza Costa2023-09-02T11:30:00Z,Vini de Souza Costa,Sheffield Utd,1.9793671,50
Hwang Hee-chan2023-09-03T13:00:00Z,Hwang Hee-chan,Wolves,1.9774351,55
Pablo Sarabia2023-09-03T13:00:00Z,Pablo Sarabia,Wolves,1.9300393,50
Saïd Benrahma2023-09-01T19:00:00Z,Saïd Benrahma,West Ham,1.9144855,59
Bobby De Cordova-Reid2023-09-02T14:00:00Z,Bobby De Cordova-Reid,Fulham,1.9134396,55
Harrison Reed2023-09-02T14:00:00Z,Harrison Reed,Fulham,1.910608,49
Julio Enciso2023-09-02T16:30:00Z,Julio Enciso,Brighton,1.8718705,53
Kai Havertz2023-09-03T15:30:00Z,Kai Havertz,Arsenal,1.8718705,73
Alexis Mac Allister2023-09-03T13:00:00Z,Alexis Mac Allister,Liverpool,1.8718705,60
Arnaut Danjuma Groeneveld2023-09-02T11:30:00Z,Arnaut Danjuma Groeneveld,Everton,1.8718705,55
Christian Eriksen2023-09-03T15:30:00Z,Christian Eriksen,Man Utd,1.8718705,59
James Milner2023-09-02T16:30:00Z,James Milner,Brighton,1.8718705,49
Idrissa Gueye2023-09-02T11:30:00Z,Idrissa Gueye,Everton,1.8718705,49
João Victor Gomes da Silva2023-09-03T13:00:00Z,João Victor Gomes da Silva,Wolves,1.8718705,50
Joe Rothwell2023-09-02T14:00:00Z,Joe Rothwell,Bournemouth,1.8718705,50
Pablo Fornals Malla2023-09-01T19:00:00Z,Pablo Fornals Malla,West Ham,1.8718705,49
Bruno Guimarães Rodriguez Moura2023-09-02T16:30:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,1.8718705,59
Billy Gilmour2023-09-02T16:30:00Z,Billy Gilmour,Brighton,1.8718705,50
Mario Lemina2023-09-03T13:00:00Z,Mario Lemina,Wolves,1.8718705,50
Bernardo Veiga de Carvalho e Silva2023-09-02T14:00:00Z,Bernardo Veiga de Carvalho e Silva,Man City,1.8718705,64
Joelinton Cássio Apolinário de Lira2023-09-02T16:30:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,1.8718705,59
Lewis Dobbin2023-09-02T11:30:00Z,Lewis Dobbin,Everton,1.8718705,45
Ryan Christie2023-09-02T14:00:00Z,Ryan Christie,Bournemouth,1.8718705,50
Mason Mount2023-09-03T15:30:00Z,Mason Mount,Man Utd,1.8718705,68
Kevin Schade2023-09-02T14:00:00Z,Kevin Schade,Brentford,1.8718705,54
Saša Lukić2023-09-02T14:00:00Z,Saša Lukić,Fulham,1.8718705,45
Kevin De Bruyne2023-09-02T14:00:00Z,Kevin De Bruyne,Man City,1.8718705,103
Danilo dos Santos de Oliveira2023-09-02T14:00:00Z,Danilo dos Santos de Oliveira,Nott'm Forest,1.8718705,54
Carney Chukwuemeka2023-09-02T14:00:00Z,Carney Chukwuemeka,Chelsea,1.8718705,44
Leandro Trossard2023-09-03T15:30:00Z,Leandro Trossard,Arsenal,1.8718705,67
Harvey Barnes2023-09-02T16:30:00Z,Harvey Barnes,Newcastle,1.8718705,65
Jadon Sancho2023-09-03T15:30:00Z,Jadon Sancho,Man Utd,1.8718705,69
Matheus Luiz Nunes2023-09-02T14:00:00Z,Matheus Luiz Nunes,Man City,1.8718705,50
Simon Adingra2023-09-02T16:30:00Z,Simon Adingra,Brighton,1.8413147,50
Andreas Hoelgebaum Pereira2023-09-02T14:00:00Z,Andreas Hoelgebaum Pereira,Fulham,1.839668,55
Anthony Elanga2023-09-02T14:00:00Z,Anthony Elanga,Nott'm Forest,1.7552128,50
Leon Bailey2023-09-03T13:00:00Z,Leon Bailey,Aston Villa,1.7057269,55
Harvey Elliott2023-09-03T13:00:00Z,Harvey Elliott,Liverpool,1.7000922,49
Brennan Johnson2023-09-02T14:00:00Z,Brennan Johnson,Spurs,1.699202,59
Ryan Yates2023-09-02T14:00:00Z,Ryan Yates,Nott'm Forest,1.6897272,49
Fábio Ferreira Vieira2023-09-03T15:30:00Z,Fábio Ferreira Vieira,Arsenal,1.6805493,54
Willian Borges da Silva2023-09-02T14:00:00Z,Willian Borges da Silva,Fulham,1.6215233,53
Noni Madueke2023-09-02T14:00:00Z,Noni Madueke,Chelsea,1.5272012,54
Keane Lewis-Potter2023-09-02T14:00:00Z,Keane Lewis-Potter,Brentford,1.5260055,49
Alejandro Garnacho2023-09-03T15:30:00Z,Alejandro Garnacho,Man Utd,1.4642729,49
