index,name,team,points,value
André Onana2023-12-17T16:30:00Z,André Onana,Man Utd,3.60567,48
Mark Flekken2023-12-17T14:00:00Z,Mark Flekken,Brentford,3.4269862,45
Norberto Murara Neto2023-12-16T15:00:00Z,Norberto Murara Neto,Bournemouth,3.3603065,45
James Trafford2023-12-16T17:30:00Z,James Trafford,Burnley,3.3225608,45
Guglielmo Vicario2023-12-15T20:00:00Z,Guglielmo Vicario,Spurs,3.271113,52
Bernd Leno2023-12-16T15:00:00Z,Bernd Leno,Fulham,3.2143536,47
David Raya Martin2023-12-17T14:00:00Z,David Raya Martin,Arsenal,3.0125546,49
Emiliano Martínez Romero2023-12-17T14:00:00Z,Emiliano Martínez Romero,Aston Villa,2.967864,51
Jordan Pickford2023-12-16T17:30:00Z,Jordan Pickford,Everton,2.9276536,44
Ederson Santana de Moraes2023-12-16T15:00:00Z,Ederson Santana de Moraes,Man City,2.8886783,55
Robert Sánchez2023-12-16T15:00:00Z,Robert Sánchez,Chelsea,2.7578037,47
Wes Foderingham2023-12-16T15:00:00Z,Wes Foderingham,Sheffield Utd,2.5667846,45
Thomas Kaminski2023-12-16T15:00:00Z,Thomas Kaminski,Luton,2.3074646,45
Sam Johnstone2023-12-16T15:00:00Z,Sam Johnstone,Crystal Palace,2.151886,46
Daniel Bentley2023-12-17T14:00:00Z,Daniel Bentley,Wolves,2.1324155,39
Martin Dubravka2023-12-16T15:00:00Z,Martin Dubravka,Newcastle,2.0491753,41
Jason Steele2023-12-17T14:00:00Z,Jason Steele,Brighton,1.7720413,43
Lukasz Fabianski2023-12-17T14:00:00Z,Lukasz Fabianski,West Ham,1.7359891,42
Caoimhin Kelleher2023-12-17T16:30:00Z,Caoimhin Kelleher,Liverpool,1.7344756,39
Nick Pope2023-12-16T15:00:00Z,Nick Pope,Newcastle,1.7283273,54
José Malheiro de Sá2023-12-17T14:00:00Z,José Malheiro de Sá,Wolves,1.5979519,50
Matt Turner2023-12-15T20:00:00Z,Matt Turner,Nott'm Forest,1.509761,39
Bart Verbruggen2023-12-17T14:00:00Z,Bart Verbruggen,Brighton,1.3699815,44
Alisson Ramses Becker2023-12-17T16:30:00Z,Alisson Ramses Becker,Liverpool,1.3086886,56
Alphonse Areola2023-12-17T14:00:00Z,Alphonse Areola,West Ham,0.9513885,42
Kepa Arrizabalaga2023-12-16T15:00:00Z,Kepa Arrizabalaga,Chelsea,0.80944026,50
Remi Matthews2023-12-16T15:00:00Z,Remi Matthews,Crystal Palace,0.7345861,39
Dean Henderson2023-12-16T15:00:00Z,Dean Henderson,Crystal Palace,0.632787,44
Vicente Guaita2023-12-16T15:00:00Z,Vicente Guaita,Crystal Palace,0.6271173,44
Ethan Horvath2023-12-15T20:00:00Z,Ethan Horvath,Nott'm Forest,0.5636529,43
Loris Karius2023-12-16T15:00:00Z,Loris Karius,Newcastle,0.5588765,39
Mark Gillespie2023-12-16T15:00:00Z,Mark Gillespie,Newcastle,0.55527496,39
Karl Darlow2023-12-16T15:00:00Z,Karl Darlow,Newcastle,0.54109025,40
George Shelvey2023-12-15T20:00:00Z,George Shelvey,Nott'm Forest,0.53927195,40
Ellery Balcombe2023-12-17T14:00:00Z,Ellery Balcombe,Brentford,0.5356628,39
Matthew Cox2023-12-17T14:00:00Z,Matthew Cox,Brentford,0.51550364,40
Hugo Lloris2023-12-15T20:00:00Z,Hugo Lloris,Spurs,0.5026928,48
Arijanet Muric2023-12-16T17:30:00Z,Arijanet Muric,Burnley,0.4952247,43
Thomas Strakosha2023-12-17T14:00:00Z,Thomas Strakosha,Brentford,0.49096227,39
Ionuț Radu2023-12-16T15:00:00Z,Ionuț Radu,Bournemouth,0.4896536,44
Marcus Bettinelli2023-12-16T15:00:00Z,Marcus Bettinelli,Chelsea,0.47190034,40
Darren Randolph2023-12-16T15:00:00Z,Darren Randolph,Bournemouth,0.47081208,40
Joe Whitworth2023-12-16T15:00:00Z,Joe Whitworth,Crystal Palace,0.4649397,40
Karl Hein2023-12-17T14:00:00Z,Karl Hein,Arsenal,0.46145046,40
Gabriel Słonina2023-12-16T15:00:00Z,Gabriel Słonina,Chelsea,0.45881057,40
Kjell Scherpen2023-12-17T14:00:00Z,Kjell Scherpen,Brighton,0.45512843,40
Rúnar Alex Rúnarsson2023-12-17T14:00:00Z,Rúnar Alex Rúnarsson,Arsenal,0.45235658,40
Lawrence Vigouroux2023-12-16T17:30:00Z,Lawrence Vigouroux,Burnley,0.44960594,39
Adam Davies2023-12-16T15:00:00Z,Adam Davies,Sheffield Utd,0.44877577,40
Andy Lonergan2023-12-16T17:30:00Z,Andy Lonergan,Everton,0.44753528,39
Tom Heaton2023-12-17T16:30:00Z,Tom Heaton,Man Utd,0.44456565,40
Adrián San Miguel del Castillo2023-12-17T16:30:00Z,Adrián San Miguel del Castillo,Liverpool,0.443282,40
Lucas Bergström2023-12-16T15:00:00Z,Lucas Bergström,Chelsea,0.44059134,40
Joseph Anang2023-12-17T14:00:00Z,Joseph Anang,West Ham,0.4379102,40
Bailey Peacock-Farrell2023-12-16T17:30:00Z,Bailey Peacock-Farrell,Burnley,0.43355322,40
Matija Šarkić2023-12-17T14:00:00Z,Matija Šarkić,Wolves,0.43250608,40
Brandon Austin2023-12-15T20:00:00Z,Brandon Austin,Spurs,0.42831874,39
Scott Carson2023-12-16T15:00:00Z,Scott Carson,Man City,0.42435193,39
Mark Travers2023-12-16T15:00:00Z,Mark Travers,Bournemouth,0.42300582,40
Denis Franchi2023-12-16T17:30:00Z,Denis Franchi,Burnley,0.42299438,39
Zack Steffen2023-12-16T15:00:00Z,Zack Steffen,Man City,0.41583562,39
James Shea2023-12-16T15:00:00Z,James Shea,Luton,0.4142735,43
Tom McGill2023-12-17T14:00:00Z,Tom McGill,Brighton,0.41245294,39
Stefan Ortega Moreno2023-12-16T15:00:00Z,Stefan Ortega Moreno,Man City,0.40996575,39
Alfie Whiteman2023-12-15T20:00:00Z,Alfie Whiteman,Spurs,0.40448284,39
João Neves Virgínia2023-12-16T17:30:00Z,João Neves Virgínia,Everton,0.40415,39
Jordan Amissah2023-12-16T15:00:00Z,Jordan Amissah,Sheffield Utd,0.39345407,39
Viljami Sinisalo2023-12-17T14:00:00Z,Viljami Sinisalo,Aston Villa,0.3851211,40
Fraser Forster2023-12-15T20:00:00Z,Fraser Forster,Spurs,0.37301326,39
Tom King2023-12-17T14:00:00Z,Tom King,Wolves,0.36266613,39
Jack Walton2023-12-16T15:00:00Z,Jack Walton,Luton,0.34600687,40
Aaron Ramsdale2023-12-17T14:00:00Z,Aaron Ramsdale,Arsenal,0.33982205,46
Wayne Hennessey2023-12-15T20:00:00Z,Wayne Hennessey,Nott'm Forest,0.33605504,40
Matt Macey2023-12-16T15:00:00Z,Matt Macey,Luton,0.32799983,40
Robin Olsen2023-12-17T14:00:00Z,Robin Olsen,Aston Villa,0.30959487,39
Marek Rodák2023-12-16T15:00:00Z,Marek Rodák,Fulham,0.2321198,39
