index,name,team,points,value
Ethan Pinnock2023-12-17T14:00:00Z,Ethan Pinnock,Brentford,3.3623853,46
Kieran Trippier2023-12-16T15:00:00Z,Kieran Trippier,Newcastle,3.3120353,69
Trent Alexander-Arnold2023-12-17T16:30:00Z,Trent Alexander-Arnold,Liverpool,3.292789,82
Fabian Schär2023-12-16T15:00:00Z,Fabian Schär,Newcastle,3.1551108,53
Calvin Bassey2023-12-16T15:00:00Z,Calvin Bassey,Fulham,3.1550434,44
Ben Mee2023-12-17T14:00:00Z,Ben Mee,Brentford,3.1166737,48
Kyle Walker2023-12-16T15:00:00Z,Kyle Walker,Man City,3.0946474,53
Destiny Udogie2023-12-15T20:00:00Z,Destiny Udogie,Spurs,3.0162039,48
Axel Disasi2023-12-16T15:00:00Z,Axel Disasi,Chelsea,2.9598088,49
Diogo Dalot Teixeira2023-12-17T16:30:00Z,Diogo Dalot Teixeira,Man Utd,2.94589,51
Pedro Porro2023-12-15T20:00:00Z,Pedro Porro,Spurs,2.9400783,54
Rúben Gato Alves Dias2023-12-16T15:00:00Z,Rúben Gato Alves Dias,Man City,2.9098709,55
Illia Zabarnyi2023-12-16T15:00:00Z,Illia Zabarnyi,Bournemouth,2.8856113,44
Charlie Taylor2023-12-16T17:30:00Z,Charlie Taylor,Burnley,2.8792272,40
Marcos Senesi2023-12-16T15:00:00Z,Marcos Senesi,Bournemouth,2.8726127,44
Pau Torres2023-12-17T14:00:00Z,Pau Torres,Aston Villa,2.8198388,47
Harry Toffolo2023-12-15T20:00:00Z,Harry Toffolo,Nott'm Forest,2.7379892,44
Dara O'Shea2023-12-16T17:30:00Z,Dara O'Shea,Burnley,2.727826,44
Adam Smith2023-12-16T15:00:00Z,Adam Smith,Bournemouth,2.653779,44
Cristian Romero2023-12-15T20:00:00Z,Cristian Romero,Spurs,2.608811,49
Toti António Gomes2023-12-17T14:00:00Z,Toti António Gomes,Wolves,2.5996938,44
Milos Kerkez2023-12-16T15:00:00Z,Milos Kerkez,Bournemouth,2.5788665,44
Craig Dawson2023-12-17T14:00:00Z,Craig Dawson,Wolves,2.5724177,45
Levi Colwill2023-12-16T15:00:00Z,Levi Colwill,Chelsea,2.5361764,46
James Tarkowski2023-12-16T17:30:00Z,James Tarkowski,Everton,2.508876,44
Luke Shaw2023-12-17T16:30:00Z,Luke Shaw,Man Utd,2.4344804,52
Oleksandr Zinchenko2023-12-17T14:00:00Z,Oleksandr Zinchenko,Arsenal,2.4344804,52
Jan Paul van Hecke2023-12-17T14:00:00Z,Jan Paul van Hecke,Brighton,2.4344804,40
Gabriel dos Santos Magalhães2023-12-17T14:00:00Z,Gabriel dos Santos Magalhães,Arsenal,2.4344804,49
Harry Maguire2023-12-17T16:30:00Z,Harry Maguire,Man Utd,2.4344804,43
William Saliba2023-12-17T14:00:00Z,William Saliba,Arsenal,2.4344804,55
Tino Livramento2023-12-16T15:00:00Z,Tino Livramento,Newcastle,2.4344804,44
Victor da Silva2023-12-16T17:30:00Z,Victor da Silva,Burnley,2.4344804,44
Tosin Adarabioyo2023-12-16T15:00:00Z,Tosin Adarabioyo,Fulham,2.4344804,43
Antonee Robinson2023-12-16T15:00:00Z,Antonee Robinson,Fulham,2.4344804,44
Vladimír Coufal2023-12-17T14:00:00Z,Vladimír Coufal,West Ham,2.4344804,46
Max Kilman2023-12-17T14:00:00Z,Max Kilman,Wolves,2.4344804,45
Nélson Cabral Semedo2023-12-17T14:00:00Z,Nélson Cabral Semedo,Wolves,2.4344804,45
Vitalii Mykolenko2023-12-16T17:30:00Z,Vitalii Mykolenko,Everton,2.4344804,46
Nayef Aguerd2023-12-17T14:00:00Z,Nayef Aguerd,West Ham,2.4344804,45
Ashley Young2023-12-16T17:30:00Z,Ashley Young,Everton,2.4344804,44
Ezri Konsa Ngoyo2023-12-17T14:00:00Z,Ezri Konsa Ngoyo,Aston Villa,2.4344804,45
Joachim Andersen2023-12-16T15:00:00Z,Joachim Andersen,Crystal Palace,2.4344804,50
Virgil van Dijk2023-12-17T16:30:00Z,Virgil van Dijk,Liverpool,2.4344804,62
Marc Guéhi2023-12-16T15:00:00Z,Marc Guéhi,Crystal Palace,2.4344804,46
Lucas Digne2023-12-17T14:00:00Z,Lucas Digne,Aston Villa,2.4344804,47
Ben Davies2023-12-15T20:00:00Z,Ben Davies,Spurs,2.4063213,43
Diego Carlos Santos Silva2023-12-17T14:00:00Z,Diego Carlos Santos Silva,Aston Villa,2.396072,44
Benjamin White2023-12-17T14:00:00Z,Benjamin White,Arsenal,2.386067,56
Jack Robinson2023-12-16T15:00:00Z,Jack Robinson,Sheffield Utd,2.3597448,44
Jarrad Branthwaite2023-12-16T17:30:00Z,Jarrad Branthwaite,Everton,2.3593578,41
Benoît Badiashile2023-12-16T15:00:00Z,Benoît Badiashile,Chelsea,2.3181987,44
Joško Gvardiol2023-12-16T15:00:00Z,Joško Gvardiol,Man City,2.3080077,49
Jamaal Lascelles2023-12-16T15:00:00Z,Jamaal Lascelles,Newcastle,2.299652,42
Hugo Bueno López2023-12-17T14:00:00Z,Hugo Bueno López,Wolves,2.2870088,44
Jordan Beyer2023-12-16T17:30:00Z,Jordan Beyer,Burnley,2.2827926,40
Chris Richards2023-12-16T15:00:00Z,Chris Richards,Crystal Palace,2.2432346,39
Thiago Emiliano da Silva2023-12-16T15:00:00Z,Thiago Emiliano da Silva,Chelsea,2.1954176,50
Jayden Bogle2023-12-16T15:00:00Z,Jayden Bogle,Sheffield Utd,2.184652,45
Anel Ahmedhodžić2023-12-16T15:00:00Z,Anel Ahmedhodžić,Sheffield Utd,2.17145,43
Konstantinos Tsimikas2023-12-17T16:30:00Z,Konstantinos Tsimikas,Liverpool,2.1684778,49
Emerson Palmieri dos Santos2023-12-17T14:00:00Z,Emerson Palmieri dos Santos,West Ham,2.1087875,45
Teden Mengi2023-12-10T14:00:00Z,Teden Mengi,Luton,2.1041617,39
Amari'i Bell2023-12-16T15:00:00Z,Amari'i Bell,Luton,2.1016986,39
Igor Julio dos Santos de Paulo2023-12-17T14:00:00Z,Igor Julio dos Santos de Paulo,Brighton,2.0987973,43
Auston Trusty2023-12-16T15:00:00Z,Auston Trusty,Sheffield Utd,2.0939443,39
Alfie Doughty2023-12-16T15:00:00Z,Alfie Doughty,Luton,2.077874,44
Joel Ward2023-12-16T15:00:00Z,Joel Ward,Crystal Palace,2.04524,45
Sergio Reguilón2023-12-17T16:30:00Z,Sergio Reguilón,Man Utd,1.9846759,44
Kenny Tete2023-12-16T15:00:00Z,Kenny Tete,Fulham,1.9818838,44
Marc Cucurella Saseta2023-12-16T15:00:00Z,Marc Cucurella Saseta,Chelsea,1.9596585,48
Takehiro Tomiyasu2023-12-17T14:00:00Z,Takehiro Tomiyasu,Arsenal,1.9259133,45
Ibrahima Konaté2023-12-17T16:30:00Z,Ibrahima Konaté,Liverpool,1.9065897,49
Felipe Augusto de Almeida Monteiro2023-12-15T20:00:00Z,Felipe Augusto de Almeida Monteiro,Nott'm Forest,1.901871,44
Neco Williams2023-12-15T20:00:00Z,Neco Williams,Nott'm Forest,1.887177,43
Gabriel Osho2023-12-16T15:00:00Z,Gabriel Osho,Luton,1.8857212,44
Manuel Akanji2023-12-16T15:00:00Z,Manuel Akanji,Man City,1.8472743,49
