,name,team,minutes
2,Javier Manquillo Gaitán,Newcastle,0
3,Harrison Ashby,Newcastle,0
5,Kell Watts,Newcastle,0
7,Jamaal Lascelles,Newcastle,0
14,Jamal Lewis,Newcastle,0
18,Sven Botman,Newcastle,1
20,Fabian Schär,Newcastle,1
22,Kieran Trippier,Newcastle,1
25,Emil Krafth,Newcastle,0
26,Paul Dummett,Newcastle,0
30,Matt Targett,Newcastle,0
33,Dan Burn,Newcastle,1
41,Pervis Estupiñán,Brighton,1
45,Jan Paul van Hecke,Brighton,0
49,Tariq Lamptey,Brighton,0
52,Adam Webster,Brighton,1
57,Lewis Dunk,Brighton,1
60,Igor Julio dos Santos de Paulo,Brighton,0
61,Michał Karbownik,Brighton,0
64,Joël Veltman,Brighton,1
69,Rico Lewis,Man City,0
76,Kyle Walker,Man City,1
77,Rúben Gato Alves Dias,Man City,1
78,Manuel Akanji,Man City,1
84,John Stones,Man City,0
89,Aymeric Laporte,Man City,0
94,João Cancelo,Man City,0
95,Sergio Gómez,Man City,0
96,Nathan Aké,Man City,0
99,Kristoffer Ajer,Brentford,1
104,Ivan Perišić,Spurs,1
106,Emerson Leite de Souza Junior,Spurs,1
112,Nathan Collins,Brentford,1
114,Pedro Porro,Spurs,1
115,Eric Dier,Spurs,0
119,Japhet Tanganga,Spurs,0
121,Nuno Varela Tavares,Arsenal,0
126,Oleksandr Zinchenko,Arsenal,1
129,Gabriel dos Santos Magalhães,Arsenal,1
130,Jakub Kiwior,Arsenal,0
134,Ethan Pinnock,Brentford,1
135,Mathias Jorgensen,Brentford,0
141,Jurriën Timber,Arsenal,0
142,William Saliba,Arsenal,1
143,Charlie Goode,Brentford,0
147,Sergio Reguilón,Spurs,0
157,Takehiro Tomiyasu,Arsenal,1
158,Benjamin White,Arsenal,1
160,Ben Mee,Brentford,0
161,Ben Davies,Spurs,1
166,Mads Bech Sørensen,Brentford,0
167,Kieran Tierney,Arsenal,0
170,Djed Spence,Spurs,0
171,Aaron Hickey,Brentford,1
174,Destiny Udogie,Spurs,1
175,Joe Rodon,Spurs,0
180,Davinson Sánchez,Spurs,0
184,Rico Henry,Brentford,1
185,Rob Holding,Arsenal,0
186,Mads Roerslev Rasmussen,Brentford,1
189,Cédric Alves Soares,Arsenal,0
193,Ryan Sessegnon,Spurs,0
194,Cristian Romero,Spurs,1
196,Levi Colwill,Chelsea,1
202,Lewis Hall,Newcastle,0
204,Marc Guéhi,Crystal Palace,1
205,Marc Cucurella Saseta,Chelsea,0
207,Malo Gusto,Chelsea,1
208,Malang Sarr,Chelsea,0
211,Luke Shaw,Man Utd,1
216,Marcos Senesi,Bournemouth,1
217,Lucas Digne,Aston Villa,1
218,Loïc Mbe Soh,Nott'm Forest,0
220,Lloyd Kelly,Bournemouth,1
221,Lisandro Martínez,Man Utd,1
225,Matty Cash,Aston Villa,1
228,Tim Ream,Fulham,1
230,Thilo Kehrer,West Ham,0
231,Thiago Emiliano da Silva,Chelsea,1
233,Terence Kongolo,Fulham,0
234,Teden Mengi,Man Utd,0
236,Steve Cook,Nott'm Forest,0
240,Serge Aurier,Nott'm Forest,1
241,Sepp van den Berg,Liverpool,0
243,Scott McKenna,Nott'm Forest,1
248,Tosin Adarabioyo,Fulham,0
249,Vladimír Coufal,West Ham,1
250,Álvaro Fernández Carreras,Man Utd,0
252,Willy Boly,Nott'm Forest,1
256,Wesley Fofana,Chelsea,0
258,Virgil van Dijk,Liverpool,1
259,Trent Alexander-Arnold,Liverpool,1
261,Victor Lindelöf,Man Utd,0
263,Tyrone Mings,Aston Villa,0
264,Tyrick Mitchell,Crystal Palace,1
266,Tyrell Malacia,Man Utd,0
267,Trevoh Chalobah,Chelsea,0
275,Neco Williams,Nott'm Forest,1
276,Nayef Aguerd,West Ham,1
277,Nathaniel Phillips,Liverpool,0
278,Nathaniel Clyne,Crystal Palace,0
280,Moussa Niakhaté,Nott'm Forest,0
286,Mohamed Dräger,Nott'm Forest,0
287,Milos Kerkez,Bournemouth,1
292,Ryan Fredericks,Bournemouth,0
293,Reece James,Chelsea,0
299,Richie Laryea,Nott'm Forest,0
303,Olu Aina,Nott'm Forest,0
304,Raphaël Varane,Man Utd,1
309,Pau Torres,Aston Villa,1
311,Omar Richards,Nott'm Forest,0
312,Kurt Zouma,West Ham,1
314,Kortney Hause,Aston Villa,0
315,Diego Carlos Santos Silva,Aston Villa,1
316,Eric Bailly,Man Utd,0
322,Emerson Palmieri dos Santos,West Ham,1
323,Konstantinos Tsimikas,Liverpool,0
329,Axel Disasi,Chelsea,1
330,Ben Chilwell,Chelsea,1
333,Ethan Ampadu,Chelsea,0
335,Ezri Konsa Ngoyo,Aston Villa,1
338,Brandon Williams,Man Utd,0
