index,name,team,points,value
Micky van de Ven2023-09-02T14:00:00Z,Micky van de Ven,Spurs,2.2811584,45
Joško Gvardiol2023-09-02T14:00:00Z,Joško Gvardiol,Man City,2.1742632,51
Destiny Udogie2023-09-02T14:00:00Z,Destiny Udogie,Spurs,2.1181169,46
Vladimír Coufal2023-09-01T19:00:00Z,Vladimír Coufal,West Ham,1.988678,45
Kyle Walker2023-09-02T14:00:00Z,Kyle Walker,Man City,1.8077197,52
Max Aarons2023-09-02T14:00:00Z,Max Aarons,Bournemouth,1.7214096,45
Anel Ahmedhodžić2023-09-02T11:30:00Z,Anel Ahmedhodžić,Sheffield Utd,1.7029951,45
Milos Kerkez2023-09-02T14:00:00Z,Milos Kerkez,Bournemouth,1.665956,45
Jack Robinson2023-09-02T11:30:00Z,Jack Robinson,Sheffield Utd,1.6448231,45
Axel Disasi2023-09-02T14:00:00Z,Axel Disasi,Chelsea,1.6257154,51
John Egan2023-09-02T11:30:00Z,John Egan,Sheffield Utd,1.5395021,45
Willy Boly2023-09-02T14:00:00Z,Willy Boly,Nott'm Forest,1.4805634,45
Levi Colwill2023-09-02T14:00:00Z,Levi Colwill,Chelsea,1.4097934,45
Pau Torres2023-09-03T13:00:00Z,Pau Torres,Aston Villa,1.395655,45
Ben Chilwell2023-09-02T14:00:00Z,Ben Chilwell,Chelsea,1.3879223,58
Illia Zabarnyi2023-09-02T14:00:00Z,Illia Zabarnyi,Bournemouth,1.333158,45
Pervis Estupiñán2023-09-02T16:30:00Z,Pervis Estupiñán,Brighton,1.3063517,53
Malo Gusto2023-09-02T14:00:00Z,Malo Gusto,Chelsea,1.2645543,41
Manuel Akanji2023-09-02T14:00:00Z,Manuel Akanji,Man City,1.1171722,51
George Baldock2023-09-02T11:30:00Z,George Baldock,Sheffield Utd,1.0972525,40
Max Lowe2023-09-02T11:30:00Z,Max Lowe,Sheffield Utd,1.0911449,45
Chris Basham2023-09-02T11:30:00Z,Chris Basham,Sheffield Utd,1.0649654,40
Michael Keane2023-09-02T11:30:00Z,Michael Keane,Everton,1.0527534,45
Emerson Palmieri dos Santos2023-09-01T19:00:00Z,Emerson Palmieri dos Santos,West Ham,1.0229974,45
Ashley Young2023-09-02T11:30:00Z,Ashley Young,Everton,0.99546814,45
Yasser Larouci2023-09-02T11:30:00Z,Yasser Larouci,Sheffield Utd,0.9779836,45
Lucas Digne2023-09-03T13:00:00Z,Lucas Digne,Aston Villa,0.97575665,45
Matty Cash2023-09-03T13:00:00Z,Matty Cash,Aston Villa,0.9719577,46
Rico Henry2023-09-02T14:00:00Z,Rico Henry,Brentford,0.9651785,46
Andrew Robertson2023-09-03T13:00:00Z,Andrew Robertson,Liverpool,0.9007387,65
Aaron Wan-Bissaka2023-09-03T15:30:00Z,Aaron Wan-Bissaka,Man Utd,0.87252235,46
Diego Carlos Santos Silva2023-09-03T13:00:00Z,Diego Carlos Santos Silva,Aston Villa,0.85885334,45
Olu Aina2023-09-02T14:00:00Z,Olu Aina,Nott'm Forest,0.85487556,45
Kieran Trippier2023-09-02T16:30:00Z,Kieran Trippier,Newcastle,0.8519926,65
Serge Aurier2023-09-02T14:00:00Z,Serge Aurier,Nott'm Forest,0.83453083,45
Nayef Aguerd2023-09-01T19:00:00Z,Nayef Aguerd,West Ham,0.8304148,45
Nathan Collins2023-09-02T14:00:00Z,Nathan Collins,Brentford,0.8214545,45
Nathan Patterson2023-09-02T11:30:00Z,Nathan Patterson,Everton,0.80185556,45
William Saliba2023-09-03T15:30:00Z,William Saliba,Arsenal,0.76819515,52
Teden Mengi2023-09-01T19:00:00Z,Teden Mengi,Luton,0.75346863,39
Aaron Hickey2023-09-02T14:00:00Z,Aaron Hickey,Brentford,0.7392144,45
Tyrick Mitchell2023-09-03T13:00:00Z,Tyrick Mitchell,Crystal Palace,0.71127224,45
Jakub Kiwior2023-09-03T15:30:00Z,Jakub Kiwior,Arsenal,0.6853907,44
Kurt Zouma2023-09-01T19:00:00Z,Kurt Zouma,West Ham,0.6835909,45
Jayden Bogle2023-09-02T11:30:00Z,Jayden Bogle,Sheffield Utd,0.6745678,45
Kristoffer Ajer2023-09-02T14:00:00Z,Kristoffer Ajer,Brentford,0.6539793,45
Joel Ward2023-09-03T13:00:00Z,Joel Ward,Crystal Palace,0.5857258,45
Jan Paul van Hecke2023-09-02T16:30:00Z,Jan Paul van Hecke,Brighton,0.5516226,40
Joachim Andersen2023-09-03T13:00:00Z,Joachim Andersen,Crystal Palace,0.5486555,46
Rayan Aït-Nouri2023-09-03T13:00:00Z,Rayan Aït-Nouri,Wolves,0.5442958,45
Ibrahima Konaté2023-09-03T13:00:00Z,Ibrahima Konaté,Liverpool,0.51230335,50
Raphaël Varane2023-09-03T15:30:00Z,Raphaël Varane,Man Utd,0.49539182,51
Issa Diop2023-09-02T14:00:00Z,Issa Diop,Fulham,0.4832773,45
Pedro Porro2023-09-02T14:00:00Z,Pedro Porro,Spurs,0.4742417,49
Benjamin White2023-09-03T15:30:00Z,Benjamin White,Arsenal,0.44675538,55
Jurriën Timber2023-09-03T15:30:00Z,Jurriën Timber,Arsenal,0.42253742,48
Abdul Rahman Baba2023-09-02T14:00:00Z,Abdul Rahman Baba,Chelsea,0.4042181,40
Kenny Tete2023-09-02T14:00:00Z,Kenny Tete,Fulham,0.37675855,45
Charlie Goode2023-09-02T14:00:00Z,Charlie Goode,Brentford,0.37467822,40
Davinson Sánchez2023-09-02T14:00:00Z,Davinson Sánchez,Spurs,0.36768195,44
Ethan Ampadu2023-09-02T14:00:00Z,Ethan Ampadu,Chelsea,0.36750424,40
Rico Lewis2023-09-02T14:00:00Z,Rico Lewis,Man City,0.35652086,45
Ethan Pinnock2023-09-02T14:00:00Z,Ethan Pinnock,Brentford,0.35359856,45
Jarrad Branthwaite2023-09-02T11:30:00Z,Jarrad Branthwaite,Everton,0.34591252,40
Joe Gomez2023-09-03T13:00:00Z,Joe Gomez,Liverpool,0.34479293,45
Malang Sarr2023-09-02T14:00:00Z,Malang Sarr,Chelsea,0.34052545,45
Auston Trusty2023-09-02T11:30:00Z,Auston Trusty,Sheffield Utd,0.33717212,40
Takehiro Tomiyasu2023-09-03T15:30:00Z,Takehiro Tomiyasu,Arsenal,0.33059666,45
Luke Shaw2023-09-03T15:30:00Z,Luke Shaw,Man Utd,0.330224,54
Trent Alexander-Arnold2023-09-03T13:00:00Z,Trent Alexander-Arnold,Liverpool,0.32885262,79
Femi Seriki2023-09-02T11:30:00Z,Femi Seriki,Sheffield Utd,0.31735897,40
Mads Bech Sørensen2023-09-02T14:00:00Z,Mads Bech Sørensen,Brentford,0.31608847,40
