index,name,team,points,value
David Raya Martin2023-10-28T14:00:00Z,David Raya Martin,Arsenal,3.8982193401633882,48
Alisson Ramses Becker2023-10-29T14:00:00Z,Alisson Ramses Becker,Liverpool,3.8475530689028377,55
Nick Pope2023-10-28T16:30:00Z,Nick Pope,Newcastle,3.750031153783066,55
Emiliano Martínez Romero2023-10-29T14:00:00Z,Emiliano Martínez Romero,Aston Villa,3.53902854537305,49
José Malheiro de Sá2023-10-28T16:30:00Z,José Malheiro de Sá,Wolves,3.4952740020629642,50
Norberto Murara Neto2023-10-28T14:00:00Z,Norberto Murara Neto,Bournemouth,3.4213189497182537,45
Guglielmo Vicario2023-10-27T19:00:00Z,Guglielmo Vicario,Spurs,3.4072039157162735,52
Sam Johnstone2023-10-27T19:00:00Z,Sam Johnstone,Crystal Palace,3.2442725453265666,45
Jordan Pickford2023-10-29T13:00:00Z,Jordan Pickford,Everton,3.236060229542188,44
Robert Sánchez2023-10-28T11:30:00Z,Robert Sánchez,Chelsea,3.1513841719124382,46
Bernd Leno2023-10-29T14:00:00Z,Bernd Leno,Fulham,3.060030919278688,47
André Onana2023-10-29T15:30:00Z,André Onana,Man Utd,2.888329076510046,48
Thomas Kaminski2023-10-29T14:00:00Z,Thomas Kaminski,Luton,2.876805217526628,45
James Trafford2023-10-28T14:00:00Z,James Trafford,Burnley,2.8648410271098115,45
Wes Foderingham2023-10-28T14:00:00Z,Wes Foderingham,Sheffield Utd,2.8183070273572417,45
Alphonse Areola2023-10-29T13:00:00Z,Alphonse Areola,West Ham,2.767349510565155,42
Matt Turner2023-10-29T14:00:00Z,Matt Turner,Nott'm Forest,2.693363056066696,41
Mark Flekken2023-10-28T11:30:00Z,Mark Flekken,Brentford,2.1718448126265946,45
Jason Steele2023-10-29T14:00:00Z,Jason Steele,Brighton,2.121665406526687,43
Ederson Santana de Moraes2023-10-29T15:30:00Z,Ederson Santana de Moraes,Man City,2.097512690860567,55
Thomas Strakosha2023-10-28T11:30:00Z,Thomas Strakosha,Brentford,1.3440469599100384,39
Bart Verbruggen2023-10-29T14:00:00Z,Bart Verbruggen,Brighton,1.3043769119749535,44
Aaron Ramsdale2023-10-28T14:00:00Z,Aaron Ramsdale,Arsenal,0.9465858661232625,48
Stefan Ortega Moreno2023-10-29T15:30:00Z,Stefan Ortega Moreno,Man City,0.8094966378309638,39
Kepa Arrizabalaga2023-10-28T11:30:00Z,Kepa Arrizabalaga,Chelsea,0.6000971149680965,50
Lukasz Fabianski2023-10-29T13:00:00Z,Lukasz Fabianski,West Ham,0.5964050623814086,43
Vicente Guaita2023-10-27T19:00:00Z,Vicente Guaita,Crystal Palace,0.46889472222088524,44
Ionuț Radu2023-10-28T14:00:00Z,Ionuț Radu,Bournemouth,0.4226816544002041,44
Rúnar Alex Rúnarsson2023-10-28T14:00:00Z,Rúnar Alex Rúnarsson,Arsenal,0.3506465106097185,40
Karl Hein2023-10-28T14:00:00Z,Karl Hein,Arsenal,0.26068277338232027,40
Viljami Sinisalo2023-10-29T14:00:00Z,Viljami Sinisalo,Aston Villa,0.24961817929158947,40
Robin Olsen2023-10-29T14:00:00Z,Robin Olsen,Aston Villa,0.2424318491097528,40
Darren Randolph2023-10-28T14:00:00Z,Darren Randolph,Bournemouth,0.23138420986960972,40
Hugo Lloris2023-10-27T19:00:00Z,Hugo Lloris,Spurs,0.220919697473678,48
Mark Travers2023-10-28T14:00:00Z,Mark Travers,Bournemouth,0.21184101061976834,40
Dean Henderson2023-10-27T19:00:00Z,Dean Henderson,Crystal Palace,0.16146197795812256,45
Caoimhin Kelleher2023-10-29T14:00:00Z,Caoimhin Kelleher,Liverpool,0.14822397151735545,39
Arijanet Muric2023-10-28T14:00:00Z,Arijanet Muric,Burnley,0.13058918176242051,43
Adrián San Miguel del Castillo2023-10-29T14:00:00Z,Adrián San Miguel del Castillo,Liverpool,0.1294658771066186,40
Denis Franchi2023-10-28T14:00:00Z,Denis Franchi,Burnley,0.1113023463247047,39
