index,name,team,points,value
Mohamed Salah2023-10-29T14:00:00Z,Mohamed Salah,Liverpool,6.009149959977717,128
Martin Ødegaard2023-10-28T14:00:00Z,Martin Ødegaard,Arsenal,4.990590276988176,85
Son Heung-min2023-10-27T19:00:00Z,Son Heung-min,Spurs,4.637914084494373,95
Jarrod Bowen2023-10-29T13:00:00Z,Jarrod Bowen,West Ham,4.4596864492347725,74
James Maddison2023-10-27T19:00:00Z,James Maddison,Spurs,4.4563773251258825,81
Bryan Mbeumo2023-10-28T11:30:00Z,Bryan Mbeumo,Brentford,4.334763280550072,67
Bukayo Saka2023-10-28T14:00:00Z,Bukayo Saka,Arsenal,4.16682927706909,86
Bruno Borges Fernandes2023-10-29T15:30:00Z,Bruno Borges Fernandes,Man Utd,3.9388615358084085,83
Douglas Luiz Soares de Paulo2023-10-29T14:00:00Z,Douglas Luiz Soares de Paulo,Aston Villa,3.918518197288601,55
Dominik Szoboszlai2023-10-29T14:00:00Z,Dominik Szoboszlai,Liverpool,3.8546328213619327,70
Phil Foden2023-10-29T15:30:00Z,Phil Foden,Man City,3.849095387474324,76
Dejan Kulusevski2023-10-27T19:00:00Z,Dejan Kulusevski,Spurs,3.7677374265588304,70
Marcus Rashford2023-10-29T15:30:00Z,Marcus Rashford,Man Utd,3.7526556920615395,87
Moussa Diaby2023-10-29T14:00:00Z,Moussa Diaby,Aston Villa,3.708222569803196,67
Luis Díaz2023-10-29T14:00:00Z,Luis Díaz,Liverpool,3.602036273559886,75
John McGinn2023-10-29T14:00:00Z,John McGinn,Aston Villa,3.5848465666956857,55
Pedro Lomba Neto2023-10-28T16:30:00Z,Pedro Lomba Neto,Wolves,3.5325272945088546,58
Abdoulaye Doucouré2023-10-29T13:00:00Z,Abdoulaye Doucouré,Everton,3.4301001944393033,55
Kaoru Mitoma2023-10-29T14:00:00Z,Kaoru Mitoma,Brighton,3.3858401286109725,65
Cole Palmer2023-10-28T11:30:00Z,Cole Palmer,Chelsea,3.3695398116803448,50
Willian Borges da Silva2023-10-29T14:00:00Z,Willian Borges da Silva,Fulham,3.316676511090259,53
Raheem Sterling2023-10-28T11:30:00Z,Raheem Sterling,Chelsea,3.3159826485634945,70
Solly March2023-10-29T14:00:00Z,Solly March,Brighton,3.279313226140495,63
Gabriel Martinelli Silva2023-10-28T14:00:00Z,Gabriel Martinelli Silva,Arsenal,3.2670114270791313,77
Declan Rice2023-10-28T14:00:00Z,Declan Rice,Arsenal,3.2511421534470735,54
Dwight McNeil2023-10-29T13:00:00Z,Dwight McNeil,Everton,3.2290592878340263,54
Bruno Guimarães Rodriguez Moura2023-10-28T16:30:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,3.2172952979431386,58
Alexis Mac Allister2023-10-29T14:00:00Z,Alexis Mac Allister,Liverpool,3.197364573941236,59
Conor Gallagher2023-10-28T11:30:00Z,Conor Gallagher,Chelsea,3.1763416614326365,54
Christian Nørgaard2023-10-28T11:30:00Z,Christian Nørgaard,Brentford,3.171743164473538,55
Richarlison de Andrade2023-10-27T19:00:00Z,Richarlison de Andrade,Spurs,3.1451443035624287,67
Tomáš Souček2023-10-29T13:00:00Z,Tomáš Souček,West Ham,3.1333341366011025,49
Lucas Tolentino Coelho de Lima2023-10-29T13:00:00Z,Lucas Tolentino Coelho de Lima,West Ham,3.0443094516048887,60
Mathias Jensen2023-10-28T11:30:00Z,Mathias Jensen,Brentford,3.012079785634535,55
Sean Longstaff2023-10-28T16:30:00Z,Sean Longstaff,Newcastle,2.9846866536891143,49
Amadou Onana2023-10-29T13:00:00Z,Amadou Onana,Everton,2.9773335381354524,48
Boubacar Kamara2023-10-29T14:00:00Z,Boubacar Kamara,Aston Villa,2.9710405138538505,50
Philip Billing2023-10-28T14:00:00Z,Philip Billing,Bournemouth,2.96659618590155,52
Jordan Ayew2023-10-27T19:00:00Z,Jordan Ayew,Crystal Palace,2.9524283826301314,54
James Garner2023-10-29T13:00:00Z,James Garner,Everton,2.94512198723449,49
Hwang Hee-chan2023-10-28T16:30:00Z,Hwang Hee-chan,Wolves,2.929756160942346,54
Vitaly Janelt2023-10-28T11:30:00Z,Vitaly Janelt,Brentford,2.9045507611953134,54
