,name,team,minutes
2,Dane Scarlett,Spurs,0.0
3,Alejo Véliz,Spurs,0.0
11,Evan Ferguson,Brighton,5.0
12,Aaron Connolly,Brighton,0.0
35,Danny Welbeck,Brighton,63.0
41,Deniz Undav,Brighton,0.0
61,João Pedro Junqueira de Jesus,Brighton,26.0
62,Julián Álvarez,Man City,90.0
69,Andi Zeqiri,Brighton,0.0
95,Erling Haaland,Man City,90.0
97,Harry Kane,Spurs,0.0
119,Darwin Núñez Ribeiro,Liverpool,34.0
127,Cody Gakpo,Liverpool,55.0
128,Cameron Archer,Sheffield Utd,90.0
133,Michail Antonio,West Ham,66.0
146,Ivan Toney,Brentford,0.0
170,Yoane Wissa,Brentford,90.0
176,Wesley Moraes Ferreira da Silva,Aston Villa,0.0
182,Gianluca Scamacca,West Ham,0.0
192,Jhon Durán,Aston Villa,19.0
195,Halil Dervişoğlu,Brentford,0.0
199,Divin Mubama,West Ham,0.0
201,Ollie Watkins,Aston Villa,90.0
204,Eddie Nketiah,Arsenal,65.0
230,Danny Ings,West Ham,3.0
236,Folarin Balogun,Arsenal,0.0
243,Gabriel Fernando de Jesus,Arsenal,24.0
264,Callum Wilson,Newcastle,90.0
283,Alexander Isak,Newcastle,0.0
286,Keinan Davis,Aston Villa,0.0
291,Taiwo Awoniyi,Nott'm Forest,87.0
305,Sam Surridge,Nott'm Forest,0.0
321,Chris Wood,Nott'm Forest,2.0
322,John-Kymani Gordon,Crystal Palace,0.0
325,Emmanuel Dennis,Nott'm Forest,0.0
329,Hwang Ui-jo,Nott'm Forest,0.0
336,Louie Marsh,Sheffield Utd,0.0
339,Odsonne Edouard,Crystal Palace,89.0
342,Luke Plange,Crystal Palace,0.0
347,Rasmus Højlund,Man Utd,63.0
356,Antwoine Hackford,Sheffield Utd,0.0
363,Jean-Philippe Mateta,Crystal Palace,65.0
367,Pierre-Emerick Aubameyang,Chelsea,0.0
393,Anthony Martial,Man Utd,26.0
401,Shola Shoretire,Man Utd,0.0
407,Sasa Kalajdzic,Wolves,0.0
410,Dominic Solanke,Bournemouth,90.0
417,Oliver McBurnie,Sheffield Utd,90.0
422,Thomas Cannon,Everton,0.0
423,Rhian Brewster,Sheffield Utd,0.0
435,Antoine Semenyo,Bournemouth,0.0
437,Daniel Jebbison,Sheffield Utd,0.0
438,Bénie Traoré,Sheffield Utd,0.0
460,Kieffer Moore,Bournemouth,0.0
465,William Osula,Sheffield Utd,0.0
471,Iliman Ndiaye,Sheffield Utd,0.0
479,Fábio Silva,Wolves,29.0
483,Matheus Santos Carneiro Da Cunha,Wolves,60.0
495,Youssef Ramalho Chermiti,Everton,2.0
497,Armando Broja,Chelsea,0.0
503,Aleksandar Mitrović,Fulham,0.0
522,Dominic Calvert-Lewin,Everton,24.0
561,Carlos Vinícius Alves Morais,Fulham,28.0
562,Romelu Lukaku Bolingoli,Chelsea,0.0
563,Rodrigo Muniz Carvalho,Fulham,0.0
566,Neal Maupay,Brentford,18.0
567,Christopher Nkunku,Chelsea,0.0
568,Raúl Jiménez,Fulham,61.0
570,Nicolas Jackson,Chelsea,90.0
571,Ellis Simms,Everton,0.0
577,David Datro Fofana,Chelsea,0.0
580,Jay Stansfield,Fulham,0.0
584,Mason Burstow,Chelsea,0.0
