index,name,team,points,value
Bernd Leno2023-12-23T15:00:00Z,Bernd Leno,Fulham,3.4890187,48
Lukasz Fabianski2023-12-23T12:30:00Z,Lukasz Fabianski,West Ham,3.4753733,42
David Raya Martin2023-12-23T17:30:00Z,David Raya Martin,Arsenal,3.403551,49
Emiliano Martínez Romero2023-12-22T20:00:00Z,Emiliano Martínez Romero,Aston Villa,3.3964767,51
Ederson Santana de Moraes2023-12-27T20:15:00Z,Ederson Santana de Moraes,Man City,3.3001795,55
Norberto Murara Neto2023-12-23T15:00:00Z,Norberto Murara Neto,Bournemouth,3.2106,46
Guglielmo Vicario2023-12-23T15:00:00Z,Guglielmo Vicario,Spurs,3.1653996,53
Mark Flekken2023-12-27T19:30:00Z,Mark Flekken,Brentford,3.0962954,45
André Onana2023-12-23T12:30:00Z,André Onana,Man Utd,3.0267823,48
Martin Dubravka2023-12-23T15:00:00Z,Martin Dubravka,Newcastle,2.8797526,42
Alisson Ramses Becker2023-12-23T17:30:00Z,Alisson Ramses Becker,Liverpool,2.785387,56
Jordan Pickford2023-12-23T15:00:00Z,Jordan Pickford,Everton,2.6224148,44
Robert Sánchez2023-12-24T13:00:00Z,Robert Sánchez,Chelsea,2.6019287,47
Wes Foderingham2023-12-22T20:00:00Z,Wes Foderingham,Sheffield Utd,2.4981182,45
James Trafford2023-12-23T15:00:00Z,James Trafford,Burnley,2.463977,45
Thomas Kaminski2023-12-23T15:00:00Z,Thomas Kaminski,Luton,2.3634703,45
Bart Verbruggen2023-12-21T20:00:00Z,Bart Verbruggen,Brighton,2.2400677,44
Dean Henderson2023-12-21T20:00:00Z,Dean Henderson,Crystal Palace,2.0594604,44
Daniel Bentley2023-12-24T13:00:00Z,Daniel Bentley,Wolves,2.0101087,39
Sam Johnstone2023-12-21T20:00:00Z,Sam Johnstone,Crystal Palace,1.737786,46
Caoimhin Kelleher2023-12-23T17:30:00Z,Caoimhin Kelleher,Liverpool,1.5899236,39
Matt Turner2023-12-23T15:00:00Z,Matt Turner,Nott'm Forest,1.5818833,39
Jason Steele2023-12-21T20:00:00Z,Jason Steele,Brighton,1.5155898,43
José Malheiro de Sá2023-12-24T13:00:00Z,José Malheiro de Sá,Wolves,1.5005379,50
Djordje Petrovic2023-12-24T13:00:00Z,Djordje Petrovic,Chelsea,1.2899348,45
Odysseas Vlachodimos2023-12-23T15:00:00Z,Odysseas Vlachodimos,Nott'm Forest,1.2141445,45
Marcelo de Araújo Pitaluga Filho2023-12-23T17:30:00Z,Marcelo de Araújo Pitaluga Filho,Liverpool,1.0327964,40
Sam Proctor2023-12-22T20:00:00Z,Sam Proctor,Aston Villa,1.0318302,40
Vincent Angelini2023-12-27T19:30:00Z,Vincent Angelini,Brentford,1.0161536,40
Remi Matthews2023-12-21T20:00:00Z,Remi Matthews,Crystal Palace,0.5877609,39
Hugo Lloris2023-12-23T15:00:00Z,Hugo Lloris,Spurs,0.4137609,48
Fraser Forster2023-12-23T15:00:00Z,Fraser Forster,Spurs,0.4126053,39
Nick Pope2023-12-23T15:00:00Z,Nick Pope,Newcastle,0.39947212,54
Vicente Guaita2023-12-21T20:00:00Z,Vicente Guaita,Crystal Palace,0.36053824,44
Robin Olsen2023-12-22T20:00:00Z,Robin Olsen,Aston Villa,0.34462678,39
Marek Rodák2023-12-23T15:00:00Z,Marek Rodák,Fulham,0.34250712,39
Stefan Ortega Moreno2023-12-27T20:15:00Z,Stefan Ortega Moreno,Man City,0.32442904,39
Kepa Arrizabalaga2023-12-24T13:00:00Z,Kepa Arrizabalaga,Chelsea,0.30932045,50
Alphonse Areola2023-12-23T12:30:00Z,Alphonse Areola,West Ham,0.295681,42
Wayne Hennessey2023-12-23T15:00:00Z,Wayne Hennessey,Nott'm Forest,0.28451538,40
Aaron Ramsdale2023-12-23T17:30:00Z,Aaron Ramsdale,Arsenal,0.25210714,46
Mark Travers2023-12-23T15:00:00Z,Mark Travers,Bournemouth,0.21943665,40
Filip Marschall2023-12-22T20:00:00Z,Filip Marschall,Aston Villa,0.18820667,40
Oliwier Zych2023-12-22T20:00:00Z,Oliwier Zych,Aston Villa,0.18820667,40
Viljami Sinisalo2023-12-22T20:00:00Z,Viljami Sinisalo,Aston Villa,0.18820667,40
Matthew Cox2023-12-27T19:30:00Z,Matthew Cox,Brentford,0.18306422,40
Brandon Austin2023-12-23T15:00:00Z,Brandon Austin,Spurs,0.17350435,39
Alfie Whiteman2023-12-23T15:00:00Z,Alfie Whiteman,Spurs,0.17350435,39
Adrián San Miguel del Castillo2023-12-23T17:30:00Z,Adrián San Miguel del Castillo,Liverpool,0.17036414,39
Ellery Balcombe2023-12-27T19:30:00Z,Ellery Balcombe,Brentford,0.14077902,39
Thomas Strakosha2023-12-27T19:30:00Z,Thomas Strakosha,Brentford,0.14077902,39
Steven Benda2023-12-23T15:00:00Z,Steven Benda,Fulham,0.13677382,40
Tom McGill2023-12-21T20:00:00Z,Tom McGill,Brighton,0.122532845,39
Kjell Scherpen2023-12-21T20:00:00Z,Kjell Scherpen,Brighton,0.11669254,40
Mark Gillespie2023-12-23T15:00:00Z,Mark Gillespie,Newcastle,0.10862827,39
Loris Karius2023-12-23T15:00:00Z,Loris Karius,Newcastle,0.10862827,39
Karl Darlow2023-12-23T15:00:00Z,Karl Darlow,Newcastle,0.103761196,40
Joe Whitworth2023-12-21T20:00:00Z,Joe Whitworth,Crystal Palace,0.09676647,40
Matija Šarkić2023-12-24T13:00:00Z,Matija Šarkić,Wolves,0.08880854,40
Zack Steffen2023-12-27T20:15:00Z,Zack Steffen,Man City,0.08790827,39
Scott Carson2023-12-27T20:15:00Z,Scott Carson,Man City,0.08790827,39
Ethan Horvath2023-12-23T15:00:00Z,Ethan Horvath,Nott'm Forest,0.073040485,43
Tom King2023-12-24T13:00:00Z,Tom King,Wolves,0.06868076,39
George Shelvey2023-12-23T15:00:00Z,George Shelvey,Nott'm Forest,0.062170982,40
Tom Heaton2023-12-23T12:30:00Z,Tom Heaton,Man Utd,0.05734873,40
Radek Vítek2023-12-23T12:30:00Z,Radek Vítek,Man Utd,0.05734873,40
Altay Bayindir2023-12-23T12:30:00Z,Altay Bayindir,Man Utd,0.05734873,40
Rúnar Alex Rúnarsson2023-12-23T17:30:00Z,Rúnar Alex Rúnarsson,Arsenal,0.03688097,40
Karl Hein2023-12-23T17:30:00Z,Karl Hein,Arsenal,0.023931503,40
Gabriel Słonina2023-12-24T13:00:00Z,Gabriel Słonina,Chelsea,0.009639263,40
Eddie Beach2023-12-24T13:00:00Z,Eddie Beach,Chelsea,0.009639263,40
Lucas Bergström2023-12-24T13:00:00Z,Lucas Bergström,Chelsea,0.009639263,40
Marcus Bettinelli2023-12-24T13:00:00Z,Marcus Bettinelli,Chelsea,0.009639263,40
