,name,team,minutes
1,Joelinton Cássio Apolinário de Lira,Newcastle,1
4,Sandro Tonali,Newcastle,1
6,Sean Longstaff,Newcastle,1
11,Harvey Barnes,Newcastle,1
12,Bruno Guimarães Rodriguez Moura,Newcastle,1
13,Anthony Gordon,Newcastle,1
15,Garang Kuol,Newcastle,0
19,Allan Saint-Maximin,Newcastle,0
21,Ryan Fraser,Newcastle,0
23,Jeff Hendrick,Newcastle,0
24,Elliot Anderson,Newcastle,1
27,Matt Ritchie,Newcastle,0
28,Isaac Hayden,Newcastle,0
29,Joe Willock,Newcastle,0
31,Jacob Murphy,Newcastle,0
34,Miguel Almirón Rejala,Newcastle,1
35,Solly March,Brighton,1
36,James Milner,Brighton,1
37,Mahmoud Dahoud,Brighton,1
38,Billy Gilmour,Brighton,1
39,Steven Alzate,Brighton,0
42,Simon Adingra,Brighton,0
44,Pascal Groß,Brighton,1
48,Facundo Buonanotte,Brighton,0
51,Jeremy Sarmiento Morante,Brighton,0
55,Moisés Caicedo Corozo,Chelsea,1
56,Kacper Kozłowski,Brighton,0
59,Julio Enciso,Brighton,1
62,Kaoru Mitoma,Brighton,1
63,Yasin Ayari,Brighton,0
66,Adam Lallana,Brighton,1
68,Jakub Moder,Brighton,0
70,Rodrigo Hernandez,Man City,1
71,Riyad Mahrez,Man City,0
73,Kevin De Bruyne,Man City,0
74,Oscar Bobb,Man City,0
75,Cole Palmer,Man City,0
80,Phil Foden,Man City,1
81,Jack Grealish,Man City,1
85,Mateo Kovačić,Man City,1
86,Máximo Perrone,Man City,0
87,James McAtee,Man City,0
88,Shea Charles,Man City,0
90,Bernardo Veiga de Carvalho e Silva,Man City,0
92,Tommy Doyle,Man City,0
93,Kalvin Phillips,Man City,0
98,Emile Smith Rowe,Arsenal,0
100,Granit Xhaka,Arsenal,0
102,Pape Matar Sarr,Spurs,1
103,Fábio Ferreira Vieira,Arsenal,0
107,James Maddison,Spurs,1
113,Marcus Oliveira Alencar,Arsenal,0
116,Pierre-Emile Højbjerg,Spurs,1
117,Mikkel Damsgaard,Brentford,1
120,Frank Onyeka,Brentford,0
127,Oliver Skipp,Spurs,0
128,Gabriel Martinelli Silva,Arsenal,1
131,Nicolas Pépé,Arsenal,0
132,Mohamed Elneny,Arsenal,0
133,Mathias Jensen,Brentford,1
136,Giovani Lo Celso,Spurs,0
137,Martin Ødegaard,Arsenal,1
139,Bryan Gil Salvatierra,Spurs,0
140,Mads Bidstrup,Brentford,0
144,Leandro Trossard,Arsenal,0
145,Kevin Schade,Brentford,1
146,Sergi Canós Tenés,Brentford,0
148,Shandon Baptiste,Brentford,0
149,Bukayo Saka,Arsenal,1
150,Bryan Mbeumo,Brentford,1
152,Vitaly Janelt,Brentford,1
154,Son Heung-min,Spurs,1
155,Jorge Luiz Frello Filho,Arsenal,1
156,Josh Dasilva,Brentford,0
159,Tanguy Ndombélé Alvaro,Spurs,0
163,Keane Lewis-Potter,Brentford,1
164,Thomas Partey,Arsenal,1
168,Christian Nørgaard,Brentford,1
173,Reiss Nelson,Arsenal,0
176,Richarlison de Andrade,Spurs,1
177,Dejan Kulusevski,Spurs,1
178,Declan Rice,Arsenal,1
179,Manor Solomon,Spurs,1
182,Yves Bissouma,Spurs,1
183,Kai Havertz,Arsenal,1
187,Rodrigo Bentancur,Spurs,0
190,Yegor Yarmolyuk,Brentford,0
191,Ryan Trevitt,Brentford,0
192,Albert Sambi Lokonga,Arsenal,0
195,Leander Dendoncker,Aston Villa,0
197,Lewis Cook,Bournemouth,0
198,Leon Bailey,Aston Villa,1
200,Lesley Ugochukwu,Chelsea,0
203,Mason Mount,Man Utd,1
206,Marcus Rashford,Man Utd,1
209,Marcus Tavernier,Bournemouth,0
214,Luis Díaz,Liverpool,1
215,Lucas Tolentino Coelho de Lima,West Ham,1
222,Lewis O'Brien,Nott'm Forest,0
223,Malcolm Ebiowei,Crystal Palace,0
224,Pablo Fornals Malla,West Ham,1
226,Maxwel Cornet,West Ham,0
227,Tom Cairney,Fulham,0
229,Tim Iroegbunam,Aston Villa,0
232,Thiago Alcántara do Nascimento,Liverpool,0
237,Stefan Bajcetic,Liverpool,0
238,Siriki Dembélé,Bournemouth,0
242,Scott McTominay,Man Utd,0
244,Saša Lukić,Fulham,1
245,Saïd Benrahma,West Ham,1
247,Tomáš Souček,West Ham,1
251,Youri Tielemans,Aston Villa,1
253,Willian Borges da Silva,Fulham,1
254,Will Hughes,Crystal Palace,0
265,Tyrese Francois,Fulham,0
270,Ryan Yates,Nott'm Forest,1
271,Mykhailo Mudryk,Chelsea,1
272,Noni Madueke,Chelsea,1
273,Nikola Vlašić,West Ham,0
279,Naouirou Ahamada,Crystal Palace,1
282,Moussa Diaby,Aston Villa,1
283,Morgan Sanson,Aston Villa,0
284,Morgan Gibbs-White,Nott'm Forest,1
285,Mohamed Salah,Liverpool,1
289,Michael Olise,Crystal Palace,0
294,Ryan Christie,Bournemouth,1
300,Remo Freuler,Nott'm Forest,0
305,Raheem Sterling,Chelsea,1
307,Philippe Coutinho Correia,Aston Villa,1
308,Philip Billing,Bournemouth,1
310,Orel Mangala,Nott'm Forest,1
313,Ângelo Gabriel Borges Damaceno,Chelsea,0
317,Enzo Fernández,Chelsea,1
320,Emiliano Marcondes,Bournemouth,0
321,Emiliano Buendía Stati,Aston Villa,0
324,Eberechi Eze,Crystal Palace,1
325,Douglas Luiz Soares de Paulo,Aston Villa,1
326,Donny van de Beek,Man Utd,0
327,Dominik Szoboszlai,Liverpool,1
332,Diogo Teixeira da Silva,Liverpool,1
337,Gustavo Henrique Furtado Scarpa,Nott'm Forest,0
339,Anthony Knockaert,Fulham,0
343,Gavin Kilkenny,Bournemouth,0
345,Fabio Henrique Tavares,Liverpool,0
346,Frederico Rodrigues de Paula Santos,Man Utd,0
348,Flynn Downes,West Ham,0
350,Antony Matheus dos Santos,Man Utd,1
352,Facundo Pellistri Rebollo,Man Utd,1
355,Hamed Traorè,Bournemouth,1
356,Ben Pearson,Bournemouth,0
358,Bobby De Cordova-Reid,Fulham,1
360,Boubacar Kamara,Aston Villa,1
361,Cheikhou Kouyaté,Nott'm Forest,0
362,Cheick Doucouré,Crystal Palace,1
363,Carney Chukwuemeka,Chelsea,1
365,Carlos Henrique Casimiro,Man Utd,1
370,Callum Hudson-Odoi,Chelsea,0
371,Braian Ojeda Rodríguez,Nott'm Forest,0
372,Brandon Aguilera Zamora,Nott'm Forest,0
373,Bruno Borges Fernandes,Man Utd,1
375,Christian Eriksen,Man Utd,1
376,Christian Pulisic,Chelsea,0
380,David Brooks,Bournemouth,1
384,Danilo dos Santos de Oliveira,Nott'm Forest,1
387,Dango Ouattara,Bournemouth,0
389,Curtis Jones,Liverpool,0
390,Bertrand Traoré,Aston Villa,0
391,Conor Gallagher,Chelsea,1
392,Conor Coventry,West Ham,0
394,Hakim Ziyech,Chelsea,0
395,Anthony Elanga,Nott'm Forest,1
396,Hannibal Mejbri,Man Utd,0
403,Joe Rothwell,Bournemouth,1
406,John McGinn,Aston Villa,1
407,Jeffrey Schlupp,Crystal Palace,1
408,Jefferson Lerma Solís,Crystal Palace,1
410,Alex Mighten,Nott'm Forest,0
414,Alejandro Garnacho,Man Utd,1
417,Justin Kluivert,Bournemouth,1
418,Kobbie Mainoo,Man Utd,0
425,João Palhinha Gonçalves,Fulham,1
428,Josh Bowler,Nott'm Forest,0
430,Jordan Henderson,Liverpool,0
431,Jordan Ayew,Crystal Palace,1
433,Jonjo Shelvey,Nott'm Forest,0
434,Alexis Mac Allister,Liverpool,1
435,Jarrod Bowen,West Ham,1
436,Ivan Neves Abreu Cavaleiro,Fulham,0
437,Jacob Ramsey,Aston Villa,0
439,Andrey Nascimento dos Santos,Chelsea,0
446,Ian Maatsen,Chelsea,0
449,Harvey Elliott,Liverpool,1
450,Harry Wilson,Fulham,1
453,Harry Arter,Nott'm Forest,0
454,Harrison Reed,Fulham,1
455,Andreas Hoelgebaum Pereira,Fulham,1
456,Brennan Johnson,Nott'm Forest,1
457,Jairo Riedewald,Crystal Palace,0
459,Jamal Lowe,Bournemouth,0
461,Jadon Sancho,Man Utd,1
462,Jaidon Anthony,Bournemouth,1
463,Amad Diallo,Man Utd,0
464,Jaden Philogene-Bidace,Aston Villa,0
468,Anis Slimane,Sheffield Utd,0
469,Ben Osborn,Sheffield Utd,1
470,Abdoulaye Doucouré,Everton,1
472,Boubacar Traoré,Wolves,0
473,Arnaut Danjuma Groeneveld,Everton,1
481,André Tavares Gomes,Everton,0
