index,name,team,points,value
Ederson Santana de Moraes2023-08-19T19:00:00Z,Ederson Santana de Moraes,Man City,4.7352533,55
André Onana2023-08-19T16:30:00Z,André Onana,Man Utd,4.172492,50
Jason Steele2023-08-19T14:00:00Z,Jason Steele,Brighton,3.6380622,45
Emiliano Martínez Romero2023-08-20T13:00:00Z,Emiliano Martínez Romero,Aston Villa,3.6150093,50
Bernd Leno2023-08-19T14:00:00Z,Bernd Leno,Fulham,3.5580764,45
Guglielmo Vicario2023-08-19T16:30:00Z,Guglielmo Vicario,Spurs,3.1780944,50
José Malheiro de Sá2023-08-19T14:00:00Z,José Malheiro de Sá,Wolves,2.904873,50
Aaron Ramsdale2023-08-21T19:00:00Z,Aaron Ramsdale,Arsenal,2.9026563,50
Alisson Ramses Becker2023-08-19T14:00:00Z,Alisson Ramses Becker,Liverpool,2.884371,55
Nick Pope2023-08-19T19:00:00Z,Nick Pope,Newcastle,2.7623916,55
Mark Flekken2023-08-19T14:00:00Z,Mark Flekken,Brentford,2.7378097,45
Jordan Pickford2023-08-20T13:00:00Z,Jordan Pickford,Everton,2.7177343,45
Robert Sánchez2023-08-20T15:30:00Z,Robert Sánchez,Chelsea,2.5233853,45
Sam Johnstone2023-08-21T19:00:00Z,Sam Johnstone,Crystal Palace,2.4962301,45
Norberto Murara Neto2023-08-19T14:00:00Z,Norberto Murara Neto,Bournemouth,2.3961396,45
Matt Turner2023-08-18T18:45:00Z,Matt Turner,Nott'm Forest,2.0973997,40
Alphonse Areola2023-08-20T15:30:00Z,Alphonse Areola,West Ham,2.0918336,40
Wes Foderingham2023-08-18T18:45:00Z,Wes Foderingham,Sheffield Utd,2.0914834,45
David Raya Martin2023-08-21T19:00:00Z,David Raya Martin,Arsenal,0.9164871,50
Lucas Bergström2023-08-20T15:30:00Z,Lucas Bergström,Chelsea,0.7831249,40
Karl Hein2023-08-21T19:00:00Z,Karl Hein,Arsenal,0.6206479,40
Joseph Anang2023-08-20T15:30:00Z,Joseph Anang,West Ham,0.60819316,40
George Shelvey2023-08-18T18:45:00Z,George Shelvey,Nott'm Forest,0.5847194,40
Kepa Arrizabalaga2023-08-20T15:30:00Z,Kepa Arrizabalaga,Chelsea,0.5436778,50
Hugo Lloris2023-08-19T16:30:00Z,Hugo Lloris,Spurs,0.47607803,50
Bart Verbruggen2023-08-19T14:00:00Z,Bart Verbruggen,Brighton,0.42815208,45
Lukasz Fabianski2023-08-20T15:30:00Z,Lukasz Fabianski,West Ham,0.42311096,45
Vicente Guaita2023-08-21T19:00:00Z,Vicente Guaita,Crystal Palace,0.42205787,45
Dean Henderson2023-08-19T16:30:00Z,Dean Henderson,Man Utd,0.3272841,45
Ionuț Radu2023-08-19T14:00:00Z,Ionuț Radu,Bournemouth,0.3207867,45
Ethan Horvath2023-08-18T18:45:00Z,Ethan Horvath,Nott'm Forest,0.29829955,45
Alfie Whiteman2023-08-19T16:30:00Z,Alfie Whiteman,Spurs,0.25584245,40
Rúnar Alex Rúnarsson2023-08-21T19:00:00Z,Rúnar Alex Rúnarsson,Arsenal,0.23371696,40
Joe Whitworth2023-08-21T19:00:00Z,Joe Whitworth,Crystal Palace,0.2297957,40
Scott Carson2023-08-19T19:00:00Z,Scott Carson,Man City,0.22623467,40
Zack Steffen2023-08-19T19:00:00Z,Zack Steffen,Man City,0.21837783,40
Caoimhin Kelleher2023-08-19T14:00:00Z,Caoimhin Kelleher,Liverpool,0.19949055,40
Tom King2023-08-19T14:00:00Z,Tom King,Wolves,0.19568801,40
Viljami Sinisalo2023-08-20T13:00:00Z,Viljami Sinisalo,Aston Villa,0.18451238,40
Gabriel Słonina2023-08-20T15:30:00Z,Gabriel Słonina,Chelsea,0.18433952,40
Adrián San Miguel del Castillo2023-08-19T14:00:00Z,Adrián San Miguel del Castillo,Liverpool,0.18014765,40
João Neves Virgínia2023-08-20T13:00:00Z,João Neves Virgínia,Everton,0.13883853,40
Stefan Ortega Moreno2023-08-19T19:00:00Z,Stefan Ortega Moreno,Man City,0.11980343,40
Karl Darlow2023-08-19T19:00:00Z,Karl Darlow,Newcastle,0.098665,40
Loris Karius2023-08-19T19:00:00Z,Loris Karius,Newcastle,0.09634662,40
Mark Gillespie2023-08-19T19:00:00Z,Mark Gillespie,Newcastle,0.09201336,40
Adam Davies2023-08-18T18:45:00Z,Adam Davies,Sheffield Utd,0.08560729,40
Brandon Austin2023-08-19T16:30:00Z,Brandon Austin,Spurs,0.07901907,40
Jordan Amissah2023-08-18T18:45:00Z,Jordan Amissah,Sheffield Utd,0.072003365,40
Robin Olsen2023-08-20T13:00:00Z,Robin Olsen,Aston Villa,0.05028701,40
Kjell Scherpen2023-08-19T14:00:00Z,Kjell Scherpen,Brighton,0.045403957,40
Matija Šarkić2023-08-19T14:00:00Z,Matija Šarkić,Wolves,0.038983107,40
Tom Heaton2023-08-19T16:30:00Z,Tom Heaton,Man Utd,0.03267908,40
Tom McGill2023-08-19T14:00:00Z,Tom McGill,Brighton,0.029595852,40
Fraser Forster2023-08-19T16:30:00Z,Fraser Forster,Spurs,0.026167393,40
Ellery Balcombe2023-08-19T14:00:00Z,Ellery Balcombe,Brentford,0.017492533,40
Marcus Bettinelli2023-08-20T15:30:00Z,Marcus Bettinelli,Chelsea,0.012105703,40
Matthew Cox2023-08-19T14:00:00Z,Matthew Cox,Brentford,0.0033679008,40
Thomas Strakosha2023-08-19T14:00:00Z,Thomas Strakosha,Brentford,-0.01654005,40
Remi Matthews2023-08-21T19:00:00Z,Remi Matthews,Crystal Palace,-0.02135396,40
Andy Lonergan2023-08-20T13:00:00Z,Andy Lonergan,Everton,-0.04472661,40
Daniel Bentley2023-08-19T14:00:00Z,Daniel Bentley,Wolves,-0.04583049,40
Martin Dubravka2023-08-19T19:00:00Z,Martin Dubravka,Newcastle,-0.04695034,40
Darren Randolph2023-08-19T14:00:00Z,Darren Randolph,Bournemouth,-0.060872078,40
Marek Rodák2023-08-19T14:00:00Z,Marek Rodák,Fulham,-0.091928005,40
Wayne Hennessey2023-08-18T18:45:00Z,Wayne Hennessey,Nott'm Forest,-0.15323424,40
Mark Travers2023-08-19T14:00:00Z,Mark Travers,Bournemouth,-0.171031,40
