index,name,team,points,value
Bukayo Saka2023-08-21T19:00:00Z,Bukayo Saka,Arsenal,6.8509674,86
Bruno Borges Fernandes2023-08-19T16:30:00Z,Bruno Borges Fernandes,Man Utd,6.6442947,85
Mohamed Salah2023-08-19T14:00:00Z,Mohamed Salah,Liverpool,6.4698753,125
Gabriel Martinelli Silva2023-08-21T19:00:00Z,Gabriel Martinelli Silva,Arsenal,6.3423023,80
Marcus Rashford2023-08-19T16:30:00Z,Marcus Rashford,Man Utd,6.051734,90
Kaoru Mitoma2023-08-19T14:00:00Z,Kaoru Mitoma,Brighton,5.9879947,65
Solly March2023-08-19T14:00:00Z,Solly March,Brighton,5.873378,65
Martin Ødegaard2023-08-21T19:00:00Z,Martin Ødegaard,Arsenal,5.815499,85
Phil Foden2023-08-19T19:00:00Z,Phil Foden,Man City,5.634016,75
Pascal Groß2023-08-19T14:00:00Z,Pascal Groß,Brighton,5.6179085,65
Harvey Barnes2023-08-19T19:00:00Z,Harvey Barnes,Newcastle,5.525451,65
Eberechi Eze2023-08-21T19:00:00Z,Eberechi Eze,Crystal Palace,5.4072165,65
James Maddison2023-08-19T16:30:00Z,James Maddison,Spurs,5.406991,75
Kevin De Bruyne2023-08-19T19:00:00Z,Kevin De Bruyne,Man City,5.3594513,104
Dejan Kulusevski2023-08-19T16:30:00Z,Dejan Kulusevski,Spurs,5.226777,70
Bryan Mbeumo2023-08-19T14:00:00Z,Bryan Mbeumo,Brentford,5.202074,65
Antony Matheus dos Santos2023-08-19T16:30:00Z,Antony Matheus dos Santos,Man Utd,5.127746,70
Rodrigo Hernandez2023-08-19T19:00:00Z,Rodrigo Hernandez,Man City,4.7677794,56
Miguel Almirón Rejala2023-08-19T19:00:00Z,Miguel Almirón Rejala,Newcastle,4.757925,65
Jarrod Bowen2023-08-20T15:30:00Z,Jarrod Bowen,West Ham,4.7542,70
Douglas Luiz Soares de Paulo2023-08-20T13:00:00Z,Douglas Luiz Soares de Paulo,Aston Villa,4.7330017,55
Kai Havertz2023-08-21T19:00:00Z,Kai Havertz,Arsenal,4.6963906,75
Alex Iwobi2023-08-20T13:00:00Z,Alex Iwobi,Everton,4.544222,55
Raheem Sterling2023-08-20T15:30:00Z,Raheem Sterling,Chelsea,4.432273,70
Luis Díaz2023-08-19T14:00:00Z,Luis Díaz,Liverpool,4.412251,76
