index,name,team,points,value
Erling Haaland2023-09-30T14:00:00Z,Erling Haaland,Man City,6.6205673,141
Callum Wilson2023-09-30T14:00:00Z,Callum Wilson,Newcastle,4.1306834,78
Julián Álvarez2023-09-30T14:00:00Z,Julián Álvarez,Man City,4.050889,70
Ollie Watkins2023-09-30T11:30:00Z,Ollie Watkins,Aston Villa,3.7598073,79
Darwin Núñez Ribeiro2023-09-30T16:30:00Z,Darwin Núñez Ribeiro,Liverpool,3.571337,74
Odsonne Edouard2023-09-30T14:00:00Z,Odsonne Edouard,Crystal Palace,3.5217485,56
Evan Ferguson2023-09-30T11:30:00Z,Evan Ferguson,Brighton,3.4887676,60
Taiwo Awoniyi2023-10-01T13:00:00Z,Taiwo Awoniyi,Nott'm Forest,3.4686432,66
Yoane Wissa2023-10-01T13:00:00Z,Yoane Wissa,Brentford,3.2341642,60
Alexander Isak2023-09-30T14:00:00Z,Alexander Isak,Newcastle,3.1657815,76
Eddie Nketiah2023-09-30T14:00:00Z,Eddie Nketiah,Arsenal,3.1179485,55
Dominic Solanke2023-09-30T14:00:00Z,Dominic Solanke,Bournemouth,3.0992956,64
Gabriel Fernando de Jesus2023-09-30T14:00:00Z,Gabriel Fernando de Jesus,Arsenal,3.0358872,80
Raúl Jiménez2023-10-02T19:00:00Z,Raúl Jiménez,Fulham,3.0348227,54
Rasmus Højlund2023-09-30T14:00:00Z,Rasmus Højlund,Man Utd,2.9451265,71
Danny Welbeck2023-09-30T11:30:00Z,Danny Welbeck,Brighton,2.6618547,58
Michail Antonio2023-09-30T14:00:00Z,Michail Antonio,West Ham,2.6498213,59
Carlos Vinícius Alves Morais2023-10-02T19:00:00Z,Carlos Vinícius Alves Morais,Fulham,2.5534534,48
Dominic Calvert-Lewin2023-09-30T14:00:00Z,Dominic Calvert-Lewin,Everton,2.5145578,58
João Pedro Junqueira de Jesus2023-09-30T11:30:00Z,João Pedro Junqueira de Jesus,Brighton,2.3918874,54
Anthony Martial2023-09-30T14:00:00Z,Anthony Martial,Man Utd,2.3636625,65
Cameron Archer2023-09-30T14:00:00Z,Cameron Archer,Sheffield Utd,2.2136421,45
Cody Gakpo2023-09-30T16:30:00Z,Cody Gakpo,Liverpool,2.1821384,72
Matheus Santos Carneiro Da Cunha2023-09-30T14:00:00Z,Matheus Santos Carneiro Da Cunha,Wolves,1.9926794,55
Nicolas Jackson2023-10-02T19:00:00Z,Nicolas Jackson,Chelsea,1.9926794,69
Lyle Foster2023-10-03T18:30:00Z,Lyle Foster,Burnley,1.9926794,50
Jean-Philippe Mateta2023-09-30T14:00:00Z,Jean-Philippe Mateta,Crystal Palace,1.9926794,49
Zeki Amdouni2023-10-03T18:30:00Z,Zeki Amdouni,Burnley,1.9926794,54
Carlton Morris2023-10-03T18:30:00Z,Carlton Morris,Luton,1.8519554,56
Oliver McBurnie2023-09-30T14:00:00Z,Oliver McBurnie,Sheffield Utd,1.7363317,54
Antoine Semenyo2023-09-30T14:00:00Z,Antoine Semenyo,Bournemouth,1.6669018,45
Chris Wood2023-10-01T13:00:00Z,Chris Wood,Nott'm Forest,1.6245505,49
Jhon Durán2023-09-30T11:30:00Z,Jhon Durán,Aston Villa,1.4956467,50
Harry Kane2023-09-30T16:30:00Z,Harry Kane,Spurs,1.3989723,125
Danny Ings2023-09-30T14:00:00Z,Danny Ings,West Ham,1.3407536,57
Ivan Toney2023-10-01T13:00:00Z,Ivan Toney,Brentford,1.3406528,79
Elijah Adebayo2023-10-03T18:30:00Z,Elijah Adebayo,Luton,1.2531691,48
Fábio Silva2023-09-30T14:00:00Z,Fábio Silva,Wolves,1.2467766,54
Bénie Traoré2023-09-30T14:00:00Z,Bénie Traoré,Sheffield Utd,1.2162633,53
