index,name,team,points,value
Erling Haaland2023-12-03T16:30:00Z,Erling Haaland,Man City,7.124697,140
Ollie Watkins2023-12-03T14:00:00Z,Ollie Watkins,Aston Villa,5.2306094,85
Julián Álvarez2023-12-03T16:30:00Z,Julián Álvarez,Man City,4.901187,70
Nicolas Jackson2023-12-03T14:00:00Z,Nicolas Jackson,Chelsea,4.4037066,69
Dominic Solanke2023-12-03T14:00:00Z,Dominic Solanke,Bournemouth,4.232929,65
Yoane Wissa2023-12-02T15:00:00Z,Yoane Wissa,Brentford,4.0034175,59
Darwin Núñez Ribeiro2023-12-03T14:00:00Z,Darwin Núñez Ribeiro,Liverpool,3.9238095,76
Taiwo Awoniyi2023-12-02T17:30:00Z,Taiwo Awoniyi,Nott'm Forest,3.7798195,64
Alexander Isak2023-12-02T20:00:00Z,Alexander Isak,Newcastle,3.607975,75
Matheus Santos Carneiro Da Cunha2023-12-02T15:00:00Z,Matheus Santos Carneiro Da Cunha,Wolves,3.5751057,55
Rasmus Højlund2023-12-02T20:00:00Z,Rasmus Højlund,Man Utd,3.5354671,70
Raúl Jiménez2023-12-03T14:00:00Z,Raúl Jiménez,Fulham,3.363851,52
Neal Maupay2023-12-02T15:00:00Z,Neal Maupay,Brentford,3.3066955,49
Harry Kane2023-12-03T16:30:00Z,Harry Kane,Spurs,3.2868173,125
Anthony Martial2023-12-02T20:00:00Z,Anthony Martial,Man Utd,3.2677712,64
Callum Wilson2023-12-02T20:00:00Z,Callum Wilson,Newcastle,3.254288,78
Evan Ferguson2023-12-03T14:00:00Z,Evan Ferguson,Brighton,3.1527271,61
Odsonne Edouard2023-12-03T14:00:00Z,Odsonne Edouard,Crystal Palace,3.130877,55
Jay Rodriguez2023-12-02T15:00:00Z,Jay Rodriguez,Burnley,3.0818205,53
Zeki Amdouni2023-12-02T15:00:00Z,Zeki Amdouni,Burnley,3.0587945,53
Gabriel Fernando de Jesus2023-12-02T15:00:00Z,Gabriel Fernando de Jesus,Arsenal,2.9124653,78
Antoine Semenyo2023-12-03T14:00:00Z,Antoine Semenyo,Bournemouth,2.9108725,46
Dominic Calvert-Lewin2023-12-02T17:30:00Z,Dominic Calvert-Lewin,Everton,2.796898,58
Chris Wood2023-12-02T17:30:00Z,Chris Wood,Nott'm Forest,2.5492122,49
Carlton Morris2023-12-02T15:00:00Z,Carlton Morris,Luton,2.4401221,53
Eddie Nketiah2023-12-02T15:00:00Z,Eddie Nketiah,Arsenal,2.253294,57
Chiedozie Ogbene2023-12-02T15:00:00Z,Chiedozie Ogbene,Luton,2.0788212,49
João Pedro Junqueira de Jesus2023-12-03T14:00:00Z,João Pedro Junqueira de Jesus,Brighton,1.9534383,53
Norberto Bercique Gomes Betuncal2023-12-16T17:30:00Z,Norberto Bercique Gomes Betuncal,Everton,1.9534383,57
Cody Gakpo2023-12-03T14:00:00Z,Cody Gakpo,Liverpool,1.9534383,72
Cameron Archer2023-12-02T15:00:00Z,Cameron Archer,Sheffield Utd,1.9534383,46
Oliver McBurnie2023-12-02T15:00:00Z,Oliver McBurnie,Sheffield Utd,1.866028,54
Michail Antonio2023-12-03T14:00:00Z,Michail Antonio,West Ham,1.6899524,57
Sasa Kalajdzic2023-12-02T15:00:00Z,Sasa Kalajdzic,Wolves,1.6594083,49
Carlos Vinícius Alves Morais2023-12-03T14:00:00Z,Carlos Vinícius Alves Morais,Fulham,1.4200442,47
Danny Ings2023-12-03T14:00:00Z,Danny Ings,West Ham,1.3502932,56
Jacob Brown2023-12-02T15:00:00Z,Jacob Brown,Luton,1.2399123,49
Rodrigo Muniz Carvalho2023-12-03T14:00:00Z,Rodrigo Muniz Carvalho,Fulham,1.1779788,44
Ivan Toney2023-12-02T15:00:00Z,Ivan Toney,Brentford,1.0856848,79
Elijah Adebayo2023-12-02T15:00:00Z,Elijah Adebayo,Luton,0.9829105,48
Armando Broja2023-12-03T14:00:00Z,Armando Broja,Chelsea,0.97586507,49
Jean-Philippe Mateta2023-12-03T14:00:00Z,Jean-Philippe Mateta,Crystal Palace,0.9288986,49
Youssef Ramalho Chermiti2023-12-02T17:30:00Z,Youssef Ramalho Chermiti,Everton,0.8354889,49
Rhian Brewster2023-12-02T15:00:00Z,Rhian Brewster,Sheffield Utd,0.82436526,49
Aleksandar Mitrović2023-12-03T14:00:00Z,Aleksandar Mitrović,Fulham,0.74038327,74
Alejo Véliz2023-12-03T16:30:00Z,Alejo Véliz,Spurs,0.65601325,54
Divin Mubama2023-12-03T14:00:00Z,Divin Mubama,West Ham,0.4422102,43
Christopher Nkunku2023-12-03T14:00:00Z,Christopher Nkunku,Chelsea,0.3757342,73
Fábio Silva2023-12-02T15:00:00Z,Fábio Silva,Wolves,0.34560513,53
Jhon Durán2023-12-03T14:00:00Z,Jhon Durán,Aston Villa,0.33162117,50
Michael Obafemi2023-12-02T15:00:00Z,Michael Obafemi,Burnley,0.31930244,49
Romelu Lukaku Bolingoli2023-12-03T14:00:00Z,Romelu Lukaku Bolingoli,Chelsea,0.27042246,68
Danny Welbeck2023-12-03T14:00:00Z,Danny Welbeck,Brighton,0.2590456,57
William Osula2023-12-02T15:00:00Z,William Osula,Sheffield Utd,0.24354744,43
Pierre-Emerick Aubameyang2023-12-03T14:00:00Z,Pierre-Emerick Aubameyang,Chelsea,0.18069279,65
Gianluca Scamacca2023-12-03T14:00:00Z,Gianluca Scamacca,West Ham,0.12863195,60
Wout Weghorst2023-12-02T15:00:00Z,Wout Weghorst,Burnley,0.12815702,55
Kieffer Moore2023-12-03T14:00:00Z,Kieffer Moore,Bournemouth,0.11020541,47
Deniz Undav2023-12-03T14:00:00Z,Deniz Undav,Brighton,0.09533417,55
Iliman Ndiaye2023-12-02T15:00:00Z,Iliman Ndiaye,Sheffield Utd,0.045459986,55
Lyle Foster2023-12-02T15:00:00Z,Lyle Foster,Burnley,0.044501543,50
Wesley Moraes Ferreira da Silva2023-12-03T14:00:00Z,Wesley Moraes Ferreira da Silva,Aston Villa,0.027637005,50
Emmanuel Dennis2023-12-02T17:30:00Z,Emmanuel Dennis,Nott'm Forest,0.01085484,48
Bénie Traoré2023-12-02T15:00:00Z,Bénie Traoré,Sheffield Utd,-0.015055418,52
Dane Scarlett2023-12-03T16:30:00Z,Dane Scarlett,Spurs,-0.029326677,45
Keinan Davis2023-12-03T14:00:00Z,Keinan Davis,Aston Villa,-0.03417313,49
Sam Surridge2023-12-02T17:30:00Z,Sam Surridge,Nott'm Forest,-0.04997945,45
Hwang Ui-jo2023-12-02T17:30:00Z,Hwang Ui-jo,Nott'm Forest,-0.07301879,44
John-Kymani Gordon2023-12-03T14:00:00Z,John-Kymani Gordon,Crystal Palace,-0.08151698,45
Luke Plange2023-12-03T14:00:00Z,Luke Plange,Crystal Palace,-0.08151698,45
David Datro Fofana2023-12-03T14:00:00Z,David Datro Fofana,Chelsea,-0.0852108,50
Halil Dervişoğlu2023-12-02T15:00:00Z,Halil Dervişoğlu,Brentford,-0.08637643,45
Folarin Balogun2023-12-02T15:00:00Z,Folarin Balogun,Arsenal,-0.08704233,44
Mason Burstow2023-12-03T14:00:00Z,Mason Burstow,Chelsea,-0.10540342,45
Daniel Jebbison2023-12-02T15:00:00Z,Daniel Jebbison,Sheffield Utd,-0.115336895,48
Shola Shoretire2023-12-02T20:00:00Z,Shola Shoretire,Man Utd,-0.12361312,44
Deivid Washington de Souza Eugênio2023-12-10T14:00:00Z,Deivid Washington de Souza Eugênio,Chelsea,-0.14775705,45
Louie Marsh2023-12-02T15:00:00Z,Louie Marsh,Sheffield Utd,-0.1583612,45
Antwoine Hackford2023-12-02T15:00:00Z,Antwoine Hackford,Sheffield Utd,-0.1583612,45
