index,name,team,points,value
Kieran Trippier2023-12-02T20:00:00Z,Kieran Trippier,Newcastle,5.0378847,70
Trent Alexander-Arnold2023-12-03T14:00:00Z,Trent Alexander-Arnold,Liverpool,4.4511137,79
Pedro Porro2023-12-03T16:30:00Z,Pedro Porro,Spurs,3.9899628,53
Fabian Schär2023-12-02T20:00:00Z,Fabian Schär,Newcastle,3.8916705,52
Virgil van Dijk2023-12-03T14:00:00Z,Virgil van Dijk,Liverpool,3.761677,61
Reece James2023-12-03T14:00:00Z,Reece James,Chelsea,3.7497976,54
Kyle Walker2023-12-03T16:30:00Z,Kyle Walker,Man City,3.7462177,53
Lucas Digne2023-12-03T14:00:00Z,Lucas Digne,Aston Villa,3.4893117,47
Thiago Emiliano da Silva2023-12-03T14:00:00Z,Thiago Emiliano da Silva,Chelsea,3.4590883,50
Manuel Akanji2023-12-03T16:30:00Z,Manuel Akanji,Man City,3.407,49
William Saliba2023-12-02T15:00:00Z,William Saliba,Arsenal,3.362946,55
Ethan Pinnock2023-12-02T15:00:00Z,Ethan Pinnock,Brentford,3.335761,46
Diogo Dalot Teixeira2023-12-02T20:00:00Z,Diogo Dalot Teixeira,Man Utd,3.304161,50
Nathan Collins2023-12-02T15:00:00Z,Nathan Collins,Brentford,3.1820002,45
Joachim Andersen2023-12-03T14:00:00Z,Joachim Andersen,Crystal Palace,3.1250565,52
Murillo Santiago Costa dos Santos2023-12-15T20:00:00Z,Murillo Santiago Costa dos Santos,Nott'm Forest,3.115456,45
Oleksandr Zinchenko2023-12-02T15:00:00Z,Oleksandr Zinchenko,Arsenal,3.1016839,51
Nathan Aké2023-12-03T16:30:00Z,Nathan Aké,Man City,3.07829,50
Tim Ream2023-12-03T14:00:00Z,Tim Ream,Fulham,3.0473628,45
Antonee Robinson2023-12-03T14:00:00Z,Antonee Robinson,Fulham,2.9846067,44
Moussa Niakhaté2023-12-02T17:30:00Z,Moussa Niakhaté,Nott'm Forest,2.9660437,45
Ezri Konsa Ngoyo2023-12-03T14:00:00Z,Ezri Konsa Ngoyo,Aston Villa,2.9629126,45
Lloyd Kelly2023-12-03T14:00:00Z,Lloyd Kelly,Bournemouth,2.9582548,45
Calvin Bassey2023-12-03T14:00:00Z,Calvin Bassey,Fulham,2.947751,44
Max Kilman2023-12-02T15:00:00Z,Max Kilman,Wolves,2.9302344,45
Vitalii Mykolenko2023-12-02T17:30:00Z,Vitalii Mykolenko,Everton,2.9267142,44
Nélson Cabral Semedo2023-12-02T15:00:00Z,Nélson Cabral Semedo,Wolves,2.9125218,45
Gabriel dos Santos Magalhães2023-12-02T15:00:00Z,Gabriel dos Santos Magalhães,Arsenal,2.9101765,49
Pau Torres2023-12-03T14:00:00Z,Pau Torres,Aston Villa,2.8980875,46
Marc Cucurella Saseta2023-12-03T14:00:00Z,Marc Cucurella Saseta,Chelsea,2.8589077,48
Ben Davies2023-12-03T16:30:00Z,Ben Davies,Spurs,2.854209,43
Rúben Gato Alves Dias2023-12-03T16:30:00Z,Rúben Gato Alves Dias,Man City,2.854072,55
