,name,team,minutes
286,Emerson Palmieri dos Santos,West Ham,1
291,Malang Sarr,Chelsea,0
292,Marc Cucurella Saseta,Chelsea,0
294,Levi Colwill,Chelsea,1
296,Trevoh Chalobah,Chelsea,0
298,Thiago Emiliano da Silva,Chelsea,1
299,Malo Gusto,Chelsea,0
302,Reece James,Chelsea,0
304,Wesley Fofana,Chelsea,0
309,Ben Chilwell,Chelsea,0
312,Axel Disasi,Chelsea,1
323,Ethan Pinnock,Brentford,1
327,Kristoffer Ajer,Brentford,0
328,Rico Henry,Brentford,0
331,Charlie Goode,Brentford,0
332,Mads Bech Sørensen,Brentford,0
336,Mads Roerslev Rasmussen,Brentford,1
338,Mathias Jorgensen,Brentford,0
340,Nathan Collins,Brentford,0
342,Ben Mee,Brentford,1
344,Aaron Hickey,Brentford,0
349,Bendegúz Bolla,Wolves,0
353,Matt Doherty,Wolves,1
355,Ki-Jana Hoever,Wolves,0
356,Rayan Aït-Nouri,Wolves,0
363,Nélson Cabral Semedo,Wolves,1
364,Craig Dawson,Wolves,1
367,Max Kilman,Wolves,1
371,Jonathan Castro Otto,Wolves,0
372,Hugo Bueno López,Wolves,1
374,Toti António Gomes,Wolves,1
375,Sergio Reguilón,Man Utd,1
385,Clément Lenglet,Aston Villa,0
390,Josh Powell,Nott'm Forest,0
394,Aaron Wan-Bissaka,Man Utd,1
396,Luke Shaw,Man Utd,1
398,Nuno Varela Tavares,Nott'm Forest,0
401,Willy Boly,Nott'm Forest,1
404,Olu Aina,Nott'm Forest,0
405,Omar Richards,Nott'm Forest,0
411,Mohamed Dräger,Nott'm Forest,0
417,Moussa Niakhaté,Nott'm Forest,0
420,Álvaro Fernández Carreras,Man Utd,0
422,Victor Lindelöf,Man Utd,0
424,Tyrell Malacia,Man Utd,0
425,Diogo Dalot Teixeira,Man Utd,1
426,Alex Telles,Man Utd,0
427,Neco Williams,Nott'm Forest,0
429,Loïc Mbe Soh,Nott'm Forest,0
430,Scott McKenna,Nott'm Forest,0
431,Serge Aurier,Nott'm Forest,1
432,Brandon Williams,Man Utd,0
433,Jonathan Panzo,Nott'm Forest,0
435,Giulian Biancone,Nott'm Forest,0
442,Rob Holding,Crystal Palace,0
445,Harry Maguire,Man Utd,1
446,Harry Toffolo,Nott'm Forest,1
454,Lisandro Martínez,Man Utd,0
456,Eric Bailly,Man Utd,0
460,Felipe Augusto de Almeida Monteiro,Nott'm Forest,1
462,Richie Laryea,Nott'm Forest,0
463,Joe Worrall,Nott'm Forest,0
465,Steve Cook,Nott'm Forest,0
466,Raphaël Varane,Man Utd,0
474,Ben Godfrey,Everton,0
475,Seamus Coleman,Everton,0
477,Ashley Young,Everton,1
478,Nathan Patterson,Everton,0
479,Vitalii Mykolenko,Everton,1
480,Michael Keane,Everton,0
485,Jarrad Branthwaite,Everton,1
490,James Tarkowski,Everton,1
492,Mason Holgate,Everton,0
494,Ben Greenwood,Bournemouth,0
497,Max Aarons,Bournemouth,0
499,Chris Mepham,Bournemouth,1
506,Illia Zabarnyi,Bournemouth,1
510,Lloyd Kelly,Bournemouth,0
511,Ryan Fredericks,Bournemouth,0
517,Marcos Senesi,Bournemouth,1
519,Milos Kerkez,Bournemouth,1
520,James Hill,Bournemouth,0
523,Adam Smith,Bournemouth,1
529,Santiago Bueno,Wolves,0
535,Joseph Johnson,Luton,0
540,Ryan Giles,Luton,1
541,Jake O'Brien,Crystal Palace,0
542,Aidan Francis-Clarke,Luton,0
545,James Tomkins,Crystal Palace,0
549,Amari'i Bell,Luton,1
550,Tyrick Mitchell,Crystal Palace,1
554,Tom Lockyer,Luton,1
558,Reece Burke,Luton,0
560,Alfie Doughty,Luton,0
562,Joachim Andersen,Crystal Palace,1
563,Issa Kaboré,Luton,1
568,Joel Ward,Crystal Palace,1
575,Owen Dodgson,Burnley,0
576,Dan Potts,Luton,0
578,Marc Guéhi,Crystal Palace,1
590,Nathaniel Clyne,Crystal Palace,0
591,Chris Richards,Crystal Palace,1
596,Mads Juel Andersen,Luton,0
603,Gabriel Osho,Luton,1
607,Tim Ream,Fulham,1
609,Antonee Robinson,Fulham,1
611,Femi Seriki,Sheffield Utd,0
613,Tosin Adarabioyo,Fulham,0
615,Kevin Mbabu,Fulham,0
617,Terence Kongolo,Fulham,0
618,Issa Diop,Fulham,0
619,Kenny Tete,Fulham,1
627,Calvin Bassey,Fulham,1
638,Luc De Fougerolles,Fulham,0
640,Connor Roberts,Burnley,0
650,Dara O'Shea,Burnley,1
652,Victor da Silva,Burnley,1
653,Luke McNally,Burnley,0
658,Ameen Al-Dakhil,Burnley,0
659,Jordan Beyer,Burnley,1
664,Hjalmar Ekdal,Burnley,1
666,CJ Egan-Riley,Burnley,0
667,Charlie Taylor,Burnley,1
669,Bobby Thomas,Burnley,0
676,Yasser Larouci,Sheffield Utd,0
680,Max Lowe,Sheffield Utd,0
681,Rhys Norrington-Davies,Sheffield Utd,0
683,George Baldock,Sheffield Utd,1
685,Jayden Bogle,Sheffield Utd,1
686,Chris Basham,Sheffield Utd,0
687,Anel Ahmedhodžić,Sheffield Utd,1
690,Jack Robinson,Sheffield Utd,1
692,John Egan,Sheffield Utd,0
696,Teden Mengi,Luton,1
697,Auston Trusty,Sheffield Utd,1
700,Jonny Evans,Man Utd,1
701,Gonzalo Montiel,Nott'm Forest,0
702,Murillo Santiago Costa dos Santos,Nott'm Forest,1
703,Luke Thomas,Sheffield Utd,0
