index,name,team,points,value
Mohamed Salah2023-10-29T14:00:00Z,Mohamed Salah,Liverpool,9.559523321506637,128
Son Heung-min2023-10-27T19:00:00Z,Son Heung-min,Spurs,5.4882036051182155,95
James Maddison2023-10-27T19:00:00Z,James Maddison,Spurs,5.114883861986989,81
Jarrod Bowen2023-10-29T13:00:00Z,Jarrod Bowen,West Ham,4.875948358167594,74
Bryan Mbeumo2023-10-28T11:30:00Z,Bryan Mbeumo,Brentford,4.645833541931595,67
Bruno Borges Fernandes2023-10-29T15:30:00Z,Bruno Borges Fernandes,Man Utd,4.4791703451951586,83
Martin Ødegaard2023-10-28T14:00:00Z,Martin Ødegaard,Arsenal,4.404575928242962,85
Kaoru Mitoma2023-10-29T14:00:00Z,Kaoru Mitoma,Brighton,4.363682433177533,65
Dominik Szoboszlai2023-10-29T14:00:00Z,Dominik Szoboszlai,Liverpool,4.1922622695556315,70
Douglas Luiz Soares de Paulo2023-10-29T14:00:00Z,Douglas Luiz Soares de Paulo,Aston Villa,3.973257979963743,55
Moussa Diaby2023-10-29T14:00:00Z,Moussa Diaby,Aston Villa,3.9671555100547167,67
Bukayo Saka2023-10-28T14:00:00Z,Bukayo Saka,Arsenal,3.963290698450079,86
Gabriel Martinelli Silva2023-10-28T14:00:00Z,Gabriel Martinelli Silva,Arsenal,3.857179843437617,77
John McGinn2023-10-29T14:00:00Z,John McGinn,Aston Villa,3.8205597501265265,55
Abdoulaye Doucouré2023-10-29T13:00:00Z,Abdoulaye Doucouré,Everton,3.6476169814185444,55
Conor Gallagher2023-10-28T11:30:00Z,Conor Gallagher,Chelsea,3.5545639471139516,54
Dejan Kulusevski2023-10-27T19:00:00Z,Dejan Kulusevski,Spurs,3.5452867973713182,70
Raheem Sterling2023-10-28T11:30:00Z,Raheem Sterling,Chelsea,3.450104814527266,70
Declan Rice2023-10-28T14:00:00Z,Declan Rice,Arsenal,3.302557715803012,54
Christian Nørgaard2023-10-28T11:30:00Z,Christian Nørgaard,Brentford,3.2842466698189745,55
Mykhailo Mudryk2023-10-28T11:30:00Z,Mykhailo Mudryk,Chelsea,3.2825773541011687,63
Solly March2023-10-29T14:00:00Z,Solly March,Brighton,3.2603215728040844,63
Dwight McNeil2023-10-29T13:00:00Z,Dwight McNeil,Everton,3.229448232971156,54
Hwang Hee-chan2023-10-28T16:30:00Z,Hwang Hee-chan,Wolves,3.2086204826671127,54
Philip Billing2023-10-28T14:00:00Z,Philip Billing,Bournemouth,3.199339292250801,52
Pascal Groß2023-10-29T14:00:00Z,Pascal Groß,Brighton,3.147354516093209,63
Cole Palmer2023-10-28T11:30:00Z,Cole Palmer,Chelsea,3.135363010529995,50
Phil Foden2023-10-29T15:30:00Z,Phil Foden,Man City,3.1327210542981967,76
Kai Havertz2023-10-28T14:00:00Z,Kai Havertz,Arsenal,3.1230784737550237,71
Mathias Jensen2023-10-28T11:30:00Z,Mathias Jensen,Brentford,3.1040148946652306,55
Alexis Mac Allister2023-10-29T14:00:00Z,Alexis Mac Allister,Liverpool,3.1021063239037225,59
Leandro Trossard2023-10-28T14:00:00Z,Leandro Trossard,Arsenal,3.08973951842559,65
Miguel Almirón Rejala2023-10-28T16:30:00Z,Miguel Almirón Rejala,Newcastle,3.08393742771869,64
Lucas Tolentino Coelho de Lima2023-10-29T13:00:00Z,Lucas Tolentino Coelho de Lima,West Ham,3.0806702308779474,60
Tomáš Souček2023-10-29T13:00:00Z,Tomáš Souček,West Ham,3.074904654702271,49
Pedro Lomba Neto2023-10-28T16:30:00Z,Pedro Lomba Neto,Wolves,3.0709092413742436,58
Willian Borges da Silva2023-10-29T14:00:00Z,Willian Borges da Silva,Fulham,3.066861680530447,53
Moisés Caicedo Corozo2023-10-28T11:30:00Z,Moisés Caicedo Corozo,Chelsea,2.9968518824008945,47
Jacob Murphy2023-10-28T16:30:00Z,Jacob Murphy,Newcastle,2.961451359354626,48
Enzo Fernández2023-10-28T11:30:00Z,Enzo Fernández,Chelsea,2.8839724210535147,49
Luis Díaz2023-10-29T14:00:00Z,Luis Díaz,Liverpool,2.87403956466858,75
Richarlison de Andrade2023-10-27T19:00:00Z,Richarlison de Andrade,Spurs,2.8611244599135306,67
Morgan Gibbs-White2023-10-29T14:00:00Z,Morgan Gibbs-White,Nott'm Forest,2.818618256689995,58
Jordan Ayew2023-10-27T19:00:00Z,Jordan Ayew,Crystal Palace,2.7868863238144987,54
Marcus Rashford2023-10-29T15:30:00Z,Marcus Rashford,Man Utd,2.7470612326163315,87
Boubacar Kamara2023-10-29T14:00:00Z,Boubacar Kamara,Aston Villa,2.7079723654776835,50
James Garner2023-10-29T13:00:00Z,James Garner,Everton,2.693565036028846,49
Sean Longstaff2023-10-28T16:30:00Z,Sean Longstaff,Newcastle,2.660471249824067,49
Bruno Guimarães Rodriguez Moura2023-10-28T16:30:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,2.637294330495185,58
Vitaly Janelt2023-10-28T11:30:00Z,Vitaly Janelt,Brentford,2.5375560573310603,54
Edson Álvarez Velázquez2023-10-29T13:00:00Z,Edson Álvarez Velázquez,West Ham,2.534636129820571,50
Marcus Tavernier2023-10-28T14:00:00Z,Marcus Tavernier,Bournemouth,2.530814231399638,54
Scott McTominay2023-10-29T15:30:00Z,Scott McTominay,Man Utd,2.4833536925829724,48
Amadou Onana2023-10-29T13:00:00Z,Amadou Onana,Everton,2.477541260799934,48
Simon Adingra2023-10-29T14:00:00Z,Simon Adingra,Brighton,2.3383544226532464,50
Josh Cullen2023-10-28T14:00:00Z,Josh Cullen,Burnley,2.3212784486666393,50
Will Hughes2023-10-27T19:00:00Z,Will Hughes,Crystal Palace,2.3117289127639724,49
Anthony Gordon2023-10-28T16:30:00Z,Anthony Gordon,Newcastle,2.2496558460324207,57
Bernardo Veiga de Carvalho e Silva2023-10-29T15:30:00Z,Bernardo Veiga de Carvalho e Silva,Man City,2.2415765138618444,63
Cheick Doucouré2023-10-27T19:00:00Z,Cheick Doucouré,Crystal Palace,2.2355806099221063,50
Anthony Elanga2023-10-29T14:00:00Z,Anthony Elanga,Nott'm Forest,2.209072060367684,50
Andreas Hoelgebaum Pereira2023-10-29T14:00:00Z,Andreas Hoelgebaum Pereira,Fulham,2.1976495973018353,55
Diogo Teixeira da Silva2023-10-29T14:00:00Z,Diogo Teixeira da Silva,Liverpool,2.1761232357135007,77
Pape Matar Sarr2023-10-27T19:00:00Z,Pape Matar Sarr,Spurs,2.174141561131076,46
Eberechi Eze2023-10-27T19:00:00Z,Eberechi Eze,Crystal Palace,2.1327271655300866,61
Jacob Ramsey2023-10-29T14:00:00Z,Jacob Ramsey,Aston Villa,2.1327251070811046,59
Luca Koleosho2023-10-28T14:00:00Z,Luca Koleosho,Burnley,2.116784110307329,50
Sander Berge2023-10-28T14:00:00Z,Sander Berge,Burnley,2.0650680956320135,48
Josh Brownhill2023-10-28T14:00:00Z,Josh Brownhill,Burnley,2.0139473719623444,48
Ryan Christie2023-10-28T14:00:00Z,Ryan Christie,Bournemouth,2.0030547010492104,50
Mason Mount2023-10-29T15:30:00Z,Mason Mount,Man Utd,1.970184152195008,68
João Palhinha Gonçalves2023-10-29T14:00:00Z,João Palhinha Gonçalves,Fulham,1.9227648234406516,50
Leon Bailey2023-10-29T14:00:00Z,Leon Bailey,Aston Villa,1.920207497411446,55
Orel Mangala2023-10-29T14:00:00Z,Orel Mangala,Nott'm Forest,1.9160345853245937,50
Saïd Benrahma2023-10-29T13:00:00Z,Saïd Benrahma,West Ham,1.8468354880768978,57
Marvelous Nakamba2023-10-29T14:00:00Z,Marvelous Nakamba,Luton,1.8247329903683251,44
Pelly Ruddock Mpanzu2023-10-29T14:00:00Z,Pelly Ruddock Mpanzu,Luton,1.823694930146447,48
Alex Iwobi2023-10-29T14:00:00Z,Alex Iwobi,Fulham,1.8205159900487302,54
Oliver Norwood2023-10-28T14:00:00Z,Oliver Norwood,Sheffield Utd,1.8130518600738148,48
Vini de Souza Costa2023-10-28T14:00:00Z,Vini de Souza Costa,Sheffield Utd,1.800777174434702,50
