,name,team,minutes
127,Isaac Hayden,Newcastle,0
131,Fábio Ferreira Vieira,Arsenal,0
133,Gabriel Martinelli Silva,Arsenal,1
135,Garang Kuol,Newcastle,0
136,Solly March,Brighton,0
137,Steven Alzate,Brighton,0
139,Granit Xhaka,Arsenal,0
141,Sean Longstaff,Newcastle,1
143,Harvey Barnes,Newcastle,0
144,Sandro Tonali,Newcastle,0
146,Simon Adingra,Brighton,1
149,James Milner,Brighton,1
154,Thomas Partey,Arsenal,0
156,Leandro Trossard,Arsenal,1
157,Nicolas Pépé,Arsenal,0
162,Mahmoud Dahoud,Brighton,0
163,Marcus Oliveira Alencar,Arsenal,0
166,Martin Ødegaard,Arsenal,1
167,Mohamed Elneny,Arsenal,0
168,Miguel Almirón Rejala,Newcastle,1
169,Matt Ritchie,Newcastle,1
170,Pascal Groß,Brighton,1
173,Kaoru Mitoma,Brighton,1
175,Jeff Hendrick,Newcastle,0
176,Jeremy Sarmiento Morante,Brighton,0
178,Reiss Nelson,Arsenal,0
179,Pierre-Emile Højbjerg,Spurs,1
180,Joe Willock,Newcastle,0
181,Joelinton Cássio Apolinário de Lira,Newcastle,1
183,Jorge Luiz Frello Filho,Arsenal,0
187,Julio Enciso,Brighton,0
188,Yasin Ayari,Brighton,0
190,Kacper Kozłowski,Brighton,0
191,Kai Havertz,Arsenal,1
196,Bruno Guimarães Rodriguez Moura,Newcastle,1
198,Anthony Gordon,Newcastle,1
199,Bryan Gil Salvatierra,Spurs,0
201,Billy Gilmour,Brighton,1
202,Bukayo Saka,Arsenal,1
203,Elliot Anderson,Newcastle,0
205,Declan Rice,Arsenal,1
216,Emile Smith Rowe,Arsenal,0
219,Allan Saint-Maximin,Newcastle,0
220,Adam Lallana,Brighton,1
222,Jack Hinshelwood,Brighton,1
224,Lewis Miley,Newcastle,1
227,Moisés Caicedo Corozo,Chelsea,1
228,Brennan Johnson,Spurs,1
229,Cole Palmer,Chelsea,1
232,Matthew Dibley-Dias,Fulham,0
243,Ivan Neves Abreu Cavaleiro,Fulham,0
249,Bobby De Cordova-Reid,Fulham,1
250,Andreas Hoelgebaum Pereira,Fulham,1
251,Tom Cairney,Fulham,1
252,João Palhinha Gonçalves,Fulham,1
254,Alex Iwobi,Fulham,1
257,Saša Lukić,Fulham,1
258,Harry Wilson,Fulham,1
261,Harrison Reed,Fulham,1
263,Willian Borges da Silva,Fulham,0
265,Tyrese Francois,Fulham,0
266,Anthony Knockaert,Fulham,0
268,Edson Álvarez Velázquez,West Ham,1
271,Tommy Doyle,Wolves,1
274,Conor Coventry,West Ham,0
277,Lesley Ugochukwu,Chelsea,0
278,Mykhailo Mudryk,Chelsea,1
279,Noni Madueke,Chelsea,0
280,Conor Gallagher,Chelsea,1
281,Nikola Vlašić,West Ham,0
292,Pablo Fornals Malla,West Ham,1
293,Enzo Fernández,Chelsea,1
295,Lucas Tolentino Coelho de Lima,West Ham,1
296,Saïd Benrahma,West Ham,0
297,Carney Chukwuemeka,Chelsea,0
299,Maxwel Cornet,West Ham,0
301,Raheem Sterling,Chelsea,1
302,Christian Pulisic,Chelsea,0
304,Ângelo Gabriel Borges Damaceno,Chelsea,0
306,Flynn Downes,West Ham,0
311,Hakim Ziyech,Chelsea,0
314,Ian Maatsen,Chelsea,0
317,Tomáš Souček,West Ham,1
319,Jarrod Bowen,West Ham,1
326,Keane Lewis-Potter,Brentford,1
327,Josh Dasilva,Brentford,0
328,Bryan Mbeumo,Brentford,0
330,Vitaly Janelt,Brentford,1
331,Mads Bidstrup,Brentford,0
332,Christian Nørgaard,Brentford,1
336,Ryan Trevitt,Brentford,0
338,Kevin Schade,Brentford,0
342,Mikkel Damsgaard,Brentford,1
344,Frank Onyeka,Brentford,1
345,Shandon Baptiste,Brentford,0
349,Sergi Canós Tenés,Brentford,0
351,Mathias Jensen,Brentford,0
352,Tyler Onyango,Everton,0
353,Lewis Dobbin,Everton,1
356,Albert Sambi Lokonga,Luton,1
357,Demarai Gray,Everton,0
358,André Tavares Gomes,Everton,0
363,Idrissa Gueye,Everton,0
366,Dwight McNeil,Everton,1
368,Arnaut Danjuma Groeneveld,Everton,0
370,Abdoulaye Doucouré,Everton,1
374,Jean-Philippe Gbamin,Everton,0
375,Amadou Onana,Everton,1
378,Alex Scott,Bournemouth,0
380,Dele Alli,Everton,0
382,James Garner,Everton,1
384,Pedro Lomba Neto,Wolves,0
385,Pablo Sarabia,Wolves,1
386,Gavin Kilkenny,Bournemouth,0
387,Boubacar Traoré,Wolves,0
391,Mario Lemina,Wolves,1
392,Gonçalo Manuel Ganchinho Guedes,Wolves,0
394,Jamal Lowe,Bournemouth,0
396,Philip Billing,Bournemouth,0
397,Hamed Traorè,Bournemouth,0
403,Emiliano Marcondes,Bournemouth,0
404,Dango Ouattara,Bournemouth,0
405,Joe Hodge,Wolves,0
407,Joe Rothwell,Bournemouth,0
409,Francisco Jorge Tomás Oliveira,Wolves,0
412,Ben Pearson,Bournemouth,0
414,Siriki Dembélé,Bournemouth,0
419,Marcus Tavernier,Bournemouth,1
420,Lewis Cook,Bournemouth,1
426,Bruno Cavaco Jordão,Wolves,0
427,Daniel Castelo Podence,Wolves,0
430,Hwang Hee-chan,Wolves,1
432,Jaidon Anthony,Bournemouth,0
434,Luke Cundle,Wolves,0
435,Justin Kluivert,Bournemouth,1
439,Ryan Christie,Bournemouth,1
441,João Victor Gomes da Silva,Wolves,1
442,David Brooks,Bournemouth,0
445,Michael Olakigbe,Brentford,1
448,Ross Barkley,Luton,1
449,Fred Onyedinma,Luton,0
453,Allan Campbell,Luton,0
462,Tahith Chong,Luton,0
464,Elliot Thorpe,Luton,0
467,Luke Freeman,Luton,0
468,Luke Berry,Luton,0
469,Glen Rea,Luton,0
470,Pelly Ruddock Mpanzu,Luton,0
471,Carlos Mendes Gomes,Luton,0
474,Marvelous Nakamba,Luton,0
475,Dion Pereira,Luton,0
478,Jordan Clark,Luton,0
479,Louie Watson,Luton,0
484,Sander Berge,Burnley,1
485,Anass Zaroury,Burnley,0
487,Scott Twine,Burnley,0
489,Yegor Yarmoliuk,Brentford,0
492,Samuel Bastien,Burnley,0
494,Manuel Benson Hedilazio,Burnley,1
496,Josh Brownhill,Burnley,1
503,Josh Cullen,Burnley,0
506,Luca Koleosho,Burnley,0
507,Jóhann Berg Gudmundsson,Burnley,0
511,Darko Churlinov,Burnley,0
512,Dara Costelloe,Burnley,0
513,Jack Cork,Burnley,0
514,Nathan Redmond,Burnley,1
515,Jacob Bruun Larsen,Burnley,1
517,Enock Agyei,Burnley,0
519,Omari Forson,Man Utd,0
520,James McAtee,Sheffield Utd,1
523,Christian Eriksen,Man Utd,0
524,Frederico Rodrigues de Paula Santos,Man Utd,0
525,Jadon Sancho,Man Utd,0
526,Facundo Pellistri Rebollo,Man Utd,1
527,Hannibal Mejbri,Man Utd,1
528,Carlos Henrique Casimiro,Man Utd,0
529,Kobbie Mainoo,Man Utd,1
532,Scott McTominay,Man Utd,1
533,Donny van de Beek,Man Utd,0
536,Amad Diallo,Man Utd,0
540,Alejandro Garnacho,Man Utd,1
547,Bruno Borges Fernandes,Man Utd,0
548,Mason Mount,Man Utd,0
551,Marcus Rashford,Man Utd,1
552,Antony Matheus dos Santos,Man Utd,1
559,Danilo dos Santos de Oliveira,Nott'm Forest,1
562,Alex Mighten,Nott'm Forest,0
564,Lewis O'Brien,Nott'm Forest,0
566,Brandon Aguilera Zamora,Nott'm Forest,0
569,Morgan Gibbs-White,Nott'm Forest,1
570,Orel Mangala,Nott'm Forest,1
578,Harry Arter,Nott'm Forest,0
579,Gustavo Henrique Furtado Scarpa,Nott'm Forest,0
580,Braian Ojeda Rodríguez,Nott'm Forest,0
582,Jonjo Shelvey,Nott'm Forest,0
586,Anthony Elanga,Nott'm Forest,1
588,Remo Freuler,Nott'm Forest,0
589,Andrey Nascimento dos Santos,Nott'm Forest,0
590,Cheikhou Kouyaté,Nott'm Forest,1
594,Ryan Yates,Nott'm Forest,1
596,Josh Bowler,Nott'm Forest,0
602,Jeffrey Schlupp,Crystal Palace,1
603,Michael Olise,Crystal Palace,1
605,Naouirou Ahamada,Crystal Palace,0
608,Jairo Riedewald,Crystal Palace,1
609,Will Hughes,Crystal Palace,0
612,Malcolm Ebiowei,Crystal Palace,0
613,Cheick Doucouré,Crystal Palace,0
617,Jordan Ayew,Crystal Palace,0
619,Jefferson Lerma Solís,Crystal Palace,0
622,Eberechi Eze,Crystal Palace,0
626,Jesurun Rak-Sakyi,Crystal Palace,0
628,Matheus França de Oliveira,Crystal Palace,1
629,Callum Hudson-Odoi,Nott'm Forest,1
632,Vini de Souza Costa,Sheffield Utd,1
634,Andre Brooks,Sheffield Utd,1
639,Anis Slimane,Sheffield Utd,1
648,John Fleck,Sheffield Utd,0
650,Ben Osborn,Sheffield Utd,0
653,Ismaila Coulibaly,Sheffield Utd,0
658,Oliver Norwood,Sheffield Utd,1
