,name,team,minutes
1,Javier Manquillo Gaitán,Newcastle,0.0
2,Dan Burn,Newcastle,90.0
5,Lewis Dunk,Brighton,90.0
8,Pervis Estupiñán,Brighton,0.0
10,Michał Karbownik,Brighton,0.0
12,Igor Julio dos Santos de Paulo,Brighton,62.0
22,Joël Veltman,Brighton,90.0
25,Jan Paul van Hecke,Brighton,27.0
30,Adam Webster,Brighton,0.0
35,Tariq Lamptey,Brighton,0.0
39,Micky van de Ven,Spurs,90.0
42,Jarell Quansah,Liverpool,0.0
44,Kortney Hause,Aston Villa,0.0
49,Kieran Trippier,Newcastle,90.0
51,Sven Botman,Newcastle,0.0
54,Kell Watts,Newcastle,0.0
57,Lucas Digne,Aston Villa,90.0
58,Diego Carlos Santos Silva,Aston Villa,90.0
62,Jamal Lewis,Newcastle,0.0
65,Calum Chambers,Aston Villa,0.0
68,Jamaal Lascelles,Newcastle,90.0
71,Tyrone Mings,Aston Villa,0.0
76,Harrison Ashby,Newcastle,0.0
77,Pau Torres,Aston Villa,90.0
78,Paul Dummett,Newcastle,0.0
82,Alexandre Moreno Lopera,Aston Villa,0.0
83,Fabian Schär,Newcastle,90.0
86,Ezri Konsa Ngoyo,Aston Villa,90.0
89,Emil Krafth,Newcastle,0.0
94,Matty Cash,Aston Villa,81.0
103,Matt Targett,Newcastle,1.0
108,Djed Spence,Spurs,0.0
110,Davinson Sánchez,Spurs,0.0
114,Cristian Romero,Spurs,90.0
115,Ivan Perišić,Spurs,0.0
117,Japhet Tanganga,Spurs,0.0
124,Rúben Gato Alves Dias,Man City,90.0
125,Ryan Sessegnon,Spurs,0.0
127,Rico Lewis,Man City,67.0
128,Joe Rodon,Spurs,0.0
130,Pedro Porro,Spurs,90.0
134,Manuel Akanji,Man City,0.0
135,João Cancelo,Man City,0.0
140,Destiny Udogie,Spurs,81.0
141,Nathan Aké,Man City,90.0
149,Sergio Gómez,Man City,0.0
150,Emerson Leite de Souza Junior,Spurs,14.0
153,Kyle Walker,Man City,90.0
158,Eric Dier,Spurs,0.0
159,John Stones,Man City,22.0
161,Ben Davies,Spurs,8.0
163,Aymeric Laporte,Man City,0.0
164,Virgil van Dijk,Liverpool,90.0
169,Nathaniel Phillips,Liverpool,0.0
170,Ibrahima Konaté,Liverpool,17.0
172,Sepp van den Berg,Liverpool,0.0
180,Joel Matip,Liverpool,72.0
181,Joško Gvardiol,Man City,90.0
182,Trent Alexander-Arnold,Liverpool,79.0
187,Andrew Robertson,Liverpool,90.0
188,Konstantinos Tsimikas,Liverpool,0.0
190,Joe Gomez,Liverpool,10.0
192,Alex Murphy,Newcastle,0.0
194,Tino Livramento,Newcastle,0.0
197,Cédric Alves Soares,Arsenal,0.0
199,Gabriel dos Santos Magalhães,Arsenal,90.0
201,Jurriën Timber,Arsenal,0.0
202,Jakub Kiwior,Arsenal,0.0
204,Lewis Hall,Newcastle,0.0
206,Oleksandr Zinchenko,Arsenal,74.0
207,Benjamin White,Arsenal,90.0
209,Kieran Tierney,Arsenal,0.0
215,Takehiro Tomiyasu,Arsenal,15.0
220,William Saliba,Arsenal,90.0
226,Owen Dodgson,Burnley,0.0
233,Vladimír Coufal,West Ham,90.0
234,Nayef Aguerd,West Ham,90.0
238,Emerson Palmieri dos Santos,West Ham,90.0
239,Kurt Zouma,West Ham,90.0
244,Aaron Cresswell,West Ham,0.0
247,Angelo Ogbonna,West Ham,0.0
248,Thilo Kehrer,West Ham,0.0
253,Ben Johnson,West Ham,0.0
258,Ben Mee,Brentford,0.0
259,Kristoffer Ajer,Brentford,90.0
261,Charlie Goode,Brentford,0.0
266,Rob Holding,Crystal Palace,0.0
268,Rico Henry,Brentford,0.0
272,Mathias Jorgensen,Brentford,0.0
276,Aaron Hickey,Brentford,90.0
279,Mads Roerslev Rasmussen,Brentford,90.0
282,Ethan Pinnock,Brentford,90.0
284,Nathan Collins,Brentford,90.0
285,Mads Bech Sørensen,Brentford,0.0
292,Bobby Thomas,Burnley,0.0
297,Victor da Silva,Burnley,60.0
301,Jordan Beyer,Burnley,0.0
302,Hjalmar Ekdal,Burnley,0.0
303,Connor Roberts,Burnley,29.0
306,CJ Egan-Riley,Burnley,0.0
314,Charlie Taylor,Burnley,90.0
318,Luke McNally,Burnley,0.0
320,Dara O'Shea,Burnley,45.0
324,Ameen Al-Dakhil,Burnley,45.0
325,Sergio Reguilón,Man Utd,0.0
331,Josh Powell,Nott'm Forest,0.0
334,Omar Richards,Nott'm Forest,0.0
336,Olu Aina,Nott'm Forest,0.0
337,Mohamed Dräger,Nott'm Forest,0.0
338,Nuno Varela Tavares,Nott'm Forest,0.0
341,Neco Williams,Nott'm Forest,0.0
343,Max Kilman,Wolves,90.0
344,Moussa Niakhaté,Nott'm Forest,0.0
345,Nélson Cabral Semedo,Wolves,90.0
346,Bendegúz Bolla,Wolves,0.0
352,Ki-Jana Hoever,Wolves,0.0
356,Loïc Mbe Soh,Nott'm Forest,0.0
357,Matt Doherty,Wolves,45.0
361,Scott McKenna,Nott'm Forest,0.0
362,Serge Aurier,Nott'm Forest,45.0
369,Hugo Bueno López,Wolves,0.0
370,Harry Toffolo,Nott'm Forest,90.0
371,Craig Dawson,Wolves,90.0
