index,name,team,points,value
Nick Pope2023-11-25T15:00:00Z,Nick Pope,Newcastle,4.0088964,55
Bernd Leno2023-11-27T20:00:00Z,Bernd Leno,Fulham,3.5389662,47
Ederson Santana de Moraes2023-11-25T12:30:00Z,Ederson Santana de Moraes,Man City,3.4558692,55
Robert Sánchez2023-11-25T15:00:00Z,Robert Sánchez,Chelsea,3.2163038,46
Jordan Pickford2023-11-26T16:30:00Z,Jordan Pickford,Everton,3.1912422,44
Mark Flekken2023-11-25T17:30:00Z,Mark Flekken,Brentford,2.9538205,45
Sam Johnstone2023-11-25T15:00:00Z,Sam Johnstone,Crystal Palace,2.8531222,47
Emiliano Martínez Romero2023-11-26T14:00:00Z,Emiliano Martínez Romero,Aston Villa,2.8071117,49
Alisson Ramses Becker2023-11-25T12:30:00Z,Alisson Ramses Becker,Liverpool,2.8064022,56
Guglielmo Vicario2023-11-26T14:00:00Z,Guglielmo Vicario,Spurs,2.6788855,52
José Malheiro de Sá2023-11-27T20:00:00Z,José Malheiro de Sá,Wolves,2.544223,50
André Onana2023-11-26T16:30:00Z,André Onana,Man Utd,2.474915,48
David Raya Martin2023-11-25T17:30:00Z,David Raya Martin,Arsenal,2.3294315,49
James Trafford2023-11-25T15:00:00Z,James Trafford,Burnley,2.2312703,45
Norberto Murara Neto2023-11-25T15:00:00Z,Norberto Murara Neto,Bournemouth,2.1659584,45
Jason Steele2023-11-25T15:00:00Z,Jason Steele,Brighton,2.1355774,43
Wes Foderingham2023-11-25T15:00:00Z,Wes Foderingham,Sheffield Utd,2.0586925,45
Thomas Kaminski2023-11-25T15:00:00Z,Thomas Kaminski,Luton,1.9383785,45
Alphonse Areola2023-11-25T15:00:00Z,Alphonse Areola,West Ham,1.8893809,43
Odysseas Vlachodimos2023-12-15T20:00:00Z,Odysseas Vlachodimos,Nott'm Forest,1.31296,45
Ionuț Radu2023-11-25T15:00:00Z,Ionuț Radu,Bournemouth,1.259794,44
Bart Verbruggen2023-11-25T15:00:00Z,Bart Verbruggen,Brighton,1.1699543,44
Matt Turner2023-11-25T15:00:00Z,Matt Turner,Nott'm Forest,1.052249,41
Thomas Strakosha2023-11-25T17:30:00Z,Thomas Strakosha,Brentford,0.783905,39
Kepa Arrizabalaga2023-11-25T15:00:00Z,Kepa Arrizabalaga,Chelsea,0.31892812,50
Stefan Ortega Moreno2023-11-25T12:30:00Z,Stefan Ortega Moreno,Man City,0.26719666,39
Hugo Lloris2023-11-26T14:00:00Z,Hugo Lloris,Spurs,0.2660426,48
Vicente Guaita2023-11-25T15:00:00Z,Vicente Guaita,Crystal Palace,0.2013818,44
Martin Dubravka2023-11-25T15:00:00Z,Martin Dubravka,Newcastle,0.17432225,39
Fraser Forster2023-11-26T14:00:00Z,Fraser Forster,Spurs,0.1742661,39
Mark Gillespie2023-11-25T15:00:00Z,Mark Gillespie,Newcastle,0.12574744,39
Loris Karius2023-11-25T15:00:00Z,Loris Karius,Newcastle,0.1164968,39
Zack Steffen2023-11-25T12:30:00Z,Zack Steffen,Man City,0.11369288,39
