index,name,team,points,value
Kieran Trippier2023-11-25T15:00:00Z,Kieran Trippier,Newcastle,4.71061,70
Pedro Porro2023-11-26T14:00:00Z,Pedro Porro,Spurs,4.1054726,53
Trent Alexander-Arnold2023-11-25T12:30:00Z,Trent Alexander-Arnold,Liverpool,4.0062714,79
Kyle Walker2023-11-25T12:30:00Z,Kyle Walker,Man City,3.7002044,53
Lucas Digne2023-11-26T14:00:00Z,Lucas Digne,Aston Villa,3.655477,47
Ethan Pinnock2023-11-25T17:30:00Z,Ethan Pinnock,Brentford,3.5536408,46
Antonee Robinson2023-11-27T20:00:00Z,Antonee Robinson,Fulham,3.5200698,44
Diogo Dalot Teixeira2023-11-26T16:30:00Z,Diogo Dalot Teixeira,Man Utd,3.4966226,50
Fabian Schär2023-11-25T15:00:00Z,Fabian Schär,Newcastle,3.4492903,52
Rayan Aït-Nouri2023-11-27T20:00:00Z,Rayan Aït-Nouri,Wolves,3.4157684,45
Nathan Collins2023-11-25T17:30:00Z,Nathan Collins,Brentford,3.307061,45
Moussa Niakhaté2023-11-25T15:00:00Z,Moussa Niakhaté,Nott'm Forest,3.303931,45
Vitalii Mykolenko2023-11-26T16:30:00Z,Vitalii Mykolenko,Everton,3.2616735,44
Reece James2023-11-25T15:00:00Z,Reece James,Chelsea,3.249596,54
Thiago Emiliano da Silva2023-11-25T15:00:00Z,Thiago Emiliano da Silva,Chelsea,3.1259522,50
Joachim Andersen2023-11-25T15:00:00Z,Joachim Andersen,Crystal Palace,3.113329,52
Kristoffer Ajer2023-11-25T17:30:00Z,Kristoffer Ajer,Brentford,3.1015844,45
James Tarkowski2023-11-26T16:30:00Z,James Tarkowski,Everton,3.0837274,44
Virgil van Dijk2023-11-25T12:30:00Z,Virgil van Dijk,Liverpool,3.0819807,61
Oleksandr Zinchenko2023-11-25T17:30:00Z,Oleksandr Zinchenko,Arsenal,3.0557113,50
Matty Cash2023-11-26T14:00:00Z,Matty Cash,Aston Villa,3.0352588,51
Max Kilman2023-11-27T20:00:00Z,Max Kilman,Wolves,3.0100493,45
Harry Toffolo2023-11-25T15:00:00Z,Harry Toffolo,Nott'm Forest,2.9998016,44
Tim Ream2023-11-27T20:00:00Z,Tim Ream,Fulham,2.984341,45
Marc Cucurella Saseta2023-11-25T15:00:00Z,Marc Cucurella Saseta,Chelsea,2.9655576,48
William Saliba2023-11-25T17:30:00Z,William Saliba,Arsenal,2.9485888,54
Lloyd Kelly2023-11-25T15:00:00Z,Lloyd Kelly,Bournemouth,2.8896627,45
Rúben Gato Alves Dias2023-11-25T12:30:00Z,Rúben Gato Alves Dias,Man City,2.8895416,55
John Stones2023-11-25T12:30:00Z,John Stones,Man City,2.8327277,53
Tyrick Mitchell2023-11-25T15:00:00Z,Tyrick Mitchell,Crystal Palace,2.7834039,47
Konstantinos Tsimikas2023-11-25T12:30:00Z,Konstantinos Tsimikas,Liverpool,2.7742286,47
Harry Maguire2023-11-26T16:30:00Z,Harry Maguire,Man Utd,2.7566247,43
Timothy Castagne2023-12-10T14:00:00Z,Timothy Castagne,Fulham,2.748653,45
Ezri Konsa Ngoyo2023-11-26T14:00:00Z,Ezri Konsa Ngoyo,Aston Villa,2.7446334,45
Craig Dawson2023-11-27T20:00:00Z,Craig Dawson,Wolves,2.7295063,45
Manuel Akanji2023-11-25T12:30:00Z,Manuel Akanji,Man City,2.726483,49
Nathan Aké2023-11-25T12:30:00Z,Nathan Aké,Man City,2.6506515,50
Nélson Cabral Semedo2023-11-27T20:00:00Z,Nélson Cabral Semedo,Wolves,2.629326,45
Jamaal Lascelles2023-11-25T15:00:00Z,Jamaal Lascelles,Newcastle,2.6026661,41
Victor Lindelöf2023-11-26T16:30:00Z,Victor Lindelöf,Man Utd,2.6007526,45
Olu Aina2023-11-25T15:00:00Z,Olu Aina,Nott'm Forest,2.452297,45
Marc Guéhi2023-11-25T15:00:00Z,Marc Guéhi,Crystal Palace,2.4052496,46
Nayef Aguerd2023-11-25T15:00:00Z,Nayef Aguerd,West Ham,2.3905995,45
Illia Zabarnyi2023-11-25T15:00:00Z,Illia Zabarnyi,Bournemouth,2.3883276,44
Joško Gvardiol2023-11-25T12:30:00Z,Joško Gvardiol,Man City,2.3615675,50
Calvin Bassey2023-11-27T20:00:00Z,Calvin Bassey,Fulham,2.3333945,44
Dara O'Shea2023-11-25T15:00:00Z,Dara O'Shea,Burnley,2.3010616,44
Toti António Gomes2023-11-27T20:00:00Z,Toti António Gomes,Wolves,2.2986016,44
Max Aarons2023-11-25T15:00:00Z,Max Aarons,Bournemouth,2.291894,45
Victor da Silva2023-11-25T15:00:00Z,Victor da Silva,Burnley,2.2854025,44
Emerson Leite de Souza Junior2023-11-26T14:00:00Z,Emerson Leite de Souza Junior,Spurs,2.268459,44
Murillo Santiago Costa dos Santos2023-12-09T15:00:00Z,Murillo Santiago Costa dos Santos,Nott'm Forest,2.2467866,45
Pau Torres2023-11-26T14:00:00Z,Pau Torres,Aston Villa,2.2298803,46
Mads Roerslev Rasmussen2023-11-25T17:30:00Z,Mads Roerslev Rasmussen,Brentford,2.2045302,44
Cristian Romero2023-11-26T14:00:00Z,Cristian Romero,Spurs,2.1994767,49
Nathan Patterson2023-11-26T16:30:00Z,Nathan Patterson,Everton,2.191733,44
Axel Disasi2023-11-25T15:00:00Z,Axel Disasi,Chelsea,2.158022,50
Lewis Dunk2023-11-25T15:00:00Z,Lewis Dunk,Brighton,2.1461868,50
Joel Ward2023-11-25T15:00:00Z,Joel Ward,Crystal Palace,2.0907602,45
Benjamin White2023-11-25T17:30:00Z,Benjamin White,Arsenal,2.0748255,57
Ashley Young2023-11-26T16:30:00Z,Ashley Young,Everton,2.0723617,44
Jarrad Branthwaite2023-11-26T16:30:00Z,Jarrad Branthwaite,Everton,2.014551,40
Vladimír Coufal2023-11-25T15:00:00Z,Vladimír Coufal,West Ham,1.9785247,46
Charlie Taylor2023-11-25T15:00:00Z,Charlie Taylor,Burnley,1.9742393,40
Jack Robinson2023-11-25T15:00:00Z,Jack Robinson,Sheffield Utd,1.9549153,44
Willy Boly2023-11-25T15:00:00Z,Willy Boly,Nott'm Forest,1.9002203,45
Marcos Senesi2023-11-25T15:00:00Z,Marcos Senesi,Bournemouth,1.8336204,43
Dan Burn2023-11-25T15:00:00Z,Dan Burn,Newcastle,1.8034108,45
Serge Aurier2023-11-25T15:00:00Z,Serge Aurier,Nott'm Forest,1.7771692,45
Alfie Doughty2023-11-25T15:00:00Z,Alfie Doughty,Luton,1.7662396,44
Ben Davies2023-11-26T14:00:00Z,Ben Davies,Spurs,1.7628757,43
Gabriel dos Santos Magalhães2023-11-25T17:30:00Z,Gabriel dos Santos Magalhães,Arsenal,1.7291082,48
Takehiro Tomiyasu2023-11-25T17:30:00Z,Takehiro Tomiyasu,Arsenal,1.7291082,45
Auston Trusty2023-11-25T15:00:00Z,Auston Trusty,Sheffield Utd,1.7291082,39
Ibrahima Konaté2023-11-25T12:30:00Z,Ibrahima Konaté,Liverpool,1.7291082,49
Ben Mee2023-11-25T17:30:00Z,Ben Mee,Brentford,1.7115632,48
Tom Lockyer2023-11-25T15:00:00Z,Tom Lockyer,Luton,1.6682225,43
Joël Veltman2023-11-25T15:00:00Z,Joël Veltman,Brighton,1.6664824,44
Micky van de Ven2023-11-26T14:00:00Z,Micky van de Ven,Spurs,1.6637254,46
Adam Webster2023-11-25T15:00:00Z,Adam Webster,Brighton,1.6581671,43
Aaron Hickey2023-11-25T17:30:00Z,Aaron Hickey,Brentford,1.6448915,45
Jan Paul van Hecke2023-11-25T15:00:00Z,Jan Paul van Hecke,Brighton,1.6430929,40
Igor Julio dos Santos de Paulo2023-11-25T15:00:00Z,Igor Julio dos Santos de Paulo,Brighton,1.575934,43
Aaron Wan-Bissaka2023-11-26T16:30:00Z,Aaron Wan-Bissaka,Man Utd,1.563848,44
Joel Matip2023-11-25T12:30:00Z,Joel Matip,Liverpool,1.5406967,49
Sergio Reguilón2023-11-26T16:30:00Z,Sergio Reguilón,Man Utd,1.5132982,44
Jayden Bogle2023-11-25T15:00:00Z,Jayden Bogle,Sheffield Utd,1.5088288,45
Issa Kaboré2023-11-25T15:00:00Z,Issa Kaboré,Luton,1.5008836,40
Levi Colwill2023-11-25T15:00:00Z,Levi Colwill,Chelsea,1.4848342,45
Teden Mengi2023-11-11T15:00:00Z,Teden Mengi,Luton,1.4781809,39
Kurt Zouma2023-11-25T15:00:00Z,Kurt Zouma,West Ham,1.477722,45
Lewis Hall2023-11-25T15:00:00Z,Lewis Hall,Newcastle,1.4284334,43
Gabriel Osho2023-11-25T15:00:00Z,Gabriel Osho,Luton,1.4227386,44
Jakub Kiwior2023-11-25T17:30:00Z,Jakub Kiwior,Arsenal,1.4203442,43
Jordan Beyer2023-11-25T15:00:00Z,Jordan Beyer,Burnley,1.4140753,40
Emerson Palmieri dos Santos2023-11-25T15:00:00Z,Emerson Palmieri dos Santos,West Ham,1.409152,45
Chris Mepham2023-11-25T15:00:00Z,Chris Mepham,Bournemouth,1.293733,43
Fodé Ballo-Touré2023-12-16T15:00:00Z,Fodé Ballo-Touré,Fulham,1.2871052,45
Tino Livramento2023-11-25T15:00:00Z,Tino Livramento,Newcastle,1.2681005,43
George Baldock2023-11-25T15:00:00Z,George Baldock,Sheffield Utd,1.2109108,39
Eric Dier2023-11-26T14:00:00Z,Eric Dier,Spurs,1.171989,42
Aaron Cresswell2023-11-25T15:00:00Z,Aaron Cresswell,West Ham,1.1613379,42
Malo Gusto2023-11-25T15:00:00Z,Malo Gusto,Chelsea,1.131979,42
Joe Gomez2023-11-25T12:30:00Z,Joe Gomez,Liverpool,1.1142262,45
Konstantinos Mavropanos2023-12-07T20:15:00Z,Konstantinos Mavropanos,West Ham,1.0927317,45
Rico Lewis2023-11-25T12:30:00Z,Rico Lewis,Man City,0.9751557,43
Luke Thomas2023-12-09T15:00:00Z,Luke Thomas,Sheffield Utd,0.93384564,40
Nathaniel Clyne2023-11-25T15:00:00Z,Nathaniel Clyne,Crystal Palace,0.90688705,44
Matt Doherty2023-11-27T20:00:00Z,Matt Doherty,Wolves,0.8013427,43
Raphaël Varane2023-11-26T16:30:00Z,Raphaël Varane,Man Utd,0.7975591,50
Diego Carlos Santos Silva2023-11-26T14:00:00Z,Diego Carlos Santos Silva,Aston Villa,0.7918395,44
Neco Williams2023-11-25T15:00:00Z,Neco Williams,Nott'm Forest,0.7880474,43
Milos Kerkez2023-11-25T15:00:00Z,Milos Kerkez,Bournemouth,0.7833737,44
Ameen Al-Dakhil2023-11-25T15:00:00Z,Ameen Al-Dakhil,Burnley,0.7627121,40
Adam Smith2023-11-25T15:00:00Z,Adam Smith,Bournemouth,0.66516614,44
Destiny Udogie2023-11-26T14:00:00Z,Destiny Udogie,Spurs,0.55678725,48
João Cancelo2023-11-25T12:30:00Z,João Cancelo,Man City,0.5119947,58
Ryan Giles2023-11-25T15:00:00Z,Ryan Giles,Luton,0.46629417,43
Jonny Evans2023-12-09T15:00:00Z,Jonny Evans,Man Utd,0.46374726,40
Sven Botman2023-11-25T15:00:00Z,Sven Botman,Newcastle,0.45491552,45
Pervis Estupiñán2023-11-25T15:00:00Z,Pervis Estupiñán,Brighton,0.43878508,50
Ryan Sessegnon2023-11-26T14:00:00Z,Ryan Sessegnon,Spurs,0.3862784,44
Scott McKenna2023-11-25T15:00:00Z,Scott McKenna,Nott'm Forest,0.38525164,45
Luke Shaw2023-11-26T16:30:00Z,Luke Shaw,Man Utd,0.3848747,52
Andrew Robertson2023-11-25T12:30:00Z,Andrew Robertson,Liverpool,0.38087487,64
Ivan Perišić2023-11-26T14:00:00Z,Ivan Perišić,Spurs,0.37826443,47
Steve Cook2023-11-25T15:00:00Z,Steve Cook,Nott'm Forest,0.37603164,45
Jarell Quansah2023-11-25T12:30:00Z,Jarell Quansah,Liverpool,0.3740468,40
Angelo Ogbonna2023-11-25T15:00:00Z,Angelo Ogbonna,West Ham,0.36881924,44
Matt Targett2023-11-25T15:00:00Z,Matt Targett,Newcastle,0.3512317,43
Aymeric Laporte2023-11-25T12:30:00Z,Aymeric Laporte,Man City,0.35021353,49
Sergio Gómez2023-11-25T12:30:00Z,Sergio Gómez,Man City,0.3448329,39
Kenny Tete2023-11-27T20:00:00Z,Kenny Tete,Fulham,0.3427614,44
Emil Krafth2023-11-25T15:00:00Z,Emil Krafth,Newcastle,0.34268737,44
Tyrell Malacia2023-11-26T16:30:00Z,Tyrell Malacia,Man Utd,0.329471,43
Tosin Adarabioyo2023-11-27T20:00:00Z,Tosin Adarabioyo,Fulham,0.31744158,43
Alexandre Moreno Lopera2023-11-26T14:00:00Z,Alexandre Moreno Lopera,Aston Villa,0.3122598,50
Lisandro Martínez2023-11-26T16:30:00Z,Lisandro Martínez,Man Utd,0.3088994,47
Ben Chilwell2023-11-25T15:00:00Z,Ben Chilwell,Chelsea,0.30681574,54
Clément Lenglet2023-12-09T17:30:00Z,Clément Lenglet,Aston Villa,0.3055266,45
Seamus Coleman2023-11-26T16:30:00Z,Seamus Coleman,Everton,0.30137527,44
Tyrone Mings2023-11-26T14:00:00Z,Tyrone Mings,Aston Villa,0.27668464,41
Issa Diop2023-11-27T20:00:00Z,Issa Diop,Fulham,0.2654463,44
Chris Richards2023-11-25T15:00:00Z,Chris Richards,Crystal Palace,0.2489264,39
Tariq Lamptey2023-11-25T15:00:00Z,Tariq Lamptey,Brighton,0.2428739,40
Rico Henry2023-11-25T17:30:00Z,Rico Henry,Brentford,0.24182487,43
Kieran Tierney2023-11-25T17:30:00Z,Kieran Tierney,Arsenal,0.23110294,44
Wesley Fofana2023-11-25T15:00:00Z,Wesley Fofana,Chelsea,0.22453439,44
Davinson Sánchez2023-11-26T14:00:00Z,Davinson Sánchez,Spurs,0.21840608,44
Mathias Jorgensen2023-11-25T17:30:00Z,Mathias Jorgensen,Brentford,0.21498704,43
Trevoh Chalobah2023-11-25T15:00:00Z,Trevoh Chalobah,Chelsea,0.2059977,43
Rob Holding2023-11-25T15:00:00Z,Rob Holding,Crystal Palace,0.20026481,43
Thilo Kehrer2023-11-25T15:00:00Z,Thilo Kehrer,West Ham,0.18721056,43
Richie Laryea2023-11-25T15:00:00Z,Richie Laryea,Nott'm Forest,0.17820287,45
Santiago Bueno2023-12-09T15:00:00Z,Santiago Bueno,Wolves,0.17741644,45
Joe Worrall2023-11-25T15:00:00Z,Joe Worrall,Nott'm Forest,0.14660347,44
Javier Manquillo Gaitán2023-11-25T15:00:00Z,Javier Manquillo Gaitán,Newcastle,0.13783503,40
Michael Keane2023-11-26T16:30:00Z,Michael Keane,Everton,0.12147677,43
Álvaro Fernández Carreras2023-11-26T16:30:00Z,Álvaro Fernández Carreras,Man Utd,0.11967564,40
Benoît Badiashile2023-11-25T15:00:00Z,Benoît Badiashile,Chelsea,0.11689174,44
Jonathan Castro Otto2023-11-27T20:00:00Z,Jonathan Castro Otto,Wolves,0.11534703,43
Paul Dummett2023-11-25T15:00:00Z,Paul Dummett,Newcastle,0.11527598,39
Felipe Augusto de Almeida Monteiro2023-11-25T15:00:00Z,Felipe Augusto de Almeida Monteiro,Nott'm Forest,0.1143291,44
Japhet Tanganga2023-11-26T14:00:00Z,Japhet Tanganga,Spurs,0.111081004,40
Kell Watts2023-11-25T15:00:00Z,Kell Watts,Newcastle,0.10905421,40
Jamal Lewis2023-11-25T15:00:00Z,Jamal Lewis,Newcastle,0.10584414,40
Andrew Omobamidele2023-12-15T20:00:00Z,Andrew Omobamidele,Nott'm Forest,0.104467034,45
Terence Kongolo2023-11-27T20:00:00Z,Terence Kongolo,Fulham,0.10370016,40
Hugo Bueno López2023-11-27T20:00:00Z,Hugo Bueno López,Wolves,0.10172284,44
Connor Roberts2023-11-25T15:00:00Z,Connor Roberts,Burnley,0.09905028,44
César Azpilicueta2023-11-25T15:00:00Z,César Azpilicueta,Chelsea,0.09665573,45
Kevin Mbabu2023-11-27T20:00:00Z,Kevin Mbabu,Fulham,0.09142566,40
Jurriën Timber2023-11-25T17:30:00Z,Jurriën Timber,Arsenal,0.08725107,46
Calum Chambers2023-11-26T14:00:00Z,Calum Chambers,Aston Villa,0.082080245,39
Harrison Ashby2023-11-25T15:00:00Z,Harrison Ashby,Newcastle,0.07612407,40
Djed Spence2023-11-26T14:00:00Z,Djed Spence,Spurs,0.069868684,40
Cédric Alves Soares2023-11-25T17:30:00Z,Cédric Alves Soares,Arsenal,0.053260088,39
Luc De Fougerolles2023-11-27T20:00:00Z,Luc De Fougerolles,Fulham,0.04807508,40
Alex Telles2023-11-26T16:30:00Z,Alex Telles,Man Utd,0.047516346,45
Joe Rodon2023-11-26T14:00:00Z,Joe Rodon,Spurs,0.0431298,40
Michał Karbownik2023-11-25T15:00:00Z,Michał Karbownik,Brighton,0.03824842,40
Nathaniel Phillips2023-11-25T12:30:00Z,Nathaniel Phillips,Liverpool,0.029269218,40
Sepp van den Berg2023-11-25T12:30:00Z,Sepp van den Berg,Liverpool,0.028557062,40
Alex Murphy2023-11-25T15:00:00Z,Alex Murphy,Newcastle,0.026504517,39
Ben Johnson2023-11-25T15:00:00Z,Ben Johnson,West Ham,0.02285409,44
Omar Richards2023-11-25T15:00:00Z,Omar Richards,Nott'm Forest,0.020077944,44
Ashley Phillips2023-12-10T16:30:00Z,Ashley Phillips,Spurs,0.01819253,40
Yasser Larouci2023-11-25T15:00:00Z,Yasser Larouci,Sheffield Utd,0.014588475,43
Mads Bech Sørensen2023-11-25T17:30:00Z,Mads Bech Sørensen,Brentford,0.010628819,40
Kortney Hause2023-11-26T14:00:00Z,Kortney Hause,Aston Villa,0.01040709,40
Mason Holgate2023-11-26T16:30:00Z,Mason Holgate,Everton,0.008645177,40
Owen Dodgson2023-11-25T15:00:00Z,Owen Dodgson,Burnley,0.006060362,40
Nuno Varela Tavares2023-11-25T15:00:00Z,Nuno Varela Tavares,Nott'm Forest,0.005695224,40
Ryan Fredericks2023-11-25T15:00:00Z,Ryan Fredericks,Bournemouth,0.0051805973,44
Mohamed Dräger2023-11-25T15:00:00Z,Mohamed Dräger,Nott'm Forest,-0.0017052889,40
James Tomkins2023-11-25T15:00:00Z,James Tomkins,Crystal Palace,-0.003107667,40
Brandon Williams2023-11-26T16:30:00Z,Brandon Williams,Man Utd,-0.003405571,40
Eric Bailly2023-11-26T16:30:00Z,Eric Bailly,Man Utd,-0.003405571,40
Reece Burke2023-11-25T15:00:00Z,Reece Burke,Luton,-0.0054643154,40
Ben Godfrey2023-11-26T16:30:00Z,Ben Godfrey,Everton,-0.0076687336,43
Alfie Gilchrist2023-12-16T15:00:00Z,Alfie Gilchrist,Chelsea,-0.016796231,40
Loïc Mbe Soh2023-11-25T15:00:00Z,Loïc Mbe Soh,Nott'm Forest,-0.02096808,40
Luke McNally2023-11-25T15:00:00Z,Luke McNally,Burnley,-0.021364689,40
Giulian Biancone2023-11-25T15:00:00Z,Giulian Biancone,Nott'm Forest,-0.027292013,39
Malang Sarr2023-11-25T15:00:00Z,Malang Sarr,Chelsea,-0.027911305,43
Gonzalo Montiel2023-12-06T19:30:00Z,Gonzalo Montiel,Nott'm Forest,-0.03317821,44
Josh Powell2023-11-25T15:00:00Z,Josh Powell,Nott'm Forest,-0.036869884,40
Mads Juel Andersen2023-11-25T15:00:00Z,Mads Juel Andersen,Luton,-0.038004518,40
Rhys Norrington-Davies2023-11-25T15:00:00Z,Rhys Norrington-Davies,Sheffield Utd,-0.03863108,39
Max Lowe2023-11-25T15:00:00Z,Max Lowe,Sheffield Utd,-0.039173603,43
Jonathan Panzo2023-11-25T15:00:00Z,Jonathan Panzo,Nott'm Forest,-0.041536927,40
Jake O'Brien2023-11-25T15:00:00Z,Jake O'Brien,Crystal Palace,-0.058472514,40
Hjalmar Ekdal2023-11-25T15:00:00Z,Hjalmar Ekdal,Burnley,-0.05936885,39
CJ Egan-Riley2023-11-25T15:00:00Z,CJ Egan-Riley,Burnley,-0.0602355,39
Ki-Jana Hoever2023-11-27T20:00:00Z,Ki-Jana Hoever,Wolves,-0.06417334,40
Hannes Delcroix2023-12-02T15:00:00Z,Hannes Delcroix,Burnley,-0.06445742,40
Bobby Thomas2023-11-25T15:00:00Z,Bobby Thomas,Burnley,-0.06445742,40
Bashir Humphreys2023-12-03T14:00:00Z,Bashir Humphreys,Chelsea,-0.06731808,40
John Egan2023-11-25T15:00:00Z,John Egan,Sheffield Utd,-0.07606685,43
Charlie Goode2023-11-25T17:30:00Z,Charlie Goode,Brentford,-0.08083272,39
Abdul Rahman Baba2023-11-25T15:00:00Z,Abdul Rahman Baba,Chelsea,-0.08167887,40
Ethan Ampadu2023-11-25T15:00:00Z,Ethan Ampadu,Chelsea,-0.0842365,40
Dan Potts2023-11-25T15:00:00Z,Dan Potts,Luton,-0.08519876,39
Amari'i Bell2023-11-25T15:00:00Z,Amari'i Bell,Luton,-0.08519876,39
Aidan Francis-Clarke2023-11-25T15:00:00Z,Aidan Francis-Clarke,Luton,-0.094394684,40
Bendegúz Bolla2023-11-27T20:00:00Z,Bendegúz Bolla,Wolves,-0.11149287,40
Anel Ahmedhodžić2023-11-25T15:00:00Z,Anel Ahmedhodžić,Sheffield Utd,-0.117341995,43
Ben Greenwood2023-11-25T15:00:00Z,Ben Greenwood,Bournemouth,-0.1434809,40
James Hill2023-11-25T15:00:00Z,James Hill,Bournemouth,-0.1434809,40
Femi Seriki2023-11-25T15:00:00Z,Femi Seriki,Sheffield Utd,-0.15156531,40
Joseph Johnson2023-12-02T15:00:00Z,Joseph Johnson,Luton,-0.15288627,40
Chris Basham2023-11-25T15:00:00Z,Chris Basham,Sheffield Utd,-0.1576612,40
