index,name,team,points,value
Bernd Leno2023-10-07T14:00:00Z,Bernd Leno,Fulham,3.5960667,47
Nick Pope2023-10-08T13:00:00Z,Nick Pope,Newcastle,3.4155183,55
Sam Johnstone2023-10-07T16:30:00Z,Sam Johnstone,Crystal Palace,3.4051363,45
André Onana2023-10-07T14:00:00Z,André Onana,Man Utd,3.2706351,49
Guglielmo Vicario2023-10-07T11:30:00Z,Guglielmo Vicario,Spurs,3.2699177,51
Robert Sánchez2023-10-07T14:00:00Z,Robert Sánchez,Chelsea,3.1791961,46
Emiliano Martínez Romero2023-10-08T13:00:00Z,Emiliano Martínez Romero,Aston Villa,3.1186762,49
James Trafford2023-10-07T14:00:00Z,James Trafford,Burnley,3.1167011,45
José Malheiro de Sá2023-10-08T13:00:00Z,José Malheiro de Sá,Wolves,3.1114085,50
David Raya Martin2023-10-08T15:30:00Z,David Raya Martin,Arsenal,3.0461087,48
Norberto Murara Neto2023-10-07T14:00:00Z,Norberto Murara Neto,Bournemouth,2.9817386,45
Alisson Ramses Becker2023-10-08T13:00:00Z,Alisson Ramses Becker,Liverpool,2.9197056,55
Jordan Pickford2023-10-07T14:00:00Z,Jordan Pickford,Everton,2.8638895,44
Matt Turner2023-10-07T16:30:00Z,Matt Turner,Nott'm Forest,2.7963037,40
Ederson Santana de Moraes2023-10-08T15:30:00Z,Ederson Santana de Moraes,Man City,2.6852741,56
Thomas Kaminski2023-10-07T11:30:00Z,Thomas Kaminski,Luton,2.5851035,45
Wes Foderingham2023-10-07T14:00:00Z,Wes Foderingham,Sheffield Utd,2.521491,45
Alphonse Areola2023-10-08T13:00:00Z,Alphonse Areola,West Ham,2.3351414,42
Mark Flekken2023-10-07T14:00:00Z,Mark Flekken,Brentford,2.0583925,45
Jason Steele2023-10-08T13:00:00Z,Jason Steele,Brighton,1.788722,44
Bart Verbruggen2023-10-08T13:00:00Z,Bart Verbruggen,Brighton,1.0383258,44
Dean Henderson2023-10-07T16:30:00Z,Dean Henderson,Crystal Palace,0.3315873,45
Kepa Arrizabalaga2023-10-07T14:00:00Z,Kepa Arrizabalaga,Chelsea,0.32229018,50
Lukasz Fabianski2023-10-08T13:00:00Z,Lukasz Fabianski,West Ham,0.28437042,43
Hugo Lloris2023-10-07T11:30:00Z,Hugo Lloris,Spurs,0.23612535,48
Vicente Guaita2023-10-07T16:30:00Z,Vicente Guaita,Crystal Palace,0.20104837,44
Aaron Ramsdale2023-10-08T15:30:00Z,Aaron Ramsdale,Arsenal,0.14789486,49
Ethan Horvath2023-10-07T16:30:00Z,Ethan Horvath,Nott'm Forest,0.14668584,44
Fraser Forster2023-10-07T11:30:00Z,Fraser Forster,Spurs,0.10470891,40
Arijanet Muric2023-10-07T14:00:00Z,Arijanet Muric,Burnley,0.09636724,44
James Shea2023-10-07T11:30:00Z,James Shea,Luton,0.08031726,44
Mark Travers2023-10-07T14:00:00Z,Mark Travers,Bournemouth,0.053665876,40
Tom Heaton2023-10-07T14:00:00Z,Tom Heaton,Man Utd,0.045099974,40
Andy Lonergan2023-10-07T14:00:00Z,Andy Lonergan,Everton,0.040158033,40
Tom King2023-10-08T13:00:00Z,Tom King,Wolves,0.02572918,40
Robin Olsen2023-10-08T13:00:00Z,Robin Olsen,Aston Villa,0.025166988,40
Matija Šarkić2023-10-08T13:00:00Z,Matija Šarkić,Wolves,0.023819685,40
Stefan Ortega Moreno2023-10-08T15:30:00Z,Stefan Ortega Moreno,Man City,0.020968199,39
Ionuț Radu2023-10-07T14:00:00Z,Ionuț Radu,Bournemouth,0.019140244,44
Daniel Bentley2023-10-08T13:00:00Z,Daniel Bentley,Wolves,0.012167215,40
Marek Rodák2023-10-07T14:00:00Z,Marek Rodák,Fulham,0.008376837,40
Wayne Hennessey2023-10-07T16:30:00Z,Wayne Hennessey,Nott'm Forest,-0.0042774677,40
Kjell Scherpen2023-10-08T13:00:00Z,Kjell Scherpen,Brighton,-0.0064561367,40
Viljami Sinisalo2023-10-08T13:00:00Z,Viljami Sinisalo,Aston Villa,-0.017451763,40
João Neves Virgínia2023-10-07T14:00:00Z,João Neves Virgínia,Everton,-0.021740913,39
George Shelvey2023-10-07T16:30:00Z,George Shelvey,Nott'm Forest,-0.02413559,40
Adrián San Miguel del Castillo2023-10-08T13:00:00Z,Adrián San Miguel del Castillo,Liverpool,-0.024153471,40
Joe Whitworth2023-10-07T16:30:00Z,Joe Whitworth,Crystal Palace,-0.027656794,40
Tom McGill2023-10-08T13:00:00Z,Tom McGill,Brighton,-0.028223515,39
Remi Matthews2023-10-07T16:30:00Z,Remi Matthews,Crystal Palace,-0.031242609,40
Bailey Peacock-Farrell2023-10-07T14:00:00Z,Bailey Peacock-Farrell,Burnley,-0.033554077,40
Lawrence Vigouroux2023-10-07T14:00:00Z,Lawrence Vigouroux,Burnley,-0.033600092,40
Karl Darlow2023-10-08T13:00:00Z,Karl Darlow,Newcastle,-0.033601284,40
Loris Karius2023-10-08T13:00:00Z,Loris Karius,Newcastle,-0.034812212,40
Martin Dubravka2023-10-08T13:00:00Z,Martin Dubravka,Newcastle,-0.03784609,39
Joseph Anang2023-10-08T13:00:00Z,Joseph Anang,West Ham,-0.04203224,40
Jack Walton2023-10-07T11:30:00Z,Jack Walton,Luton,-0.050179243,40
Brandon Austin2023-10-07T11:30:00Z,Brandon Austin,Spurs,-0.05275631,40
Gabriel Słonina2023-10-07T14:00:00Z,Gabriel Słonina,Chelsea,-0.055359364,40
Matt Macey2023-10-07T11:30:00Z,Matt Macey,Luton,-0.055932283,40
Lucas Bergström2023-10-07T14:00:00Z,Lucas Bergström,Chelsea,-0.056063414,40
Scott Carson2023-10-08T15:30:00Z,Scott Carson,Man City,-0.056303263,39
