index,name,team,points,value
Nick Pope2023-11-11T17:30:00Z,Nick Pope,Newcastle,3.964762236409693,55
Bernd Leno2023-11-12T14:00:00Z,Bernd Leno,Fulham,3.6948934371645485,47
André Onana2023-11-11T15:00:00Z,André Onana,Man Utd,3.6356851768783356,48
Alisson Ramses Becker2023-11-12T14:00:00Z,Alisson Ramses Becker,Liverpool,3.5516257523459567,56
Emiliano Martínez Romero2023-11-12T14:00:00Z,Emiliano Martínez Romero,Aston Villa,3.291873959323815,49
David Raya Martin2023-11-11T15:00:00Z,David Raya Martin,Arsenal,3.2652877998513254,49
Jordan Pickford2023-11-11T15:00:00Z,Jordan Pickford,Everton,3.081884687142269,44
Robert Sánchez2023-11-12T16:30:00Z,Robert Sánchez,Chelsea,3.0685727294970784,46
Thomas Kaminski2023-11-11T15:00:00Z,Thomas Kaminski,Luton,3.03401588037476,45
Guglielmo Vicario2023-11-11T12:30:00Z,Guglielmo Vicario,Spurs,2.995088867470323,52
Ederson Santana de Moraes2023-11-12T16:30:00Z,Ederson Santana de Moraes,Man City,2.9907199255508816,55
James Trafford2023-11-11T15:00:00Z,James Trafford,Burnley,2.9158583683804284,45
José Malheiro de Sá2023-11-11T12:30:00Z,José Malheiro de Sá,Wolves,2.914372134103675,50
Sam Johnstone2023-11-11T15:00:00Z,Sam Johnstone,Crystal Palace,2.8905048159761586,46
Mark Flekken2023-11-12T14:00:00Z,Mark Flekken,Brentford,2.6787127501345056,45
Alphonse Areola2023-11-12T14:00:00Z,Alphonse Areola,West Ham,2.5120858257308667,43
Wes Foderingham2023-11-12T14:00:00Z,Wes Foderingham,Sheffield Utd,2.3759424609208697,45
Jason Steele2023-11-12T14:00:00Z,Jason Steele,Brighton,2.3291191556535953,43
Ionuț Radu2023-11-11T17:30:00Z,Ionuț Radu,Bournemouth,2.0811574663446626,44
Matt Turner2023-11-12T14:00:00Z,Matt Turner,Nott'm Forest,2.01979861529865,41
Odysseas Vlachodimos2023-12-09T15:00:00Z,Odysseas Vlachodimos,Nott'm Forest,1.9751918950635685,45
Norberto Murara Neto2023-11-11T17:30:00Z,Norberto Murara Neto,Bournemouth,1.8357686605160286,45
Bart Verbruggen2023-11-12T14:00:00Z,Bart Verbruggen,Brighton,1.368428096641747,44
Stefan Ortega Moreno2023-11-12T16:30:00Z,Stefan Ortega Moreno,Man City,1.1086331467612502,39
Kepa Arrizabalaga2023-11-12T16:30:00Z,Kepa Arrizabalaga,Chelsea,0.6511483487256613,50
Aaron Ramsdale2023-11-11T15:00:00Z,Aaron Ramsdale,Arsenal,0.587313624664694,47
Vicente Guaita2023-11-11T15:00:00Z,Vicente Guaita,Crystal Palace,0.4078060348147714,44
Thomas Strakosha2023-11-12T14:00:00Z,Thomas Strakosha,Brentford,0.3937028879422113,39
Hugo Lloris2023-11-11T12:30:00Z,Hugo Lloris,Spurs,0.33691799957873747,48
Steven Benda2023-12-06T19:30:00Z,Steven Benda,Fulham,0.3096716463824216,40
Lukasz Fabianski2023-11-12T14:00:00Z,Lukasz Fabianski,West Ham,0.28186705870547546,42
Viljami Sinisalo2023-11-12T14:00:00Z,Viljami Sinisalo,Aston Villa,0.24339621241827225,40
Robin Olsen2023-11-12T14:00:00Z,Robin Olsen,Aston Villa,0.23033440189365373,40
Altay Bayindir2023-12-06T20:15:00Z,Altay Bayindir,Man Utd,0.18611479815127785,40
Ethan Horvath2023-11-12T14:00:00Z,Ethan Horvath,Nott'm Forest,0.1779763540088286,43
Eddie Beach2023-12-03T14:00:00Z,Eddie Beach,Chelsea,0.1769591178630272,40
Gabriel Słonina2023-11-12T16:30:00Z,Gabriel Słonina,Chelsea,0.1740369882459767,40
Djordje Petrovic2023-12-06T20:15:00Z,Djordje Petrovic,Chelsea,0.17118440877682217,45
Lucas Bergström2023-11-12T16:30:00Z,Lucas Bergström,Chelsea,0.16522489148713904,40
Darren Randolph2023-11-11T17:30:00Z,Darren Randolph,Bournemouth,0.15820560903008518,40
Filip Marschall2023-11-26T14:00:00Z,Filip Marschall,Aston Villa,0.14808400173469016,40
Marek Rodák2023-11-12T14:00:00Z,Marek Rodák,Fulham,0.1443267778274877,39
Oliwier Zych2023-12-03T14:00:00Z,Oliwier Zych,Aston Villa,0.13515824191754966,40
Arijanet Muric2023-11-11T15:00:00Z,Arijanet Muric,Burnley,0.13373897590964035,43
Alfie Whiteman2023-11-11T12:30:00Z,Alfie Whiteman,Spurs,0.0954530771296993,39
Mark Travers2023-11-11T17:30:00Z,Mark Travers,Bournemouth,0.0918616042656415,40
Karl Darlow2023-11-11T17:30:00Z,Karl Darlow,Newcastle,0.0841889116572847,40
Tom King2023-11-11T12:30:00Z,Tom King,Wolves,0.07874409381530834,40
Martin Dubravka2023-11-11T17:30:00Z,Martin Dubravka,Newcastle,0.07493672824856945,39
Fraser Forster2023-11-11T12:30:00Z,Fraser Forster,Spurs,0.0712348632954497,39
Daniel Bentley2023-11-11T12:30:00Z,Daniel Bentley,Wolves,0.06809263478041427,39
Tom Heaton2023-11-11T15:00:00Z,Tom Heaton,Man Utd,0.0641021217782104,40
Dean Henderson2023-11-11T15:00:00Z,Dean Henderson,Crystal Palace,0.0592714547728419,44
Loris Karius2023-11-11T17:30:00Z,Loris Karius,Newcastle,0.05635675636582482,39
Marcus Bettinelli2023-11-12T16:30:00Z,Marcus Bettinelli,Chelsea,0.054701137674940226,40
Radek Vítek2023-11-26T16:30:00Z,Radek Vítek,Man Utd,0.0543867181790505,40
Mark Gillespie2023-11-11T17:30:00Z,Mark Gillespie,Newcastle,0.051886062607891636,39
Kjell Scherpen2023-11-12T14:00:00Z,Kjell Scherpen,Brighton,0.04794587513903503,40
Brandon Austin2023-11-11T12:30:00Z,Brandon Austin,Spurs,0.042846962211010586,39
Rúnar Alex Rúnarsson2023-11-11T15:00:00Z,Rúnar Alex Rúnarsson,Arsenal,0.040537340576444314,40
Joe Whitworth2023-11-11T15:00:00Z,Joe Whitworth,Crystal Palace,0.035707174362219485,40
Tim Krul2023-11-25T15:00:00Z,Tim Krul,Luton,0.020470232405700672,44
Tom McGill2023-11-12T14:00:00Z,Tom McGill,Brighton,0.009212116457096409,39
Scott Carson2023-11-12T16:30:00Z,Scott Carson,Man City,0.007253336750355555,39
Bailey Peacock-Farrell2023-11-11T15:00:00Z,Bailey Peacock-Farrell,Burnley,0.004971521354884767,40
Zack Steffen2023-11-12T16:30:00Z,Zack Steffen,Man City,-0.0023233414620782433,39
Lawrence Vigouroux2023-11-11T15:00:00Z,Lawrence Vigouroux,Burnley,-0.010295948611008576,40
Wayne Hennessey2023-11-12T14:00:00Z,Wayne Hennessey,Nott'm Forest,-0.01861155702807915,40
Matija Šarkić2023-11-11T12:30:00Z,Matija Šarkić,Wolves,-0.01861982896977754,40
Matthew Cox2023-11-12T14:00:00Z,Matthew Cox,Brentford,-0.019130713896950313,40
Denis Franchi2023-11-11T15:00:00Z,Denis Franchi,Burnley,-0.028659426463993554,39
Ellery Balcombe2023-11-12T14:00:00Z,Ellery Balcombe,Brentford,-0.05331956527830384,39
Karl Hein2023-11-11T15:00:00Z,Karl Hein,Arsenal,-0.05549452107067776,40
George Shelvey2023-11-12T14:00:00Z,George Shelvey,Nott'm Forest,-0.0575044292990714,40
João Neves Virgínia2023-11-11T15:00:00Z,João Neves Virgínia,Everton,-0.07165047569585803,39
Remi Matthews2023-11-11T15:00:00Z,Remi Matthews,Crystal Palace,-0.08487876435367525,40
Adam Davies2023-11-12T14:00:00Z,Adam Davies,Sheffield Utd,-0.10182594045603477,40
James Shea2023-11-11T15:00:00Z,James Shea,Luton,-0.11665803071306102,43
Andy Lonergan2023-11-11T15:00:00Z,Andy Lonergan,Everton,-0.14030253681709437,40
Jordan Amissah2023-11-12T14:00:00Z,Jordan Amissah,Sheffield Utd,-0.1430620673835471,39
Adrián San Miguel del Castillo2023-11-12T14:00:00Z,Adrián San Miguel del Castillo,Liverpool,-0.15195467762994008,40
Jack Walton2023-11-11T15:00:00Z,Jack Walton,Luton,-0.1694008228811592,40
Matt Macey2023-11-11T15:00:00Z,Matt Macey,Luton,-0.1781104533986151,40
Caoimhin Kelleher2023-11-12T14:00:00Z,Caoimhin Kelleher,Liverpool,-0.20127535823409892,39
Joseph Anang2023-11-12T14:00:00Z,Joseph Anang,West Ham,-0.20894424425594937,40
