index,name,team,points,value
Trent Alexander-Arnold2023-11-12T14:00:00Z,Trent Alexander-Arnold,Liverpool,4.339659677523502,79
Kieran Trippier2023-11-11T17:30:00Z,Kieran Trippier,Newcastle,4.232247349604655,70
Fabian Schär2023-11-11T17:30:00Z,Fabian Schär,Newcastle,3.5377340986613275,52
Ethan Pinnock2023-11-12T14:00:00Z,Ethan Pinnock,Brentford,3.339429277528697,45
John Stones2023-11-12T16:30:00Z,John Stones,Man City,3.332708570867852,53
Kyle Walker2023-11-12T16:30:00Z,Kyle Walker,Man City,3.329300589110546,53
Lucas Digne2023-11-12T14:00:00Z,Lucas Digne,Aston Villa,3.3131670595100866,47
Virgil van Dijk2023-11-12T14:00:00Z,Virgil van Dijk,Liverpool,3.154475726149948,61
Ezri Konsa Ngoyo2023-11-12T14:00:00Z,Ezri Konsa Ngoyo,Aston Villa,3.14006100877831,45
Benjamin White2023-11-11T15:00:00Z,Benjamin White,Arsenal,2.997745759084707,58
Nathan Collins2023-11-12T14:00:00Z,Nathan Collins,Brentford,2.9863818436553906,45
Matty Cash2023-11-12T14:00:00Z,Matty Cash,Aston Villa,2.935273673390502,52
Pedro Porro2023-11-11T12:30:00Z,Pedro Porro,Spurs,2.896894167781901,52
Diogo Dalot Teixeira2023-11-11T15:00:00Z,Diogo Dalot Teixeira,Man Utd,2.879190936616669,50
Joachim Andersen2023-11-11T15:00:00Z,Joachim Andersen,Crystal Palace,2.8218223526530766,51
William Saliba2023-11-11T15:00:00Z,William Saliba,Arsenal,2.818240887951286,53
Antonee Robinson2023-11-12T14:00:00Z,Antonee Robinson,Fulham,2.7213274374561527,44
Dan Burn2023-11-11T17:30:00Z,Dan Burn,Newcastle,2.7181202595945857,46
James Tarkowski2023-11-11T15:00:00Z,James Tarkowski,Everton,2.710182237795448,44
Pau Torres2023-11-12T14:00:00Z,Pau Torres,Aston Villa,2.6928050300453616,46
Marc Guéhi2023-11-11T15:00:00Z,Marc Guéhi,Crystal Palace,2.689826469457457,46
Vitalii Mykolenko2023-11-11T15:00:00Z,Vitalii Mykolenko,Everton,2.680352633795338,43
Thiago Emiliano da Silva2023-11-12T16:30:00Z,Thiago Emiliano da Silva,Chelsea,2.6424153770956265,50
Kristoffer Ajer2023-11-12T14:00:00Z,Kristoffer Ajer,Brentford,2.6041871663182716,45
Tim Ream2023-11-12T14:00:00Z,Tim Ream,Fulham,2.5928285975288476,45
Max Aarons2023-11-11T17:30:00Z,Max Aarons,Bournemouth,2.5751576354818138,45
Lewis Dunk2023-11-12T14:00:00Z,Lewis Dunk,Brighton,2.5700787144459234,50
Ibrahima Konaté2023-11-12T14:00:00Z,Ibrahima Konaté,Liverpool,2.5385896772943326,49
Konstantinos Tsimikas2023-11-12T14:00:00Z,Konstantinos Tsimikas,Liverpool,2.4958575053951453,46
Marc Cucurella Saseta2023-11-12T16:30:00Z,Marc Cucurella Saseta,Chelsea,2.4765449993226802,48
Craig Dawson2023-11-11T12:30:00Z,Craig Dawson,Wolves,2.471627916578238,45
Joško Gvardiol2023-11-12T16:30:00Z,Joško Gvardiol,Man City,2.4561063421811733,50
Micky van de Ven2023-11-11T12:30:00Z,Micky van de Ven,Spurs,2.45138490477062,47
Max Kilman2023-11-11T12:30:00Z,Max Kilman,Wolves,2.405681801372091,45
Manuel Akanji2023-11-12T16:30:00Z,Manuel Akanji,Man City,2.3814341827306382,49
Rayan Aït-Nouri2023-11-11T12:30:00Z,Rayan Aït-Nouri,Wolves,2.3803568657403966,45
Calvin Bassey2023-11-12T14:00:00Z,Calvin Bassey,Fulham,2.3565035635024483,44
Jamaal Lascelles2023-11-11T17:30:00Z,Jamaal Lascelles,Newcastle,2.318613132694723,41
Charlie Taylor2023-11-11T15:00:00Z,Charlie Taylor,Burnley,2.2515643912702226,40
Toti António Gomes2023-11-11T12:30:00Z,Toti António Gomes,Wolves,2.2484114593271736,44
Gabriel dos Santos Magalhães2023-11-11T15:00:00Z,Gabriel dos Santos Magalhães,Arsenal,2.227711802463565,48
Harry Maguire2023-11-11T15:00:00Z,Harry Maguire,Man Utd,2.2011377226832094,42
Harry Toffolo2023-11-12T14:00:00Z,Harry Toffolo,Nott'm Forest,2.1716934524968847,44
Murillo Santiago Costa dos Santos2023-12-06T19:30:00Z,Murillo Santiago Costa dos Santos,Nott'm Forest,2.1699520841539846,45
Oleksandr Zinchenko2023-11-11T15:00:00Z,Oleksandr Zinchenko,Arsenal,2.1512781336645936,49
Nathan Aké2023-11-12T16:30:00Z,Nathan Aké,Man City,2.145346618330003,50
Vladimír Coufal2023-11-12T14:00:00Z,Vladimír Coufal,West Ham,2.134709028043721,46
Tyrick Mitchell2023-11-11T15:00:00Z,Tyrick Mitchell,Crystal Palace,2.1282455017875437,46
Lloyd Kelly2023-11-11T17:30:00Z,Lloyd Kelly,Bournemouth,2.1191181072233274,45
Levi Colwill2023-11-12T16:30:00Z,Levi Colwill,Chelsea,2.102900722716619,46
Dara O'Shea2023-11-11T15:00:00Z,Dara O'Shea,Burnley,2.1009908515303763,44
Alfie Doughty2023-11-11T15:00:00Z,Alfie Doughty,Luton,2.0985289491155887,44
Reece James2023-11-12T16:30:00Z,Reece James,Chelsea,2.0423268516408513,53
Joel Ward2023-11-11T15:00:00Z,Joel Ward,Crystal Palace,2.024686881418818,45
Illia Zabarnyi2023-11-11T17:30:00Z,Illia Zabarnyi,Bournemouth,2.0204156142059144,44
Cristian Romero2023-11-11T12:30:00Z,Cristian Romero,Spurs,2.016890651106195,50
Olu Aina2023-11-12T14:00:00Z,Olu Aina,Nott'm Forest,2.015220063847587,45
Rúben Gato Alves Dias2023-11-12T16:30:00Z,Rúben Gato Alves Dias,Man City,2.003738065879169,55
Victor Lindelöf2023-11-11T15:00:00Z,Victor Lindelöf,Man Utd,1.9943888335257485,45
Jarrad Branthwaite2023-11-11T15:00:00Z,Jarrad Branthwaite,Everton,1.9902037397847716,40
Serge Aurier2023-11-12T14:00:00Z,Serge Aurier,Nott'm Forest,1.9723875597098537,45
