index,name,team,points,value
João Palhinha Gonçalves2023-11-04T12:30:00Z,João Palhinha Gonçalves,Fulham,2.145508,50
Declan Rice2023-11-04T17:30:00Z,Declan Rice,Arsenal,2.1222236,54
Martin Ødegaard2023-11-04T17:30:00Z,Martin Ødegaard,Arsenal,2.100594,84
Alex Iwobi2023-11-04T12:30:00Z,Alex Iwobi,Fulham,2.0932374,54
Alexis Mac Allister2023-11-05T16:30:00Z,Alexis Mac Allister,Liverpool,2.0922377,58
Pascal Groß2023-11-04T15:00:00Z,Pascal Groß,Brighton,2.0892336,63
John McGinn2023-11-05T14:00:00Z,John McGinn,Aston Villa,2.0882328,55
Bukayo Saka2023-11-04T17:30:00Z,Bukayo Saka,Arsenal,2.0863502,86
Amadou Onana2023-11-04T15:00:00Z,Amadou Onana,Everton,2.0814922,48
Jarrod Bowen2023-11-04T15:00:00Z,Jarrod Bowen,West Ham,2.0812943,74
Douglas Luiz Soares de Paulo2023-11-05T14:00:00Z,Douglas Luiz Soares de Paulo,Aston Villa,2.0789633,56
Joelinton Cássio Apolinário de Lira2023-11-04T17:30:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,2.0720284,58
Bruno Guimarães Rodriguez Moura2023-11-04T17:30:00Z,Bruno Guimarães Rodriguez Moura,Newcastle,2.063889,58
Bruno Borges Fernandes2023-11-04T12:30:00Z,Bruno Borges Fernandes,Man Utd,2.0560772,83
Gabriel Martinelli Silva2023-11-04T17:30:00Z,Gabriel Martinelli Silva,Arsenal,2.0531502,77
Mathias Jensen2023-11-04T15:00:00Z,Mathias Jensen,Brentford,2.0524526,54
Bryan Mbeumo2023-11-04T15:00:00Z,Bryan Mbeumo,Brentford,2.0486605,67
Dwight McNeil2023-11-04T15:00:00Z,Dwight McNeil,Everton,2.0448282,54
Morgan Gibbs-White2023-11-05T14:00:00Z,Morgan Gibbs-White,Nott'm Forest,2.044058,57
Mohamed Salah2023-11-05T16:30:00Z,Mohamed Salah,Liverpool,2.0347764,129
Andreas Hoelgebaum Pereira2023-11-04T12:30:00Z,Andreas Hoelgebaum Pereira,Fulham,2.0343487,54
Lucas Tolentino Coelho de Lima2023-11-04T15:00:00Z,Lucas Tolentino Coelho de Lima,West Ham,2.0293765,60
Moisés Caicedo Corozo2023-11-06T20:00:00Z,Moisés Caicedo Corozo,Chelsea,2.0293393,47
Boubacar Kamara2023-11-05T14:00:00Z,Boubacar Kamara,Aston Villa,2.0208755,50
Cheick Doucouré2023-11-04T15:00:00Z,Cheick Doucouré,Crystal Palace,2.020511,50
Vitaly Janelt2023-11-04T15:00:00Z,Vitaly Janelt,Brentford,2.019841,54
Marcus Rashford2023-11-04T12:30:00Z,Marcus Rashford,Man Utd,2.0175686,86
Son Heung-min2023-11-06T20:00:00Z,Son Heung-min,Spurs,2.017179,96
Bobby De Cordova-Reid2023-11-04T12:30:00Z,Bobby De Cordova-Reid,Fulham,2.0159948,55
Bernardo Veiga de Carvalho e Silva2023-11-04T15:00:00Z,Bernardo Veiga de Carvalho e Silva,Man City,2.0092063,63
Christian Eriksen2023-11-04T12:30:00Z,Christian Eriksen,Man Utd,2.0040207,59
Rodrigo Hernandez2023-11-04T15:00:00Z,Rodrigo Hernandez,Man City,1.9990886,56
James Maddison2023-11-06T20:00:00Z,James Maddison,Spurs,1.9920187,81
Jack Grealish2023-11-04T15:00:00Z,Jack Grealish,Man City,1.9868515,73
Kaoru Mitoma2023-11-04T15:00:00Z,Kaoru Mitoma,Brighton,1.9864757,65
Philip Billing2023-11-04T15:00:00Z,Philip Billing,Bournemouth,1.9856291,52
Antony Matheus dos Santos2023-11-04T12:30:00Z,Antony Matheus dos Santos,Man Utd,1.9812111,68
Jordan Ayew2023-11-04T15:00:00Z,Jordan Ayew,Crystal Palace,1.9788039,54
Enzo Fernández2023-11-06T20:00:00Z,Enzo Fernández,Chelsea,1.9769318,48
Conor Gallagher2023-11-06T20:00:00Z,Conor Gallagher,Chelsea,1.9712775,54
Anthony Gordon2023-11-04T17:30:00Z,Anthony Gordon,Newcastle,1.9711779,57
Christian Nørgaard2023-11-04T15:00:00Z,Christian Nørgaard,Brentford,1.968732,55
Raheem Sterling2023-11-06T20:00:00Z,Raheem Sterling,Chelsea,1.9668345,69
Marcus Tavernier2023-11-04T15:00:00Z,Marcus Tavernier,Bournemouth,1.9656304,54
Phil Foden2023-11-04T15:00:00Z,Phil Foden,Man City,1.9604332,75
Dejan Kulusevski2023-11-06T20:00:00Z,Dejan Kulusevski,Spurs,1.9602101,70
Abdoulaye Doucouré2023-11-04T15:00:00Z,Abdoulaye Doucouré,Everton,1.9601315,55
Willian Borges da Silva2023-11-04T12:30:00Z,Willian Borges da Silva,Fulham,1.9565176,53
Jacob Murphy2023-11-04T17:30:00Z,Jacob Murphy,Newcastle,1.951643,48
James Garner2023-11-04T15:00:00Z,James Garner,Everton,1.9313645,49
Diogo Teixeira da Silva2023-11-05T16:30:00Z,Diogo Teixeira da Silva,Liverpool,1.9307939,77
Hwang Hee-chan2023-11-04T15:00:00Z,Hwang Hee-chan,Wolves,1.9281005,55
Harry Wilson2023-11-04T12:30:00Z,Harry Wilson,Fulham,1.9173772,53
Pedro Lomba Neto2023-11-04T15:00:00Z,Pedro Lomba Neto,Wolves,1.9128312,57
Richarlison de Andrade2023-11-06T20:00:00Z,Richarlison de Andrade,Spurs,1.9031559,67
Alejandro Garnacho2023-11-04T12:30:00Z,Alejandro Garnacho,Man Utd,1.8956889,47
Solly March2023-11-04T15:00:00Z,Solly March,Brighton,1.8872736,62
Sean Longstaff2023-11-04T17:30:00Z,Sean Longstaff,Newcastle,1.8857815,49
Cole Palmer2023-11-06T20:00:00Z,Cole Palmer,Chelsea,1.8852284,50
Moussa Diaby2023-11-05T14:00:00Z,Moussa Diaby,Aston Villa,1.8809996,68
Oliver Norwood2023-11-04T15:00:00Z,Oliver Norwood,Sheffield Utd,1.8809996,48
Edson Álvarez Velázquez2023-11-04T15:00:00Z,Edson Álvarez Velázquez,West Ham,1.8809996,50
Dominik Szoboszlai2023-11-05T16:30:00Z,Dominik Szoboszlai,Liverpool,1.8809996,71
Anthony Elanga2023-11-05T14:00:00Z,Anthony Elanga,Nott'm Forest,1.8809996,50
Brennan Johnson2023-11-06T20:00:00Z,Brennan Johnson,Spurs,1.8791554,58
Mario Lemina2023-11-04T15:00:00Z,Mario Lemina,Wolves,1.8751863,49
Pierre-Emile Højbjerg2023-11-06T20:00:00Z,Pierre-Emile Højbjerg,Spurs,1.8741906,52
Orel Mangala2023-11-05T14:00:00Z,Orel Mangala,Nott'm Forest,1.873341,50
Gustavo Hamer2023-11-12T14:00:00Z,Gustavo Hamer,Sheffield Utd,1.8551126,50
Leon Bailey2023-11-05T14:00:00Z,Leon Bailey,Aston Villa,1.7986493,55
Pape Matar Sarr2023-11-06T20:00:00Z,Pape Matar Sarr,Spurs,1.7861302,46
Kai Havertz2023-11-04T17:30:00Z,Kai Havertz,Arsenal,1.7042977,71
Vini de Souza Costa2023-11-04T15:00:00Z,Vini de Souza Costa,Sheffield Utd,1.676946,50
Boubacar Traoré2023-11-04T15:00:00Z,Boubacar Traoré,Wolves,1.6414628,44
Scott McTominay2023-11-04T12:30:00Z,Scott McTominay,Man Utd,1.6405387,48
Leandro Trossard2023-11-04T17:30:00Z,Leandro Trossard,Arsenal,1.6400912,65
Mykhailo Mudryk2023-11-06T20:00:00Z,Mykhailo Mudryk,Chelsea,1.6102455,63
Miguel Almirón Rejala2023-11-04T17:30:00Z,Miguel Almirón Rejala,Newcastle,1.6063596,63
Josh Brownhill2023-11-04T15:00:00Z,Josh Brownhill,Burnley,1.5806656,48
Will Hughes2023-11-04T15:00:00Z,Will Hughes,Crystal Palace,1.5545436,49
Mason Mount2023-11-04T12:30:00Z,Mason Mount,Man Utd,1.5350841,68
Frank Onyeka2023-11-04T15:00:00Z,Frank Onyeka,Brentford,1.5173047,49
Harrison Reed2023-11-04T12:30:00Z,Harrison Reed,Fulham,1.5112957,47
Dango Ouattara2023-11-04T15:00:00Z,Dango Ouattara,Bournemouth,1.4882224,48
Adam Lallana2023-11-04T15:00:00Z,Adam Lallana,Brighton,1.4712148,49
Simon Adingra2023-11-04T15:00:00Z,Simon Adingra,Brighton,1.4646877,50
Harvey Elliott2023-11-05T16:30:00Z,Harvey Elliott,Liverpool,1.438786,48
Ryan Yates2023-11-05T14:00:00Z,Ryan Yates,Nott'm Forest,1.4301163,49
James McAtee2023-11-04T15:00:00Z,James McAtee,Sheffield Utd,1.4235568,44
Lewis Cook2023-11-04T15:00:00Z,Lewis Cook,Bournemouth,1.4045345,50
João Victor Gomes da Silva2023-11-04T15:00:00Z,João Victor Gomes da Silva,Wolves,1.3760498,49
Carlos Henrique Casimiro2023-11-04T12:30:00Z,Carlos Henrique Casimiro,Man Utd,1.3476844,54
Jacob Bruun Larsen2023-11-04T15:00:00Z,Jacob Bruun Larsen,Burnley,1.3471603,49
Emile Smith Rowe2023-11-04T17:30:00Z,Emile Smith Rowe,Arsenal,1.3470623,53
Josh Cullen2023-11-04T15:00:00Z,Josh Cullen,Burnley,1.343842,50
Alex Scott2023-11-04T15:00:00Z,Alex Scott,Bournemouth,1.2912507,49
Jorge Luiz Frello Filho2023-11-04T17:30:00Z,Jorge Luiz Frello Filho,Arsenal,1.2773479,53
Luis Díaz2023-11-05T16:30:00Z,Luis Díaz,Liverpool,1.2404702,74
Anssumane Fati Vieira2023-12-03T14:00:00Z,Anssumane Fati Vieira,Brighton,1.2388189,65
Billy Gilmour2023-11-04T15:00:00Z,Billy Gilmour,Brighton,1.2248898,49
Joe Rothwell2023-11-04T15:00:00Z,Joe Rothwell,Bournemouth,1.219309,48
Yves Bissouma2023-11-06T20:00:00Z,Yves Bissouma,Spurs,1.2191327,50
Elliot Anderson2023-11-04T17:30:00Z,Elliot Anderson,Newcastle,1.2095181,44
Luca Koleosho2023-11-04T15:00:00Z,Luca Koleosho,Burnley,1.2062901,50
Cheikhou Kouyaté2023-11-05T14:00:00Z,Cheikhou Kouyaté,Nott'm Forest,1.2060468,48
Ben Osborn2023-11-04T15:00:00Z,Ben Osborn,Sheffield Utd,1.140198,48
Ryan Christie2023-11-04T15:00:00Z,Ryan Christie,Bournemouth,1.1308815,50
Jefferson Lerma Solís2023-11-04T15:00:00Z,Jefferson Lerma Solís,Crystal Palace,1.1185966,47
Tommy Doyle2023-11-04T15:00:00Z,Tommy Doyle,Wolves,1.1097898,44
Jeffrey Schlupp2023-11-04T15:00:00Z,Jeffrey Schlupp,Crystal Palace,1.1001124,49
Callum Hudson-Odoi2023-11-05T14:00:00Z,Callum Hudson-Odoi,Nott'm Forest,1.0712466,49
Mahmoud Dahoud2023-11-04T15:00:00Z,Mahmoud Dahoud,Brighton,1.068898,48
Saïd Benrahma2023-11-04T15:00:00Z,Saïd Benrahma,West Ham,1.0394506,57
Sandro Tonali2023-11-04T17:30:00Z,Sandro Tonali,Newcastle,1.0103649,53
Marvelous Nakamba2023-11-05T16:30:00Z,Marvelous Nakamba,Luton,1.0064124,44
David Brooks2023-11-04T15:00:00Z,David Brooks,Bournemouth,1.0039347,49
Youri Tielemans2023-11-05T14:00:00Z,Youri Tielemans,Aston Villa,0.98066884,57
Tom Cairney2023-11-04T12:30:00Z,Tom Cairney,Fulham,0.9795847,49
Jesurun Rak-Sakyi2023-11-04T15:00:00Z,Jesurun Rak-Sakyi,Crystal Palace,0.96775293,45
Joe Willock2023-11-04T17:30:00Z,Joe Willock,Newcastle,0.9523828,53
Mateo Kovačić2023-11-04T15:00:00Z,Mateo Kovačić,Man City,0.94444543,48
Oliver Skipp2023-11-06T20:00:00Z,Oliver Skipp,Spurs,0.94009644,46
Tahith Chong2023-11-05T16:30:00Z,Tahith Chong,Luton,0.9259986,49
Arnaut Danjuma Groeneveld2023-11-04T15:00:00Z,Arnaut Danjuma Groeneveld,Everton,0.8710792,54
Facundo Buonanotte2023-11-04T15:00:00Z,Facundo Buonanotte,Brighton,0.8516538,47
Noni Madueke2023-11-06T20:00:00Z,Noni Madueke,Chelsea,0.8298981,53
Matheus Luiz Nunes2023-11-04T15:00:00Z,Matheus Luiz Nunes,Man City,0.8251879,49
Kevin De Bruyne2023-11-04T15:00:00Z,Kevin De Bruyne,Man City,0.8235624,102
Fábio Ferreira Vieira2023-11-04T17:30:00Z,Fábio Ferreira Vieira,Arsenal,0.81224203,54
Pelly Ruddock Mpanzu2023-11-05T16:30:00Z,Pelly Ruddock Mpanzu,Luton,0.80168426,48
Ian Maatsen2023-11-06T20:00:00Z,Ian Maatsen,Chelsea,0.7911768,52
Jóhann Berg Gudmundsson2023-11-04T15:00:00Z,Jóhann Berg Gudmundsson,Burnley,0.78032947,48
Tomáš Souček2023-11-04T15:00:00Z,Tomáš Souček,West Ham,0.77234817,49
James Milner2023-11-04T15:00:00Z,James Milner,Brighton,0.7462951,48
Anass Zaroury2023-11-04T15:00:00Z,Anass Zaroury,Burnley,0.73953295,48
Sander Berge2023-11-04T15:00:00Z,Sander Berge,Burnley,0.70323765,48
Matheus França de Oliveira2023-11-04T15:00:00Z,Matheus França de Oliveira,Crystal Palace,0.6956512,49
Jairo Riedewald2023-11-04T15:00:00Z,Jairo Riedewald,Crystal Palace,0.691723,44
Allan Saint-Maximin2023-11-04T17:30:00Z,Allan Saint-Maximin,Newcastle,0.6886929,60
Ross Barkley2023-11-05T16:30:00Z,Ross Barkley,Luton,0.670877,49
Jérémy Doku2023-11-25T12:30:00Z,Jérémy Doku,Man City,0.66269004,67
Anis Slimane2023-11-04T15:00:00Z,Anis Slimane,Sheffield Utd,0.6618724,47
James Ward-Prowse2023-11-12T14:00:00Z,James Ward-Prowse,West Ham,0.6180104,61
Giovani Lo Celso2023-11-06T20:00:00Z,Giovani Lo Celso,Spurs,0.6013868,48
Adama Traoré2023-11-12T14:00:00Z,Adama Traoré,Fulham,0.58980525,49
Bertrand Traoré2023-11-05T14:00:00Z,Bertrand Traoré,Aston Villa,0.5893285,50
Pablo Sarabia2023-11-04T15:00:00Z,Pablo Sarabia,Wolves,0.57184744,48
Bryan Gil Salvatierra2023-11-06T20:00:00Z,Bryan Gil Salvatierra,Spurs,0.5537741,49
