index,name,team,points,value
Levi Colwill2023-08-20T15:30:00Z,Levi Colwill,Chelsea,[3.9098883],45
Craig Dawson2023-08-19T14:00:00Z,Craig Dawson,Wolves,[3.6737785],45
Max Kilman2023-08-19T14:00:00Z,Max Kilman,Wolves,[3.673728],45
Nélson Cabral Semedo2023-08-19T14:00:00Z,Nélson Cabral Semedo,Wolves,[3.673728],45
Reece James2023-08-20T15:30:00Z,Reece James,Chelsea,[3.5748591],55
Pervis Estupiñán2023-08-19T14:00:00Z,Pervis Estupiñán,Brighton,[3.5747652],51
Emerson Leite de Souza Junior2023-08-19T16:30:00Z,Emerson Leite de Souza Junior,Spurs,[3.5746546],45
Rico Henry2023-08-19T14:00:00Z,Rico Henry,Brentford,[3.5741067],45
Thiago Emiliano da Silva2023-08-20T15:30:00Z,Thiago Emiliano da Silva,Chelsea,[3.573679],50
Ben Chilwell2023-08-20T15:30:00Z,Ben Chilwell,Chelsea,[3.5679965],56
Joachim Andersen2023-08-21T19:00:00Z,Joachim Andersen,Crystal Palace,[3.5296776],45
Michael Keane2023-08-20T13:00:00Z,Michael Keane,Everton,[3.5246067],45
Marc Guéhi2023-08-21T19:00:00Z,Marc Guéhi,Crystal Palace,[3.4636135],45
Sven Botman2023-08-19T19:00:00Z,Sven Botman,Newcastle,[3.4537225],45
Cristian Romero2023-08-19T16:30:00Z,Cristian Romero,Spurs,[3.4429183],45
Aaron Wan-Bissaka2023-08-19T16:30:00Z,Aaron Wan-Bissaka,Man Utd,[3.3996592],45
William Saliba2023-08-21T19:00:00Z,William Saliba,Arsenal,[3.3829212],51
Raphaël Varane2023-08-19T16:30:00Z,Raphaël Varane,Man Utd,[3.3119876],50
Destiny Udogie2023-08-19T16:30:00Z,Destiny Udogie,Spurs,[3.3050277],45
Luke Shaw2023-08-19T16:30:00Z,Luke Shaw,Man Utd,[3.29081],55
Lucas Digne2023-08-20T13:00:00Z,Lucas Digne,Aston Villa,[3.2832997],45
Issa Diop2023-08-19T14:00:00Z,Issa Diop,Fulham,[3.2563336],45
Kenny Tete2023-08-19T14:00:00Z,Kenny Tete,Fulham,[3.2422075],45
Rayan Aït-Nouri2023-08-19T14:00:00Z,Rayan Aït-Nouri,Wolves,[3.2302332],45
Manuel Akanji2023-08-19T19:00:00Z,Manuel Akanji,Man City,[3.1790464],50
Willy Boly2023-08-18T18:45:00Z,Willy Boly,Nott'm Forest,[3.111691],45
Kieran Trippier2023-08-19T19:00:00Z,Kieran Trippier,Newcastle,[3.0926135],65
Kyle Walker2023-08-19T19:00:00Z,Kyle Walker,Man City,[3.0587878],50
Ethan Pinnock2023-08-19T14:00:00Z,Ethan Pinnock,Brentford,[3.046662],45
Ezri Konsa Ngoyo2023-08-20T13:00:00Z,Ezri Konsa Ngoyo,Aston Villa,[3.0376213],45
Nathan Aké2023-08-19T19:00:00Z,Nathan Aké,Man City,[3.0279326],50
Vladimír Coufal2023-08-20T15:30:00Z,Vladimír Coufal,West Ham,[3.006481],45
Antonee Robinson2023-08-19T14:00:00Z,Antonee Robinson,Fulham,[2.9933643],45
Ashley Young2023-08-20T13:00:00Z,Ashley Young,Everton,[2.9576585],45
Jan Paul van Hecke2023-08-19T14:00:00Z,Jan Paul van Hecke,Brighton,[2.955733],40
Tyrick Mitchell2023-08-21T19:00:00Z,Tyrick Mitchell,Crystal Palace,[2.9477818],45
Nathan Collins2023-08-19T14:00:00Z,Nathan Collins,Brentford,[2.9166524],45
Emerson Palmieri dos Santos2023-08-20T15:30:00Z,Emerson Palmieri dos Santos,West Ham,[2.8712893],45
Andrew Robertson2023-08-19T14:00:00Z,Andrew Robertson,Liverpool,[2.8649828],65
Hugo Bueno López2023-08-19T14:00:00Z,Hugo Bueno López,Wolves,[2.83842],45
Tim Ream2023-08-19T14:00:00Z,Tim Ream,Fulham,[2.827611],45
Rico Lewis2023-08-19T19:00:00Z,Rico Lewis,Man City,[2.7845137],45
