index,name,team,points,value
Kieran Trippier2023-12-23T15:00:00Z,Kieran Trippier,Newcastle,44.68077087402344,69
John Stones2023-12-27T20:15:00Z,John Stones,Man City,39.611026763916016,53
Kyle Walker2023-12-27T20:15:00Z,Kyle Walker,Man City,39.52354049682617,53
Tyrick Mitchell2023-12-21T20:00:00Z,Tyrick Mitchell,Crystal Palace,39.408119201660156,47
Rúben Gato Alves Dias2023-12-27T20:15:00Z,Rúben Gato Alves Dias,Man City,38.90540313720703,55
João Cancelo2023-12-27T20:15:00Z,João Cancelo,Man City,38.898468017578125,58
Matty Cash2023-12-22T20:00:00Z,Matty Cash,Aston Villa,38.81199264526367,47
Ashley Young2023-12-23T15:00:00Z,Ashley Young,Everton,38.764930725097656,44
Tyrone Mings2023-12-22T20:00:00Z,Tyrone Mings,Aston Villa,38.701622009277344,41
Jayden Bogle2023-12-22T20:00:00Z,Jayden Bogle,Sheffield Utd,38.689308166503906,45
Adam Smith2023-12-23T15:00:00Z,Adam Smith,Bournemouth,38.463966369628906,44
Nathan Aké2023-12-27T20:15:00Z,Nathan Aké,Man City,38.42497634887695,50
Rico Henry2023-12-27T19:30:00Z,Rico Henry,Brentford,38.42449188232422,43
Ryan Fredericks2023-12-23T15:00:00Z,Ryan Fredericks,Bournemouth,38.400390625,43
Luke Thomas2023-12-22T20:00:00Z,Luke Thomas,Sheffield Utd,38.33869171142578,40
Nathaniel Clyne2023-12-21T20:00:00Z,Nathaniel Clyne,Crystal Palace,38.27404022216797,44
Jack Robinson2023-12-22T20:00:00Z,Jack Robinson,Sheffield Utd,38.174888610839844,44
Seamus Coleman2023-12-23T15:00:00Z,Seamus Coleman,Everton,38.169097900390625,44
Moussa Niakhaté2023-12-23T15:00:00Z,Moussa Niakhaté,Nott'm Forest,38.16747283935547,45
Alexandre Moreno Lopera2023-12-22T20:00:00Z,Alexandre Moreno Lopera,Aston Villa,38.06411361694336,50
Lucas Digne2023-12-22T20:00:00Z,Lucas Digne,Aston Villa,38.01287841796875,47
Ben Godfrey2023-12-23T15:00:00Z,Ben Godfrey,Everton,37.99646759033203,43
Aymeric Laporte2023-12-27T20:15:00Z,Aymeric Laporte,Man City,37.99004364013672,49
