index,name,team,points,value
Harry Kane2023-12-23T15:00:00Z,Harry Kane,Spurs,46.037559509277344,125
Erling Haaland2023-12-27T20:15:00Z,Erling Haaland,Man City,45.95344543457031,139
Pierre-Emerick Aubameyang2023-12-24T13:00:00Z,Pierre-Emerick Aubameyang,Chelsea,43.21949768066406,65
Christopher Nkunku2023-12-24T13:00:00Z,Christopher Nkunku,Chelsea,42.358985900878906,73
Taiwo Awoniyi2023-12-23T15:00:00Z,Taiwo Awoniyi,Nott'm Forest,42.1514892578125,63
Wout Weghorst2023-12-23T15:00:00Z,Wout Weghorst,Burnley,41.849754333496094,55
Romelu Lukaku Bolingoli2023-12-24T13:00:00Z,Romelu Lukaku Bolingoli,Chelsea,41.29254913330078,68
Oliver McBurnie2023-12-22T20:00:00Z,Oliver McBurnie,Sheffield Utd,41.21629333496094,54
Iliman Ndiaye2023-12-22T20:00:00Z,Iliman Ndiaye,Sheffield Utd,41.10698318481445,55
Gianluca Scamacca2023-12-23T12:30:00Z,Gianluca Scamacca,West Ham,41.01251983642578,60
Cody Gakpo2023-12-23T17:30:00Z,Cody Gakpo,Liverpool,40.731964111328125,72
Bénie Traoré2023-12-22T20:00:00Z,Bénie Traoré,Sheffield Utd,40.44689178466797,52
Alexander Isak2023-12-23T15:00:00Z,Alexander Isak,Newcastle,40.23030090332031,76
Rhian Brewster2023-12-22T20:00:00Z,Rhian Brewster,Sheffield Utd,39.73910140991211,49
Ivan Toney2023-12-27T19:30:00Z,Ivan Toney,Brentford,39.52455520629883,79
Ollie Watkins2023-12-22T20:00:00Z,Ollie Watkins,Aston Villa,39.41926574707031,86
Daniel Jebbison2023-12-22T20:00:00Z,Daniel Jebbison,Sheffield Utd,39.360408782958984,48
Michail Antonio2023-12-23T12:30:00Z,Michail Antonio,West Ham,39.32154083251953,57
Raúl Jiménez2023-12-23T15:00:00Z,Raúl Jiménez,Fulham,39.27893829345703,53
Keinan Davis2023-12-22T20:00:00Z,Keinan Davis,Aston Villa,39.17210388183594,49
Jhon Durán2023-12-22T20:00:00Z,Jhon Durán,Aston Villa,39.07313537597656,50
Chris Wood2023-12-23T15:00:00Z,Chris Wood,Nott'm Forest,38.88747787475586,49
Louie Marsh2023-12-22T20:00:00Z,Louie Marsh,Sheffield Utd,38.80665588378906,45
Nicolas Jackson2023-12-24T13:00:00Z,Nicolas Jackson,Chelsea,38.783477783203125,69
Antwoine Hackford2023-12-22T20:00:00Z,Antwoine Hackford,Sheffield Utd,38.63477325439453,45
Matheus Santos Carneiro Da Cunha2023-12-24T13:00:00Z,Matheus Santos Carneiro Da Cunha,Wolves,38.5301513671875,57
Dominic Solanke2023-12-23T15:00:00Z,Dominic Solanke,Bournemouth,38.508644104003906,68
Kieffer Moore2023-12-23T15:00:00Z,Kieffer Moore,Bournemouth,38.506187438964844,47
Sasa Kalajdzic2023-12-24T13:00:00Z,Sasa Kalajdzic,Wolves,38.47699737548828,49
Julián Álvarez2023-12-27T20:15:00Z,Julián Álvarez,Man City,38.43041229248047,69
Cameron Archer2023-12-22T20:00:00Z,Cameron Archer,Sheffield Utd,38.420166015625,46
Yoane Wissa2023-12-27T19:30:00Z,Yoane Wissa,Brentford,38.266014099121094,58
Odsonne Edouard2023-12-21T20:00:00Z,Odsonne Edouard,Crystal Palace,38.148399353027344,55
Norberto Bercique Gomes Betuncal2023-12-23T15:00:00Z,Norberto Bercique Gomes Betuncal,Everton,38.137725830078125,57
