,name,team,minutes
6,João Cancelo,Man City,0
8,Manuel Akanji,Man City,1
10,Rúben Gato Alves Dias,Man City,1
11,Nathan Aké,Man City,0
12,Rico Lewis,Man City,1
19,Sergio Gómez,Man City,0
20,John Stones,Man City,1
22,Aymeric Laporte,Man City,0
27,Kyle Walker,Man City,1
28,Joško Gvardiol,Man City,1
32,Jarell Quansah,Liverpool,0
36,Javier Manquillo Gaitán,Newcastle,0
37,Dan Burn,Newcastle,0
41,Kortney Hause,Aston Villa,0
42,Lucas Digne,Aston Villa,1
43,Calum Chambers,Aston Villa,0
46,Matty Cash,Aston Villa,0
52,Ezri Konsa Ngoyo,Aston Villa,1
54,Pau Torres,Aston Villa,1
55,Tyrone Mings,Aston Villa,0
56,Alexandre Moreno Lopera,Aston Villa,0
65,Diego Carlos Santos Silva,Aston Villa,1
67,Konstantinos Tsimikas,Liverpool,0
74,Ibrahima Konaté,Liverpool,1
77,Joe Gomez,Liverpool,1
78,Joel Matip,Liverpool,0
81,Andrew Robertson,Liverpool,0
85,Nathaniel Phillips,Liverpool,0
88,Sepp van den Berg,Liverpool,0
90,Trent Alexander-Arnold,Liverpool,1
91,Virgil van Dijk,Liverpool,1
95,Jamaal Lascelles,Newcastle,1
99,Jamal Lewis,Newcastle,0
104,Harrison Ashby,Newcastle,0
106,Fabian Schär,Newcastle,1
107,Sven Botman,Newcastle,0
108,Emil Krafth,Newcastle,1
115,Kell Watts,Newcastle,0
116,Matt Targett,Newcastle,0
117,Paul Dummett,Newcastle,0
121,Kieran Trippier,Newcastle,1
127,Bashir Humphreys,Chelsea,0
132,Tariq Lamptey,Brighton,0
138,Pervis Estupiñán,Brighton,0
143,Michał Karbownik,Brighton,0
144,Igor Julio dos Santos de Paulo,Brighton,1
146,Joël Veltman,Brighton,1
150,Jan Paul van Hecke,Brighton,1
154,Lewis Dunk,Brighton,0
159,Adam Webster,Brighton,0
162,Tino Livramento,Newcastle,1
163,Alex Murphy,Newcastle,0
167,Cédric Alves Soares,Arsenal,0
168,Gabriel dos Santos Magalhães,Arsenal,1
172,Oleksandr Zinchenko,Arsenal,1
175,Jakub Kiwior,Arsenal,1
187,Kieran Tierney,Arsenal,0
188,Benjamin White,Arsenal,1
189,William Saliba,Arsenal,1
193,Jurriën Timber,Arsenal,0
194,Lewis Hall,Newcastle,0
195,Takehiro Tomiyasu,Arsenal,0
201,Ben Davies,Spurs,1
202,Joe Rodon,Spurs,0
204,Cristian Romero,Spurs,1
205,Micky van de Ven,Spurs,0
208,Ivan Perišić,Spurs,0
210,Emerson Leite de Souza Junior,Spurs,0
211,Davinson Sánchez,Spurs,0
214,Destiny Udogie,Spurs,1
215,Djed Spence,Spurs,0
221,Ryan Sessegnon,Spurs,0
222,Japhet Tanganga,Spurs,0
232,Eric Dier,Spurs,0
233,Pedro Porro,Spurs,1
236,César Azpilicueta,Chelsea,0
241,Ethan Ampadu,Chelsea,0
242,Abdul Rahman Baba,Chelsea,0
243,Benoît Badiashile,Chelsea,0
244,Hannes Delcroix,Burnley,0
257,Wesley Fofana,Chelsea,0
258,Trevoh Chalobah,Chelsea,0
259,Thiago Emiliano da Silva,Chelsea,1
261,Reece James,Chelsea,1
264,Levi Colwill,Chelsea,1
267,Ben Chilwell,Chelsea,0
268,Marc Cucurella Saseta,Chelsea,1
269,Malo Gusto,Chelsea,0
270,Malang Sarr,Chelsea,0
271,Axel Disasi,Chelsea,1
284,Kurt Zouma,West Ham,1
286,Thilo Kehrer,West Ham,0
293,Vladimír Coufal,West Ham,1
296,Ben Johnson,West Ham,0
