index,name,team,points,value
Ollie Watkins2023-11-12T14:00:00Z,Ollie Watkins,Aston Villa,5.1442595,84
Erling Haaland2023-11-12T16:30:00Z,Erling Haaland,Man City,5.1041536,140
Matheus Santos Carneiro Da Cunha2023-11-11T12:30:00Z,Matheus Santos Carneiro Da Cunha,Wolves,3.8794842,55
Julián Álvarez2023-11-12T16:30:00Z,Julián Álvarez,Man City,3.8095748,72
Dominic Solanke2023-11-11T17:30:00Z,Dominic Solanke,Bournemouth,3.7959049,64
Darwin Núñez Ribeiro2023-11-12T14:00:00Z,Darwin Núñez Ribeiro,Liverpool,3.773684,75
Nicolas Jackson2023-11-12T16:30:00Z,Nicolas Jackson,Chelsea,3.671641,68
Yoane Wissa2023-11-12T14:00:00Z,Yoane Wissa,Brentford,3.4105985,59
Neal Maupay2023-11-12T14:00:00Z,Neal Maupay,Brentford,3.328745,49
Callum Wilson2023-11-11T17:30:00Z,Callum Wilson,Newcastle,3.1394832,79
Eddie Nketiah2023-11-11T15:00:00Z,Eddie Nketiah,Arsenal,3.1174955,57
Rasmus Højlund2023-11-11T15:00:00Z,Rasmus Højlund,Man Utd,3.10807,71
Evan Ferguson2023-11-12T14:00:00Z,Evan Ferguson,Brighton,2.784029,60
Dominic Calvert-Lewin2023-11-11T15:00:00Z,Dominic Calvert-Lewin,Everton,2.6263657,58
Odsonne Edouard2023-11-11T15:00:00Z,Odsonne Edouard,Crystal Palace,2.4262981,55
Chris Wood2023-11-12T14:00:00Z,Chris Wood,Nott'm Forest,2.3438177,49
Chiedozie Ogbene2023-11-11T15:00:00Z,Chiedozie Ogbene,Luton,2.2275894,49
Gabriel Fernando de Jesus2023-11-11T15:00:00Z,Gabriel Fernando de Jesus,Arsenal,2.2242584,78
Antoine Semenyo2023-11-11T17:30:00Z,Antoine Semenyo,Bournemouth,2.2090979,45
Michail Antonio2023-11-12T14:00:00Z,Michail Antonio,West Ham,2.1659484,58
Taiwo Awoniyi2023-11-12T14:00:00Z,Taiwo Awoniyi,Nott'm Forest,2.149108,64
Sasa Kalajdzic2023-11-11T12:30:00Z,Sasa Kalajdzic,Wolves,2.1426432,49
Norberto Bercique Gomes Betuncal2023-12-07T19:30:00Z,Norberto Bercique Gomes Betuncal,Everton,2.0889692,57
Cameron Archer2023-11-12T14:00:00Z,Cameron Archer,Sheffield Utd,2.061593,46
Anthony Martial2023-11-11T15:00:00Z,Anthony Martial,Man Utd,2.01908,64
