index,name,team,points,value
Mohamed Salah2023-11-12T14:00:00Z,Mohamed Salah,Liverpool,6.140645,129
Son Heung-min2023-11-11T12:30:00Z,Son Heung-min,Spurs,4.938324,97
Bruno Borges Fernandes2023-11-11T15:00:00Z,Bruno Borges Fernandes,Man Utd,4.8167915,83
Raheem Sterling2023-11-12T16:30:00Z,Raheem Sterling,Chelsea,4.5549965,69
Hwang Hee-chan2023-11-11T12:30:00Z,Hwang Hee-chan,Wolves,4.4235387,55
Bryan Mbeumo2023-11-12T14:00:00Z,Bryan Mbeumo,Brentford,4.29889,68
Conor Gallagher2023-11-12T16:30:00Z,Conor Gallagher,Chelsea,4.2892356,54
James Maddison2023-11-11T12:30:00Z,James Maddison,Spurs,4.164073,80
Bukayo Saka2023-11-11T15:00:00Z,Bukayo Saka,Arsenal,4.1080933,86
Moussa Diaby2023-11-12T14:00:00Z,Moussa Diaby,Aston Villa,4.096991,68
John McGinn2023-11-12T14:00:00Z,John McGinn,Aston Villa,3.982598,55
Douglas Luiz Soares de Paulo2023-11-12T14:00:00Z,Douglas Luiz Soares de Paulo,Aston Villa,3.9015896,56
Pascal Groß2023-11-12T14:00:00Z,Pascal Groß,Brighton,3.8840759,63
Morgan Gibbs-White2023-11-12T14:00:00Z,Morgan Gibbs-White,Nott'm Forest,3.8369646,57
James Ward-Prowse2023-11-25T15:00:00Z,James Ward-Prowse,West Ham,3.8342023,62
Philip Billing2023-11-11T17:30:00Z,Philip Billing,Bournemouth,3.826095,52
Jarrod Bowen2023-11-12T14:00:00Z,Jarrod Bowen,West Ham,3.7972927,76
Boubacar Kamara2023-11-12T14:00:00Z,Boubacar Kamara,Aston Villa,3.791186,50
Phil Foden2023-11-12T16:30:00Z,Phil Foden,Man City,3.748796,75
Jérémy Doku2023-12-03T16:30:00Z,Jérémy Doku,Man City,3.7222471,68
Kaoru Mitoma2023-11-12T14:00:00Z,Kaoru Mitoma,Brighton,3.6779523,65
Cole Palmer2023-11-12T16:30:00Z,Cole Palmer,Chelsea,3.6441748,51
Jack Harrison2023-11-26T16:30:00Z,Jack Harrison,Everton,3.5935595,55
Alexis Mac Allister2023-11-12T14:00:00Z,Alexis Mac Allister,Liverpool,3.592472,58
Declan Rice2023-11-11T15:00:00Z,Declan Rice,Arsenal,3.527763,54
Joelinton Cássio Apolinário de Lira2023-11-11T17:30:00Z,Joelinton Cássio Apolinário de Lira,Newcastle,3.5265627,58
Andreas Hoelgebaum Pereira2023-11-12T14:00:00Z,Andreas Hoelgebaum Pereira,Fulham,3.5067987,54
Anthony Elanga2023-11-12T14:00:00Z,Anthony Elanga,Nott'm Forest,3.4727526,50
Luis Sinisterra2023-12-09T15:00:00Z,Luis Sinisterra,Bournemouth,3.468038,55
Bernardo Veiga de Carvalho e Silva2023-11-12T16:30:00Z,Bernardo Veiga de Carvalho e Silva,Man City,3.4330797,63
Willian Borges da Silva2023-11-12T14:00:00Z,Willian Borges da Silva,Fulham,3.3998053,53
Pedro Lomba Neto2023-11-11T12:30:00Z,Pedro Lomba Neto,Wolves,3.3783376,56
Mathias Jensen2023-11-12T14:00:00Z,Mathias Jensen,Brentford,3.3638535,54
Diogo Teixeira da Silva2023-11-12T14:00:00Z,Diogo Teixeira da Silva,Liverpool,3.3201385,77
