,name,team,minutes
1,Omari Kellyman,Aston Villa,0.0
7,Facundo Buonanotte,Brighton,0.0
10,Steven Alzate,Brighton,0.0
12,James Milner,Brighton,9.0
13,James McConnell,Liverpool,0.0
14,Simon Adingra,Brighton,1.0
17,Ben Doak,Liverpool,0.0
18,Jakub Moder,Brighton,0.0
20,Billy Gilmour,Brighton,76.0
21,Bobby Clark,Liverpool,0.0
24,Pascal Groß,Brighton,88.0
27,Mahmoud Dahoud,Brighton,13.0
28,Jeremy Sarmiento Morante,Brighton,0.0
29,Solly March,Brighton,80.0
30,Kaoru Mitoma,Brighton,90.0
31,Kacper Kozłowski,Brighton,0.0
33,Edson Álvarez Velázquez,West Ham,90.0
34,Adam Lallana,Brighton,9.0
35,Yasin Ayari,Brighton,0.0
38,Julio Enciso,Brighton,0.0
40,Tim Iroegbunam,Aston Villa,0.0
41,Boubacar Kamara,Aston Villa,90.0
42,Bertrand Traoré,Aston Villa,0.0
43,Jacob Ramsey,Aston Villa,0.0
44,Jaden Philogene-Bidace,Aston Villa,0.0
45,Leander Dendoncker,Aston Villa,0.0
47,Leon Bailey,Aston Villa,46.0
49,John McGinn,Aston Villa,90.0
53,Youri Tielemans,Aston Villa,18.0
58,Emiliano Buendía Stati,Aston Villa,0.0
59,Moussa Diaby,Aston Villa,90.0
61,Morgan Sanson,Aston Villa,0.0
62,Douglas Luiz Soares de Paulo,Aston Villa,71.0
65,Philippe Coutinho Correia,Aston Villa,0.0
69,Moisés Caicedo Corozo,Chelsea,76.0
71,Jack Hinshelwood,Brighton,0.0
77,Fabio Henrique Tavares,Liverpool,0.0
79,Mateo Kovačić,Man City,83.0
80,Mathias Jensen,Brentford,80.0
84,Giovani Lo Celso,Spurs,0.0
86,Mohamed Salah,Liverpool,90.0
88,Flynn Downes,West Ham,0.0
91,Matt Ritchie,Newcastle,0.0
94,Garang Kuol,Newcastle,0.0
95,Mikkel Damsgaard,Brentford,0.0
98,Miguel Almirón Rejala,Newcastle,57.0
99,Frank Onyeka,Brentford,19.0
100,Maxwel Cornet,West Ham,0.0
101,Máximo Perrone,Man City,0.0
108,James Maddison,Spurs,85.0
109,James McAtee,Sheffield Utd,0.0
112,Kevin Schade,Brentford,70.0
113,Jarrod Bowen,West Ham,90.0
114,Kevin De Bruyne,Man City,0.0
116,Jeff Hendrick,Newcastle,0.0
117,Keane Lewis-Potter,Brentford,19.0
119,Kalvin Phillips,Man City,6.0
122,Joe Willock,Newcastle,0.0
125,Joelinton Cássio Apolinário de Lira,Newcastle,57.0
129,Josh Dasilva,Brentford,0.0
138,Manor Solomon,Spurs,67.0
139,Harvey Barnes,Newcastle,16.0
140,Harvey Elliott,Liverpool,26.0
143,Mads Bidstrup,Brentford,0.0
147,Luis Díaz,Liverpool,64.0
148,Lucas Tolentino Coelho de Lima,West Ham,90.0
149,Isaac Hayden,Newcastle,0.0
153,Jack Grealish,Man City,0.0
154,Jacob Murphy,Newcastle,0.0
162,Shea Charles,Man City,0.0
164,Shandon Baptiste,Brentford,0.0
169,Sergi Canós Tenés,Brentford,0.0
171,Sean Longstaff,Newcastle,32.0
172,Bernardo Veiga de Carvalho e Silva,Man City,14.0
173,Saïd Benrahma,West Ham,70.0
174,Stefan Bajcetic,Liverpool,0.0
175,Sandro Tonali,Newcastle,57.0
178,Ryan Trevitt,Brentford,0.0
180,Bruno Guimarães Rodriguez Moura,Newcastle,90.0
181,Bryan Gil Salvatierra,Spurs,0.0
182,Bryan Mbeumo,Brentford,90.0
184,Ryan Fraser,Newcastle,0.0
185,Rodrigo Hernandez,Man City,75.0
187,Son Heung-min,Spurs,71.0
193,Yves Bissouma,Spurs,90.0
195,Yegor Yarmolyuk,Brentford,0.0
199,Vitaly Janelt,Brentford,70.0
202,Alexis Mac Allister,Liverpool,86.0
205,Allan Saint-Maximin,Newcastle,0.0
208,Tomáš Souček,West Ham,0.0
209,Tommy Doyle,Wolves,0.0
214,Thiago Alcántara do Nascimento,Liverpool,0.0
215,Anthony Gordon,Newcastle,90.0
216,Tanguy Ndombélé Alvaro,Spurs,0.0
217,Rodrigo Bentancur,Spurs,0.0
218,Jordan Henderson,Liverpool,0.0
219,Conor Coventry,West Ham,0.0
221,Phil Foden,Man City,89.0
223,Curtis Jones,Liverpool,63.0
227,Pape Matar Sarr,Spurs,67.0
228,Pablo Fornals Malla,West Ham,19.0
229,Oscar Bobb,Man City,1.0
231,Nikola Vlašić,West Ham,0.0
235,Diogo Teixeira da Silva,Liverpool,25.0
238,Dejan Kulusevski,Spurs,85.0
239,Cole Palmer,Chelsea,28.0
240,Oliver Skipp,Spurs,4.0
241,Dominik Szoboszlai,Liverpool,90.0
244,Riyad Mahrez,Man City,0.0
247,Elliot Anderson,Newcastle,32.0
249,Richarlison de Andrade,Spurs,18.0
252,Pierre-Emile Højbjerg,Spurs,22.0
253,Christian Nørgaard,Brentford,90.0
254,Nicolas Pépé,Arsenal,0.0
256,Morgan Gibbs-White,Nott'm Forest,90.0
257,Mohamed Elneny,Arsenal,0.0
261,Kai Havertz,Arsenal,76.0
263,Josh Bowler,Nott'm Forest,0.0
266,Jorge Luiz Frello Filho,Arsenal,1.0
271,Thomas Partey,Arsenal,0.0
274,Marcus Oliveira Alencar,Arsenal,0.0
275,Ryan Yates,Nott'm Forest,90.0
276,Lewis O'Brien,Nott'm Forest,0.0
277,Remo Freuler,Nott'm Forest,0.0
279,Reiss Nelson,Arsenal,1.0
281,Martin Ødegaard,Arsenal,90.0
284,Leandro Trossard,Arsenal,0.0
291,Orel Mangala,Nott'm Forest,71.0
296,Jonjo Shelvey,Nott'm Forest,0.0
297,Cheikhou Kouyaté,Nott'm Forest,17.0
299,Braian Ojeda Rodríguez,Nott'm Forest,0.0
300,Brandon Aguilera Zamora,Nott'm Forest,0.0
302,Brennan Johnson,Spurs,0.0
303,Bukayo Saka,Arsenal,90.0
308,Danilo dos Santos de Oliveira,Nott'm Forest,45.0
311,Declan Rice,Arsenal,90.0
313,Emile Smith Rowe,Arsenal,0.0
316,Harry Arter,Nott'm Forest,0.0
321,Gustavo Henrique Furtado Scarpa,Nott'm Forest,0.0
322,Fábio Ferreira Vieira,Arsenal,13.0
323,Granit Xhaka,Arsenal,0.0
325,Gabriel Martinelli Silva,Arsenal,89.0
328,Alex Mighten,Nott'm Forest,0.0
331,Anthony Elanga,Nott'm Forest,45.0
332,Albert Sambi Lokonga,Luton,0.0
333,Andrey Nascimento dos Santos,Nott'm Forest,0.0
339,Omari Forson,Man Utd,0.0
340,Hannibal Mejbri,Man Utd,0.0
344,Amad Diallo,Man Utd,0.0
345,Donny van de Beek,Man Utd,0.0
346,Mason Mount,Man Utd,0.0
349,Facundo Pellistri Rebollo,Man Utd,0.0
350,Alejandro Garnacho,Man Utd,6.0
352,Frederico Rodrigues de Paula Santos,Man Utd,0.0
354,Marcus Rashford,Man Utd,90.0
360,Carlos Henrique Casimiro,Man Utd,90.0
361,Jadon Sancho,Man Utd,0.0
362,Bruno Borges Fernandes,Man Utd,90.0
364,Christian Eriksen,Man Utd,90.0
368,Antony Matheus dos Santos,Man Utd,83.0
369,Kobbie Mainoo,Man Utd,0.0
370,Scott McTominay,Man Utd,0.0
379,Conor Gallagher,Chelsea,61.0
380,Callum Hudson-Odoi,Nott'm Forest,0.0
381,Andre Brooks,Sheffield Utd,0.0
382,Enzo Fernández,Chelsea,90.0
383,Carney Chukwuemeka,Chelsea,0.0
384,Mykhailo Mudryk,Chelsea,13.0
