index,name,team,points,value
Pervis Estupiñán2023-08-26T16:30:00Z,Pervis Estupiñán,Brighton,3.8978376,52
Luke Shaw2023-08-26T14:00:00Z,Luke Shaw,Man Utd,3.5883622,55
Kieran Trippier2023-08-27T15:30:00Z,Kieran Trippier,Newcastle,2.9799187,65
Aaron Wan-Bissaka2023-08-26T14:00:00Z,Aaron Wan-Bissaka,Man Utd,2.6078932,46
Joško Gvardiol2023-08-27T13:00:00Z,Joško Gvardiol,Man City,2.5878873,50
Rico Henry2023-08-26T14:00:00Z,Rico Henry,Brentford,2.5261421,46
Raphaël Varane2023-08-26T14:00:00Z,Raphaël Varane,Man Utd,2.4998631,51
Max Aarons2023-08-26T11:30:00Z,Max Aarons,Bournemouth,2.4838686,45
William Saliba2023-08-26T14:00:00Z,William Saliba,Arsenal,2.4241877,52
Benjamin White2023-08-26T14:00:00Z,Benjamin White,Arsenal,2.4101453,55
Nélson Cabral Semedo2023-08-26T14:00:00Z,Nélson Cabral Semedo,Wolves,2.365268,45
Ethan Pinnock2023-08-26T14:00:00Z,Ethan Pinnock,Brentford,2.3283055,45
Serge Aurier2023-08-26T14:00:00Z,Serge Aurier,Nott'm Forest,2.2951508,45
Kyle Walker2023-08-27T13:00:00Z,Kyle Walker,Man City,2.2411702,51
Rayan Aït-Nouri2023-08-26T14:00:00Z,Rayan Aït-Nouri,Wolves,2.2095942,45
Nathan Collins2023-08-26T14:00:00Z,Nathan Collins,Brentford,2.2041621,45
Illia Zabarnyi2023-08-26T11:30:00Z,Illia Zabarnyi,Bournemouth,2.2017732,45
Lewis Dunk2023-08-26T16:30:00Z,Lewis Dunk,Brighton,2.1940372,50
Ezri Konsa Ngoyo2023-08-27T13:00:00Z,Ezri Konsa Ngoyo,Aston Villa,2.189789,45
Sven Botman2023-08-27T15:30:00Z,Sven Botman,Newcastle,2.1311054,45
Lucas Digne2023-08-27T13:00:00Z,Lucas Digne,Aston Villa,2.0934503,45
Emerson Leite de Souza Junior2023-08-26T11:30:00Z,Emerson Leite de Souza Junior,Spurs,2.0216959,45
Milos Kerkez2023-08-26T11:30:00Z,Milos Kerkez,Bournemouth,1.9843581,45
Aaron Hickey2023-08-26T14:00:00Z,Aaron Hickey,Brentford,1.967161,45
Adam Webster2023-08-26T16:30:00Z,Adam Webster,Brighton,1.9540848,44
Craig Dawson2023-08-26T14:00:00Z,Craig Dawson,Wolves,1.9367063,45
Max Kilman2023-08-26T14:00:00Z,Max Kilman,Wolves,1.928034,45
Fabian Schär2023-08-27T15:30:00Z,Fabian Schär,Newcastle,1.8962824,50
Joe Worrall2023-08-26T14:00:00Z,Joe Worrall,Nott'm Forest,1.8671453,45
Lisandro Martínez2023-08-26T14:00:00Z,Lisandro Martínez,Man Utd,1.862987,49
Diego Carlos Santos Silva2023-08-27T13:00:00Z,Diego Carlos Santos Silva,Aston Villa,1.8558288,45
Marcos Senesi2023-08-26T11:30:00Z,Marcos Senesi,Bournemouth,1.8233931,44
Pau Torres2023-08-27T13:00:00Z,Pau Torres,Aston Villa,1.8075951,45
Willy Boly2023-08-26T14:00:00Z,Willy Boly,Nott'm Forest,1.7701031,45
Anel Ahmedhodžić2023-08-27T13:00:00Z,Anel Ahmedhodžić,Sheffield Utd,1.7517043,45
Kristoffer Ajer2023-08-26T14:00:00Z,Kristoffer Ajer,Brentford,1.7517043,45
Takehiro Tomiyasu2023-08-26T14:00:00Z,Takehiro Tomiyasu,Arsenal,1.7517043,45
Matty Cash2023-08-27T13:00:00Z,Matty Cash,Aston Villa,1.7517043,45
Scott McKenna2023-08-26T14:00:00Z,Scott McKenna,Nott'm Forest,1.7517043,45
John Egan2023-08-27T13:00:00Z,John Egan,Sheffield Utd,1.6916287,45
Jan Paul van Hecke2023-08-26T16:30:00Z,Jan Paul van Hecke,Brighton,1.6627147,40
Neco Williams2023-08-26T14:00:00Z,Neco Williams,Nott'm Forest,1.6392252,45
Mads Roerslev Rasmussen2023-08-26T14:00:00Z,Mads Roerslev Rasmussen,Brentford,1.6378622,45
Gabriel dos Santos Magalhães2023-08-26T14:00:00Z,Gabriel dos Santos Magalhães,Arsenal,1.6002885,49
Jack Robinson2023-08-27T13:00:00Z,Jack Robinson,Sheffield Utd,1.5904696,45
Jurriën Timber2023-08-26T14:00:00Z,Jurriën Timber,Arsenal,1.5767183,48
Ben Davies2023-08-26T11:30:00Z,Ben Davies,Spurs,1.5182383,45
Hugo Bueno López2023-08-26T14:00:00Z,Hugo Bueno López,Wolves,1.513566,45
Dara O'Shea2023-09-02T14:00:00Z,Dara O'Shea,Burnley,1.5089076,45
Victor Lindelöf2023-08-26T14:00:00Z,Victor Lindelöf,Man Utd,1.4958652,45
Joël Veltman2023-08-26T16:30:00Z,Joël Veltman,Brighton,1.475707,44
Connor Roberts2023-09-02T14:00:00Z,Connor Roberts,Burnley,1.4142212,45
Aymeric Laporte2023-08-27T13:00:00Z,Aymeric Laporte,Man City,1.401314,49
Diogo Dalot Teixeira2023-08-26T14:00:00Z,Diogo Dalot Teixeira,Man Utd,1.3535609,49
Jordan Beyer2023-09-02T14:00:00Z,Jordan Beyer,Burnley,1.3126363,40
Max Lowe2023-08-27T13:00:00Z,Max Lowe,Sheffield Utd,1.2840215,45
Toti António Gomes2023-08-26T14:00:00Z,Toti António Gomes,Wolves,1.1932027,45
Victor da Silva2023-09-02T14:00:00Z,Victor da Silva,Burnley,1.1795394,45
Lloyd Kelly2023-08-26T11:30:00Z,Lloyd Kelly,Bournemouth,1.1384234,45
Ameen Al-Dakhil2023-09-02T14:00:00Z,Ameen Al-Dakhil,Burnley,1.1106327,40
Chris Basham2023-08-27T13:00:00Z,Chris Basham,Sheffield Utd,1.0883675,40
Chris Mepham2023-08-26T11:30:00Z,Chris Mepham,Bournemouth,1.0330791,44
Tyrone Mings2023-08-27T13:00:00Z,Tyrone Mings,Aston Villa,1.0155184,44
Oleksandr Zinchenko2023-08-26T14:00:00Z,Oleksandr Zinchenko,Arsenal,0.83866996,49
Mathias Jorgensen2023-08-26T14:00:00Z,Mathias Jorgensen,Brentford,0.828607,45
Olu Aina2023-08-26T14:00:00Z,Olu Aina,Nott'm Forest,0.75326383,45
Yasser Larouci2023-08-27T13:00:00Z,Yasser Larouci,Sheffield Utd,0.7525633,45
James Hill2023-08-26T11:30:00Z,James Hill,Bournemouth,0.6423272,40
Jakub Kiwior2023-08-26T14:00:00Z,Jakub Kiwior,Arsenal,0.5929135,44
George Baldock2023-08-27T13:00:00Z,George Baldock,Sheffield Utd,0.5778558,40
Tino Livramento2023-08-27T15:30:00Z,Tino Livramento,Newcastle,0.52765465,45
John Stones2023-08-27T13:00:00Z,John Stones,Man City,0.49440038,53
Alexandre Moreno Lopera2023-08-27T13:00:00Z,Alexandre Moreno Lopera,Aston Villa,0.49240494,50
Moussa Niakhaté2023-08-26T14:00:00Z,Moussa Niakhaté,Nott'm Forest,0.4874277,45
Owen Dodgson2023-09-02T14:00:00Z,Owen Dodgson,Burnley,0.42174327,40
César Azpilicueta2023-08-25T19:00:00Z,César Azpilicueta,Chelsea,0.41254747,45
Ben Mee2023-08-26T14:00:00Z,Ben Mee,Brentford,0.39901125,49
Harry Maguire2023-08-26T14:00:00Z,Harry Maguire,Man Utd,0.38220203,44
Tyrell Malacia2023-08-26T14:00:00Z,Tyrell Malacia,Man Utd,0.38220203,44
Kieran Tierney2023-08-26T14:00:00Z,Kieran Tierney,Arsenal,0.3536346,44
Rob Holding2023-08-26T14:00:00Z,Rob Holding,Arsenal,0.32770526,45
Jonathan Castro Otto2023-08-26T14:00:00Z,Jonathan Castro Otto,Wolves,0.32645202,45
Matt Doherty2023-08-26T14:00:00Z,Matt Doherty,Wolves,0.32645202,45
Matt Targett2023-08-27T15:30:00Z,Matt Targett,Newcastle,0.29780614,44
Lewis Hall2023-08-27T15:30:00Z,Lewis Hall,Newcastle,0.29125988,45
Sergio Gómez2023-08-27T13:00:00Z,Sergio Gómez,Man City,0.28769684,40
Harry Toffolo2023-08-26T14:00:00Z,Harry Toffolo,Nott'm Forest,0.22115803,45
Alex Telles2023-08-26T14:00:00Z,Alex Telles,Man Utd,0.21872509,45
Benoît Badiashile2023-08-25T19:00:00Z,Benoît Badiashile,Chelsea,0.21203506,44
Igor Julio dos Santos de Paulo2023-08-26T16:30:00Z,Igor Julio dos Santos de Paulo,Brighton,0.2079196,44
Ryan Fredericks2023-08-26T11:30:00Z,Ryan Fredericks,Bournemouth,0.18093097,45
Tariq Lamptey2023-08-26T16:30:00Z,Tariq Lamptey,Brighton,0.16579771,40
Álvaro Fernández Carreras2023-08-26T14:00:00Z,Álvaro Fernández Carreras,Man Utd,0.16255558,40
Steve Cook2023-08-26T14:00:00Z,Steve Cook,Nott'm Forest,0.15022552,45
Adam Smith2023-08-26T11:30:00Z,Adam Smith,Bournemouth,0.1468271,44
Alex Murphy2023-08-27T15:30:00Z,Alex Murphy,Newcastle,0.12340176,40
Eric Dier2023-08-26T11:30:00Z,Eric Dier,Spurs,0.11728048,44
Jamaal Lascelles2023-08-27T15:30:00Z,Jamaal Lascelles,Newcastle,0.115763664,40
Cédric Alves Soares2023-08-26T14:00:00Z,Cédric Alves Soares,Arsenal,0.10211158,40
Michał Karbownik2023-08-26T16:30:00Z,Michał Karbownik,Brighton,0.10094309,40
Jamal Lewis2023-08-27T15:30:00Z,Jamal Lewis,Newcastle,0.077501774,40
Sergio Reguilón2023-08-26T11:30:00Z,Sergio Reguilón,Man Utd,0.07150841,44
Kell Watts2023-08-27T15:30:00Z,Kell Watts,Newcastle,0.062495828,40
Eric Bailly2023-08-26T14:00:00Z,Eric Bailly,Man Utd,0.060385704,40
Brandon Williams2023-08-26T14:00:00Z,Brandon Williams,Man Utd,0.060385704,40
Abdul Rahman Baba2023-08-25T19:00:00Z,Abdul Rahman Baba,Chelsea,0.05855298,40
Emil Krafth2023-08-27T15:30:00Z,Emil Krafth,Newcastle,0.058133125,45
Felipe Augusto de Almeida Monteiro2023-08-26T14:00:00Z,Felipe Augusto de Almeida Monteiro,Nott'm Forest,0.019239783,44
Paul Dummett2023-08-27T15:30:00Z,Paul Dummett,Newcastle,0.0068389177,40
Harrison Ashby2023-08-27T15:30:00Z,Harrison Ashby,Newcastle,0.0068389177,40
Bendegúz Bolla2023-08-26T14:00:00Z,Bendegúz Bolla,Wolves,-0.008612156,40
Ki-Jana Hoever2023-08-26T14:00:00Z,Ki-Jana Hoever,Wolves,-0.008612156,40
Charlie Taylor2023-09-02T14:00:00Z,Charlie Taylor,Burnley,-0.024300098,40
Bobby Thomas2023-09-02T14:00:00Z,Bobby Thomas,Burnley,-0.024300098,40
CJ Egan-Riley2023-09-02T14:00:00Z,CJ Egan-Riley,Burnley,-0.024300098,40
Luke McNally2023-09-02T14:00:00Z,Luke McNally,Burnley,-0.024300098,40
Hjalmar Ekdal2023-09-02T14:00:00Z,Hjalmar Ekdal,Burnley,-0.024300098,40
Omar Richards2023-08-26T14:00:00Z,Omar Richards,Nott'm Forest,-0.048612475,45
