index,name,team,points,value
Alisson Ramses Becker2023-10-21T11:30:00Z,Alisson Ramses Becker,Liverpool,3.8748014,55
Nick Pope2023-10-21T14:00:00Z,Nick Pope,Newcastle,3.872457,55
Guglielmo Vicario2023-10-23T19:00:00Z,Guglielmo Vicario,Spurs,3.8084972,52
Emiliano Martínez Romero2023-10-22T15:30:00Z,Emiliano Martínez Romero,Aston Villa,3.7832956,49
José Malheiro de Sá2023-10-21T14:00:00Z,José Malheiro de Sá,Wolves,3.7208061,50
Bernd Leno2023-10-23T19:00:00Z,Bernd Leno,Fulham,3.5818982,47
Norberto Murara Neto2023-10-21T14:00:00Z,Norberto Murara Neto,Bournemouth,3.5776215,45
David Raya Martin2023-10-21T16:30:00Z,David Raya Martin,Arsenal,3.572946,48
André Onana2023-10-21T19:00:00Z,André Onana,Man Utd,3.5430536,49
Sam Johnstone2023-10-21T14:00:00Z,Sam Johnstone,Crystal Palace,3.5276575,45
James Trafford2023-10-21T14:00:00Z,James Trafford,Burnley,3.1942291,45
Thomas Kaminski2023-10-21T14:00:00Z,Thomas Kaminski,Luton,3.131155,45
Ederson Santana de Moraes2023-10-21T14:00:00Z,Ederson Santana de Moraes,Man City,3.1107306,56
Matt Turner2023-10-21T14:00:00Z,Matt Turner,Nott'm Forest,3.0988584,41
Robert Sánchez2023-10-21T16:30:00Z,Robert Sánchez,Chelsea,2.9744372,46
Alphonse Areola2023-10-22T15:30:00Z,Alphonse Areola,West Ham,2.8940792,42
Mark Flekken2023-10-21T14:00:00Z,Mark Flekken,Brentford,2.4052215,45
Jordan Pickford2023-10-21T11:30:00Z,Jordan Pickford,Everton,2.2851415,44
Wes Foderingham2023-10-21T19:00:00Z,Wes Foderingham,Sheffield Utd,2.2758317,45
Bart Verbruggen2023-10-21T14:00:00Z,Bart Verbruggen,Brighton,1.5466225,44
Thomas Strakosha2023-10-21T14:00:00Z,Thomas Strakosha,Brentford,1.3123479,39
Jason Steele2023-10-21T14:00:00Z,Jason Steele,Brighton,1.2595702,43
Ethan Horvath2023-10-21T14:00:00Z,Ethan Horvath,Nott'm Forest,0.39424777,44
Hugo Lloris2023-10-23T19:00:00Z,Hugo Lloris,Spurs,0.3742652,48
Kepa Arrizabalaga2023-10-21T16:30:00Z,Kepa Arrizabalaga,Chelsea,0.35077298,50
Lukasz Fabianski2023-10-22T15:30:00Z,Lukasz Fabianski,West Ham,0.28306794,43
Dean Henderson2023-10-21T14:00:00Z,Dean Henderson,Crystal Palace,0.26466644,45
Aaron Ramsdale2023-10-21T16:30:00Z,Aaron Ramsdale,Arsenal,0.24709916,48
Adrián San Miguel del Castillo2023-10-21T11:30:00Z,Adrián San Miguel del Castillo,Liverpool,0.23295009,40
Karl Darlow2023-10-21T14:00:00Z,Karl Darlow,Newcastle,0.23263407,40
Matthew Cox2023-10-21T14:00:00Z,Matthew Cox,Brentford,0.2138573,40
Ellery Balcombe2023-10-21T14:00:00Z,Ellery Balcombe,Brentford,0.2138573,40
Mark Gillespie2023-10-21T14:00:00Z,Mark Gillespie,Newcastle,0.20531774,39
Ionuț Radu2023-10-21T14:00:00Z,Ionuț Radu,Bournemouth,0.20502365,44
Tom Heaton2023-10-21T19:00:00Z,Tom Heaton,Man Utd,0.20294642,40
Viljami Sinisalo2023-10-22T15:30:00Z,Viljami Sinisalo,Aston Villa,0.2024566,40
Fraser Forster2023-10-23T19:00:00Z,Fraser Forster,Spurs,0.2022444,39
James Shea2023-10-21T14:00:00Z,James Shea,Luton,0.17532337,44
