index,name,team,points,value
Norberto Murara Neto2023-12-16T15:00:00Z,Norberto Murara Neto,Bournemouth,3.5104331970214844,45
Bernd Leno2023-12-16T15:00:00Z,Bernd Leno,Fulham,3.4921634197235107,47
Emiliano Martínez Romero2023-12-17T14:00:00Z,Emiliano Martínez Romero,Aston Villa,3.458693504333496,51
Ederson Santana de Moraes2023-12-16T15:00:00Z,Ederson Santana de Moraes,Man City,3.4064927101135254,55
Mark Flekken2023-12-17T14:00:00Z,Mark Flekken,Brentford,3.2036209106445312,45
Jordan Pickford2023-12-16T17:30:00Z,Jordan Pickford,Everton,3.195131778717041,44
James Trafford2023-12-16T17:30:00Z,James Trafford,Burnley,3.172607898712158,45
Guglielmo Vicario2023-12-15T20:00:00Z,Guglielmo Vicario,Spurs,3.1503899097442627,52
Robert Sánchez2023-12-16T15:00:00Z,Robert Sánchez,Chelsea,3.098104476928711,47
André Onana2023-12-17T16:30:00Z,André Onana,Man Utd,3.0318450927734375,48
Wes Foderingham2023-12-16T15:00:00Z,Wes Foderingham,Sheffield Utd,2.9022376537323,45
David Raya Martin2023-12-17T14:00:00Z,David Raya Martin,Arsenal,2.6521739959716797,49
Thomas Kaminski2023-12-16T15:00:00Z,Thomas Kaminski,Luton,2.5074379444122314,45
Sam Johnstone2023-12-16T15:00:00Z,Sam Johnstone,Crystal Palace,2.406534194946289,46
Martin Dubravka2023-12-16T15:00:00Z,Martin Dubravka,Newcastle,2.324110507965088,41
Nick Pope2023-12-16T15:00:00Z,Nick Pope,Newcastle,2.100811243057251,54
Lukasz Fabianski2023-12-17T14:00:00Z,Lukasz Fabianski,West Ham,1.8691980838775635,42
Alisson Ramses Becker2023-12-17T16:30:00Z,Alisson Ramses Becker,Liverpool,1.8593013286590576,56
Daniel Bentley2023-12-17T14:00:00Z,Daniel Bentley,Wolves,1.8386493921279907,39
Caoimhin Kelleher2023-12-17T16:30:00Z,Caoimhin Kelleher,Liverpool,1.524503469467163,39
Jason Steele2023-12-17T14:00:00Z,Jason Steele,Brighton,1.4922287464141846,43
José Malheiro de Sá2023-12-17T14:00:00Z,José Malheiro de Sá,Wolves,1.3151969909667969,50
Bart Verbruggen2023-12-17T14:00:00Z,Bart Verbruggen,Brighton,1.10111665725708,44
Alphonse Areola2023-12-17T14:00:00Z,Alphonse Areola,West Ham,0.9452144503593445,42
Matt Turner2023-12-15T20:00:00Z,Matt Turner,Nott'm Forest,0.9135456681251526,39
Kepa Arrizabalaga2023-12-16T15:00:00Z,Kepa Arrizabalaga,Chelsea,0.4017021656036377,50
Hugo Lloris2023-12-15T20:00:00Z,Hugo Lloris,Spurs,0.3575536012649536,48
Aaron Ramsdale2023-12-17T14:00:00Z,Aaron Ramsdale,Arsenal,0.2938416004180908,46
Remi Matthews2023-12-16T15:00:00Z,Remi Matthews,Crystal Palace,0.28875982761383057,39
Stefan Ortega Moreno2023-12-16T15:00:00Z,Stefan Ortega Moreno,Man City,0.28755509853363037,39
Mark Travers2023-12-16T15:00:00Z,Mark Travers,Bournemouth,0.2646249532699585,40
Robin Olsen2023-12-17T14:00:00Z,Robin Olsen,Aston Villa,0.24836993217468262,39
Fraser Forster2023-12-15T20:00:00Z,Fraser Forster,Spurs,0.24497544765472412,39
Dean Henderson2023-12-16T15:00:00Z,Dean Henderson,Crystal Palace,0.2143782377243042,44
Vicente Guaita2023-12-16T15:00:00Z,Vicente Guaita,Crystal Palace,0.2143782377243042,44
Wayne Hennessey2023-12-15T20:00:00Z,Wayne Hennessey,Nott'm Forest,0.1456822156906128,40
Ethan Horvath2023-12-15T20:00:00Z,Ethan Horvath,Nott'm Forest,0.09123170375823975,43
Karl Darlow2023-12-16T15:00:00Z,Karl Darlow,Newcastle,0.08444845676422119,40
Adrián San Miguel del Castillo2023-12-17T16:30:00Z,Adrián San Miguel del Castillo,Liverpool,0.07065606117248535,40
Mark Gillespie2023-12-16T15:00:00Z,Mark Gillespie,Newcastle,0.04318559169769287,39
Loris Karius2023-12-16T15:00:00Z,Loris Karius,Newcastle,0.04318559169769287,39
Marek Rodák2023-12-16T15:00:00Z,Marek Rodák,Fulham,0.02805495262145996,39
Ionuț Radu2023-12-16T15:00:00Z,Ionuț Radu,Bournemouth,0.014829874038696289,44
Lawrence Vigouroux2023-12-16T17:30:00Z,Lawrence Vigouroux,Burnley,-0.010933399200439453,39
Arijanet Muric2023-12-16T17:30:00Z,Arijanet Muric,Burnley,-0.025708913803100586,43
Tom Heaton2023-12-17T16:30:00Z,Tom Heaton,Man Utd,-0.02726268768310547,40
Viljami Sinisalo2023-12-17T14:00:00Z,Viljami Sinisalo,Aston Villa,-0.027875304222106934,40
Scott Carson2023-12-16T15:00:00Z,Scott Carson,Man City,-0.030171990394592285,39
Zack Steffen2023-12-16T15:00:00Z,Zack Steffen,Man City,-0.030171990394592285,39
George Shelvey2023-12-15T20:00:00Z,George Shelvey,Nott'm Forest,-0.03546035289764404,40
Matthew Cox2023-12-17T14:00:00Z,Matthew Cox,Brentford,-0.03716433048248291,40
Gabriel Słonina2023-12-16T15:00:00Z,Gabriel Słonina,Chelsea,-0.05682218074798584,40
Lucas Bergström2023-12-16T15:00:00Z,Lucas Bergström,Chelsea,-0.05682218074798584,40
Rúnar Alex Rúnarsson2023-12-17T14:00:00Z,Rúnar Alex Rúnarsson,Arsenal,-0.0576019287109375,40
Karl Hein2023-12-17T14:00:00Z,Karl Hein,Arsenal,-0.0643988847732544,40
Joseph Anang2023-12-17T14:00:00Z,Joseph Anang,West Ham,-0.06750249862670898,40
Kjell Scherpen2023-12-17T14:00:00Z,Kjell Scherpen,Brighton,-0.06959378719329834,40
James Shea2023-12-16T15:00:00Z,James Shea,Luton,-0.0729302167892456,43
Marcus Bettinelli2023-12-16T15:00:00Z,Marcus Bettinelli,Chelsea,-0.07339143753051758,40
Darren Randolph2023-12-16T15:00:00Z,Darren Randolph,Bournemouth,-0.07842838764190674,40
Ellery Balcombe2023-12-17T14:00:00Z,Ellery Balcombe,Brentford,-0.07848703861236572,39
Thomas Strakosha2023-12-17T14:00:00Z,Thomas Strakosha,Brentford,-0.07848703861236572,39
Alfie Whiteman2023-12-15T20:00:00Z,Alfie Whiteman,Spurs,-0.08861541748046875,39
Bailey Peacock-Farrell2023-12-16T17:30:00Z,Bailey Peacock-Farrell,Burnley,-0.09246349334716797,40
Brandon Austin2023-12-15T20:00:00Z,Brandon Austin,Spurs,-0.09945333003997803,39
Tom McGill2023-12-17T14:00:00Z,Tom McGill,Brighton,-0.10769891738891602,39
Denis Franchi2023-12-16T17:30:00Z,Denis Franchi,Burnley,-0.12209141254425049,39
Matt Macey2023-12-16T15:00:00Z,Matt Macey,Luton,-0.13896453380584717,40
Jack Walton2023-12-16T15:00:00Z,Jack Walton,Luton,-0.13896453380584717,40
