,id,name,cost,position,home_team,away_team,kickoff_time,is_home,team_x
254,213,Christian Pulisic,55,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
255,214,Malang Sarr,43,DEF,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
256,215,Gabriel Słonina,40,GKP,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
257,216,Raheem Sterling,71,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
258,217,Thiago Emiliano da Silva,50,DEF,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
259,218,Hakim Ziyech,54,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
260,362,Cole Palmer,56,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
261,589,Ângelo Gabriel Borges Damaceno,50,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
262,609,Ian Maatsen,51,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
263,611,Axel Disasi,49,DEF,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
264,613,Lesley Ugochukwu,44,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
265,623,Mason Burstow,45,FWD,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
266,659,Lucas Bergström,40,GKP,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
267,667,Roméo Lavia,49,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
268,671,Bashir Humphreys,40,DEF,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
269,677,Deivid Washington de Souza Eugênio,45,FWD,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
270,680,Eddie Beach,40,GKP,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
271,681,Diego Manuel Jadon da Silva Moreira,45,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
272,687,Djordje Petrovic,45,GKP,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
273,716,Alfie Gilchrist,40,DEF,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
274,717,Ronnie Stutter,45,FWD,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
275,718,Alex Matos,45,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
276,723,Josh Brooking,40,DEF,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
277,758,Leo Castledine,45,MID,Wolves,Chelsea,2023-12-24T13:00:00Z,False,Chelsea
278,7,Rob Holding,43,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
279,219,Naouirou Ahamada,43,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
280,220,Joachim Andersen,50,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
281,221,Jordan Ayew,54,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
282,222,Nathaniel Clyne,44,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
283,223,Cheick Doucouré,49,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
284,224,Malcolm Ebiowei,45,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
285,225,Odsonne Edouard,55,FWD,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
286,226,Eberechi Eze,60,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
287,227,Vicente Guaita,44,GKP,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
288,228,Marc Guéhi,45,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
289,229,Will Hughes,49,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
290,230,Sam Johnstone,46,GKP,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
291,231,Jefferson Lerma Solís,47,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
292,232,Jean-Philippe Mateta,49,FWD,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
293,233,Remi Matthews,39,GKP,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
294,234,Tyrick Mitchell,47,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
295,235,Jake O'Brien,40,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
296,236,Michael Olise,58,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
297,237,Luke Plange,45,FWD,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
298,238,Chris Richards,39,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
299,239,Jairo Riedewald,44,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
300,240,Jeffrey Schlupp,49,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
301,241,James Tomkins,40,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
302,242,Joel Ward,45,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
303,243,Joe Whitworth,40,GKP,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
304,385,Dean Henderson,44,GKP,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
305,615,Matheus França de Oliveira,49,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
306,657,Jesurun Rak-Sakyi,45,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
307,658,John-Kymani Gordon,45,FWD,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
308,720,Ademola Ola-Adebomi,45,FWD,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
309,721,David Ozoh,45,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
310,724,Jadan Raymond,45,MID,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
311,763,Tayo Adaramola,40,DEF,Crystal Palace,Brighton,2023-12-21T20:00:00Z,True,Crystal Palace
312,244,André Tavares Gomes,44,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
313,245,Jarrad Branthwaite,41,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
314,246,Dominic Calvert-Lewin,58,FWD,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
315,247,Seamus Coleman,44,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
316,248,Dele Alli,48,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
317,249,Abdoulaye Doucouré,56,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
318,250,James Garner,49,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
319,251,Jean-Philippe Gbamin,44,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
320,252,Ben Godfrey,43,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
321,253,Demarai Gray,53,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
322,254,Idrissa Gueye,48,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
323,255,Mason Holgate,40,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
324,257,Michael Keane,43,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
325,259,Dwight McNeil,54,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
326,260,Vitalii Mykolenko,46,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
327,261,Amadou Onana,47,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
328,262,Nathan Patterson,44,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
329,263,Jordan Pickford,44,GKP,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
330,264,Ellis Simms,45,FWD,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
331,265,James Tarkowski,44,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
332,266,João Neves Virgínia,39,GKP,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
333,579,Andy Lonergan,39,GKP,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
334,588,Ashley Young,44,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
335,601,Arnaut Danjuma Groeneveld,52,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
336,624,Lewis Dobbin,45,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
337,645,Youssef Ramalho Chermiti,48,FWD,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
338,649,Thomas Cannon,45,FWD,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
339,650,Tyler Onyango,45,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
340,661,Jack Harrison,55,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
341,691,Norberto Bercique Gomes Betuncal,57,FWD,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
342,719,Mackenzie Hunt,45,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
343,760,Jenson Metcalfe,45,MID,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
344,761,Elijah Campbell,40,DEF,Spurs,Everton,2023-12-23T15:00:00Z,False,Everton
345,256,Alex Iwobi,53,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
346,267,Andreas Hoelgebaum Pereira,53,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
347,268,Tom Cairney,49,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
348,269,Ivan Neves Abreu Cavaleiro,50,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
349,270,Bobby De Cordova-Reid,54,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
350,271,Issa Diop,44,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
351,272,Tyrese Francois,44,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
352,273,Anthony Knockaert,44,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
353,274,Terence Kongolo,40,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
354,275,Bernd Leno,48,GKP,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
355,276,Saša Lukić,44,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
356,277,Kevin Mbabu,40,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
357,278,Aleksandar Mitrović,74,FWD,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
358,279,Rodrigo Muniz Carvalho,44,FWD,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
359,280,João Palhinha Gonçalves,50,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
360,281,Tim Ream,45,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
361,282,Harrison Reed,46,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
362,283,Antonee Robinson,44,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
363,284,Marek Rodák,39,GKP,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
364,285,Kenny Tete,44,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
365,286,Tosin Adarabioyo,43,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
366,287,Carlos Vinícius Alves Morais,47,FWD,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
367,288,Harry Wilson,53,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
368,558,Raúl Jiménez,53,FWD,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
369,591,Willian Borges da Silva,53,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
370,610,Calvin Bassey,44,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
371,625,Luc De Fougerolles,40,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
372,651,Jay Stansfield,45,FWD,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
373,652,Matthew Dibley-Dias,45,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
374,662,Adama Traoré,49,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
375,683,Luke Harris,45,MID,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
376,688,Timothy Castagne,45,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
377,692,Steven Benda,40,GKP,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
378,707,Fodé Ballo-Touré,45,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
379,732,Devan Tanton,40,DEF,Fulham,Burnley,2023-12-23T15:00:00Z,True,Fulham
380,289,Adrián San Miguel del Castillo,39,GKP,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
381,290,Trent Alexander-Arnold,82,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
382,291,Alisson Ramses Becker,56,GKP,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
383,292,Stefan Bajcetic,47,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
384,293,Darwin Núñez Ribeiro,76,FWD,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
385,294,Diogo Teixeira da Silva,77,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
386,295,Harvey Elliott,48,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
387,296,Fabio Henrique Tavares,50,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
388,297,Cody Gakpo,72,FWD,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
389,298,Joe Gomez,45,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
390,299,Jordan Henderson,50,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
391,300,Curtis Jones,49,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
392,301,Caoimhin Kelleher,39,GKP,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
393,302,Ibrahima Konaté,49,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
394,303,Luis Díaz,74,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
395,304,Alexis Mac Allister,58,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
396,305,Joel Matip,49,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
397,306,Nathaniel Phillips,40,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
398,307,Andrew Robertson,64,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
399,308,Mohamed Salah,132,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
400,309,Dominik Szoboszlai,71,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
401,310,Thiago Alcántara do Nascimento,48,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
402,311,Konstantinos Tsimikas,49,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
403,312,Sepp van den Berg,40,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
404,313,Virgil van Dijk,62,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
405,626,Jarell Quansah,40,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
406,627,Bobby Clark,44,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
407,628,Ben Doak,44,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
408,629,James McConnell,44,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
409,668,Wataru Endo,54,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
410,708,Ryan Gravenberch,50,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
411,726,Luke Chambers,40,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
412,728,Callum Scanlon,40,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
413,743,Treymaurice Nyoni,45,MID,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
414,756,Marcelo de Araújo Pitaluga Filho,40,GKP,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
415,757,Conor Bradley,40,DEF,Liverpool,Arsenal,2023-12-23T17:30:00Z,True,Liverpool
416,21,Albert Sambi Lokonga,49,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
417,52,Marvelous Nakamba,44,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
418,314,Elijah Adebayo,48,FWD,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
419,315,Mads Juel Andersen,39,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
420,316,Amari'i Bell,39,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
421,317,Luke Berry,47,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
422,318,Reece Burke,40,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
423,319,Allan Campbell,49,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
424,320,Jordan Clark,48,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
425,321,Alfie Doughty,44,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
426,322,Luke Freeman,49,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
427,323,Matt Macey,40,GKP,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
428,324,John McAtee,45,FWD,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
429,325,Carlos Mendes Gomes,45,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
430,326,Carlton Morris,51,FWD,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
431,327,Admiral Muskwe,45,FWD,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
432,328,Chiedozie Ogbene,49,FWD,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
433,329,Fred Onyedinma,50,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
434,330,Gabriel Osho,44,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
435,331,Aribim Pepple,45,FWD,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
436,332,Dion Pereira,44,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
437,333,Dan Potts,39,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
438,334,Glen Rea,44,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
439,335,James Shea,43,GKP,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
440,336,Joe Taylor,45,FWD,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
441,337,Elliot Thorpe,45,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
442,338,Jack Walton,40,GKP,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
443,339,Louie Watson,44,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
444,340,Cauley Woodrow,44,FWD,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
445,393,Teden Mengi,39,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
446,553,Ryan Giles,43,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
447,575,Tom Lockyer,43,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
448,582,Pelly Ruddock Mpanzu,47,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
449,586,Tahith Chong,48,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
450,602,Issa Kaboré,40,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
451,614,Thomas Kaminski,45,GKP,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
452,630,Ross Barkley,49,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
453,631,Jacob Brown,49,FWD,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
454,648,Aidan Francis-Clarke,40,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
455,665,Tim Krul,44,GKP,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
456,682,Joseph Johnson,40,DEF,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
457,727,Andros Townsend,50,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
458,729,Jayden Luker,45,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
459,734,Zack Nelson,45,MID,Luton,Newcastle,2023-12-23T15:00:00Z,True,Luton
460,341,Manuel Akanji,49,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
461,342,Nathan Aké,50,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
462,343,Julián Álvarez,69,FWD,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
463,344,Bernardo Veiga de Carvalho e Silva,64,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
464,345,Oscar Bobb,44,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
465,346,João Cancelo,58,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
466,347,Scott Carson,39,GKP,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
467,348,Shea Charles,45,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
468,349,Kevin De Bruyne,102,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
469,350,Rúben Gato Alves Dias,55,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
470,352,Ederson Santana de Moraes,55,GKP,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
471,353,Phil Foden,76,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
472,354,Jack Grealish,72,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
473,355,Erling Haaland,139,FWD,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
474,356,Mateo Kovačić,47,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
475,357,Aymeric Laporte,49,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
476,358,Rico Lewis,43,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
477,359,Riyad Mahrez,75,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
478,361,Stefan Ortega Moreno,39,GKP,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
479,363,Máximo Perrone,44,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
480,364,Kalvin Phillips,47,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
481,365,Rodrigo Hernandez,56,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
482,366,Sergio Gómez,39,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
483,367,Zack Steffen,39,GKP,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
484,368,John Stones,53,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
485,369,Kyle Walker,53,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
486,566,Matheus Luiz Nunes,48,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
487,616,Joško Gvardiol,49,DEF,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
488,678,Jérémy Doku,66,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
489,762,Mahamadou Susoho,45,MID,Everton,Man City,2023-12-27T20:15:00Z,False,Man City
490,209,Mason Mount,68,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
491,370,Alex Telles,45,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
492,371,Amad Diallo,44,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
493,372,Antony Matheus dos Santos,68,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
494,373,Bruno Borges Fernandes,82,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
495,374,Brandon Williams,40,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
496,375,Eric Bailly,40,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
497,376,Carlos Henrique Casimiro,54,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
498,377,Diogo Dalot Teixeira,51,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
499,379,Christian Eriksen,58,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
500,380,Álvaro Fernández Carreras,40,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
501,381,Frederico Rodrigues de Paula Santos,50,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
502,382,Alejandro Garnacho,48,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
503,383,Hannibal Mejbri,44,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
504,384,Tom Heaton,40,GKP,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
505,386,Victor Lindelöf,45,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
506,387,Harry Maguire,43,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
507,388,Kobbie Mainoo,44,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
508,389,Tyrell Malacia,43,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
509,390,Anthony Martial,64,FWD,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
510,391,Lisandro Martínez,47,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
511,392,Scott McTominay,49,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
512,394,Facundo Pellistri Rebollo,44,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
513,395,Raphaël Varane,49,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
514,396,Marcus Rashford,85,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
515,397,Jadon Sancho,67,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
516,398,Luke Shaw,52,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
517,399,Shola Shoretire,44,FWD,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
518,400,Donny van de Beek,47,MID,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
519,401,Aaron Wan-Bissaka,44,DEF,West Ham,Man Utd,2023-12-23T12:30:00Z,False,Man Utd
