,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,team Goal scored,team Goal conceded,element_type_ex,season,mean assists 3,mean assists all,mean bonus 3,mean bonus all,mean bps 3,mean bps all,mean clean_sheets 3,mean clean_sheets all,mean creativity 3,mean creativity all,mean goals_conceded 3,mean goals_conceded all,mean goals_scored 3,mean goals_scored all,mean ict_index 3,mean ict_index all,mean influence 3,mean influence all,mean minutes 3,mean minutes all,mean own_goals 3,mean own_goals all,mean penalties_missed 3,mean penalties_missed all,mean penalties_saved 3,mean penalties_saved all,mean red_cards 3,mean red_cards all,mean saves 3,mean saves all,mean selected 3,mean selected all,mean threat 3,mean threat all,mean total_points 3,mean total_points all,mean transfers_in 3,mean transfers_in all,mean transfers_out 3,mean transfers_out all,mean value 3,mean value all,mean match_result 3,mean match_result all,mean team Goal scored 3,mean team Goal scored all,mean team Goal conceded 3,mean team Goal conceded all,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3,ratio_goal_scored 3,ratio_goal_scored all,opp mean team Goal scored 3,opp mean team Goal conceded 3,opp mean team Goal scored all,opp mean team Goal conceded all,opp mean match_result all
0,2.0,False,2023-10-21T14:00:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,27.6,0.0,0.0,2.8,43,-22812.0,267375.0,2231.0,25043.0,Jason Steele,43.0,GKP,Brighton,9,0.0,Man City,6,1,2.6315789473684212,1,0.0,1.0,65.0,1350.0,23.0,13.0,347.6,0.0,8.0,332.0,36.1,6.0,0.0,1.0,6.0,40.0,1.0,2.0,,2023-24,0.0,0.0,0.0,0.0,5.333333333333333,10.714285714285714,0.0,0.0,0.0,0.0,2.0,1.2857142857142858,0.0,0.0,1.2333333333333334,1.7428571428571427,12.200000000000001,17.428571428571427,30.0,51.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.8571428571428572,324239.0,395056.85714285716,0.0,0.0,0.0,1.1428571428571428,8249.0,7567.571428571428,33468.666666666664,38942.0,44.0,44.42857142857143,1.3333333333333333,2.2857142857142856,2.0,2.857142857142857,3.0,1.8571428571428572,7.542472332656507,0.0,1.7441967269268173,17.25340546095176,42.42640687119285,30284.41715910456,0.0,0.0,7194.351441698318,8824.748696453376,0.0,0.0,0.0,1.0,1.0,2.142857142857143,0.7142857142857143,2.142857142857143
1,0.0,True,2023-10-21T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,164.0,5547.0,473.0,309.0,Javier Manquillo Gaitán,40.0,DEF,Newcastle,9,3.0,Crystal Palace,4,11,2.094240837696335,8,0.0,0.0,4.0,34.0,1.0,5.5,12.0,2.0,0.0,19.0,2.0,0.0,0.0,0.0,0.1,42.0,4.0,0.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4447.0,4324.285714285715,0.0,0.0,0.0,0.0,523.6666666666666,265.7142857142857,271.0,397.2857142857143,40.0,40.0,2.3333333333333335,1.8571428571428572,4.0,2.7142857142857144,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,442.2962807892465,0.0,0.0,173.03628392783855,86.40987597877147,0.0,0.0,0.0,0.3333333333333333,0.0,1.25,0.875,1.875
2,6.0,True,2023-10-21T14:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,1.9,0.0,1.7,47,204838.0,1208039.0,243717.0,38879.0,Dan Burn,47.0,DEF,Newcastle,9,3.0,Crystal Palace,4,11,2.4607329842931938,2,1.0,0.0,129.0,3109.0,30.0,230.4,550.2,265.0,6.0,584.0,104.8,14.0,0.0,5.0,4.3,45.0,4.0,0.0,,2023-24,0.0,0.0,0.0,0.0,25.666666666666668,18.142857142857142,0.6666666666666666,0.42857142857142855,8.533333333333333,5.942857142857143,0.6666666666666666,1.0,0.3333333333333333,0.14285714285714285,5.833333333333333,3.7428571428571433,25.46666666666667,18.82857142857143,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591798.3333333334,419729.14285714284,24.333333333333332,12.571428571428571,6.333333333333333,4.142857142857143,263992.0,123554.42857142857,41262.666666666664,28094.571428571428,45.333333333333336,45.142857142857146,2.3333333333333335,1.8571428571428572,4.0,2.7142857142857144,0.6666666666666666,1.0,11.728408057172787,7.498592460514766,3.3905096306537095,17.83953163311439,0.0,292496.4487548904,15.96524001977073,4.4969125210773475,251377.64340264365,23043.038375083168,0.4714045207910317,8.333333333333332,5.263157894736842,0.3333333333333333,0.0,1.25,0.875,1.875
3,0.0,False,2023-10-21T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-74.0,2202.0,0.0,74.0,Aaron Connolly,45.0,FWD,Brighton,9,0.0,Man City,6,1,2.7539779681762546,4,,,,,,,,,,,,,,,,,1.0,2.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.6666666666665,3262.25,0.0,0.0,0.0,0.0,0.0,0.0,143.33333333333334,420.5,45.0,45.0,1.3333333333333333,2.0,2.0,2.625,3.0,2.0,0.0,0.0,0.0,0.0,0.0,106.62811803438882,0.0,0.0,0.0,23.79542439676633,0.0,0.0,0.0,1.0,1.0,2.142857142857143,0.7142857142857143,2.142857142857143
4,0.0,False,2023-10-21T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,-4328.0,58826.0,163.0,4491.0,Julio Enciso,51.0,MID,Brighton,9,0.0,Man City,6,1,3.121175030599755,3,4.0,3.0,57.0,794.0,12.0,161.0,255.8,370.0,7.0,189.0,78.5,4.0,0.0,1.0,2.4,46.0,1.0,2.0,,2023-24,0.0,0.25,0.0,0.0,0.0,3.75,0.0,0.0,0.0,3.125,0.0,0.125,0.0,0.0,0.0,1.175,0.0,4.875,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71428.0,176420.375,0.0,3.75,0.0,1.0,145.66666666666666,5760.0,12652.666666666666,46075.625,51.666666666666664,53.0,1.3333333333333333,2.0,2.0,2.625,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7940.334669689098,0.0,0.0,5.2493385826745405,4749.966058358265,0.4714045207910317,0.0,0.0,1.0,1.0,2.142857142857143,0.7142857142857143,2.142857142857143
5,0.0,False,2023-10-21T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,-544.0,10287.0,285.0,829.0,Mahmoud Dahoud,48.0,MID,Brighton,9,0.0,Man City,6,1,2.9375764993880047,7,,,,,,,,,,,,,,,,,1.0,2.0,,2023-24,0.3333333333333333,0.125,0.0,0.0,7.0,-1.0,0.0,0.125,4.3,4.75,0.3333333333333333,0.375,0.0,0.0,1.3,1.05,7.333333333333333,5.425,24.333333333333332,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10574.333333333334,11741.375,1.3333333333333333,0.5,1.6666666666666667,1.375,1092.6666666666667,873.5,893.0,1653.125,48.0,48.875,1.3333333333333333,2.0,2.0,2.625,3.0,2.0,9.899494936611665,6.081118318204309,1.8384776310850233,10.370899457402697,34.41253001774532,593.7116771258213,1.8856180831641267,2.357022603955158,607.64536440994,187.90600487122987,0.0,0.0,0.0,1.0,1.0,2.142857142857143,0.7142857142857143,2.142857142857143
6,0.0,False,2023-10-21T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,-412.0,6625.0,0.0,412.0,Steven Alzate,44.0,MID,Brighton,9,0.0,Man City,6,1,2.692778457772338,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44.0,1.0,2.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7709.666666666667,10324.125,0.0,0.0,0.0,0.0,0.0,344.0,981.6666666666666,1389.375,44.0,44.25,1.3333333333333333,2.0,2.0,2.625,3.0,2.0,0.0,0.0,0.0,0.0,0.0,636.0085603896293,0.0,0.0,0.0,332.4758972049286,0.0,0.0,0.0,1.0,1.0,2.142857142857143,0.7142857142857143,2.142857142857143
7,2.0,False,2023-10-21T14:00:00Z,64.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,4.1,2.0,0.7,53,-34417.0,950607.0,49339.0,83756.0,João Pedro Junqueira de Jesus,53.0,FWD,Brighton,9,0.0,Man City,6,1,3.2435740514075886,3,,,,,,,,,,,,,,,,,1.0,2.0,,2023-24,0.3333333333333333,0.125,0.0,0.375,7.333333333333333,-1.0,0.0,0.125,19.766666666666666,17.225,1.6666666666666667,1.125,0.0,0.25,4.466666666666667,4.4375,12.066666666666668,12.75,53.333333333333336,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078842.3333333333,1581162.0,13.0,14.375,2.3333333333333335,3.0,63529.0,72768.75,156014.33333333334,243443.25,53.666666666666664,54.5,1.3333333333333333,2.0,2.0,2.625,3.0,2.0,6.599663291074444,4.880118395649388,1.0208928554075705,7.361763073853679,25.590796956892312,88247.88162267063,3.265986323710904,1.247219128924647,10169.56678854447,17878.925104404036,0.4714045207910317,0.0,9.523809523809524,1.0,1.0,2.142857142857143,0.7142857142857143,2.142857142857143
8,1.0,False,2023-10-21T14:00:00Z,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.6,1.8,0.0,0.4,44,17.0,82652.0,6191.0,6174.0,Joël Veltman,44.0,DEF,Brighton,9,0.0,Man City,6,1,2.692778457772338,2,1.0,1.0,95.0,2183.0,29.0,200.8,406.2,162.0,6.0,447.0,77.2,10.0,0.0,6.0,2.4,46.0,1.0,2.0,,2023-24,0.0,0.125,0.0,0.0,12.666666666666666,11.875,0.0,0.0,5.633333333333333,4.862500000000001,3.0,1.625,0.0,0.0,2.3333333333333335,2.225,15.600000000000001,14.375,90.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84516.33333333333,84378.625,2.0,2.875,-1.0,-1.0,8053.333333333333,5260.125,7217.0,9102.875,44.0,44.25,1.3333333333333333,2.0,2.0,2.625,3.0,2.0,7.039570693980959,5.139606556493946,1.2119772641798563,8.486852577172922,0.0,1997.0361928506843,0.0,-1.0,2898.4742346429252,1766.6754087834017,0.0,0.0,0.0,1.0,1.0,2.142857142857143,0.7142857142857143,2.142857142857143
9,1.0,False,2023-10-21T14:00:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,6.8,15.8,0.0,2.3,63,-23959.0,600816.0,25962.0,49921.0,Solly March,63.0,MID,Brighton,9,0.0,Man City,6,1,3.8555691554467564,1,6.0,10.0,147.0,2719.0,40.0,965.8,791.8,955.0,16.0,559.0,271.4,10.0,0.0,2.0,4.4,52.0,1.0,2.0,,2023-24,0.3333333333333333,0.125,0.6666666666666666,0.75,13.0,15.5,0.0,0.25,7.466666666666668,13.8375,1.6666666666666667,1.125,0.0,0.375,2.8666666666666667,5.5125,16.0,23.825,50.333333333333336,58.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725504.3333333334,723417.375,5.333333333333333,17.375,3.0,4.75,28723.333333333332,124156.75,158108.0,101637.5,64.33333333333333,65.125,1.3333333333333333,2.0,2.0,2.625,3.0,2.0,14.352700094407323,7.147182817182041,2.994810326028827,18.03404188380039,37.50851755120281,97770.99683216673,4.988876515698588,2.943920288775949,16906.32276858441,40205.89733691647,0.4714045207910317,0.0,14.285714285714285,1.0,1.0,2.142857142857143,0.7142857142857143,2.142857142857143
