,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,team Goal scored,team Goal conceded,element_type_ex,season,mean assists 3,mean assists all,mean bonus 3,mean bonus all,mean bps 3,mean bps all,mean clean_sheets 3,mean clean_sheets all,mean creativity 3,mean creativity all,mean goals_conceded 3,mean goals_conceded all,mean goals_scored 3,mean goals_scored all,mean ict_index 3,mean ict_index all,mean influence 3,mean influence all,mean minutes 3,mean minutes all,mean own_goals 3,mean own_goals all,mean penalties_missed 3,mean penalties_missed all,mean penalties_saved 3,mean penalties_saved all,mean red_cards 3,mean red_cards all,mean saves 3,mean saves all,mean selected 3,mean selected all,mean threat 3,mean threat all,mean total_points 3,mean total_points all,mean transfers_in 3,mean transfers_in all,mean transfers_out 3,mean transfers_out all,mean value 3,mean value all,mean match_result 3,mean match_result all,mean team Goal scored 3,mean team Goal scored all,mean team Goal conceded 3,mean team Goal conceded all,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3,ratio_goal_scored 3,ratio_goal_scored all,opp mean team Goal scored 3,opp mean team Goal conceded 3,opp mean team Goal scored all,opp mean team Goal conceded all,opp mean match_result all
0,0.0,True,2023-10-08T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,-35959.0,287721.0,2734.0,38693.0,Jason Steele,44.0,GKP,Brighton,8,1.0,Liverpool,6,5,2.684563758389262,0,0.0,1.0,65.0,1350.0,23.0,13.0,347.6,0.0,8.0,332.0,36.1,6.0,0.0,1.0,6.0,40.0,2.0,2.0,,2023-24,0.0,0.0,0.0,0.0,12.0,12.5,0.0,0.0,0.0,0.0,2.3333333333333335,1.5,0.0,0.0,2.066666666666667,2.033333333333333,20.46666666666667,20.333333333333332,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.1666666666666665,348377.6666666667,412946.1666666667,0.0,0.0,1.0,1.3333333333333333,8903.333333333334,8373.166666666666,47106.666666666664,38983.5,44.0,44.5,2.0,2.5,2.3333333333333335,3.0,2.6666666666666665,1.8333333333333333,8.640987597877148,0.0,1.5412837362262524,15.252832159598718,42.42640687119285,17874.694987296676,0.0,1.4142135623730951,6737.781550497332,24338.55364551385,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,2.6,1.0,2.4
1,0.0,False,2023-10-08T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,201.0,4980.0,552.0,351.0,Javier Manquillo Gaitán,40.0,DEF,Newcastle,8,1.0,West Ham,4,14,2.097535395909806,8,0.0,0.0,4.0,34.0,1.0,5.5,12.0,2.0,0.0,19.0,2.0,0.0,0.0,0.0,0.1,42.0,2.0,2.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,4215.0,0.0,0.0,0.0,0.0,384.0,218.0,236.33333333333334,405.0,40.0,40.0,3.0,2.0,3.6666666666666665,2.8333333333333335,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,378.2142250101125,0.0,0.0,247.06409424816601,65.75374936500242,0.0,0.0,0.0,1.3333333333333333,2.0,1.8,1.6,1.8
2,1.0,False,2023-10-08T13:00:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.8,18.8,26.0,6.0,46,547502.0,1002483.0,616582.0,69080.0,Dan Burn,46.0,DEF,Newcastle,8,1.0,West Ham,4,14,2.412165705296277,3,1.0,0.0,129.0,3109.0,30.0,230.4,550.2,265.0,6.0,584.0,104.8,14.0,0.0,5.0,4.3,45.0,2.0,2.0,,2023-24,0.0,0.0,0.0,0.0,29.0,18.666666666666668,1.0,0.5,6.466666666666668,3.8000000000000003,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,4.966666666666667,3.366666666666667,27.133333333333336,19.5,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359222.3333333333,322603.5,16.333333333333332,10.333333333333334,8.0,4.666666666666667,72883.0,41383.166666666664,28206.333333333332,21263.666666666668,45.0,45.0,3.0,2.0,3.6666666666666665,2.8333333333333335,0.0,0.8333333333333334,9.41629792788369,4.726050735609548,3.564952859280034,16.97789412409233,0.0,52024.70583183425,18.873850222522755,2.8284271247461903,38337.64135502687,12063.687035433606,0.0,9.090909090909092,5.88235294117647,1.3333333333333333,2.0,1.8,1.6,1.8
3,0.0,False,2023-10-08T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,279.0,5789.0,849.0,570.0,Omari Kellyman,45.0,MID,Aston Villa,8,1.0,Wolves,7,13,2.9013539651837523,11,,,,,,,,,,,,,,,,,1.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5017.333333333333,4422.166666666667,0.0,0.0,0.0,0.0,649.6666666666666,484.0,439.6666666666667,472.1666666666667,45.0,45.0,3.0,2.5,3.3333333333333335,2.8333333333333335,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,254.30995960747498,0.0,0.0,150.04295681200398,60.01296156294535,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,1.7142857142857142,1.2857142857142858,1.8571428571428572
4,0.0,True,2023-10-08T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-116.0,2271.0,0.0,116.0,Aaron Connolly,45.0,FWD,Brighton,8,1.0,Liverpool,6,5,2.7455765710799267,4,,,,,,,,,,,,,,,,,2.0,2.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.3333333333335,3403.8571428571427,0.0,0.0,0.0,0.0,0.0,0.0,224.33333333333334,464.0,45.0,45.0,2.0,2.142857142857143,2.3333333333333335,2.7142857142857144,2.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,126.36015546401045,0.0,0.0,0.0,96.23004843718111,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,2.6,1.0,2.4
5,8.0,True,2023-10-08T13:00:00Z,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,52.6,15.1,41.0,10.9,50,-15319.0,344242.0,10822.0,26141.0,Lewis Dunk,50.0,DEF,Brighton,8,1.0,Liverpool,6,5,3.050640634533252,1,1.0,1.0,112.0,3240.0,50.0,163.6,661.4,198.0,7.0,648.0,102.4,12.0,0.0,4.0,8.2,48.0,2.0,2.0,,2023-24,0.0,0.0,0.0,0.0,13.333333333333334,13.571428571428571,0.0,0.0,1.6333333333333335,5.5857142857142845,2.6666666666666665,2.0,0.0,0.0,2.8333333333333335,3.3714285714285714,21.333333333333332,17.37142857142857,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371763.0,380403.28571428574,5.666666666666667,10.857142857142858,0.3333333333333333,1.1428571428571428,18829.333333333332,17397.428571428572,32168.333333333332,30103.0,50.0,50.0,2.0,2.142857142857143,2.3333333333333335,2.7142857142857144,2.6666666666666665,2.0,2.6246692913372702,1.6110727964792764,0.8178562764256864,2.3795424396766327,0.0,10550.64683641087,6.649979114420001,1.699673171197595,3647.6349719906034,3061.470380207669,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,2.6,1.0,2.4
6,0.0,True,2023-10-08T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,-5039.0,67604.0,0.0,5039.0,Andi Zeqiri,44.0,FWD,Brighton,8,1.0,Liverpool,6,5,2.684563758389262,5,,,,,,,,,,,,,,,,,2.0,2.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81061.33333333333,92970.28571428571,0.0,0.0,0.0,0.0,2326.0,3696.5714285714284,11070.666666666666,11050.285714285714,44.0,44.42857142857143,2.0,2.142857142857143,2.3333333333333335,2.7142857142857144,2.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,7390.873170486842,0.0,0.0,3289.4607460798193,3321.4239248986105,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,2.6,1.0,2.4
7,0.0,True,2023-10-08T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,-129.0,3472.0,106.0,235.0,Facundo Buonanotte,48.0,MID,Brighton,8,1.0,Liverpool,6,5,2.928615009151922,7,1.0,1.0,26.0,558.0,12.0,96.1,87.8,102.0,2.0,72.0,27.8,1.0,0.0,2.0,0.1,45.0,2.0,2.0,,2023-24,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.6,0.2571428571428572,0.3333333333333333,0.14285714285714285,0.0,0.0,0.5,0.21428571428571427,2.066666666666667,0.8857142857142858,15.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3588.0,4064.5714285714284,2.3333333333333335,1.0,0.3333333333333333,0.14285714285714285,156.0,137.0,315.3333333333333,540.5714285714286,48.0,48.857142857142854,2.0,2.142857142857143,2.3333333333333335,2.7142857142857144,2.6666666666666665,2.0,-1.0,0.8485281374238571,0.7071067811865476,2.922708028904396,21.213203435596427,46.91126375047539,3.2998316455372216,0.4714045207910317,37.49666651850535,102.34690463755554,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,2.6,1.0,2.4
8,0.0,True,2023-10-08T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,-2176609.0,3928673.0,21132.0,2197741.0,Pervis Estupiñán,51.0,DEF,Brighton,8,1.0,Liverpool,6,5,3.172666259914582,0,1.0,7.0,128.0,2674.0,43.0,752.9,570.2,295.0,15.0,593.0,161.3,10.0,0.0,4.0,20.5,50.0,2.0,2.0,,2023-24,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.7142857142857143,5.666666666666667,16.0,0.0,0.0,5.6000000000000005,25.41428571428571,1.3333333333333333,1.4285714285714286,0.0,0.14285714285714285,2.3000000000000003,6.428571428571429,11.0,23.25714285714286,45.0,70.71428571428571,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6224378.333333333,5758030.142857143,6.333333333333333,15.714285714285714,1.3333333333333333,3.5714285714285716,134825.33333333334,257384.85714285713,174301.0,109232.0,53.0,52.142857142857146,2.0,2.142857142857143,2.3333333333333335,2.7142857142857144,2.6666666666666665,2.0,14.055445761538676,7.15588336033132,2.011632835948615,14.165686240583852,36.742346141747674,37765.23551569029,7.586537784494029,3.39934634239519,27913.624944739007,16433.06814525719,0.0,0.0,5.263157894736842,2.3333333333333335,1.3333333333333333,2.6,1.0,2.4
9,2.0,True,2023-10-08T13:00:00Z,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.8,21.5,6.0,3.0,63,-27307.0,152918.0,2606.0,29913.0,Pascal Groß,63.0,MID,Brighton,8,1.0,Liverpool,6,5,3.8438071995118976,2,9.0,8.0,159.0,3240.0,51.0,1215.4,888.4,578.0,14.0,748.0,268.6,11.0,0.0,7.0,11.0,54.0,2.0,2.0,,2023-24,0.0,0.0,1.0,0.8571428571428571,11.333333333333334,16.0,0.0,0.14285714285714285,0.7000000000000001,31.842857142857145,0.3333333333333333,0.8571428571428571,0.3333333333333333,0.2857142857142857,2.533333333333333,7.142857142857143,16.066666666666666,24.82857142857143,30.0,62.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228354.0,270265.4285714286,8.666666666666666,14.857142857142858,3.3333333333333335,3.7142857142857144,35086.333333333336,17382.85714285714,57533.0,49028.142857142855,63.0,63.857142857142854,2.0,2.142857142857143,2.3333333333333335,2.7142857142857144,2.6666666666666665,2.0,16.027753706895076,0.9899494936611666,3.582674358011841,22.72169790212773,42.42640687119285,47723.76649706796,12.256517540566824,4.714045207910316,45263.31253405517,37391.85711711397,0.0,14.285714285714285,10.526315789473683,2.3333333333333335,1.3333333333333333,2.6,1.0,2.4
