,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,team Goal scored,team Goal conceded,element_type_ex,season,mean assists 3,mean assists all,mean bonus 3,mean bonus all,mean bps 3,mean bps all,mean clean_sheets 3,mean clean_sheets all,mean creativity 3,mean creativity all,mean goals_conceded 3,mean goals_conceded all,mean goals_scored 3,mean goals_scored all,mean ict_index 3,mean ict_index all,mean influence 3,mean influence all,mean minutes 3,mean minutes all,mean own_goals 3,mean own_goals all,mean penalties_missed 3,mean penalties_missed all,mean penalties_saved 3,mean penalties_saved all,mean red_cards 3,mean red_cards all,mean saves 3,mean saves all,mean selected 3,mean selected all,mean threat 3,mean threat all,mean total_points 3,mean total_points all,mean transfers_in 3,mean transfers_in all,mean transfers_out 3,mean transfers_out all,mean value 3,mean value all,mean match_result 3,mean match_result all,mean team Goal scored 3,mean team Goal scored all,mean team Goal conceded 3,mean team Goal conceded all,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3,ratio_goal_scored 3,ratio_goal_scored all,opp mean team Goal scored 3,opp mean team Goal conceded 3,opp mean team Goal scored all,opp mean team Goal conceded all,opp mean match_result all
0,0.0,False,2023-12-16T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,244.0,3465.0,445.0,201.0,Fodé Ballo-Touré,45.0,DEF,Fulham,13,0.0,Burnley,10,20,2.8213166144200628,0,,,,,,,,,,,,,,,,,0.0,3.0,,2023-24,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,4.3,4.3,16.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929.0,2929.0,0.0,0.0,0.5,0.5,195.5,195.5,107.0,107.0,45.0,45.0,3.0,3.0,5.0,5.0,0.0,0.0,2.5,0.4,0.19999999999999998,1.5,1.5,103.0,0.0,0.5,29.5,8.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.5
1,6.0,True,2023-12-10T14:00:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.2,5.7,0.0,2.4,45,1473.0,52164.0,3202.0,1729.0,Timothy Castagne,45.0,DEF,Fulham,13,3.0,Burnley,10,20,2.8213166144200628,0,2.0,4.0,114.0,3255.0,63.0,377.3,679.8,289.0,11.0,615.0,135.0,8.0,0.0,3.0,5.5,43.0,5.0,0.0,,2023-24,0.0,0.0,0.0,0.0,14.5,14.5,0.5,0.5,3.5,3.5,1.0,1.0,0.0,0.0,1.1,1.1,6.5,6.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51002.0,51002.0,1.0,1.0,3.0,3.0,1320.0,1320.0,4079.5,4079.5,45.0,45.0,1.5,1.5,4.0,4.0,2.0,2.0,11.5,3.2,0.7,3.1,37.5,690.0,1.0,3.0,145.0,937.5,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.5
2,0.0,True,2023-12-10T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,55.0,2162.0,138.0,83.0,Steven Benda,40.0,GKP,Fulham,13,3.0,Burnley,10,20,2.5078369905956115,1,,,,,,,,,,,,,,,,,5.0,0.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.0,2036.0,0.0,0.0,0.0,0.0,120.0,120.0,100.5,100.5,40.0,40.0,1.5,1.5,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,17.0,15.5,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.5
3,0.0,False,2023-12-05T19:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,-8.0,617.0,12.0,20.0,Han-Noah Massengo,50.0,MID,Burnley,13,0.0,Fulham,20,10,2.6624068157614484,2,,,,,,,,,,,,,,,,,0.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,593.0,0.0,0.0,0.0,0.0,24.0,24.0,29.0,29.0,50.0,50.0,1.5,1.5,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,3.0
4,0.0,True,2023-12-06T19:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,10.0,2542.0,116.0,106.0,Luke Harris,45.0,MID,Fulham,13,3.0,Burnley,10,20,2.8213166144200628,10,0.0,0.0,3.0,10.0,1.0,1.6,0.6,0.0,0.0,7.0,0.2,0.0,0.0,0.0,0.0,43.0,5.0,0.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.0,2524.0,0.0,0.0,0.0,0.0,124.5,124.5,162.0,162.0,45.0,45.0,1.5,1.5,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.5,14.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.5
5,0.0,True,2023-11-25T12:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,-31.0,4359.0,0.0,31.0,Riyad Mahrez,75.0,MID,Man City,13,1.0,Everton,1,17,4.485645933014354,1,5.0,12.0,126.0,1913.0,23.0,773.4,533.6,520.0,11.0,470.0,182.5,6.0,0.0,2.0,8.9,75.0,1.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414.333333333333,5225.090909090909,0.0,0.0,0.0,0.0,0.0,0.0,31.666666666666668,410.09090909090907,75.0,75.0,2.3333333333333335,2.272727272727273,4.333333333333333,2.727272727272727,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,21.853044537445015,0.0,0.0,0.0,9.285592184789413,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
6,0.0,True,2023-11-25T12:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,46.0,9299.0,310.0,264.0,Scott Carson,39.0,GKP,Man City,13,1.0,Everton,1,17,2.3325358851674642,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,38.0,1.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9219.0,8066.090909090909,0.0,0.0,0.0,0.0,299.6666666666667,448.72727272727275,335.6666666666667,408.45454545454544,39.0,39.36363636363637,2.3333333333333335,2.272727272727273,4.333333333333333,2.727272727272727,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,38.40138886377245,0.0,0.0,89.05928113091613,13.767917618708921,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
7,2.0,True,2023-11-25T12:30:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.6,7.0,0.0,2.0,49,43559.0,528212.0,54094.0,10535.0,Manuel Akanji,49.0,DEF,Man City,13,1.0,Everton,1,17,2.930622009569378,6,0.0,1.0,82.0,2284.0,23.0,146.5,385.6,180.0,5.0,460.0,71.4,7.0,0.0,2.0,3.6,51.0,1.0,1.0,,2023-24,0.0,0.0,0.0,0.09090909090909091,17.333333333333332,16.454545454545453,0.0,0.2727272727272727,5.466666666666668,8.68181818181818,1.6666666666666667,0.9090909090909091,0.6666666666666666,0.18181818181818182,5.033333333333333,3.4545454545454546,32.733333333333334,20.49090909090909,60.0,73.63636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,488446.3333333333,658133.9090909091,12.0,5.454545454545454,4.666666666666667,-1.0,7886.666666666667,30376.727272727272,90624.33333333333,81920.09090909091,49.333333333333336,50.0,2.3333333333333335,2.272727272727273,4.333333333333333,2.727272727272727,1.6666666666666667,1.0,12.283683848458853,5.987394165151388,3.5649528592800337,23.386795894739883,42.42640687119285,15638.47738396833,8.524474568362947,3.39934634239519,7226.8151737508515,84168.45434933182,0.4714045207910317,15.384615384615385,6.666666666666668,2.0,0.0,2.0,0.0,3.0
8,2.0,True,2023-11-25T12:30:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.6,1.8,7.0,2.5,55,-16420.0,752059.0,18630.0,35050.0,Rúben Gato Alves Dias,55.0,DEF,Man City,13,1.0,Everton,1,17,3.289473684210526,1,0.0,0.0,80.0,1997.0,16.0,83.7,416.8,124.0,1.0,432.0,62.5,9.0,0.0,3.0,7.4,60.0,1.0,1.0,,2023-24,0.0,0.0,0.0,0.09090909090909091,13.0,12.545454545454545,0.3333333333333333,0.2727272727272727,2.6333333333333333,3.727272727272727,1.3333333333333333,0.8181818181818182,0.0,0.0,1.2333333333333334,2.2,8.799999999999999,12.436363636363637,60.0,66.81818181818181,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776831.3333333334,767686.7272727273,0.6666666666666666,5.7272727272727275,2.0,-1.0,15708.333333333334,33792.545454545456,40998.666666666664,46626.27272727273,55.0,55.0,2.3333333333333335,2.272727272727273,4.333333333333333,2.727272727272727,1.6666666666666667,1.0,9.899494936611665,2.6737406173540634,0.8956685895029602,6.299206299209449,42.42640687119285,12016.946959283054,0.9428090415820634,2.8284271247461903,6084.872736731822,16174.173679734686,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
9,2.0,True,2023-11-25T12:30:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,49.0,8.0,6.5,71,-71260.0,3301296.0,132294.0,203554.0,Julián Álvarez,69.0,FWD,Man City,13,1.0,Everton,1,17,4.246411483253588,1,9.0,3.0,103.0,1448.0,16.0,271.1,430.8,545.0,14.0,393.0,124.7,5.0,0.0,0.0,7.7,61.0,1.0,1.0,,2023-24,0.3333333333333333,0.5454545454545454,0.0,1.0,15.666666666666666,24.272727272727273,0.6666666666666666,0.45454545454545453,39.0,31.30909090909091,1.0,0.7272727272727273,0.0,0.36363636363636365,6.8,7.527272727272727,8.733333333333334,23.636363636363637,78.0,81.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429154.0,2410564.4545454546,20.0,20.272727272727273,3.0,5.818181818181818,202494.66666666666,340477.54545454547,204921.33333333334,133305.9090909091,71.66666666666667,68.9090909090909,2.3333333333333335,2.272727272727273,4.333333333333333,2.727272727272727,1.6666666666666667,1.0,2.357022603955158,15.182446004075452,0.8286535263104036,0.3399346342395186,6.531972647421808,51517.46481210684,10.03327796219494,1.4142135623730951,73948.77123312387,34327.126691421305,0.4714045207910317,0.0,13.333333333333336,2.0,0.0,2.0,0.0,3.0
