,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,team Goal scored,team Goal conceded,element_type_ex,season,mean assists 3,mean assists all,mean bonus 3,mean bonus all,mean bps 3,mean bps all,mean clean_sheets 3,mean clean_sheets all,mean creativity 3,mean creativity all,mean goals_conceded 3,mean goals_conceded all,mean goals_scored 3,mean goals_scored all,mean ict_index 3,mean ict_index all,mean influence 3,mean influence all,mean minutes 3,mean minutes all,mean own_goals 3,mean own_goals all,mean penalties_missed 3,mean penalties_missed all,mean penalties_saved 3,mean penalties_saved all,mean red_cards 3,mean red_cards all,mean saves 3,mean saves all,mean selected 3,mean selected all,mean threat 3,mean threat all,mean total_points 3,mean total_points all,mean transfers_in 3,mean transfers_in all,mean transfers_out 3,mean transfers_out all,mean value 3,mean value all,mean match_result 3,mean match_result all,mean team Goal scored 3,mean team Goal scored all,mean team Goal conceded 3,mean team Goal conceded all,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3,ratio_goal_scored 3,ratio_goal_scored all,opp mean team Goal scored 3,opp mean team Goal conceded 3,opp mean team Goal scored all,opp mean team Goal conceded all,opp mean match_result all
0,0.0,False,2023-12-16T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,84.0,2335.0,188.0,104.0,Steven Benda,40.0,GKP,Fulham,14,0.0,Burnley,10,20,2.5823111684958038,1,,,,,,,,,,,,,,,,,0.0,3.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2078.0,2078.0,0.0,0.0,0.0,0.0,126.0,126.0,94.66666666666667,94.66666666666667,40.0,40.0,2.0,2.0,4.333333333333333,4.333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,63.07667292007931,0.0,0.0,16.268579122549905,15.107025591499546,0.0,0.0,0.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0
1,2.0,False,2023-12-16T15:00:00Z,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.2,11.0,0.0,1.6,45,6972.0,60082.0,9192.0,2220.0,Timothy Castagne,45.0,DEF,Fulham,14,0.0,Burnley,10,20,2.905100064557779,0,2.0,4.0,114.0,3255.0,63.0,377.3,679.8,289.0,11.0,615.0,135.0,8.0,0.0,3.0,5.5,43.0,0.0,3.0,,2023-24,0.0,0.0,0.0,0.0,19.0,19.0,0.6666666666666666,0.6666666666666666,4.233333333333333,4.233333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,1.5333333333333332,1.5333333333333332,10.4,10.4,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51389.333333333336,51389.333333333336,0.6666666666666666,0.6666666666666666,4.0,4.0,1947.3333333333333,1947.3333333333333,3296.0,3296.0,45.0,45.0,2.0,2.0,4.333333333333333,4.333333333333333,1.3333333333333333,1.3333333333333333,11.343133018115703,2.8110891523077357,0.8379870059984357,6.0684978921201465,35.35533905932738,785.782554032744,0.9428090415820634,2.8284271247461903,895.0479813333411,1346.7301140169102,0.0,0.0,0.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0
2,0.0,True,2023-12-10T14:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-49.0,2522.0,85.0,134.0,Luke Harris,45.0,MID,Fulham,14,3.0,Burnley,10,20,2.905100064557779,10,0.0,0.0,3.0,10.0,1.0,1.6,0.6,0.0,0.0,7.0,0.2,0.0,0.0,0.0,0.0,43.0,5.0,0.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530.0,2530.0,0.0,0.0,0.0,0.0,121.66666666666667,121.66666666666667,143.33333333333334,143.33333333333334,45.0,45.0,2.0,2.0,3.6666666666666665,3.6666666666666665,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.524474568362947,0.0,0.0,10.208928554075703,28.767265347188555,0.0,0.0,0.0,2.3333333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.0
3,2.0,False,2023-12-06T19:30:00Z,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,10.8,4.5,0.0,1.5,54,1377.0,7904.0,1603.0,226.0,Wataru Endo,54.0,MID,Liverpool,14,3.0,Arsenal,5,2,3.199052132701422,5,,,,,,,,,,,,,,,,,2.0,0.0,,2023-24,0.0,0.0,0.0,0.0,-1.0,-1.0,0.3333333333333333,0.3333333333333333,4.766666666666667,4.766666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,2.466666666666667,2.466666666666667,15.866666666666667,15.866666666666667,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6253.666666666667,6253.666666666667,4.0,4.0,3.0,3.0,287.0,287.0,333.0,333.0,54.0,54.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.3333333333333333,-1.0,4.1795799895311125,2.425329301810833,14.633599086425125,39.60639678974429,89.70445300479174,5.656854249492381,2.449489742783178,46.88283267892417,34.84250278036869,0.0,12.5,12.5,1.3333333333333333,0.6666666666666666,2.0833333333333335,0.75,2.25
4,0.0,False,2023-12-06T20:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,-2.0,562.0,19.0,21.0,Roméo Lavia,49.0,MID,Chelsea,14,0.0,Wolves,12,13,2.202247191011236,9,1.0,1.0,57.0,2219.0,50.0,247.1,344.8,46.0,0.0,317.0,64.2,4.0,0.0,9.0,0.2,45.0,1.0,2.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,551.0,0.0,0.0,0.0,0.0,24.333333333333332,24.333333333333332,23.0,23.0,49.0,49.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.6666666666666665,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,7.483314773547883,0.0,0.0,8.178562764256865,6.377042156569663,0.0,0.0,0.0,1.6666666666666667,2.0,1.6923076923076923,1.4615384615384615,1.6153846153846154
5,0.0,False,2023-12-15T20:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-451.0,8006.0,40.0,491.0,Ashley Phillips,40.0,DEF,Spurs,14,3.0,Everton,8,17,2.1401819154628146,10,,,,,,,,,,,,,,,,,2.0,0.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8846.333333333334,8846.333333333334,0.0,0.0,0.0,0.0,48.0,48.0,630.3333333333334,630.3333333333334,40.0,40.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.6666666666666665,2.0,2.0,0.0,0.0,0.0,0.0,0.0,322.8997092321735,0.0,0.0,17.72004514666935,261.1210872798714,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
6,0.0,False,2023-12-06T20:15:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-6.0,961.0,0.0,6.0,Bashir Humphreys,40.0,DEF,Chelsea,14,0.0,Wolves,12,13,1.797752808988764,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,2.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,976.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,11.333333333333334,40.0,40.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,2.6666666666666665,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,9.626352718795768,0.0,0.0,0.0,2.6246692913372702,0.0,0.0,0.0,1.6666666666666667,2.0,1.6923076923076923,1.4615384615384615,1.6153846153846154
7,1.0,True,2023-12-03T16:30:00Z,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,10.8,0.0,0.0,1.1,55,7077.0,1681077.0,40331.0,33254.0,Ederson Santana de Moraes,55.0,GKP,Man City,14,1.0,Everton,1,17,3.2993401319736053,0,0.0,1.0,121.0,3150.0,32.0,13.1,479.0,0.0,8.0,581.0,49.2,11.0,0.0,3.0,15.0,54.0,3.0,3.0,,2023-24,0.0,0.0,0.0,0.0,18.333333333333332,17.0,0.0,0.3333333333333333,0.0,0.8333333333333334,2.0,0.9166666666666666,0.0,0.0,2.3,1.8583333333333334,22.933333333333337,17.883333333333333,90.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.75,1747255.3333333333,1817386.5833333333,0.0,0.0,1.6666666666666667,3.0833333333333335,18056.666666666668,53270.083333333336,73741.66666666667,77686.75,55.0,55.5,1.6666666666666667,2.1666666666666665,3.6666666666666665,2.5833333333333335,2.0,1.0,4.9216076867444665,0.0,1.0801234497346432,10.804114442604211,0.0,71087.83451633777,0.0,0.4714045207910317,14028.14462270601,31291.755009196204,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
8,0.0,True,2023-12-03T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,-651.0,110305.0,0.0,651.0,João Cancelo,58.0,DEF,Man City,14,1.0,Everton,1,17,3.4793041391721657,0,2.0,2.0,73.0,1273.0,16.0,266.4,277.0,276.0,10.0,304.0,81.2,6.0,1.0,3.0,17.8,71.0,3.0,3.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112094.33333333333,154135.66666666666,0.0,0.0,0.0,0.0,0.0,1300.9166666666667,1313.6666666666667,18062.083333333332,58.0,58.25,1.6666666666666667,2.1666666666666665,3.6666666666666665,2.5833333333333335,2.0,1.0,0.0,0.0,0.0,0.0,0.0,950.1671198034352,0.0,0.0,0.0,205.30032202172072,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
9,0.0,True,2023-12-03T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,36.0,0.0,0.0,Shea Charles,45.0,MID,Man City,14,1.0,Everton,1,17,2.699460107978404,10,0.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,3.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,42.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833333333333335,45.0,45.0,1.6666666666666667,2.1666666666666665,3.6666666666666665,2.5833333333333335,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0
