,total_points,was_home,kickoff_time,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,name,cost,position,team,GW,match_result,opponent,last_season_position,opponent_last_season_position,percent_value,position rank,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,selected_by_percent_ex,now_cost_ex,team Goal scored,team Goal conceded,element_type_ex,season,mean assists 3,mean assists all,mean bonus 3,mean bonus all,mean bps 3,mean bps all,mean clean_sheets 3,mean clean_sheets all,mean creativity 3,mean creativity all,mean goals_conceded 3,mean goals_conceded all,mean goals_scored 3,mean goals_scored all,mean ict_index 3,mean ict_index all,mean influence 3,mean influence all,mean minutes 3,mean minutes all,mean own_goals 3,mean own_goals all,mean penalties_missed 3,mean penalties_missed all,mean penalties_saved 3,mean penalties_saved all,mean red_cards 3,mean red_cards all,mean saves 3,mean saves all,mean selected 3,mean selected all,mean threat 3,mean threat all,mean total_points 3,mean total_points all,mean transfers_in 3,mean transfers_in all,mean transfers_out 3,mean transfers_out all,mean value 3,mean value all,mean match_result 3,mean match_result all,mean team Goal scored 3,mean team Goal scored all,mean team Goal conceded 3,mean team Goal conceded all,std bps 3,std creativity 3,std ict_index 3,std influence 3,std minutes 3,std selected 3,std threat 3,std total_points 3,std transfers_in 3,std transfers_out 3,std value 3,ratio_goal_scored 3,ratio_goal_scored all,opp mean team Goal scored 3,opp mean team Goal conceded 3,opp mean team Goal scored all,opp mean team Goal conceded all,opp mean match_result all
0,0.0,True,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-59954.0,429654.0,4496.0,64450.0,Jason Steele,44.0,GKP,Brighton,4,3.0,Newcastle,6,4,2.722323049001815,0,0.0,1.0,65.0,1350.0,23.0,13.0,347.6,0.0,8.0,332.0,36.1,6.0,0.0,1.0,6.0,40.0,3.0,1.0,,2023-24,0.0,0.0,0.0,0.0,19.5,19.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,30.299999999999997,30.299999999999997,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,501445.0,501445.0,0.0,0.0,2.5,2.5,9516.5,9516.5,14065.5,14065.5,45.0,45.0,3.0,3.0,4.0,4.0,1.0,1.0,1.5,0.0,0.7999999999999998,8.1,0.0,10532.0,0.0,0.5,9516.5,14065.5,0.0,0.0,0.0,2.5,1.0,2.5,1.0,1.5
1,0.0,False,2023-09-03T13:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-315.0,3745.0,164.0,479.0,Omari Kellyman,45.0,MID,Aston Villa,4,0.0,Liverpool,7,5,2.9013539651837523,11,,,,,,,,,,,,,,,,,0.0,3.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3868.0,3868.0,0.0,0.0,0.0,0.0,395.5,395.5,517.5,517.5,45.0,45.0,3.0,3.0,3.5,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,144.5,75.5,0.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0
2,0.0,True,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,-415.0,3048.0,0.0,415.0,Aaron Connolly,45.0,FWD,Brighton,4,3.0,Newcastle,6,4,2.722323049001815,4,,,,,,,,,,,,,,,,,3.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4384.0,4384.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,720.0,45.0,45.0,2.0,2.0,3.0,3.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,914.6522107701193,0.0,0.0,0.0,588.2862115217955,0.0,0.0,0.0,2.5,1.0,2.5,1.0,1.5
3,2.0,True,2023-09-02T16:30:00Z,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,18.2,0.0,0.0,1.8,44,-715.0,34289.0,1694.0,2409.0,Bart Verbruggen,44.0,GKP,Brighton,4,3.0,Newcastle,6,4,2.661826981246219,1,,,,,,,,,,,,,,,,,3.0,1.0,,2023-24,0.0,0.0,0.0,0.0,5.333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,10.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,37548.666666666664,37548.666666666664,0.0,0.0,0.6666666666666666,0.6666666666666666,313.6666666666667,313.6666666666667,4223.666666666667,4223.666666666667,44.666666666666664,44.666666666666664,2.0,2.0,3.0,3.0,1.6666666666666667,1.6666666666666667,7.542472332656507,0.0,1.4142135623730951,14.142135623730951,42.42640687119285,2901.3235293952002,0.0,0.9428090415820634,235.3753503567346,3004.7895470768367,0.4714045207910317,0.0,0.0,2.5,1.0,2.5,1.0,1.5
4,17.0,True,2023-09-02T16:30:00Z,80.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,81.0,103.4,3.1,52.0,15.9,59,-60023.0,453114.0,11535.0,71558.0,Evan Ferguson,60.0,FWD,Brighton,4,3.0,Newcastle,6,4,3.569267997580157,0,6.0,2.0,65.0,942.0,12.0,129.1,284.2,350.0,8.0,213.0,76.5,6.0,0.0,1.0,1.7,46.0,3.0,1.0,,2023-24,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,5.2,5.2,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,5.733333333333334,5.733333333333334,14.800000000000002,14.800000000000002,41.666666666666664,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553029.3333333334,553029.3333333334,37.0,37.0,2.6666666666666665,2.6666666666666665,19854.666666666668,19854.666666666668,57110.333333333336,57110.333333333336,60.0,60.0,2.0,2.0,3.0,3.0,1.6666666666666667,1.6666666666666667,-1.0,3.904698025029165,3.492213560989012,12.750947677199004,34.4705993887867,35662.97544450765,26.94438717061496,1.699673171197595,15368.48485989718,48019.443925236046,0.0,11.11111111111111,11.11111111111111,2.5,1.0,2.5,1.0,1.5
5,0.0,True,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-997.0,21621.0,342.0,1339.0,Tom McGill,40.0,GKP,Brighton,4,3.0,Newcastle,6,4,2.4198427102238353,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21201.0,21201.0,0.0,0.0,0.0,0.0,487.6666666666667,487.6666666666667,1262.3333333333333,1262.3333333333333,40.0,40.0,2.0,2.0,3.0,3.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1468.2576976357614,0.0,0.0,378.96379187932394,914.124839517132,0.0,0.0,0.0,2.5,1.0,2.5,1.0,1.5
6,0.0,True,2023-09-02T16:30:00Z,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,4.0,0.5,39,-33150.0,533538.0,28877.0,62027.0,Tariq Lamptey,39.0,DEF,Brighton,4,3.0,Newcastle,6,4,2.3593466424682394,7,0.0,0.0,23.0,439.0,7.0,87.2,70.6,48.0,0.0,91.0,20.6,1.0,0.0,1.0,0.9,42.0,3.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608810.3333333334,608810.3333333334,0.0,0.0,0.0,0.0,9828.666666666666,9828.666666666666,52386.666666666664,52386.666666666664,40.0,40.0,2.0,2.0,3.0,3.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,39935.4558784825,0.0,0.0,7379.590654109631,39035.44008832088,0.0,0.0,0.0,2.5,1.0,2.5,1.0,1.5
7,0.0,True,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,-552.0,3751.0,81.0,633.0,Facundo Buonanotte,48.0,MID,Brighton,4,3.0,Newcastle,6,4,2.9643073200241985,6,1.0,1.0,26.0,558.0,12.0,96.1,87.8,102.0,2.0,72.0,27.8,1.0,0.0,2.0,0.1,45.0,3.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4645.666666666667,4645.666666666667,0.0,0.0,0.0,0.0,136.66666666666666,136.66666666666666,735.0,735.0,49.666666666666664,49.666666666666664,2.0,2.0,3.0,3.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,359.9817896628785,0.0,0.0,97.87520398729984,519.7249272451727,0.4714045207910317,0.0,0.0,2.5,1.0,2.5,1.0,1.5
8,0.0,True,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,-382.0,2168.0,0.0,382.0,Deniz Undav,55.0,FWD,Brighton,4,3.0,Newcastle,6,4,3.327283726557774,2,5.0,2.0,52.0,614.0,9.0,105.7,157.6,333.0,4.0,173.0,59.5,2.0,0.0,2.0,0.8,50.0,3.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3873.3333333333335,3873.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1102.0,1102.0,55.0,55.0,2.0,2.0,3.0,3.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1415.910621786873,0.0,0.0,0.0,1036.4593576209345,0.0,0.0,0.0,2.5,1.0,2.5,1.0,1.5
9,1.0,True,2023-09-03T13:00:00Z,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,0.1,0.0,0.4,40,632.0,5460.0,1139.0,507.0,Jarell Quansah,40.0,DEF,Liverpool,4,3.0,Aston Villa,5,7,2.4434941967012827,7,,,,,,,,,,,,,,,,,3.0,0.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.0,3758.0,0.0,0.0,0.0,0.0,260.0,260.0,396.0,396.0,40.0,40.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,3.5,0.5,3.0
10,0.0,True,2023-09-02T16:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,-1021.0,11452.0,542.0,1563.0,Steven Alzate,44.0,MID,Brighton,4,3.0,Newcastle,6,4,2.661826981246219,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44.0,3.0,1.0,,2023-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12694.333333333334,12694.333333333334,0.0,0.0,0.0,0.0,632.0,632.0,1531.6666666666667,1531.6666666666667,44.666666666666664,44.666666666666664,2.0,2.0,3.0,3.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,561.1751558609446,0.0,0.0,452.6308282327516,1110.676770662324,0.4714045207910317,0.0,0.0,2.5,1.0,2.5,1.0,1.5
